Format Version,1.23,Take Name,silk_table_exp_7,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 02.51.05.603 下午,Capture Start Frame,73360,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1.125,0.000219,0.000919,-0.000602,0.999999,-30.993084,28.728888,41.872597,-59.411705,28.893705,80.72258,-2.112639,28.94865,80.373161,-2.578253,28.600597,3.164527,-59.869629,28.472593,3.230202,-59.446335,28.888315,80.738678,-2.089479,28.952206,80.372688,-2.566853,28.59712,3.165751,-59.885796,28.477148,3.215379,-59.635185,85.267868,75.332001,-59.373371,85.611855,11.488405,-53.793621,127.740051,78.455421,-64.688683,69.107643,56.076347,-67.328659,43.066292,9.69521,-52.839653,126.768745,9.920436,-57.73484,104.76104,36.033127,-53.718704,123.72924,43.865398,-65.188065,44.009052,74.545486,-67.810837,40.921227,42.784859
136,1.133,0.000205,0.000921,-0.000621,0.999999,-30.99246,28.729408,41.871731,-59.410954,28.896379,80.721817,-2.111885,28.949186,80.3722,-2.577761,28.598972,3.163576,-59.869141,28.473097,3.229442,-59.445488,28.890863,80.737724,-2.088754,28.952896,80.370544,-2.565985,28.595343,3.16533,-59.88472,28.477728,3.215743,-59.501415,85.232559,75.302971,-59.240818,85.508324,11.496873,-53.496552,127.668251,78.411041,-64.669266,69.07209,56.08279,-67.262268,42.981564,9.705752,-52.544449,126.643837,9.887643,-57.476337,104.689644,35.982178,-53.392456,123.641548,43.843029,-65.166367,43.973125,74.517944,-67.921669,40.902241,42.792435
137,1.141,0.000172,0.000921,-0.000575,0.999999,-30.994329,28.729662,41.870396,-59.412819,28.896591,80.720474,-2.113757,28.954584,80.370834,-2.579638,28.599277,3.162232,-59.871006,28.468197,3.228137,-59.446831,28.890881,80.73703,-2.091011,28.958431,80.369118,-2.567543,28.595507,3.163976,-59.887016,28.473028,3.213871,-59.375744,85.182404,75.281372,-59.124573,85.401184,11.526534,-53.2089,127.591789,78.381577,-64.648766,69.041321,56.095432,-67.215981,42.912655,9.718987,-52.216236,126.51918,9.852592,-57.279831,104.589691,35.968456,-53.121967,123.539436,43.801517,-65.148201,43.939526,74.492355,-68.010239,40.883766,42.800652
138,1.149,0.000168,0.000889,-0.000487,1,-31.00531,28.730179,41.864189,-59.426308,28.892426,80.712463,-2.127236,28.960514,80.36647,-2.588129,28.604477,3.157833,-59.879475,28.463299,3.220087,-59.465736,28.886646,80.735001,-2.105451,28.964584,80.354416,-2.569254,28.599974,3.162317,-59.891064,28.467474,3.211899,-59.244518,85.109123,75.27935,-58.972382,85.291298,11.560915,-52.914356,127.515427,78.363777,-64.622696,68.999001,56.108559,-67.144005,42.820229,9.742201,-51.925953,126.371994,9.81796,-57.083946,104.507156,35.938812,-52.807652,123.457649,43.782211,-65.131088,43.902897,74.464073,-68.107803,40.860546,42.80883
139,1.158,0.000159,0.000879,-0.000359,1,-31.013054,28.729332,41.860493,-59.434883,28.884987,80.708168,-2.135831,28.967697,80.363365,-2.595046,28.610224,3.154728,-59.886349,28.454422,3.215805,-59.472881,28.877604,80.730301,-2.1179,28.97262,80.349136,-2.575045,28.604061,3.159916,-59.894966,28.459347,3.211124,-59.070652,85.044495,75.26313,-58.830418,85.170891,11.599825,-52.564655,127.453888,78.304001,-64.59359,68.942337,56.129551,-67.061203,42.716759,9.760311,-51.554359,126.234261,9.78048,-56.818378,104.40416,35.877869,-52.48959,123.346268,43.727188,-65.112045,43.859497,74.435036,-68.230133,40.838558,42.818687
140,1.166,0.000136,0.00087,-0.000249,1,-31.019133,28.730026,41.86018,-59.441685,28.881205,80.707359,-2.142626,28.976568,80.363533,-2.600414,28.6154,3.154916,-59.891708,28.446934,3.215,-59.478642,28.87299,80.728806,-2.1244,28.982159,80.349586,-2.580643,28.608501,3.160561,-59.900814,28.452507,3.209805,-58.87981,85.006805,75.225456,-58.679192,85.071457,11.614832,-52.260792,127.370605,78.275749,-64.564911,68.899109,56.140232,-66.993431,42.629284,9.773842,-51.290234,126.079514,9.736764,-56.612934,104.319725,35.858307,-52.199203,123.253838,43.725365,-65.098457,43.818222,74.408455,-68.358086,40.811668,42.839329
141,1.175,0.000102,0.000833,-0.00009,1,-31.028465,28.731483,41.861031,-59.453976,28.876263,80.706062,-2.154937,28.98978,80.366539,-2.606806,28.623262,3.157917,-59.898029,28.436628,3.213706,-59.484039,28.866365,80.727623,-2.140006,28.99687,80.355202,-2.587732,28.615082,3.160702,-59.908283,28.443882,3.207035,-58.693459,84.927322,75.233719,-58.499493,84.981445,11.632442,-51.942589,127.282509,78.236923,-64.530838,68.864639,56.149899,-66.905975,42.537514,9.798725,-50.927048,125.938629,9.672132,-56.347572,104.222694,35.809658,-51.852768,123.152992,43.669765,-65.080978,43.772926,74.371643,-68.498352,40.796528,42.857407
142,1.183,0.000049,0.000852,0.000094,1,-31.038834,28.730711,41.862385,-59.462921,28.869162,80.708481,-2.163941,29.003767,80.366768,-2.618611,28.628836,3.158194,-59.90976,28.421083,3.216189,-59.489216,28.860172,80.727104,-2.150415,29.010666,80.354843,-2.591859,28.620434,3.161787,-59.925632,28.428215,3.210713,-58.523495,84.882866,75.238785,-58.372849,84.871628,11.676409,-51.653069,127.21312,78.194611,-64.503601,68.842194,56.156891,-66.809822,42.442219,9.822316,-50.615215,125.80204,9.643076,-56.152557,104.126915,35.741459,-51.571537,123.050522,43.633514,-65.060059,43.738647,74.342834,-68.629387,40.777855,42.870411
143,1.191,0.000059,0.000839,0.000222,1,-31.044397,28.730944,41.861965,-59.469501,28.861338,80.707344,-2.170545,29.010605,80.367088,-2.623168,28.637117,3.158492,-59.914272,28.414711,3.215033,-59.499054,28.851425,80.724319,-2.155655,29.018042,80.354294,-2.594487,28.627563,3.162282,-59.92934,28.422174,3.212153,-58.383499,84.83123,75.242645,-58.233231,84.781586,11.711842,-51.376827,127.123032,78.15403,-64.479469,68.824944,56.16618,-66.703377,42.362732,9.84325,-50.250782,125.680183,9.603675,-55.957542,104.052315,35.70039,-51.222916,122.974396,43.590408,-65.035225,43.69363,74.304871,-68.729034,40.774406,42.879807
144,1.199,0.000064,0.000823,0.000312,1,-31.047934,28.730858,41.861774,-59.474297,28.855705,80.706253,-2.175355,29.015249,80.367813,-2.625463,28.642576,3.159207,-59.916527,28.409899,3.213921,-59.501572,28.845776,80.720299,-2.159742,29.023352,80.355904,-2.596966,28.63271,3.162815,-59.933121,28.417915,3.21149,-58.196205,84.767975,75.267944,-58.111721,84.68856,11.742733,-51.082535,127.056076,78.103081,-64.432693,68.818893,56.175304,-66.617638,42.276531,9.876797,-49.889874,125.551094,9.565353,-55.688351,103.98233,35.636505,-50.933723,122.869148,43.540558,-65.010674,43.641605,74.280457,-68.832962,40.766598,42.887993
145,1.208,0.000082,0.000817,0.00037,1,-31.050381,28.730804,41.861923,-59.477215,28.85092,80.70607,-2.17829,29.01722,80.368317,-2.627441,28.647249,3.159678,-59.91848,28.407827,3.213716,-59.504288,28.83968,80.720863,-2.163295,29.026285,80.356636,-2.598359,28.636265,3.162572,-59.93576,28.416962,3.211061,-57.996117,84.709259,75.269348,-57.94952,84.574776,11.757156,-50.74221,126.991592,78.069397,-64.388504,68.800804,56.189121,-66.495842,42.202808,9.89315,-49.496422,125.401428,9.524786,-55.44215,103.891052,35.585667,-50.560051,122.776917,43.510433,-64.96714,43.62191,74.229454,-68.921539,40.772064,42.90358
146,1.216,0.00011,0.000822,0.000403,1,-31.048662,28.731915,41.861229,-59.475136,28.848034,80.705658,-2.176219,29.018063,80.367363,-2.626085,28.652349,3.158706,-59.91711,28.409216,3.213274,-59.503059,28.838715,80.720772,-2.164237,29.024828,80.359711,-2.601088,28.644974,3.154814,-59.934734,28.417313,3.213712,-57.800316,84.686729,75.22728,-57.819969,84.480476,11.777147,-50.433384,126.921806,78.015327,-64.346512,68.785805,56.198044,-66.363312,42.11105,9.932808,-49.205303,125.263199,9.493454,-55.246807,103.797577,35.54953,-50.254559,122.692169,43.462181,-64.923409,43.611042,74.184128,-69.010498,40.76614,42.917282
147,1.225,0.000125,0.000823,0.000367,1,-31.048006,28.732502,41.862122,-59.474384,28.849506,80.706619,-2.175456,29.015398,80.368195,-2.625516,28.652048,3.159538,-59.916557,28.413057,3.214225,-59.50312,28.840366,80.721199,-2.162248,29.022285,80.359932,-2.600023,28.644541,3.155984,-59.933441,28.420872,3.214826,-57.58577,84.631996,75.238319,-57.640518,84.389832,11.785683,-50.095116,126.845512,77.974854,-64.295021,68.76812,56.206154,-66.253998,42.014088,9.972828,-48.840797,125.108299,9.421862,-54.942005,103.742256,35.475372,-49.932854,122.594429,43.415955,-64.875435,43.604176,74.143501,-69.07991,40.775379,42.929237
148,1.233,0.000151,0.00084,0.000305,1,-31.044003,28.732645,41.863094,-59.469067,28.851128,80.708549,-2.170128,29.009989,80.368217,-2.622828,28.650703,3.159553,-59.913898,28.418762,3.21615,-59.497635,28.843367,80.722725,-2.156527,29.015905,80.360054,-2.598429,28.644287,3.156249,-59.929787,28.425354,3.216576,-57.375412,84.594276,75.243546,-57.486004,84.300789,11.781261,-49.753441,126.796783,77.921341,-64.21843,68.759857,56.21912,-66.122139,41.935715,10.015429,-48.539349,124.982002,9.385461,-54.713272,103.660072,35.451946,-49.586929,122.533432,43.381439,-64.820595,43.59919,74.104889,-69.148239,40.776695,42.94548
149,1.241,0.000165,0.00085,0.00022,1,-31.037542,28.733753,41.864471,-59.461777,28.856009,80.710518,-2.16282,29.005123,80.369011,-2.617186,28.648037,3.160346,-59.908283,28.425848,3.21812,-59.490883,28.849867,80.730713,-2.152522,29.009354,80.361176,-2.59144,28.643518,3.154576,-59.926598,28.431208,3.21729,-57.212986,84.530327,75.233894,-57.346725,84.206856,11.786503,-49.442474,126.736176,77.888046,-64.155022,68.730804,56.215729,-66.016792,41.85368,10.053196,-48.222786,124.851265,9.323037,-54.504227,103.569862,35.420135,-49.344711,122.424553,43.3522,-64.770805,43.583469,74.073425,-69.223473,40.773296,42.964291
150,1.25,0.000212,0.000832,0.00001,1,-31.028492,28.73534,41.8634,-59.454109,28.865889,80.708397,-2.155095,28.990948,80.369034,-2.606738,28.641315,3.160319,-59.897923,28.443203,3.215951,-59.487297,28.860048,80.733551,-2.143521,28.994778,80.360832,-2.584018,28.637245,3.154404,-59.911728,28.447876,3.21264,-57.039822,84.430191,75.226936,-57.166801,84.116814,11.791955,-49.086727,126.629257,77.849892,-64.093445,68.699699,56.215687,-65.862602,41.746136,10.102474,-47.871429,124.721443,9.272551,-54.211109,103.508423,35.353714,-48.939747,122.354103,43.312675,-64.719986,43.565254,74.036354,-69.31385,40.766502,42.99139
151,1.258,0.000248,0.000879,-0.00014,1,-31.022835,28.733677,41.86282,-59.444775,28.869968,80.710503,-2.145746,28.977919,80.365768,-2.604735,28.633904,3.157058,-59.895981,28.452917,3.218052,-59.481441,28.864407,80.734528,-2.129579,28.981749,80.35508,-2.583898,28.629667,3.155337,-59.906395,28.456953,3.213559,-56.752472,84.43132,75.177765,-57.014793,84.038834,11.801412,-48.769829,126.564476,77.797302,-64.048302,68.678139,56.212025,-65.692261,41.706528,10.165707,-47.543697,124.578079,9.229636,-53.99012,103.416634,35.334419,-48.65332,122.254524,43.27779,-64.671158,43.55204,73.999077,-69.389732,40.766151,43.012451
152,1.266,0.000276,0.000839,-0.000206,1,-31.005642,28.734926,41.867172,-59.430672,28.872797,80.712578,-2.131605,28.973106,80.372444,-2.584457,28.633564,3.163686,-59.875725,28.460234,3.220078,-59.476036,28.871769,80.737289,-2.112221,28.973787,80.368515,-2.559529,28.632896,3.157263,-59.901112,28.460985,3.213755,-56.550091,84.363785,75.167503,-56.840279,83.957993,11.815165,-48.451225,126.490829,77.774361,-63.99762,68.666451,56.210686,-65.544044,41.648994,10.23269,-47.219479,124.470413,9.19836,-53.762424,103.352417,35.304695,-48.289795,122.168388,43.242592,-64.619843,43.527039,73.962196,-69.459877,40.776939,43.021877
153,1.274,0.000231,0.000883,-0.000323,1,-31.005379,28.732031,41.868504,-59.426933,28.880056,80.716408,-2.127895,28.966951,80.371193,-2.587652,28.620533,3.162512,-59.878941,28.460588,3.223989,-59.471554,28.874313,80.737625,-2.105007,28.970497,80.371292,-2.569723,28.617039,3.156649,-59.897644,28.465139,3.214567,-56.35783,84.302681,75.148865,-56.660229,83.865944,11.827209,-48.101055,126.422455,77.718033,-63.942242,68.653641,56.211113,-65.37825,41.573002,10.268501,-46.852951,124.350609,9.153102,-53.488297,103.284279,35.247723,-47.982384,122.06781,43.201538,-64.543839,43.512905,73.907455,-69.517288,40.786709,43.028996
154,1.283,0.000229,0.000895,-0.000405,1,-31.001785,28.730196,41.868816,-59.422405,28.883053,80.7174,-2.12335,28.960556,80.370827,-2.584982,28.613865,3.162152,-59.876297,28.46331,3.224978,-59.469543,28.877888,80.737274,-2.098417,28.963678,80.371315,-2.568029,28.610807,3.157459,-59.89529,28.467365,3.21479,-56.14143,84.250801,75.108414,-56.441544,83.774635,11.840736,-47.732895,126.345299,77.695999,-63.87146,68.638481,56.210594,-65.175331,41.494133,10.325396,-46.491615,124.218002,9.12152,-53.245457,103.199043,35.224331,-47.602863,121.950363,43.16922,-64.463898,43.482384,73.856361,-69.578644,40.795795,43.032707
155,1.291,0.000219,0.000916,-0.000446,1,-30.997309,28.731012,41.86853,-59.416283,28.886976,80.718315,-2.117231,28.959742,80.369331,-2.582151,28.61158,3.160673,-59.873486,28.465754,3.225914,-59.452557,28.883347,80.73597,-2.095783,28.962124,80.370163,-2.56559,28.609255,3.157244,-59.893734,28.468842,3.214018,-55.870342,84.213066,75.049019,-56.262619,83.686676,11.87849,-47.3997,126.278091,77.649483,-63.818352,68.62204,56.209564,-65.001808,41.423405,10.372139,-46.148586,124.099777,9.084734,-53.003166,103.139793,35.191502,-47.289597,121.847984,43.128727,-64.417976,43.438641,73.83213,-69.637207,40.805344,43.035503
156,1.3,0.000214,0.000922,-0.000461,1,-30.997423,28.732151,41.867992,-59.41589,28.889339,80.71814,-2.116844,28.960445,80.368408,-2.582756,28.611492,3.15977,-59.874092,28.467325,3.225747,-59.45092,28.8866,80.737396,-2.096617,28.962299,80.369278,-2.566276,28.60969,3.155208,-59.892673,28.469641,3.21397,-55.63596,84.160652,75.004768,-56.026955,83.599937,11.917613,-47.041702,126.192307,77.612717,-63.743294,68.613693,56.211861,-64.800903,41.340893,10.424575,-45.76186,123.988548,9.048352,-52.729546,103.050003,35.150719,-46.887047,121.742233,43.101212,-64.342865,43.417774,73.807434,-69.697029,40.830032,43.032654
157,1.308,0.000228,0.000892,-0.000406,1,-31.007349,28.731415,41.863098,-59.428192,28.884378,80.711517,-2.129135,28.961813,80.36528,-2.590325,28.614977,3.156602,-59.881645,28.464487,3.219098,-59.467785,28.879543,80.735001,-2.110384,28.965197,80.354538,-2.567873,28.611305,3.155254,-59.894436,28.468063,3.214401,-55.490421,84.102318,74.949799,-55.809738,83.525406,11.952031,-46.715595,126.120171,77.580177,-63.683678,68.599701,56.215984,-64.612244,41.284916,10.482443,-45.414516,123.869919,9.01645,-52.53434,102.98011,35.142155,-46.595783,121.625366,43.065048,-64.274391,43.401833,73.77359,-69.77243,40.847069,43.030079
158,1.316,0.000224,0.000887,-0.000334,1,-31.012514,28.731087,41.860126,-59.433765,28.88028,80.708252,-2.134726,28.965981,80.362595,-2.595088,28.61842,3.153923,-59.886379,28.459667,3.215837,-59.472137,28.876179,80.732262,-2.118165,28.968752,80.350189,-2.571818,28.615099,3.153643,-59.896797,28.462515,3.212191,-55.225288,84.064079,74.867516,-55.601902,83.446861,11.988569,-46.356003,126.080795,77.54248,-63.617908,68.588478,56.217785,-64.431419,41.212269,10.528584,-45.098091,123.766914,8.992959,-52.326904,102.898575,35.141319,-46.226562,121.548065,43.033165,-64.203094,43.390011,73.734703,-69.829468,40.866135,43.023724
159,1.324,0.000211,0.000887,-0.000264,1,-31.010216,28.732357,41.862488,-59.431477,28.878567,80.710632,-2.132422,28.97226,80.364929,-2.59279,28.622679,3.156263,-59.884083,28.455921,3.218222,-59.474945,28.872343,80.730011,-2.110428,28.976074,80.36245,-2.574992,28.618855,3.152627,-59.901218,28.460846,3.21065,-54.997208,84.028008,74.834763,-55.373798,83.401711,12.043443,-46.027218,126.01767,77.528015,-63.543022,68.582039,56.215794,-64.247124,41.153458,10.60058,-44.745495,123.657539,8.960011,-52.059097,102.853706,35.094933,-45.940376,121.444107,43.000034,-64.12693,43.389202,73.702026,-69.861969,40.890228,43.013966
160,1.333,0.000178,0.000883,-0.000149,1,-31.018559,28.734579,41.860847,-59.440128,28.876825,80.708778,-2.1411,28.983679,80.36348,-2.600828,28.62887,3.154835,-59.892075,28.448942,3.216398,-59.479668,28.869671,80.731926,-2.123049,28.98842,80.354843,-2.580549,28.62393,3.152381,-59.90522,28.454357,3.2114,-54.770142,83.983574,74.775604,-55.097397,83.317749,12.107555,-45.652847,125.931587,77.484955,-63.425243,68.586388,56.224369,-64.026169,41.093109,10.673992,-44.368843,123.563431,8.939568,-51.822643,102.773247,35.084122,-45.562103,121.358086,42.988235,-64.0289,43.398838,73.643456,-69.892319,40.915657,43.001347
161,1.341,0.000161,0.000842,-0.000058,1,-31.027391,28.73481,41.861347,-59.452202,28.873169,80.706909,-2.153179,28.990396,80.366364,-2.606437,28.632992,3.157696,-59.897648,28.442678,3.214511,-59.485256,28.865347,80.731232,-2.139816,28.995714,80.357094,-2.584008,28.627201,3.154408,-59.910892,28.44873,3.209712,-54.523598,83.948326,74.682129,-54.854591,83.256218,12.157214,-45.338737,125.86763,77.456703,-63.340778,68.581078,56.220955,-63.823708,41.03318,10.747429,-44.027443,123.452911,8.906691,-51.60548,102.71833,35.089554,-45.245777,121.276031,42.955696,-63.944645,43.39336,73.606453,-69.922859,40.938499,42.984451
162,1.35,0.00012,0.000858,0.000096,1,-31.035852,28.732008,41.862427,-59.459454,28.864761,80.7089,-2.160472,28.999647,80.366486,-2.616117,28.635805,3.157866,-59.907269,28.427814,3.216553,-59.49136,28.860144,80.730362,-2.147314,29.002878,80.357346,-2.590212,28.632292,3.154267,-59.924675,28.431644,3.213471,-54.290646,83.895081,74.630753,-54.586517,83.193443,12.22163,-44.930161,125.82518,77.42598,-63.213272,68.609016,56.184517,-63.602001,40.995071,10.837081,-43.66629,123.365608,8.882559,-51.340496,102.67112,35.067242,-44.890999,121.188713,42.936951,-63.830982,43.383484,73.565742,-69.955109,40.970436,42.963947
163,1.358,0.000127,0.000837,0.000198,1,-31.039635,28.731812,41.861568,-59.46487,28.858232,80.706863,-2.165905,29.00485,80.366829,-2.618274,28.641939,3.158182,-59.909378,28.422222,3.214488,-59.495499,28.851158,80.72525,-2.153302,29.009712,80.359428,-2.593539,28.636822,3.153815,-59.928547,28.428423,3.213045,-53.975151,83.904068,74.539589,-54.330379,83.147797,12.282335,-44.608131,125.7761,77.407425,-63.108818,68.631676,56.16185,-63.386269,40.947605,10.914785,-43.306133,123.27951,8.85946,-51.06805,102.630936,35.049995,-44.540329,121.138969,42.904083,-63.750179,43.36792,73.535339,-69.95755,41.027287,42.944134
164,1.366,0.00012,0.000835,0.000263,1,-31.041628,28.7328,41.861343,-59.467079,28.856077,80.706497,-2.168122,29.010033,80.366745,-2.620065,28.646076,3.158102,-59.911156,28.419018,3.21413,-59.499378,28.848684,80.724098,-2.154622,29.014973,80.360344,-2.596721,28.641003,3.153284,-59.93042,28.425529,3.213174,-53.776531,83.844772,74.493248,-54.07933,83.110809,12.324322,-44.283024,125.701569,77.389732,-63.01754,68.647781,56.144684,-63.183052,40.896324,11.003565,-42.979412,123.19722,8.829037,-50.802654,102.598022,35.072292,-44.235851,121.06041,42.885544,-63.626011,43.360565,73.49453,-69.971687,41.069565,42.925457
165,1.375,0.000103,0.000828,0.000291,1,-31.04356,28.731874,41.861839,-59.469521,28.854862,80.706619,-2.170575,29.012043,80.367615,-2.621481,28.645441,3.158978,-59.912556,28.415146,3.214255,-59.500824,28.845934,80.722733,-2.156721,29.018259,80.360504,-2.596799,28.63895,3.155064,-59.932579,28.423086,3.213753,-53.560562,83.790138,74.438515,-53.803261,83.052284,12.378166,-43.930153,125.646927,77.333321,-62.928856,68.639465,56.124504,-62.972481,40.857471,11.100976,-42.607941,123.098183,8.809764,-50.586464,102.535294,35.055141,-43.843437,120.999001,42.847935,-63.500629,43.337582,73.477547,-69.982117,41.111813,42.904896
166,1.383,0.000121,0.000842,0.000302,1,-31.043297,28.732237,41.861622,-59.468174,28.853237,80.707207,-2.16924,29.011709,80.3666,-2.622303,28.647789,3.157955,-59.913372,28.416214,3.214833,-59.500092,28.84416,80.723831,-2.155495,29.017979,80.359215,-2.597695,28.641176,3.153732,-59.93222,28.424093,3.214658,-53.26944,83.791695,74.344902,-53.542297,83.013893,12.449763,-43.607021,125.596306,77.324699,-62.83828,68.633499,56.11235,-62.731094,40.822922,11.230395,-42.255466,123.033119,8.783205,-50.261616,102.522514,35.03521,-43.533447,120.92984,42.829086,-63.354183,43.357868,73.414528,-69.978081,41.158829,42.885239
167,1.391,0.000156,0.000809,0.000212,1,-31.03916,28.735632,41.859959,-59.466648,28.85906,80.703613,-2.16766,29.007217,80.366898,-2.615565,28.648743,3.158212,-59.906673,28.427502,3.211197,-59.496315,28.846825,80.723175,-2.155786,29.015553,80.359055,-2.594998,28.639702,3.15439,-59.918713,28.436869,3.209007,-53.025043,83.748322,74.316803,-53.291748,82.961502,12.492277,-43.264057,125.57193,77.31115,-62.718517,68.651031,56.106907,-62.544407,40.776669,11.358362,-41.933487,122.965919,8.761152,-49.991283,102.472809,35.036312,-43.208492,120.854797,42.811985,-63.223614,43.367302,73.373726,-69.975746,41.207706,42.871136
168,1.399,0.000164,0.000805,0.000152,1,-31.036171,28.735722,41.860256,-59.463894,28.861847,80.703728,-2.164897,29.003222,80.367401,-2.612331,28.646135,3.158698,-59.903461,28.431681,3.211296,-59.49559,28.848228,80.724037,-2.15265,29.012213,80.359581,-2.592129,28.636408,3.154372,-59.914761,28.441826,3.209485,-52.797188,83.724457,74.274376,-53.028034,82.916679,12.527127,-42.944618,125.542152,77.286789,-62.632023,68.638962,56.093658,-62.344467,40.762054,11.506385,-41.59623,122.886337,8.730985,-49.767166,102.406418,35.035732,-42.881279,120.793167,42.77951,-63.080566,43.37542,73.327003,-69.954971,41.259789,42.848759
169,1.408,0.000152,0.00082,0.000042,1,-31.031746,28.735769,41.861244,-59.458286,28.869129,80.705559,-2.159274,28.997826,80.367516,-2.609077,28.638952,3.158844,-59.900253,28.437164,3.213152,-59.489262,28.857872,80.727242,-2.147221,29.005262,80.360138,-2.589744,28.631058,3.154546,-59.911716,28.44581,3.209796,-52.502586,83.729401,74.17514,-52.748688,82.868958,12.584808,-42.589645,125.484528,77.261719,-62.422787,68.678619,56.062134,-62.126816,40.726505,11.686401,-41.23093,122.811295,8.72024,-49.48307,102.364059,35.034458,-42.481815,120.743736,42.768688,-62.918526,43.388329,73.279938,-69.900604,41.329983,42.814316
170,1.416,0.000179,0.000828,-0.000052,1,-31.026697,28.734997,41.861778,-59.452629,28.871616,80.706535,-2.153593,28.989618,80.367638,-2.604628,28.634914,3.158948,-59.895836,28.443836,3.214106,-59.485008,28.86327,80.728668,-2.140076,28.995287,80.359406,-2.584591,28.628868,3.155471,-59.907681,28.450293,3.21006,-52.259342,83.683823,74.153755,-52.469986,82.832069,12.646343,-42.281128,125.440659,77.215614,-62.261753,68.697968,56.030708,-61.943024,40.705002,11.839356,-40.881069,122.732315,8.684431,-49.185024,102.365921,34.992165,-42.171001,120.688499,42.738285,-62.765659,43.387592,73.228195,-69.857697,41.395718,42.795296
171,1.425,0.000187,0.000839,-0.000131,1,-31.018305,28.733692,41.865997,-59.443306,28.874218,80.711426,-2.144253,28.983149,80.371178,-2.597162,28.629702,3.162491,-59.888412,28.447701,3.218999,-59.481384,28.86602,80.729126,-2.122501,28.988699,80.373917,-2.581252,28.624226,3.154523,-59.903515,28.454367,3.210892,-51.930588,83.674225,74.078781,-52.212452,82.768852,12.666294,-41.927811,125.398003,77.201607,-62.118401,68.702545,56.013363,-61.758423,40.673771,12.021302,-40.508797,122.654404,8.661217,-48.910221,102.304695,34.995773,-41.814404,120.647217,42.725128,-62.570267,43.386608,73.155663,-69.825455,41.471886,42.780056
172,1.433,0.000187,0.000849,-0.000208,1,-31.014555,28.734428,41.867516,-59.438789,28.87936,80.713486,-2.13972,28.979408,80.372147,-2.594176,28.626034,3.16346,-59.885448,28.452909,3.221074,-59.477734,28.87108,80.730347,-2.117018,28.985157,80.375526,-2.577335,28.620375,3.154497,-59.901119,28.459692,3.21391,-51.691608,83.666489,74.033875,-51.949184,82.728348,12.711802,-41.585423,125.38443,77.185188,-61.983646,68.720451,55.998184,-61.618404,40.630833,12.194235,-40.190983,122.589806,8.636503,-48.610962,102.287292,34.999012,-41.503796,120.617447,42.683064,-62.40461,43.373142,73.115204,-69.788971,41.553303,42.75967
173,1.441,0.000206,0.000878,-0.000279,1,-31.013371,28.732124,41.862968,-59.435307,28.879604,80.710617,-2.136254,28.971498,80.365921,-2.595255,28.621176,3.157246,-59.886559,28.456217,3.218195,-59.47506,28.874094,80.73262,-2.117267,28.975216,80.358154,-2.575516,28.617355,3.154543,-59.899796,28.460449,3.213203,-51.460106,83.641914,74.020844,-51.684082,82.670486,12.73573,-41.274551,125.359871,77.160461,-61.848648,68.741989,55.985485,-61.463825,40.595608,12.36911,-39.848572,122.524391,8.620362,-48.342999,102.26252,34.938847,-41.162971,120.581673,42.686085,-62.204014,43.383717,73.076279,-69.75251,41.641346,42.746162
174,1.449,0.000227,0.000895,-0.000354,1,-31.006998,28.730831,41.865204,-59.427582,28.880936,80.713814,-2.128547,28.964275,80.367188,-2.590224,28.61725,3.158519,-59.881527,28.460861,3.221405,-59.473663,28.876865,80.733887,-2.104739,28.966785,80.36602,-2.574588,28.614775,3.154279,-59.896614,28.463932,3.212778,-51.150723,83.633278,73.965096,-51.446693,82.623886,12.764446,-40.96566,125.313881,77.147469,-61.703861,68.765434,55.978565,-61.307217,40.587883,12.521211,-39.526379,122.455772,8.590278,-48.07795,102.229164,34.948395,-40.897537,120.509949,42.662285,-62.020206,43.38802,73.032913,-69.729591,41.722252,42.720955
175,1.458,0.000188,0.000884,-0.000373,1,-31.006231,28.732246,41.866997,-59.427704,28.886436,80.714943,-2.128655,28.967588,80.369614,-2.588579,28.614594,3.160971,-59.879887,28.460365,3.222558,-59.473492,28.880299,80.735107,-2.104779,28.971321,80.36972,-2.573207,28.610918,3.155916,-59.89539,28.465076,3.21332,-50.895191,83.572617,73.919891,-51.167732,82.563278,12.77892,-40.609653,125.258873,77.103439,-61.462784,68.816849,55.942982,-61.130642,40.562981,12.715528,-39.172878,122.368767,8.568602,-47.695045,102.208778,34.90237,-40.486279,120.488106,42.638718,-61.763763,43.403683,72.949471,-69.715775,41.806957,42.691032
176,1.466,0.00022,0.000889,-0.000354,1,-31.005796,28.73134,41.867332,-59.426868,28.88199,80.715584,-2.127829,28.965347,80.369659,-2.588546,28.617218,3.161001,-59.879845,28.460804,3.223172,-59.473194,28.878054,80.735634,-2.102351,28.967815,80.371628,-2.573601,28.614824,3.155102,-59.89558,28.463793,3.212635,-50.669052,83.528069,73.903,-50.904411,82.522751,12.809216,-40.313263,125.214279,77.08123,-61.281143,68.830299,55.921818,-60.981064,40.541157,12.871213,-38.847534,122.300385,8.533471,-47.436001,102.160622,34.897118,-40.190468,120.449936,42.607506,-61.583241,43.378201,72.908546,-69.7024,41.873817,42.674255
