Format Version,1.23,Take Name,silk_table_exp_6,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 02.49.57.442 下午,Capture Start Frame,65181,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,0.00018,0.000825,-0.000127,1,-31.020079,28.73056,41.865326,-59.44619,28.871376,80.70993,-2.147132,28.980701,80.37133,-2.597827,28.626282,3.162634,-59.889065,28.443878,3.2175,-59.482731,28.862051,80.727592,-2.132116,28.987608,80.353607,-2.584495,28.619251,3.163976,-59.889977,28.450314,3.220577,-82.699707,71.329178,78.236076,-67.167488,67.865997,14.513092,-72.543213,88.322807,38.394798,-73.019577,107.831215,45.264595,-79.024071,114.084938,78.950104,-67.901733,108.990791,11.609944,-78.13076,53.096207,59.329838,-84.107368,29.784662,78.431396,-75.521469,23.978535,47.791393,-68.656746,24.681101,15.175939
5,0.041,0.000199,0.000745,-0.000177,1,-31.017607,28.733829,41.866405,-59.449959,28.876036,80.706451,-2.150834,28.979704,80.377075,-2.589133,28.628153,3.168282,-59.880413,28.451422,3.213915,-59.483921,28.863283,80.727158,-2.137614,28.991547,80.356049,-2.585096,28.618235,3.165359,-59.8689,28.461637,3.218558,-82.597488,71.353188,78.321037,-67.239037,67.886772,14.575034,-72.572166,88.332123,38.406101,-72.980293,107.836403,45.272846,-78.834412,114.11499,78.977608,-67.966148,109.007492,11.60021,-78.146919,53.127224,59.387558,-84.118187,29.841173,78.511314,-75.494438,24.010748,47.874352,-68.621895,24.698896,15.274241
6,0.05,0.000222,0.000728,-0.000173,1,-31.015324,28.734695,41.867466,-59.448963,28.874884,80.706573,-2.149829,28.978998,80.379097,-2.585563,28.631035,3.170279,-59.876842,28.453869,3.214008,-59.481724,28.861189,80.727188,-2.13817,28.991959,80.358711,-2.587131,28.619375,3.165096,-59.85685,28.466272,3.220368,-82.461723,71.386971,78.432205,-67.324036,67.89164,14.645682,-72.603065,88.342308,38.409187,-72.931145,107.845093,45.278061,-78.647736,114.145241,79.011185,-68.05233,109.028244,11.590043,-78.189232,53.142471,59.455269,-84.137383,29.876953,78.599495,-75.479553,24.030369,47.964619,-68.577385,24.74082,15.382671
7,0.058,0.000228,0.000773,-0.000195,1,-31.015337,28.733751,41.863987,-59.445427,28.87472,80.705681,-2.146327,28.976261,80.372986,-2.589109,28.629309,3.16422,-59.880375,28.454716,3.213164,-59.483307,28.860458,80.728966,-2.131588,28.987747,80.352325,-2.586432,28.619396,3.163602,-59.869148,28.464979,3.2155,-82.342323,71.40139,78.507652,-67.387726,67.907364,14.692898,-72.645851,88.345596,38.410538,-72.858414,107.864464,45.288937,-78.503403,114.157913,79.025749,-68.112137,109.043907,11.580059,-78.250374,53.135353,59.510784,-84.158417,29.897308,78.665359,-75.484367,24.033585,48.025269,-68.560585,24.75749,15.458422
8,0.066,0.000229,0.000768,-0.000237,1,-31.016764,28.734905,41.86451,-59.447247,28.878189,80.705902,-2.148134,28.975014,80.37381,-2.590147,28.628147,3.16504,-59.881424,28.458273,3.213388,-59.484375,28.862316,80.729073,-2.131774,28.986231,80.352859,-2.588761,28.617033,3.172501,-59.873657,28.468525,3.210721,-82.20211,71.42717,78.593361,-67.46405,67.929146,14.72913,-72.668953,88.359474,38.40221,-72.809204,107.872406,45.295803,-78.369545,114.172729,79.031624,-68.176064,109.069443,11.565833,-78.319489,53.121399,59.580887,-84.176018,29.912912,78.715965,-75.45459,24.050177,48.094784,-68.540207,24.774187,15.533275
9,0.075,0.000212,0.000804,-0.000249,1,-31.020943,28.736004,41.863052,-59.448685,28.881285,80.706451,-2.149582,28.976641,80.370308,-2.597061,28.627253,3.161571,-59.888351,28.458838,3.213975,-59.483868,28.863855,80.73069,-2.131372,28.988039,80.353577,-2.589599,28.615385,3.172246,-59.890686,28.470022,3.204805,-82.046738,71.446419,78.674683,-67.544067,67.965401,14.780571,-72.739281,88.354378,38.378368,-72.767601,107.878876,45.301369,-78.190475,114.191177,79.056152,-68.257431,109.100937,11.550797,-78.356621,53.127689,59.635109,-84.196327,29.918627,78.766747,-75.426361,24.069603,48.17606,-68.505432,24.82662,15.619427
10,0.083,0.00022,0.000803,-0.000251,1,-31.021088,28.736258,41.863335,-59.448887,28.881001,80.706696,-2.149782,28.976185,80.370636,-2.597147,28.628042,3.161895,-59.888447,28.459805,3.21421,-59.484161,28.864878,80.732727,-2.131243,28.986914,80.354126,-2.588613,28.616909,3.172109,-59.891731,28.470421,3.203681,-81.9105,71.457115,78.758804,-67.621353,67.983665,14.805752,-72.769218,88.36396,38.357704,-72.726456,107.884323,45.305851,-78.038033,114.212395,79.07827,-68.341789,109.122398,11.540319,-78.343353,53.157722,59.675808,-84.211891,29.928085,78.806244,-75.418541,24.081585,48.241009,-68.501472,24.855762,15.675441
11,0.091,0.000228,0.000812,-0.000242,1,-31.019398,28.736368,41.860725,-59.44648,28.879951,80.704605,-2.147391,28.976208,80.367508,-2.596167,28.629309,3.158763,-59.887459,28.460005,3.212127,-59.48283,28.863663,80.731789,-2.131058,28.986364,80.353645,-2.58558,28.61816,3.164535,-59.890854,28.470295,3.20365,-81.761398,71.458641,78.816612,-67.69371,68.009857,14.839888,-72.796272,88.370964,38.337193,-72.665459,107.90081,45.312645,-77.90139,114.217201,79.096466,-68.411652,109.148476,11.530317,-78.356781,53.164898,59.699486,-84.22995,29.932228,78.836006,-75.390396,24.093573,48.284508,-68.504005,24.886936,15.714458
12,0.1,0.000205,0.000772,-0.000238,1,-31.02284,28.736967,41.864193,-59.452999,28.882217,80.705811,-2.153888,28.978836,80.373238,-2.596545,28.628248,3.164488,-59.887825,28.458565,3.213325,-59.481888,28.864029,80.729271,-2.139134,28.990868,80.359016,-2.588736,28.615662,3.173231,-59.890957,28.470533,3.203737,-81.57328,71.459999,78.885574,-67.773972,68.042931,14.853046,-72.811638,88.383194,38.315331,-72.61937,107.910332,45.319435,-77.772331,114.209923,79.110489,-68.504524,109.179604,11.531651,-78.328094,53.180862,59.736919,-84.246582,29.935471,78.865662,-75.345024,24.113926,48.326801,-68.516197,24.917212,15.752612
13,0.108,0.000225,0.000778,-0.000223,1,-31.022358,28.738388,41.86095,-59.45211,28.881145,80.702881,-2.153009,28.979555,80.369705,-2.596468,28.632158,3.160942,-59.887741,28.460697,3.210375,-59.482784,28.862568,80.728462,-2.139752,28.991211,80.358688,-2.586505,28.619701,3.164034,-59.891201,28.472572,3.202295,-81.401016,71.4618,78.934914,-67.841705,68.086533,14.84749,-72.831001,88.392166,38.292591,-72.588493,107.912506,45.324142,-77.648247,114.198517,79.125031,-68.572998,109.213005,11.534346,-78.328979,53.172756,59.75005,-84.267273,29.931784,78.888176,-75.326904,24.109896,48.360161,-68.531021,24.944855,15.77373
14,0.116,0.000227,0.000798,-0.000241,1,-31.020216,28.737247,41.860065,-59.44841,28.880926,80.703125,-2.149317,28.977221,80.367676,-2.595875,28.630093,3.158921,-59.887157,28.460747,3.21064,-59.483147,28.864025,80.728165,-2.132414,28.988087,80.354218,-2.585739,28.618475,3.165417,-59.891285,28.471735,3.201811,-81.244293,71.465233,78.980812,-67.894287,68.119904,14.840428,-72.850952,88.400162,38.269749,-72.562347,107.913383,45.329521,-77.523224,114.19519,79.147461,-68.676865,109.249481,11.535287,-78.310738,53.176975,59.765656,-84.279182,29.933136,78.900139,-75.295456,24.114033,48.38884,-68.538063,24.980057,15.786846
15,0.125,0.000222,0.000783,-0.000204,1,-31.021637,28.738964,41.860374,-59.450985,28.880913,80.702606,-2.151883,28.98151,80.36882,-2.596155,28.633541,3.160062,-59.887432,28.459888,3.210109,-59.482563,28.863079,80.728065,-2.137671,28.99279,80.356827,-2.585327,28.621208,3.164638,-59.891701,28.471384,3.201655,-81.059509,71.463371,79.013374,-67.958412,68.147186,14.829774,-72.868507,88.411446,38.247868,-72.532852,107.912895,45.339565,-77.382919,114.201019,79.169365,-68.773994,109.268608,11.538542,-78.301857,53.17424,59.779018,-84.294197,29.927652,78.905884,-75.263992,24.099773,48.408203,-68.5681,25.010582,15.793243
16,0.133,0.00022,0.00078,-0.00021,1,-31.021278,28.739426,41.860943,-59.450851,28.881874,80.703011,-2.151749,28.981771,80.369553,-2.595574,28.633503,3.160796,-59.886848,28.46055,3.210506,-59.481163,28.864256,80.727432,-2.137964,28.993114,80.358742,-2.585079,28.621372,3.164101,-59.891106,28.47212,3.202369,-80.88134,71.459671,79.031822,-68.008575,68.16732,14.814393,-72.890495,88.419189,38.230179,-72.505852,107.91156,45.348072,-77.270828,114.19622,79.191444,-68.875732,109.283676,11.528973,-78.289734,53.16943,59.782909,-84.304825,29.917013,78.904137,-75.210327,24.101259,48.423809,-68.59478,25.038933,15.793859
17,0.141,0.000242,0.000808,-0.000219,1,-31.021387,28.73728,41.85957,-59.448792,28.878555,80.703224,-2.149707,28.977385,80.366585,-2.597833,28.632528,3.157836,-59.889114,28.460655,3.210726,-59.482533,28.86334,80.728416,-2.132892,28.987396,80.353287,-2.585434,28.621473,3.164468,-59.895111,28.47085,3.201272,-80.715813,71.441315,79.049263,-68.06012,68.193916,14.794138,-72.913849,88.420341,38.216103,-72.465805,107.911995,45.363205,-77.166573,114.192856,79.215752,-68.970016,109.312965,11.528341,-78.268517,53.164841,59.784542,-84.314102,29.910561,78.898811,-75.169708,24.098227,48.441162,-68.635712,25.064426,15.790978
18,0.15,0.000225,0.000812,-0.000241,1,-31.021673,28.737673,41.859047,-59.448803,28.881502,80.702904,-2.149707,28.977829,80.365845,-2.598399,28.630369,3.157115,-59.889687,28.460991,3.210416,-59.483974,28.866333,80.729088,-2.133736,28.987301,80.351128,-2.587169,28.619471,3.164731,-59.893536,28.470594,3.202064,-80.532303,71.417122,79.056107,-68.118553,68.223343,14.769046,-72.941002,88.418144,38.204075,-72.439781,107.906876,45.376328,-77.047134,114.191185,79.247375,-69.094879,109.338524,11.524866,-78.256485,53.148808,59.785877,-84.319199,29.899776,78.888306,-75.080322,24.113251,48.462326,-68.692474,25.093222,15.777495
19,0.158,0.000234,0.000795,-0.000249,1,-31.022539,28.736656,41.862446,-59.450974,28.880241,80.705345,-2.151865,28.975641,80.370224,-2.59797,28.629599,3.161463,-59.889256,28.461149,3.212848,-59.483116,28.864782,80.729492,-2.132954,28.986614,80.352951,-2.589935,28.618452,3.173654,-59.893166,28.471771,3.201359,-80.359154,71.392448,79.046104,-68.170517,68.246552,14.747636,-72.954536,88.420982,38.195496,-72.432594,107.904266,45.385609,-76.94928,114.190414,79.272797,-69.191521,109.378754,11.527668,-78.245872,53.125824,59.786194,-84.317368,29.882292,78.866096,-75.03759,24.108673,48.457981,-68.75737,25.109047,15.756662
20,0.166,0.000215,0.000813,-0.000241,1,-31.019211,28.73612,41.864418,-59.446247,28.880718,80.708336,-2.147156,28.977055,80.371155,-2.596027,28.628052,3.162423,-59.887314,28.458658,3.215864,-59.482975,28.86492,80.730042,-2.12347,28.987732,80.366058,-2.588352,28.617647,3.165995,-59.894608,28.469791,3.201989,-80.168495,71.378883,79.037674,-68.23365,68.274292,14.724652,-72.971428,88.419632,38.191242,-72.427773,107.902458,45.395901,-76.869026,114.1595,79.301544,-69.293999,109.414719,11.538823,-78.219414,53.110081,59.779976,-84.307655,29.872692,78.838142,-75.005096,24.096212,48.446354,-68.816948,25.135284,15.71967
21,0.175,0.000205,0.000814,-0.000239,1,-31.021095,28.738171,41.8606,-59.448021,28.883427,80.70459,-2.148932,28.980005,80.367249,-2.598021,28.629446,3.158525,-59.889305,28.459805,3.212133,-59.481155,28.868017,80.730515,-2.131495,28.990503,80.355247,-2.585991,28.618509,3.163829,-59.895981,28.470531,3.201157,-79.97863,71.347649,79.02861,-68.30146,68.309517,14.702662,-72.982101,88.436081,38.189232,-72.400856,107.905434,45.416962,-76.758957,114.143036,79.328766,-69.424904,109.432564,11.545179,-78.187675,53.09338,59.771774,-84.291039,29.86289,78.804764,-74.975708,24.070614,48.432148,-68.876579,25.163588,15.672292
22,0.183,0.00023,0.000814,-0.000251,1,-31.02117,28.735882,41.859673,-59.448086,28.879848,80.703674,-2.148998,28.975054,80.366333,-2.598101,28.628441,3.157592,-59.889393,28.460184,3.211194,-59.479279,28.865135,80.728241,-2.133174,28.984877,80.352684,-2.585503,28.617365,3.165384,-59.895741,28.470188,3.201373,-79.811775,71.319321,79.007774,-68.372269,68.319611,14.69051,-72.979225,88.441383,38.19191,-72.399422,107.906662,45.424011,-76.689339,114.126228,79.353462,-69.539001,109.449181,11.558004,-78.159729,53.07938,59.764141,-84.262871,29.855183,78.769363,-74.937271,24.062876,48.406281,-68.927483,25.187275,15.622883
23,0.191,0.000243,0.000815,-0.000244,1,-31.021425,28.736137,41.859482,-59.448242,28.878683,80.703568,-2.149156,28.974703,80.366066,-2.598455,28.630114,3.15732,-59.889748,28.461054,3.211069,-59.482128,28.865368,80.728836,-2.132564,28.983456,80.352219,-2.586956,28.620417,3.164177,-59.894573,28.46994,3.201997,-79.642975,71.295837,78.984627,-68.43338,68.338829,14.673075,-72.981781,88.443092,38.200367,-72.410324,107.913254,45.435707,-76.620491,114.107155,79.380188,-69.66111,109.456062,11.561257,-78.129578,53.069908,59.746861,-84.234184,29.839464,78.732941,-74.86544,24.087334,48.35857,-68.993568,25.204866,15.560052
24,0.2,0.000236,0.000808,-0.00024,1,-31.020325,28.737465,41.859756,-59.447742,28.880331,80.7034,-2.148652,28.97678,80.366783,-2.59676,28.631121,3.158033,-59.888042,28.461626,3.210905,-59.480675,28.865681,80.729553,-2.133142,28.986269,80.353195,-2.583835,28.620302,3.164576,-59.893738,28.47131,3.201641,-79.445595,71.276123,78.969688,-68.508011,68.361244,14.648077,-72.974739,88.444756,38.210831,-72.430618,107.922791,45.448036,-76.532547,114.082405,79.413368,-69.801376,109.471916,11.556574,-78.098686,53.053974,59.732365,-84.196442,29.820854,78.693962,-74.798927,24.10054,48.313133,-69.10112,25.210173,15.484834
25,0.208,0.00023,0.000816,-0.000239,1,-31.021278,28.737787,41.859558,-59.448059,28.881094,80.703667,-2.148968,28.977638,80.366112,-2.598354,28.631004,3.157368,-59.889637,28.461412,3.211185,-59.48003,28.866465,80.728493,-2.133614,28.987196,80.352654,-2.585588,28.620068,3.164191,-59.895412,28.471148,3.202295,-79.277466,71.252136,78.961418,-68.579453,68.381729,14.596544,-72.966141,88.449867,38.221298,-72.480629,107.927826,45.453217,-76.439774,114.077248,79.446182,-69.93277,109.49144,11.566591,-78.076126,53.036655,59.714024,-84.148994,29.798008,78.648331,-74.759521,24.102823,48.269806,-69.181427,25.238779,15.415684
26,0.216,0.000222,0.000816,-0.000236,1,-31.021297,28.73756,41.86005,-59.44804,28.881336,80.704185,-2.148953,28.97818,80.366562,-2.598408,28.63031,3.157836,-59.889687,28.460411,3.21171,-59.482025,28.867352,80.729446,-2.133217,28.987144,80.352684,-2.585751,28.619946,3.164449,-59.894722,28.469521,3.203564,-79.117241,71.224136,78.950134,-68.649055,68.401352,14.555709,-72.955833,88.453415,38.229031,-72.519829,107.935417,45.467796,-76.37323,114.060616,79.480255,-70.046844,109.512245,11.570338,-78.053337,53.02483,59.695427,-84.091599,29.771503,78.60022,-74.725395,24.104771,48.224865,-69.24601,25.256586,15.3555
27,0.225,0.000221,0.000812,-0.000249,1,-31.021061,28.738285,41.859749,-59.448124,28.882885,80.703651,-2.149028,28.978247,80.366501,-2.597857,28.630213,3.157768,-59.889149,28.461794,3.211174,-59.479851,28.867956,80.73024,-2.133425,28.988106,80.352768,-2.586634,28.619453,3.16487,-59.894241,28.471828,3.20066,-78.930893,71.189514,78.926765,-68.729309,68.41996,14.503191,-72.938232,88.459167,38.238243,-72.558472,107.942238,45.493252,-76.319817,114.037659,79.513977,-70.192123,109.533051,11.588346,-78.025551,53.020912,59.667892,-84.014542,29.745125,78.545082,-74.710968,24.095293,48.167412,-69.351486,25.267229,15.267524
28,0.233,0.000219,0.00082,-0.000227,1,-31.021425,28.737608,41.859669,-59.447884,28.881079,80.70401,-2.148804,28.979015,80.365974,-2.59881,28.630665,3.157249,-59.890091,28.459671,3.211537,-59.47995,28.866184,80.728981,-2.132972,28.988859,80.352859,-2.586675,28.619749,3.163781,-59.895866,28.469702,3.20209,-78.761009,71.164696,78.898659,-68.807098,68.441284,14.456754,-72.932091,88.464706,38.239487,-72.603951,107.940018,45.512085,-76.265068,113.995888,79.537422,-70.317116,109.546127,11.60107,-77.998062,53.023956,59.641151,-83.945198,29.721901,78.492317,-74.690895,24.093309,48.118885,-69.445786,25.272602,15.189391
29,0.241,0.000216,0.000822,-0.000225,1,-31.02178,28.737078,41.860027,-59.448135,28.88068,80.704453,-2.149055,28.97883,80.366257,-2.599275,28.630003,3.157523,-59.890556,28.458797,3.211984,-59.480946,28.866356,80.729332,-2.132909,28.988298,80.353165,-2.587177,28.619528,3.163728,-59.896122,28.468435,3.202863,-78.605888,71.129066,78.886864,-68.888893,68.470406,14.403809,-72.925255,88.465569,38.246975,-72.625465,107.952499,45.520081,-76.21505,113.963112,79.565178,-70.457664,109.558594,11.612233,-77.948463,53.042454,59.596199,-83.87262,29.69894,78.449928,-74.675537,24.085049,48.065819,-69.541916,25.285921,15.100345
30,0.25,0.000192,0.000794,-0.000237,1,-31.023642,28.739178,41.86166,-59.452141,28.885269,80.704498,-2.153045,28.982079,80.369476,-2.599004,28.629622,3.160739,-59.890282,28.459743,3.212032,-59.479912,28.868645,80.732155,-2.14072,28.992922,80.358109,-2.587085,28.617773,3.16461,-59.895634,28.470882,3.20154,-78.441605,71.097313,78.882111,-68.987503,68.492302,14.338305,-72.911469,88.475327,38.248341,-72.671982,107.955444,45.535686,-76.159943,113.931549,79.602188,-70.609459,109.564957,11.616508,-77.919823,53.041847,59.558929,-83.786217,29.673439,78.4058,-74.633965,24.093479,47.992386,-69.632698,25.305599,15.020402
31,0.258,0.000198,0.000782,-0.000245,1,-31.024569,28.736767,41.864529,-59.453953,28.882895,80.706718,-2.154845,28.978781,80.372993,-2.599049,28.627172,3.164258,-59.890331,28.45822,3.214246,-59.480293,28.865784,80.731384,-2.139676,28.991074,80.359138,-2.591159,28.615057,3.17292,-59.89452,28.470114,3.20199,-78.294846,71.084412,78.881508,-69.075951,68.507919,14.280359,-72.899155,88.479111,38.249817,-72.702972,107.962143,45.544209,-76.094063,113.912544,79.63385,-70.739105,109.571304,11.617815,-77.903679,53.031914,59.528248,-83.681946,29.659742,78.366592,-74.601677,24.083242,47.925259,-69.75666,25.296009,14.945277
32,0.266,0.000199,0.000813,-0.00022,1,-31.020653,28.735798,41.864574,-59.447662,28.880426,80.708511,-2.148578,28.979183,80.371269,-2.597496,28.627703,3.16256,-59.888779,28.455881,3.216049,-59.460724,28.865782,80.7276,-2.139347,28.991535,80.359131,-2.589895,28.615328,3.172493,-59.894764,28.468185,3.202251,-78.166557,71.066879,78.880539,-69.185028,68.497696,14.230376,-72.8834,88.484367,38.24931,-72.742485,107.963356,45.548309,-76.026703,113.903984,79.660126,-70.85627,109.58773,11.628833,-77.879333,53.023983,59.494652,-83.585182,29.632702,78.333809,-74.581818,24.06263,47.868553,-69.843315,25.30998,14.864121
