Format Version,1.23,Take Name,cotton_hang_exp_9,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 04.41.45.321 下午,Capture Start Frame,566172,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,-0.000038,0.000017,-0.000803,1,-52.252739,69.434921,33.008999,-51.786972,71.728165,68.755707,-51.809685,67.191711,68.912849,-52.700157,67.051247,-2.908009,-52.714146,71.768585,-2.724567,-51.777428,71.736107,68.740593,-51.818882,67.183807,68.909218,-52.692421,67.046097,-2.898586,-52.721638,71.774071,-2.716842,-77.863464,81.868263,25.313967,-78.058769,74.93515,17.759359,-77.143333,98.1838,11.075648,-77.352272,97.317451,26.824184,-77.532341,82.768715,-5.854937,-77.026733,88.363449,3.483819,-76.934944,99.486511,-6.1155,-77.547424,66.364662,-6.721344,-78.496658,64.476402,24.559937,-72.751746,63.982643,6.19615
5,0.041,-0.000039,0.00002,-0.000758,1,-52.253258,69.435562,33.009865,-51.787537,71.728951,68.756569,-51.809837,67.192497,68.913727,-52.700623,67.051735,-2.907136,-52.715038,71.769073,-2.723706,-51.777817,71.737038,68.74292,-51.819275,67.184464,68.909683,-52.69326,67.047928,-2.898502,-52.722191,71.773163,-2.716594,-77.878937,81.858047,25.298231,-78.078125,74.926025,17.74308,-77.150955,98.179138,11.071533,-77.362999,97.30748,26.818062,-77.536201,82.769165,-5.867051,-77.024162,88.358917,3.474042,-76.936966,99.487511,-6.121637,-77.544746,66.366043,-6.736814,-78.515854,64.465561,24.54121,-72.770942,63.971802,6.18068
6,0.05,-0.000049,0.000023,-0.000943,1,-52.254147,69.435745,33.009315,-51.787369,71.729637,68.755981,-51.811348,67.193184,68.913231,-52.702599,67.051407,-2.907643,-52.715271,71.768753,-2.724296,-51.777924,71.737198,68.743523,-51.820522,67.185631,68.910454,-52.69537,67.04731,-2.900253,-52.722324,71.773132,-2.717932,-77.894623,81.847374,25.281412,-78.100777,74.915604,17.729464,-77.15799,98.174896,11.068397,-77.376762,97.294861,26.814201,-77.54821,82.773315,-5.885197,-77.04538,88.334671,3.447068,-76.947433,99.489708,-6.125955,-77.543243,66.367867,-6.756746,-78.533432,64.448318,24.514713,-72.78852,63.954559,6.160748
7,0.058,-0.000041,0.000022,-0.000654,1,-52.253414,69.435974,33.010429,-51.787994,71.729591,68.757126,-51.809345,67.19313,68.914307,-52.700459,67.051926,-2.906564,-52.715862,71.769264,-2.723151,-51.778145,71.737251,68.743881,-51.818932,67.185471,68.90995,-52.692585,67.047821,-2.897493,-52.723492,71.773643,-2.716245,-77.908775,81.840805,25.265846,-78.121277,74.907166,17.711674,-77.163872,98.169853,11.061927,-77.389252,97.287109,26.807081,-77.549377,82.775787,-5.894642,-77.040062,88.336769,3.438201,-76.949081,99.490952,-6.134249,-77.550056,66.363197,-6.765692,-78.545441,64.437225,24.487247,-72.800529,63.943466,6.151802
8,0.066,-0.00005,0.000012,-0.000667,1,-52.255344,69.436279,33.010216,-51.790588,71.730545,68.756866,-51.812065,67.194092,68.914124,-52.701725,67.051582,-2.906731,-52.717007,71.768913,-2.723402,-51.780937,71.738586,68.742134,-51.821415,67.186089,68.909286,-52.694405,67.047325,-2.89681,-52.724045,71.77346,-2.71585,-77.924118,81.835785,25.254095,-78.144661,74.898979,17.701147,-77.170128,98.167419,11.053663,-77.410355,97.273911,26.801815,-77.551735,82.777893,-5.904823,-77.035484,88.319115,3.432893,-76.95224,99.493446,-6.138314,-77.551826,66.363464,-6.78313,-78.557854,64.423622,24.46019,-72.812942,63.929863,6.134364
9,0.075,-0.00005,0.000015,-0.000749,1,-52.254932,69.435303,33.010201,-51.789593,71.729485,68.756851,-51.811821,67.193031,68.914116,-52.701908,67.05069,-2.906752,-52.716415,71.768028,-2.723423,-51.77906,71.738251,68.743118,-51.821972,67.184357,68.910774,-52.694393,67.04718,-2.898626,-52.723736,71.771835,-2.7167,-77.943176,81.829742,25.239355,-78.169296,74.892761,17.68688,-77.175941,98.163467,11.048296,-77.423218,97.265556,26.791521,-77.554497,82.780548,-5.914629,-77.03907,88.313858,3.42477,-76.952133,99.494049,-6.145722,-77.55275,66.366119,-6.799939,-78.565788,64.417343,24.430635,-72.820876,63.923584,6.117555
10,0.083,-0.000046,0.00002,-0.000724,1,-52.254166,69.435135,33.010204,-51.788582,71.729019,68.756882,-51.810574,67.192551,68.914093,-52.701385,67.050812,-2.906758,-52.716125,71.76815,-2.72339,-51.779015,71.738251,68.743607,-51.819908,67.183449,68.90979,-52.693794,67.04541,-2.898526,-52.723526,71.773819,-2.715629,-77.95945,81.824814,25.231535,-78.191284,74.888901,17.673849,-77.179718,98.161438,11.041813,-77.434746,97.258331,26.785078,-77.557442,82.782539,-5.925975,-77.033638,88.316383,3.416263,-76.951904,99.496635,-6.15127,-77.553253,66.368469,-6.813582,-78.570763,64.410324,24.411797,-72.825851,63.916565,6.103912
11,0.091,-0.000034,0.000031,-0.000595,1,-52.25404,69.436172,33.009487,-51.788246,71.729324,68.75621,-51.809059,67.192856,68.913315,-52.70145,67.052589,-2.907526,-52.717407,71.76992,-2.724042,-51.77887,71.737991,68.742981,-51.818169,67.184296,68.909111,-52.694988,67.050568,-2.899743,-52.723686,71.772179,-2.71693,-77.9739,81.823242,25.224356,-78.214142,74.886581,17.660133,-77.183655,98.159264,11.037671,-77.443893,97.249214,26.781113,-77.559921,82.784904,-5.934114,-77.028252,88.332878,3.409142,-76.952644,99.500946,-6.157126,-77.555977,66.373474,-6.826702,-78.570877,64.406601,24.394176,-72.825965,63.912842,6.090792
12,0.1,-0.000039,0.000022,-0.000624,1,-52.254002,69.435577,33.00951,-51.788723,71.729111,68.756226,-51.809807,67.192642,68.913376,-52.700909,67.05162,-2.907491,-52.716583,71.768951,-2.724066,-51.778839,71.738144,68.743538,-51.819324,67.183777,68.910103,-52.693504,67.047089,-2.900006,-52.72382,71.773735,-2.717308,-78.00827,81.810913,25.21484,-78.245461,74.878479,17.645498,-77.187935,98.157616,11.032467,-77.452934,97.239838,26.77268,-77.565125,82.78965,-5.944814,-77.019302,88.323746,3.399385,-76.950371,99.50705,-6.162741,-77.560822,66.370758,-6.848554,-78.57177,64.39769,24.372557,-72.826858,63.903931,6.06894
13,0.108,-0.000049,0.000026,-0.000656,1,-52.254002,69.436172,33.009312,-51.788307,71.730354,68.755974,-51.809673,67.193893,68.913223,-52.701332,67.051544,-2.90764,-52.716709,71.768883,-2.724299,-51.779831,71.739067,68.742332,-51.817913,67.185226,68.909157,-52.694626,67.046616,-2.89792,-52.723122,71.774109,-2.717933,-78.028847,81.803322,25.211376,-78.268173,74.876762,17.633728,-77.192902,98.159706,11.028994,-77.459869,97.232422,26.766363,-77.569916,82.793083,-5.951499,-77.023254,88.335892,3.395956,-76.948891,99.512314,-6.163203,-77.567307,66.377808,-6.863203,-78.579773,64.387001,24.342489,-72.834861,63.893242,6.054291
14,0.116,-0.000038,0.000007,-0.000668,1,-52.25457,69.436096,33.009739,-51.790184,71.729485,68.756462,-51.811672,67.193016,68.913605,-52.700581,67.052284,-2.90727,-52.715851,71.769615,-2.723828,-51.779766,71.738335,68.741417,-51.821701,67.184273,68.909714,-52.692974,67.048309,-2.898333,-52.723228,71.773895,-2.716245,-78.047501,81.796799,25.20443,-78.289856,74.87394,17.6227,-77.195305,98.15934,11.029534,-77.467773,97.225014,26.765574,-77.574371,82.800774,-5.962084,-77.027405,88.340149,3.392555,-76.947952,99.519035,-6.165345,-77.576729,66.385857,-6.876604,-78.579781,64.383736,24.327143,-72.834869,63.889977,6.04089
15,0.125,-0.000045,0.000022,-0.000799,1,-52.253605,69.43589,33.008694,-51.787506,71.729645,68.755379,-51.810188,67.193184,68.91259,-52.701347,67.051704,-2.908278,-52.715374,71.769035,-2.724901,-51.777985,71.736458,68.743027,-51.819534,67.186317,68.908051,-52.693027,67.046562,-2.89922,-52.72345,71.774414,-2.717928,-78.066048,81.791359,25.190786,-78.310326,74.873192,17.609674,-77.1968,98.156227,11.023224,-77.475327,97.216949,26.761091,-77.574615,82.807098,-5.971452,-77.032417,88.343071,3.387397,-76.943901,99.526527,-6.168414,-77.587189,66.397377,-6.892391,-78.58075,64.381554,24.309771,-72.835838,63.887795,6.025103
16,0.133,-0.000042,0.000018,-0.000726,1,-52.253819,69.435486,33.008606,-51.788391,71.729126,68.755295,-51.81041,67.192665,68.912483,-52.700882,67.051407,-2.908373,-52.715599,71.768738,-2.724972,-51.778458,71.736137,68.742439,-51.820148,67.185638,68.90728,-52.691833,67.045769,-2.899026,-52.724403,71.774612,-2.716952,-78.096436,81.778145,25.179869,-78.306961,74.883621,17.594196,-77.198181,98.157143,11.018306,-77.481422,97.209534,26.758503,-77.575821,82.812691,-5.978426,-77.040657,88.347664,3.382597,-76.941734,99.536591,-6.168715,-77.597351,66.404198,-6.908693,-78.581825,64.378532,24.296953,-72.836913,63.884773,6.008801
17,0.141,-0.000038,0.000008,-0.000625,1,-52.255463,69.435844,33.008438,-51.791222,71.729256,68.755165,-51.812321,67.192787,68.912308,-52.701317,67.052017,-2.908585,-52.716995,71.769348,-2.725142,-51.779545,71.738457,68.74147,-51.823711,67.183617,68.907402,-52.692287,67.046913,-2.899304,-52.72578,71.774712,-2.717715,-78.107628,81.776062,25.169739,-78.327278,74.878891,17.582151,-77.2033,98.158127,11.024171,-77.487801,97.205002,26.756392,-77.577034,82.820717,-5.983858,-77.043037,88.351265,3.376681,-76.940422,99.543465,-6.168957,-77.61261,66.411957,-6.932527,-78.582176,64.377716,24.28089,-72.837264,63.883957,5.984967
18,0.15,-0.000042,-0.000007,-0.000685,1,-52.255821,69.436386,33.008888,-51.792347,71.730049,68.7556,-51.813995,67.193588,68.912788,-52.700912,67.052284,-2.908113,-52.71603,71.769623,-2.724713,-51.782375,71.740067,68.742409,-51.82373,67.183723,68.908295,-52.693909,67.048286,-2.900449,-52.722878,71.773842,-2.717012,-78.124214,81.770706,25.146051,-78.348251,74.875427,17.570711,-77.204224,98.161758,11.02414,-77.491776,97.201721,26.753595,-77.578667,82.831062,-5.989259,-77.044876,88.356705,3.369953,-76.928726,99.558868,-6.164274,-77.627525,66.425812,-6.949847,-78.587418,64.37603,24.262148,-72.842506,63.882271,5.967647
19,0.158,-0.000053,-0.000001,-0.00067,1,-52.255184,69.436554,33.009235,-51.791374,71.73101,68.75589,-51.812893,67.194557,68.913177,-52.700607,67.051666,-2.907708,-52.715862,71.768997,-2.724406,-51.782108,71.739883,68.7425,-51.82193,67.185791,68.908989,-52.693546,67.047188,-2.899431,-52.72274,71.773735,-2.716957,-78.130821,81.771011,25.133461,-78.372063,74.871498,17.559544,-77.20575,98.164452,11.021326,-77.495384,97.197792,26.75499,-77.576523,82.840706,-5.996593,-77.050919,88.362411,3.366305,-76.928368,99.569115,-6.165661,-77.644669,66.436821,-6.963828,-78.593239,64.375343,24.245695,-72.848327,63.881584,5.953666
20,0.166,-0.000045,0.000016,-0.000714,1,-52.255123,69.436409,33.009029,-51.789886,71.730278,68.755707,-51.81179,67.193817,68.912926,-52.701996,67.052109,-2.907944,-52.716835,71.76944,-2.724573,-51.779533,71.737778,68.743454,-51.821976,67.186295,68.907677,-52.693588,67.047432,-2.899087,-52.725021,71.77433,-2.717282,-78.136902,81.769028,25.123203,-78.384369,74.87532,17.544657,-77.203682,98.165619,11.024051,-77.497101,97.194908,26.754322,-77.571465,82.845779,-6.005169,-77.060066,88.368729,3.360514,-76.923546,99.578819,-6.16608,-77.66124,66.446136,-6.978181,-78.60302,64.371315,24.231136,-72.858108,63.877556,5.939313
21,0.175,-0.00005,0.000015,-0.0008,1,-52.255409,69.43557,33.009476,-51.789856,71.729668,68.756142,-51.812542,67.193207,68.913391,-52.70261,67.051033,-2.907479,-52.716637,71.768372,-2.72415,-51.779972,71.738304,68.74221,-51.822071,67.184677,68.910217,-52.69556,67.047615,-2.899626,-52.723511,71.772095,-2.717114,-78.141411,81.77121,25.110575,-78.397591,74.880615,17.530392,-77.20343,98.168808,11.026826,-77.499428,97.194801,26.753977,-77.575821,82.865181,-6.002007,-77.052132,88.389503,3.367082,-76.919518,99.593422,-6.164538,-77.680351,66.462067,-6.993119,-78.610657,64.375458,24.217588,-72.865745,63.881699,5.924375
22,0.183,-0.000039,0.000014,-0.00064,1,-52.25386,69.436195,33.009644,-51.789085,71.729652,68.756363,-51.810318,67.193192,68.913513,-52.700253,67.052315,-2.907369,-52.71579,71.769646,-2.723932,-51.778889,71.737801,68.743599,-51.820271,67.185036,68.909569,-52.692467,67.048447,-2.898653,-52.723343,71.773788,-2.717713,-78.143402,81.771782,25.105608,-78.413429,74.881828,17.524776,-77.20282,98.173508,11.024841,-77.500328,97.194252,26.756271,-77.566971,82.87484,-6.010509,-77.062614,88.395851,3.367335,-76.916,99.605682,-6.161134,-77.699043,66.478088,-7.006399,-78.62133,64.376984,24.207796,-72.876418,63.883225,5.911095
23,0.191,-0.000054,0.000015,-0.00067,1,-52.253944,69.436501,33.009388,-51.788948,71.731064,68.75602,-51.810455,67.194603,68.913315,-52.700569,67.051506,-2.907532,-52.715813,71.768845,-2.724251,-51.779099,71.739616,68.742706,-51.820023,67.18605,68.90921,-52.693504,67.048111,-2.898057,-52.72261,71.772552,-2.718475,-78.143921,81.773308,25.101751,-78.431549,74.885056,17.512672,-77.202621,98.179367,11.027225,-77.497162,97.194382,26.756588,-77.570175,82.883835,-6.013286,-77.071373,88.420052,3.372131,-76.915306,99.618996,-6.164565,-77.71627,66.490059,-7.01339,-78.631279,64.379379,24.198895,-72.886367,63.88562,5.904104
24,0.2,-0.000061,0,-0.000564,1,-52.253754,69.43647,33.010254,-51.790321,71.731598,68.756882,-51.810867,67.195137,68.914238,-52.698784,67.050911,-2.906659,-52.715046,71.768242,-2.723438,-51.780396,71.740364,68.743584,-51.820564,67.186424,68.909378,-52.691311,67.046806,-2.897727,-52.722294,71.772606,-2.716243,-78.143623,81.770027,25.099194,-78.438469,74.892075,17.502968,-77.200851,98.187469,11.030317,-77.497391,97.195877,26.755356,-77.579819,82.901863,-6.01083,-77.088173,88.427544,3.377952,-76.912292,99.638023,-6.157206,-77.757393,66.497177,-7.01807,-78.636093,64.391304,24.180712,-72.891181,63.897545,5.899424
25,0.208,-0.000048,0.000016,-0.000722,1,-52.253105,69.435417,33.009209,-51.787834,71.729462,68.755875,-51.809811,67.193008,68.913116,-52.700008,67.050934,-2.907753,-52.714764,71.768272,-2.724406,-51.777817,71.736176,68.742447,-51.819569,67.186234,68.908783,-52.691502,67.046143,-2.898321,-52.723003,71.773346,-2.717207,-78.139603,81.766861,25.097719,-78.44809,74.893608,17.498661,-77.200607,98.191605,11.034164,-77.497757,97.193993,26.763475,-77.57914,82.910683,-6.019248,-77.096519,88.438889,3.380611,-76.905792,99.652222,-6.156822,-77.774467,66.507317,-7.023849,-78.652031,64.395454,24.172834,-72.907119,63.901695,5.893645
26,0.216,-0.000039,0.000013,-0.000551,1,-52.253372,69.435631,33.009354,-51.789059,71.72921,68.756065,-51.809479,67.192741,68.913223,-52.699291,67.051628,-2.907655,-52.715664,71.768959,-2.724224,-51.779194,71.738037,68.741447,-51.818962,67.183998,68.909706,-52.691673,67.047241,-2.898519,-52.723045,71.773666,-2.717219,-78.13726,81.768417,25.099766,-78.453232,74.896416,17.490065,-77.199142,98.196266,11.036487,-77.496246,97.195885,26.764286,-77.584595,82.926445,-6.023585,-77.106392,88.445992,3.383368,-76.903137,99.664291,-6.151859,-77.793411,66.514442,-7.029884,-78.66629,64.396294,24.166531,-72.921378,63.902535,5.88761
27,0.225,-0.000047,-0.000001,-0.000689,1,-52.254265,69.436157,33.009304,-51.790314,71.730133,68.755981,-51.812,67.19368,68.913208,-52.699841,67.051743,-2.907676,-52.714912,71.769073,-2.724314,-51.779766,71.739609,68.742142,-51.822311,67.184326,68.907661,-52.692657,67.048347,-2.898909,-52.721893,71.772705,-2.716463,-78.131889,81.766472,25.097954,-78.448326,74.902908,17.484137,-77.195839,98.199829,11.040649,-77.496048,97.194931,26.7694,-77.595528,82.941689,-6.021034,-77.119751,88.4543,3.385769,-76.899445,99.678162,-6.146651,-77.816132,66.523903,-7.036395,-78.686859,64.404984,24.161192,-72.941947,63.911225,5.881099
28,0.233,-0.000043,0.000008,-0.000716,1,-52.254242,69.436226,33.00914,-51.789536,71.729935,68.755844,-51.811462,67.193474,68.913033,-52.700581,67.052094,-2.907848,-52.715397,71.769424,-2.724454,-51.7798,71.738472,68.742081,-51.821007,67.184906,68.907158,-52.693581,67.049011,-2.897357,-52.722095,71.772781,-2.717865,-78.129143,81.763168,25.095848,-78.453606,74.902969,17.481697,-77.195801,98.206444,11.045429,-77.493622,97.194557,26.772181,-77.599663,82.948174,-6.021327,-77.130821,88.459351,3.386396,-76.895363,99.686714,-6.143024,-77.83429,66.534203,-7.038298,-78.7043,64.400421,24.154469,-72.959388,63.906662,5.879196
29,0.241,-0.000041,0.000005,-0.000699,1,-52.254822,69.435661,33.009148,-51.790405,71.729256,68.755852,-51.812172,67.192795,68.913033,-52.700867,67.051636,-2.907848,-52.715843,71.768967,-2.724436,-51.780277,71.738914,68.742714,-51.821804,67.183403,68.908981,-52.693432,67.047516,-2.8989,-52.723026,71.773376,-2.718279,-78.128151,81.760353,25.094097,-78.462204,74.898705,17.478498,-77.194008,98.207115,11.052027,-77.495644,97.191582,26.776516,-77.604515,82.958069,-6.022905,-77.140442,88.459923,3.389584,-76.888443,99.70015,-6.12652,-77.849892,66.539703,-7.043539,-78.723305,64.39518,24.146765,-72.978393,63.901421,5.873955
30,0.25,-0.000045,0.000011,-0.00062,1,-52.255695,69.436714,33.009056,-51.791233,71.730682,68.755745,-51.81229,67.194214,68.912956,-52.701771,67.052315,-2.907926,-52.717495,71.769646,-2.724555,-51.780544,71.739784,68.74247,-51.822723,67.185181,68.908035,-52.694523,67.050049,-2.8995,-52.724545,71.772163,-2.717525,-78.126167,81.758766,25.089544,-78.460197,74.899178,17.475283,-77.192131,98.209473,11.054078,-77.494514,97.189316,26.780674,-77.611176,82.961136,-6.023118,-77.145348,88.462776,3.390247,-76.887985,99.709724,-6.112259,-77.871765,66.544319,-7.050149,-78.766457,64.381721,24.140064,-73.021545,63.887962,5.867345
31,0.258,-0.000038,0.000007,-0.000709,1,-52.25565,69.436226,33.009052,-51.791054,71.729591,68.755768,-51.812923,67.19313,68.912926,-52.701866,67.052437,-2.907959,-52.716751,71.769768,-2.724519,-51.780861,71.739426,68.743309,-51.822983,67.183281,68.907333,-52.695065,67.050049,-2.898586,-52.72332,71.772415,-2.71855,-78.124458,81.753189,25.085863,-78.463654,74.894196,17.475336,-77.192688,98.210152,11.0576,-77.497276,97.183212,26.783365,-77.627846,82.963058,-6.016683,-77.150818,88.456024,3.393329,-76.894775,99.714195,-6.102035,-77.894661,66.547112,-7.054933,-78.782066,64.376419,24.134691,-73.037154,63.88266,5.862561
