Format Version,1.23,Take Name,cotton_hang_exp_2,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 04.40.02.580 下午,Capture Start Frame,553843,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,0.000102,0.000014,-0.000307,1,-52.252232,69.439865,33.00491,-51.788986,71.723572,68.752266,-51.807194,67.18705,68.908142,-52.697037,67.065796,-2.912766,-52.715714,71.783051,-2.728003,-51.780491,71.736618,68.742325,-51.815025,67.175461,68.904167,-52.689011,67.085159,-2.911164,-52.726143,71.757202,-2.713029,-73.012726,84.025589,23.732977,-66.484482,100.064934,38.333023,-60.127632,100.801514,52.403069,-75.031982,67.46212,24.475048,-64.337601,77.198982,46.182049,-60.710514,84.943321,52.109241,-73.026512,100.888374,23.074707,-69.822884,89.641182,31.858179,-60.869717,67.589302,52.576828,-67.556976,66.366592,37.687115
5,0.041,0.000098,0.000015,-0.000257,1,-52.251537,69.439903,33.005096,-51.788467,71.723923,68.752441,-51.806225,67.187393,68.908348,-52.696156,67.065521,-2.912563,-52.715309,71.782791,-2.727833,-51.780083,71.735924,68.742523,-51.813976,67.176682,68.904678,-52.68808,67.084885,-2.910883,-52.72575,71.757088,-2.71328,-73.017189,84.035561,23.718023,-66.490189,100.069916,38.326481,-60.141205,100.800529,52.400524,-75.045555,67.470947,24.459812,-64.365105,77.202431,46.179012,-60.738003,84.942207,52.10918,-73.028168,100.898018,23.069143,-69.828781,89.645477,31.847118,-60.940014,67.579498,52.583851,-67.589981,66.368462,37.68005
6,0.05,0.000094,0.000012,-0.000277,1,-52.252464,69.440147,33.004486,-51.789528,71.724434,68.751816,-51.807468,67.18792,68.907753,-52.696957,67.065498,-2.91315,-52.715916,71.782761,-2.728462,-51.780796,71.736946,68.742035,-51.815189,67.177223,68.905251,-52.689014,67.083946,-2.912741,-52.726685,71.757133,-2.71397,-73.016289,84.044014,23.701973,-66.500244,100.073364,38.319923,-60.155933,100.795174,52.392803,-75.062408,67.482407,24.445227,-64.392921,77.20015,46.176502,-60.77565,84.938461,52.106171,-73.028748,100.909424,23.059452,-69.831787,89.654198,31.831139,-61.011017,67.574814,52.591156,-67.615837,66.370789,37.667458
7,0.058,0.00009,0.000011,-0.000357,1,-52.251465,69.440422,33.005119,-51.788193,71.724945,68.752419,-51.806854,67.188431,68.908401,-52.696304,67.065521,-2.912503,-52.714516,71.782791,-2.727851,-51.779259,71.73716,68.742714,-51.81496,67.177757,68.90506,-52.687866,67.084259,-2.911825,-52.725948,71.75676,-2.712432,-73.011108,84.052673,23.686771,-66.5103,100.078072,38.315044,-60.171921,100.791016,52.390106,-75.07605,67.489975,24.423458,-64.420074,77.195892,46.170986,-60.809708,84.93782,52.106453,-73.03817,100.935898,23.045952,-69.833519,89.661072,31.818659,-61.0569,67.573441,52.590836,-67.634262,66.374954,37.656311
8,0.066,0.000088,0.000022,-0.000448,1,-52.251045,69.44001,33.004818,-51.78656,71.724586,68.752106,-51.806046,67.188072,68.908104,-52.697121,67.065063,-2.912781,-52.714466,71.782341,-2.728152,-51.777695,71.735649,68.743423,-51.814358,67.178062,68.904388,-52.68845,67.083504,-2.911652,-52.725719,71.757774,-2.714236,-73.004875,84.063416,23.671188,-66.520706,100.081444,38.311501,-60.19606,100.785721,52.389526,-75.089828,67.498802,24.407806,-64.447777,77.195564,46.164982,-60.843311,84.933022,52.10495,-73.044022,100.947609,23.0382,-69.828537,89.677559,31.786871,-61.094879,67.573486,52.591003,-67.65509,66.378822,37.644207
9,0.075,0.000097,0.000005,-0.000396,1,-52.252197,69.439423,33.004333,-51.789181,71.723427,68.751678,-51.808201,67.186913,68.9076,-52.696789,67.065048,-2.913323,-52.714626,71.782318,-2.728611,-51.779602,71.735435,68.741554,-51.817215,67.17601,68.903267,-52.687328,67.083572,-2.911356,-52.726788,71.757866,-2.713338,-72.994514,84.072708,23.65369,-66.53141,100.0849,38.307945,-60.227406,100.776756,52.388527,-75.106552,67.508385,24.386978,-64.481735,77.195099,46.158794,-60.881702,84.928688,52.104889,-73.047935,100.955734,23.033081,-69.825897,89.708801,31.752392,-61.135216,67.570061,52.582329,-67.673943,66.376701,37.633247
10,0.083,0.000092,0.00001,-0.000291,1,-52.252491,69.439346,33.005108,-51.789623,71.723793,68.752419,-51.807697,67.187271,68.908394,-52.696915,67.064529,-2.912524,-52.715736,71.781799,-2.727854,-51.780354,71.737137,68.741371,-51.816223,67.175362,68.904533,-52.68824,67.083893,-2.909791,-52.726509,71.757195,-2.71367,-72.982597,84.07711,23.640451,-66.540703,100.085258,38.303108,-60.248852,100.771095,52.383411,-75.118027,67.516441,24.368515,-64.509697,77.191078,46.157768,-60.922329,84.920387,52.10796,-73.050484,100.960564,23.027014,-69.824814,89.712814,31.744152,-61.167431,67.567688,52.572548,-67.694885,66.372643,37.622963
11,0.091,0.000078,0.000012,-0.000418,1,-52.252613,69.440208,33.004883,-51.789032,71.725517,68.752136,-51.80825,67.189011,68.908226,-52.697773,67.064514,-2.912682,-52.715405,71.781799,-2.728146,-51.780693,71.737244,68.74189,-51.816208,67.178223,68.903999,-52.68964,67.084007,-2.910217,-52.725571,71.75676,-2.713607,-72.971306,84.081352,23.626162,-66.548996,100.083633,38.300316,-60.268581,100.764313,52.381229,-75.12796,67.523232,24.346643,-64.542511,77.191101,46.151989,-60.957821,84.914001,52.111954,-73.052193,100.964806,23.021654,-69.827232,89.715179,31.736221,-61.202126,67.569023,52.560921,-67.714287,66.368797,37.611813
12,0.1,0.000092,0.000012,-0.00066,1,-52.252342,69.439514,33.004875,-51.787663,71.723602,68.752197,-51.809074,67.187103,68.908157,-52.698643,67.065033,-2.91276,-52.713989,71.782318,-2.72809,-51.777969,71.735703,68.742683,-51.818222,67.176041,68.903946,-52.689308,67.084877,-2.910378,-52.725666,71.75692,-2.714412,-72.960274,84.08461,23.61397,-66.566429,100.08017,38.295486,-60.287621,100.758194,52.381538,-75.136162,67.525894,24.327734,-64.580284,77.186356,46.151199,-60.992718,84.911278,52.11512,-73.062126,100.966309,23.004374,-69.833023,89.716187,31.727383,-61.239998,67.565277,52.551121,-67.739243,66.362885,37.603077
13,0.108,0.000103,0.000024,-0.000557,1,-52.251411,69.440117,33.004864,-51.78632,71.723526,68.75222,-51.806801,67.187012,68.908081,-52.698105,67.06633,-2.912807,-52.71442,71.7836,-2.728036,-51.777435,71.734962,68.742935,-51.815079,67.176788,68.904221,-52.689182,67.084908,-2.911919,-52.726387,71.758011,-2.71254,-72.950165,84.089043,23.600801,-66.582626,100.077667,38.295059,-60.304344,100.755569,52.381187,-75.137054,67.531227,24.311766,-64.613457,77.174881,46.14666,-61.027943,84.910011,52.119301,-73.062386,100.971268,22.99707,-69.837158,89.719627,31.724335,-61.296402,67.555664,52.552139,-67.762688,66.357231,37.595608
14,0.116,0.000104,0.000003,-0.000438,1,-52.252274,69.440773,33.003933,-51.789211,71.724197,68.751312,-51.808613,67.187675,68.907166,-52.696915,67.066994,-2.91377,-52.714359,71.784256,-2.728984,-51.780296,71.736458,68.742058,-51.817036,67.176514,68.902748,-52.688152,67.086716,-2.911939,-52.725624,71.758209,-2.714374,-72.940399,84.093544,23.591232,-66.592331,100.078217,38.292324,-60.317593,100.754883,52.380043,-75.136658,67.535904,24.2966,-64.63488,77.174347,46.146259,-61.064739,84.909599,52.122326,-73.06147,100.975418,22.991247,-69.843849,89.723358,31.717978,-61.31916,67.557701,52.543934,-67.783752,66.356079,37.59124
15,0.125,0.000098,0.000015,-0.000476,1,-52.252781,69.44075,33.004631,-51.788692,71.724564,68.751968,-51.808441,67.188049,68.907883,-52.698456,67.066559,-2.913028,-52.715534,71.783829,-2.728301,-51.779633,71.737137,68.742798,-51.816673,67.17701,68.904739,-52.68998,67.085373,-2.912345,-52.726891,71.75798,-2.713965,-72.941277,84.108658,23.57267,-66.604309,100.091103,38.287567,-60.330177,100.760033,52.379711,-75.129326,67.545471,24.279623,-64.656464,77.180168,46.148945,-61.099361,84.914658,52.130657,-73.058296,100.982918,22.987255,-69.850601,89.729942,31.7134,-61.338623,67.560081,52.54023,-67.811638,66.355995,37.591145
16,0.133,0.000082,0.000023,-0.000273,1,-52.251888,69.439644,33.004372,-51.788162,71.7248,68.751617,-51.806068,67.188286,68.907692,-52.69717,67.06411,-2.913207,-52.71616,71.781387,-2.728623,-51.779194,71.736488,68.742355,-51.8144,67.177788,68.904121,-52.688408,67.083717,-2.911544,-52.727467,71.755486,-2.714915,-72.933655,84.120468,23.567585,-66.608192,100.100113,38.291279,-60.339809,100.765717,52.380478,-75.117981,67.556389,24.26446,-64.689873,77.194786,46.160431,-61.126091,84.921089,52.135025,-73.052696,100.992546,22.982773,-69.855003,89.739738,31.713442,-61.346863,67.568771,52.533627,-67.826447,66.362915,37.590279
17,0.141,0.000097,0.000019,-0.000426,1,-52.251678,69.439583,33.005169,-51.787544,71.723541,68.752502,-51.806839,67.187027,68.908424,-52.697395,67.065254,-2.91248,-52.714943,71.782532,-2.727765,-51.778473,71.73539,68.744072,-51.815243,67.176476,68.90519,-52.688694,67.083168,-2.912393,-52.726765,71.757591,-2.713212,-72.924721,84.133591,23.561081,-66.611618,100.110153,38.29118,-60.345928,100.775459,52.379246,-75.103798,67.577515,24.244972,-64.709793,77.211815,46.164749,-61.146824,84.930054,52.142532,-73.042725,101.005508,22.975817,-69.859093,89.75251,31.708801,-61.356861,67.580185,52.529533,-67.836365,66.373886,37.589069
18,0.15,0.000098,0.000024,-0.000404,1,-52.251278,69.440109,33.004478,-51.78685,71.724022,68.751808,-51.805943,67.187508,68.907722,-52.697289,67.065826,-2.913168,-52.715046,71.783096,-2.728444,-51.778145,71.735519,68.742203,-51.814068,67.177139,68.903992,-52.688728,67.084564,-2.911543,-52.726067,71.758331,-2.714129,-72.913292,84.15657,23.551998,-66.611595,100.122704,38.28928,-60.352264,100.788567,52.380192,-75.081543,67.602119,24.21834,-64.732719,77.230003,46.168087,-61.170399,84.946274,52.150665,-73.029106,101.027939,22.970093,-69.86084,89.771179,31.705296,-61.368465,67.594543,52.528072,-67.845459,66.392807,37.58923
19,0.158,0.000102,0.000025,-0.000383,1,-52.251236,69.439476,33.004845,-51.786877,71.723137,68.752197,-51.805782,67.186615,68.908073,-52.697174,67.065445,-2.912819,-52.715122,71.782715,-2.72806,-51.777679,71.735809,68.741837,-51.813721,67.175987,68.906036,-52.68911,67.084213,-2.912089,-52.725994,71.756866,-2.714185,-72.903534,84.179543,23.547892,-66.607887,100.139107,38.28574,-60.355782,100.808426,52.385677,-75.06411,67.623169,24.204782,-64.750206,77.247253,46.175037,-61.187111,84.962845,52.159603,-73.014038,101.05114,22.963865,-69.86322,89.792114,31.70459,-61.376225,67.610916,52.528046,-67.86306,66.415543,37.589108
20,0.166,0.000107,0.000018,-0.000367,1,-52.251339,69.439445,33.005173,-51.787556,71.722725,68.752548,-51.806305,67.186203,68.908379,-52.696693,67.065796,-2.912527,-52.714806,71.783066,-2.727714,-51.778389,71.734985,68.743309,-51.814396,67.175705,68.906128,-52.68829,67.084564,-2.912204,-52.726276,71.756889,-2.713965,-72.893494,84.207191,23.547495,-66.600662,100.157974,38.283314,-60.3549,100.830925,52.387779,-75.037827,67.664154,24.185219,-64.768555,77.269073,46.178425,-61.19883,84.98735,52.166229,-72.988945,101.083076,22.960072,-69.861801,89.815987,31.702496,-61.383564,67.631882,52.525055,-67.859085,66.453346,37.578789
21,0.175,0.000104,0.000034,-0.000379,1,-52.251022,69.439301,33.005356,-51.78603,71.722778,68.752708,-51.80489,67.186256,68.908562,-52.697594,67.065453,-2.912313,-52.715588,71.782722,-2.72753,-51.777386,71.733238,68.742409,-51.812691,67.177055,68.906555,-52.689457,67.084656,-2.911052,-52.726357,71.756775,-2.714059,-72.882683,84.246498,23.546282,-66.581848,100.192657,38.268452,-60.35239,100.859154,52.390533,-75.016602,67.711868,24.161871,-64.7845,77.296692,46.182747,-61.208427,85.014,52.175915,-72.958229,101.124321,22.948601,-69.866173,89.843109,31.690403,-61.391239,67.657623,52.519585,-67.876434,66.499268,37.580242
22,0.183,0.000111,0.000025,-0.000239,1,-52.250893,69.439774,33.004379,-51.787205,71.722885,68.751762,-51.804798,67.186363,68.907562,-52.696125,67.066299,-2.913329,-52.715439,71.783554,-2.72848,-51.778732,71.735107,68.741714,-51.812439,67.175743,68.904419,-52.688114,67.084755,-2.912363,-52.726078,71.758385,-2.71354,-72.868034,84.286758,23.545834,-66.563538,100.22081,38.263721,-60.348694,100.882996,52.392715,-74.98864,67.745323,24.147615,-64.800392,77.327019,46.178825,-61.210014,85.038826,52.178909,-72.934166,101.161285,22.934151,-69.863304,89.87104,31.69277,-61.400997,67.682983,52.512688,-67.879601,66.539185,37.5751
23,0.191,0.000105,0.000023,-0.00025,1,-52.250515,69.43895,33.0047,-51.786877,71.722481,68.75206,-51.804562,67.185959,68.907913,-52.695709,67.065063,-2.912983,-52.714928,71.782318,-2.728182,-51.778358,71.734818,68.741783,-51.812054,67.175491,68.905365,-52.688057,67.083542,-2.912465,-52.725292,71.756622,-2.713191,-72.860641,84.325043,23.543585,-66.547287,100.246552,38.261833,-60.34444,100.906082,52.390625,-74.957901,67.77874,24.130663,-64.811531,77.358849,46.172691,-61.217743,85.069885,52.190025,-72.904251,101.203072,22.923889,-69.859467,89.90136,31.694254,-61.407207,67.7099,52.506672,-67.88517,66.575912,37.569305
24,0.2,0.000099,0.000026,-0.000422,1,-52.251579,69.439774,33.005222,-51.786949,71.723579,68.752556,-51.806198,67.187065,68.908463,-52.697788,67.065598,-2.912429,-52.715374,71.782867,-2.727693,-51.777756,71.735611,68.742882,-51.814194,67.17691,68.906487,-52.689659,67.084541,-2.912148,-52.726547,71.756271,-2.713778,-72.84436,84.365883,23.536617,-66.532883,100.284027,38.266464,-60.332031,100.932457,52.393414,-74.923164,67.81543,24.109045,-64.825363,77.390274,46.166004,-61.216568,85.102638,52.191078,-72.87841,101.247169,22.912441,-69.855614,89.936623,31.693094,-61.420811,67.737732,52.502579,-67.894623,66.624176,37.560265
25,0.208,0.000106,0.000025,-0.00038,1,-52.251495,69.440582,33.005318,-51.787144,71.7239,68.752686,-51.806015,67.187386,68.908524,-52.697418,67.066887,-2.912369,-52.715405,71.784149,-2.727565,-51.778961,71.735703,68.743065,-51.813393,67.17717,68.905594,-52.689541,67.085892,-2.912009,-52.726238,71.757309,-2.712156,-72.828751,84.400833,23.541508,-66.522934,100.323883,38.273506,-60.320496,100.957451,52.393448,-74.8946,67.848167,24.090515,-64.83503,77.414139,46.162918,-61.2127,85.128693,52.184837,-72.851822,101.284302,22.905571,-69.855186,89.964432,31.695986,-61.42807,67.76004,52.498199,-67.907951,66.658241,37.55661
26,0.216,0.000094,0.000013,-0.00054,1,-52.251549,69.439957,33.005314,-51.787346,71.724068,68.752632,-51.807671,67.187553,68.908592,-52.69735,67.065475,-2.912322,-52.713829,71.782753,-2.72764,-51.778038,71.736465,68.74353,-51.81625,67.176544,68.905022,-52.688469,67.084793,-2.911564,-52.725822,71.756004,-2.712681,-72.813736,84.433868,23.542995,-66.508545,100.358246,38.276009,-60.311115,100.977394,52.397091,-74.869324,67.875519,24.071434,-64.8386,77.440521,46.159801,-61.208469,85.150513,52.179188,-72.8255,101.316368,22.899784,-69.854431,90.001389,31.704531,-61.435574,67.783051,52.491276,-67.924652,66.686295,37.556915
27,0.225,0.000102,0.000013,-0.000466,1,-52.251858,69.4394,33.005314,-51.787968,71.722961,68.75267,-51.807625,67.18644,68.908546,-52.697338,67.065468,-2.912364,-52.714516,71.782738,-2.727601,-51.778114,71.735504,68.742401,-51.816422,67.175583,68.905502,-52.688206,67.083931,-2.910954,-52.726479,71.758034,-2.713363,-72.795212,84.470345,23.547037,-66.491379,100.388023,38.27153,-60.297787,100.996529,52.397705,-74.838501,67.903374,24.052357,-64.842766,77.469826,46.1534,-61.200356,85.177513,52.161591,-72.799278,101.351456,22.905416,-69.849594,90.043594,31.707855,-61.448307,67.807655,52.485569,-67.945976,66.711563,37.56036
28,0.233,0.000095,0.000017,-0.000375,1,-52.251881,69.439873,33.005547,-51.78812,71.724007,68.752876,-51.806946,67.187485,68.908813,-52.697216,67.065369,-2.912092,-52.715248,71.782646,-2.727392,-51.779491,71.736038,68.743111,-51.814949,67.17672,68.905022,-52.68895,67.084274,-2.91035,-52.725822,71.757843,-2.713137,-72.775764,84.508041,23.548481,-66.472694,100.409721,38.27013,-60.289974,101.028534,52.392887,-74.808975,67.925529,24.036282,-64.85025,77.490334,46.154587,-61.189003,85.193192,52.150345,-72.786583,101.372742,22.906931,-69.826149,90.07428,31.70842,-61.459499,67.823021,52.483822,-67.9645,66.729378,37.568138
29,0.241,0.000102,0.000022,-0.000411,1,-52.250935,69.439087,33.004486,-51.786655,71.722717,68.751839,-51.805805,67.186195,68.907715,-52.696793,67.065086,-2.913183,-52.714485,71.782364,-2.728424,-51.777756,71.734985,68.741615,-51.813889,67.175415,68.904404,-52.688591,67.08342,-2.911632,-52.725048,71.758186,-2.714146,-72.764366,84.530716,23.54731,-66.457649,100.436035,38.258621,-60.276497,101.046684,52.395451,-74.767479,67.9515,24.014608,-64.849136,77.509659,46.152626,-61.176807,85.20961,52.134586,-72.766579,101.406883,22.905359,-69.818344,90.09243,31.708986,-61.467987,67.840706,52.478729,-67.987534,66.7444,37.573109
30,0.25,0.000102,0.000021,-0.000358,1,-52.250809,69.43853,33.004776,-51.786869,71.722206,68.752129,-51.805542,67.185684,68.908005,-52.696316,67.064491,-2.912894,-52.714508,71.781754,-2.728134,-51.778084,71.733994,68.742096,-51.81369,67.175087,68.904488,-52.687866,67.083183,-2.910968,-52.725239,71.757446,-2.714198,-72.746071,84.552917,23.545683,-66.434952,100.456848,38.253872,-60.259449,101.057098,52.397884,-74.730011,67.976891,23.999413,-64.850647,77.524414,46.152325,-61.160023,85.228279,52.119137,-72.743721,101.438713,22.900135,-69.808388,90.110146,31.709253,-61.473866,67.854652,52.477177,-68.00708,66.760368,37.582409
31,0.258,0.000098,0.000017,-0.000396,1,-52.25156,69.439095,33.004292,-51.787682,71.723007,68.751617,-51.806705,67.186493,68.907532,-52.697014,67.064812,-2.913362,-52.714844,71.782082,-2.728638,-51.778542,71.735558,68.741486,-51.81538,67.174995,68.902809,-52.688152,67.083679,-2.910947,-52.725964,71.757767,-2.713702,-72.72834,84.56913,23.544485,-66.409874,100.462128,38.259933,-60.232334,101.076721,52.400009,-74.701141,67.996529,23.985521,-64.850845,77.536003,46.15313,-61.145802,85.235809,52.107727,-72.720184,101.462082,22.897928,-69.802032,90.155937,31.69508,-61.483395,67.864296,52.471672,-68.024376,66.773865,37.588707
32,0.266,0.000103,0.000022,-0.000456,1,-52.250935,69.439323,33.003567,-51.786442,71.722832,68.750916,-51.806004,67.186317,68.906792,-52.697014,67.065437,-2.914104,-52.714283,71.782707,-2.729332,-51.777988,71.734978,68.741661,-51.814003,67.175308,68.902336,-52.68866,67.084435,-2.912854,-52.725266,71.756996,-2.713783,-72.704002,84.58725,23.531044,-66.390533,100.473274,38.254669,-60.213886,101.085533,52.399399,-74.660995,68.027878,23.982796,-64.850105,77.545967,46.149368,-61.125404,85.245667,52.091534,-72.698685,101.477524,22.895657,-69.785416,90.168724,31.692749,-61.484291,67.873795,52.46685,-68.038353,66.787003,37.596191
