Format Version,1.23,Take Name,Take 2024-01-20 09.04.49 AM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-01-20 09.04.50.264 上午,Capture Start Frame,238119,Total Frames in Take,303,Total Exported Frames,303,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283,-0.144435,-0.434769,0.027328,0.888463,-54.781662,84.590622,26.145601,-64.694511,84.38118,19.665819,-44.851063,84.563354,32.581715,-61.293732,84.734016,36.095436,-48.287327,84.683914,16.239437,-64.706276,84.38903,19.687893,-44.851086,84.570999,32.592602,-61.305325,84.724236,36.086716,-48.250519,84.671066,16.194977,-16.927801,108.569229,23.26738,-20.073328,108.267654,22.525503,-19.260307,108.365181,27.463039,-21.458706,107.858131,25.891151,-26.775095,87.979309,24.087105,-15.247915,88.64785,19.09152,-23.826664,88.008324,28.648304,-9.998519,89.352715,22.586422
35,0.291,-0.144646,-0.43482,0.027321,0.888405,-54.78059,84.588799,26.148138,-64.692467,84.378647,19.666899,-44.850994,84.562233,32.5858,-61.294174,84.737167,36.096905,-48.284702,84.677139,16.242949,-64.706284,84.388924,19.688395,-44.850868,84.572296,32.591885,-61.305237,84.724266,36.086796,-48.246323,84.660316,16.210148,-16.877306,108.506073,23.345327,-20.045647,108.213898,22.545397,-19.235283,108.317459,27.491865,-21.434393,107.813789,25.92012,-26.748598,87.935028,24.027821,-15.245624,88.605507,19.057283,-23.782125,87.938232,28.577417,-9.934636,89.301727,22.538748
36,0.3,-0.144449,-0.434748,0.027365,0.888471,-54.781784,84.590218,26.145315,-64.694977,84.379944,19.666084,-44.85083,84.563782,32.580887,-61.293316,84.733871,36.095493,-48.287991,84.68325,16.238791,-64.705719,84.387497,19.688208,-44.851799,84.571144,32.590599,-61.305321,84.72403,36.086876,-48.250347,84.670494,16.194296,-16.846104,108.457245,23.386646,-20.020468,108.166718,22.571854,-19.211573,108.26709,27.53174,-21.406321,107.763687,25.949335,-26.722315,87.890038,23.97698,-15.23549,88.573059,19.02021,-23.77054,87.882545,28.529661,-9.96247,89.239464,22.495365
37,0.308,-0.144698,-0.434815,0.027315,0.888399,-54.779644,84.587082,26.148241,-64.691528,84.376907,19.667015,-44.850048,84.560516,32.585915,-61.293228,84.736702,36.096992,-48.283741,84.674171,16.243046,-64.704765,84.386871,19.688772,-44.849964,84.570282,32.59166,-61.304642,84.723862,36.085949,-48.246117,84.65786,16.211155,-16.816494,108.416,23.41992,-19.998943,108.131851,22.597136,-19.186115,108.214905,27.56933,-21.370798,107.70639,25.996006,-26.716259,87.851952,23.939018,-15.225944,88.54554,18.991537,-23.793579,87.836319,28.504259,-9.994059,89.140282,22.541668
38,0.316,-0.144724,-0.434804,0.02733,0.888399,-54.780441,84.587029,26.149014,-64.692474,84.376472,19.668022,-44.850708,84.56086,32.586464,-61.293804,84.737244,36.0979,-48.284763,84.673531,16.24367,-64.704803,84.386734,19.688549,-44.851036,84.57093,32.591698,-61.304443,84.724144,36.08802,-48.249039,84.656731,16.213427,-16.779968,108.366455,23.435133,-19.974052,108.096825,22.625488,-19.157486,108.16021,27.599255,-21.343142,107.660889,26.029221,-26.721821,87.826454,23.924021,-15.215434,88.521667,18.971508,-23.80191,87.791451,28.478994,-9.990792,89.086517,22.526997
39,0.325,-0.144424,-0.434741,0.027361,0.888478,-54.781647,84.590309,26.146259,-64.694962,84.380241,19.667204,-44.850571,84.563675,32.581646,-61.292995,84.733376,36.096569,-48.28804,84.683929,16.239618,-64.705231,84.388283,19.689857,-44.850574,84.571503,32.592216,-61.305779,84.722778,36.086418,-48.25222,84.67038,16.194712,-16.760361,108.310211,23.456158,-19.931152,108.047607,22.686422,-19.124048,108.105232,27.635456,-21.315739,107.617058,26.058504,-26.723209,87.799591,23.911325,-15.201818,88.491043,18.948818,-23.809723,87.744972,28.447157,-9.988058,89.045044,22.520218
40,0.333,-0.144684,-0.434809,0.027326,0.888404,-54.780788,84.58815,26.148537,-64.692795,84.377785,19.6675,-44.851067,84.561775,32.586014,-61.294186,84.737419,36.097416,-48.285084,84.675583,16.243216,-64.707047,84.388428,19.688877,-44.850204,84.572205,32.591011,-61.306347,84.723915,36.087425,-48.2467,84.65847,16.212704,-16.73761,108.275497,23.474672,-19.896469,108.01017,22.72522,-19.096151,108.06044,27.663815,-21.292419,107.584,26.079327,-26.721912,87.76432,23.91811,-15.192634,88.464401,18.939337,-23.799994,87.711502,28.431475,-9.97011,89.018837,22.520399
41,0.341,-0.144498,-0.43475,0.027342,0.888462,-54.781361,84.590012,26.145866,-64.694443,84.380112,19.666454,-44.850533,84.563202,32.581635,-61.293076,84.734879,36.095909,-48.287365,84.681839,16.239468,-64.706993,84.388664,19.688915,-44.849724,84.571548,32.592182,-61.305332,84.724236,36.086445,-48.250061,84.667892,16.196337,-16.710781,108.243271,23.49514,-19.87249,107.977005,22.751078,-19.055523,108.012749,27.692345,-21.26296,107.54435,26.106783,-26.726978,87.742966,23.928547,-15.179377,88.439751,18.932396,-23.791592,87.683311,28.422876,-9.952747,88.993073,22.522808
42,0.35,-0.144408,-0.434739,0.027351,0.888482,-54.780823,84.590485,26.145086,-64.694176,84.380714,19.666075,-44.849712,84.563545,32.580418,-61.292118,84.7332,36.095436,-48.28727,84.684456,16.238413,-64.706596,84.38813,19.688644,-44.849747,84.57077,32.591335,-61.30407,84.72393,36.086742,-48.248604,84.672295,16.192774,-16.659298,108.186928,23.569704,-19.84506,107.946266,22.77096,-19.010502,107.965324,27.709332,-21.228458,107.502899,26.138332,-26.718336,87.715645,23.933182,-15.163331,88.410583,18.937325,-23.783331,87.651474,28.424767,-9.891421,89.004547,22.556183
43,0.358,-0.144416,-0.434736,0.027355,0.888482,-54.780685,84.59063,26.145262,-64.694061,84.380745,19.6663,-44.849545,84.563812,32.580547,-61.291939,84.733543,36.095638,-48.287178,84.68441,16.238558,-64.706955,84.388,19.68882,-44.848125,84.5709,32.59161,-61.305046,84.724533,36.086971,-48.24931,84.672806,16.193937,-16.637478,108.163048,23.591112,-19.819639,107.923492,22.787554,-18.975811,107.938126,27.72098,-21.19418,107.474342,26.159412,-26.699436,87.693466,23.944666,-15.132057,88.349327,18.948055,-23.764456,87.627708,28.432602,-9.801447,88.978394,22.53344
44,0.366,-0.144489,-0.434736,0.027362,0.88847,-54.781265,84.590828,26.14502,-64.69458,84.380562,19.665981,-44.850197,84.564384,32.580418,-61.292614,84.735458,36.095303,-48.287643,84.682892,16.238377,-64.707222,84.38797,19.688707,-44.849197,84.571609,32.591263,-61.305344,84.726173,36.085911,-48.250072,84.670998,16.194448,-16.616968,108.142029,23.607782,-19.80043,107.903328,22.803076,-18.948498,107.919754,27.734921,-21.168287,107.454506,26.177355,-26.674397,87.668762,23.960676,-15.115343,88.322304,18.964472,-23.69244,87.55394,28.430901,-9.774234,88.961464,22.552509
45,0.375,-0.144672,-0.434815,0.027351,0.888402,-54.780136,84.587593,26.14887,-64.692108,84.376671,19.667795,-44.850437,84.561783,32.586388,-61.293579,84.736511,36.097725,-48.284401,84.675385,16.243574,-64.705727,84.38752,19.689137,-44.850029,84.572411,32.591564,-61.304672,84.72271,36.086613,-48.247585,84.657845,16.214136,-16.59564,108.127235,23.621033,-19.780218,107.883522,22.818386,-18.924892,107.906342,27.751879,-21.145647,107.436417,26.197174,-26.619709,87.636414,23.981279,-15.055463,88.274864,19.038555,-23.652945,87.539658,28.468933,-9.82311,88.889336,22.627083
46,0.383,-0.144716,-0.434824,0.027344,0.888391,-54.781235,84.587082,26.148823,-64.693016,84.37616,19.667458,-44.851742,84.561279,32.586651,-61.294979,84.737053,36.097462,-48.285187,84.673836,16.243723,-64.705666,84.386841,19.688671,-44.851269,84.571754,32.592163,-61.306042,84.723267,36.085815,-48.250355,84.656563,16.2145,-16.578615,108.117104,23.629183,-19.766256,107.869102,22.831377,-18.907507,107.897606,27.772341,-21.120518,107.426132,26.210712,-26.57811,87.631432,24.014456,-15.026663,88.258438,19.073347,-23.619131,87.532829,28.509232,-9.80186,88.877373,22.65344
47,0.391,-0.14471,-0.434821,0.027364,0.888392,-54.78149,84.588226,26.148479,-64.693352,84.376854,19.66724,-44.85191,84.562859,32.586178,-61.295109,84.737991,36.097206,-48.285572,84.675179,16.243296,-64.705322,84.387695,19.688017,-44.852173,84.573494,32.591133,-61.306023,84.723923,36.086514,-48.250114,84.657219,16.213636,-16.564098,108.111336,23.635876,-19.750858,107.854752,22.844973,-18.893745,107.893906,27.788984,-21.10046,107.421257,26.223677,-26.535107,87.599495,24.059847,-15.002855,88.247002,19.11137,-23.574112,87.52697,28.5501,-9.781551,88.870796,22.68181
48,0.4,-0.144404,-0.434744,0.027387,0.888479,-54.781456,84.590775,26.145681,-64.694786,84.380165,19.666672,-44.850349,84.564682,32.58102,-61.292767,84.733307,36.096024,-48.287903,84.684929,16.239012,-64.705399,84.387619,19.688902,-44.850567,84.571945,32.591469,-61.305191,84.72361,36.086933,-48.251591,84.672516,16.194244,-16.545616,108.107849,23.641455,-19.735088,107.846809,22.856804,-18.881157,107.901558,27.808136,-21.079782,107.417213,26.236773,-26.504452,87.57975,24.140053,-14.974828,88.239441,19.159925,-23.537479,87.52507,28.595459,-9.748612,88.872292,22.716045
49,0.408,-0.144592,-0.434784,0.02735,0.88843,-54.78109,84.589073,26.147917,-64.693596,84.378555,19.667637,-44.850857,84.562859,32.584602,-61.293709,84.736122,36.097336,-48.286186,84.678726,16.242094,-64.707115,84.387749,19.689024,-44.849934,84.571869,32.591633,-61.305515,84.724678,36.087738,-48.24947,84.664169,16.208193,-16.523039,108.111862,23.642086,-19.713301,107.842361,22.861736,-18.870096,107.913651,27.818298,-21.062065,107.418381,26.252451,-26.477253,87.568542,24.199186,-14.950345,88.242966,19.209646,-23.505774,87.527863,28.657219,-9.645356,88.871803,22.803102
50,0.416,-0.144753,-0.434803,0.027345,0.888395,-54.781319,84.587311,26.148352,-64.693367,84.37632,19.667393,-44.85157,84.561569,32.585789,-61.294662,84.738174,36.09724,-48.285656,84.673164,16.242989,-64.706902,84.386925,19.688644,-44.850712,84.57193,32.591507,-61.30582,84.724846,36.086159,-48.250153,84.656372,16.213501,-16.516584,108.120468,23.642118,-19.70385,107.84259,22.867697,-18.856094,107.923683,27.824587,-21.047302,107.424126,26.264355,-26.413227,87.544456,24.259941,-14.917461,88.243301,19.265287,-23.443882,87.543465,28.738871,-9.60257,88.886337,22.84705
51,0.425,-0.144708,-0.434806,0.027355,0.8884,-54.781185,84.587814,26.148224,-64.693245,84.376717,19.667286,-44.85141,84.562172,32.585617,-61.294502,84.737572,36.097153,-48.285568,84.674767,16.242842,-64.706291,84.387711,19.688236,-44.852203,84.572937,32.590385,-61.30426,84.723579,36.086193,-48.248604,84.65654,16.213852,-16.514521,108.116661,23.667103,-19.690519,107.83149,22.883549,-18.837149,107.935356,27.828783,-21.036238,107.433701,26.276871,-26.351292,87.549767,24.344313,-14.844695,88.217995,19.374107,-23.389362,87.546448,28.851688,-9.572846,88.903313,22.897074
52,0.433,-0.144697,-0.434839,0.027357,0.888386,-54.781277,84.587769,26.148521,-64.692879,84.376526,19.666889,-44.851952,84.562271,32.586609,-61.295288,84.737221,36.096992,-48.284969,84.675026,16.243595,-64.70639,84.387032,19.687929,-44.852154,84.572533,32.592453,-61.305267,84.72419,36.086536,-48.248413,84.658035,16.213053,-16.51469,108.127022,23.672482,-19.686672,107.834534,22.889551,-18.807013,107.954964,27.829355,-21.028599,107.444534,26.283953,-26.276747,87.527893,24.420534,-14.827566,88.255394,19.433741,-23.38356,87.592194,28.949715,-9.561445,88.908592,22.93528
53,0.441,-0.144679,-0.434817,0.027321,0.888401,-54.780991,84.588089,26.149044,-64.692886,84.377831,19.667828,-44.851383,84.561607,32.586697,-61.294563,84.737244,36.097813,-48.28511,84.675644,16.243837,-64.705391,84.388664,19.688547,-44.852085,84.57222,32.592213,-61.304146,84.723557,36.087097,-48.249496,84.657753,16.213871,-16.512548,108.138451,23.671268,-19.686085,107.837715,22.894054,-18.788662,107.972717,27.827814,-21.025116,107.455849,26.293001,-26.20188,87.494514,24.504076,-14.793491,88.262955,19.508259,-23.336159,87.618919,29.050201,-9.545505,88.920319,22.976952
54,0.45,-0.144418,-0.434757,0.027398,0.88847,-54.781479,84.590904,26.145454,-64.694611,84.379929,19.666157,-44.850559,84.565178,32.581093,-61.293091,84.733719,36.0956,-48.287628,84.684784,16.238972,-64.70565,84.387604,19.688795,-44.850395,84.572632,32.592663,-61.305374,84.723923,36.086052,-48.251347,84.672096,16.192589,-16.51133,108.156944,23.673773,-19.687462,107.842461,22.898708,-18.776573,107.996277,27.830366,-21.019894,107.471046,26.304358,-26.118288,87.475571,24.614071,-14.762555,88.274475,19.589207,-23.263523,87.639938,29.143745,-9.504815,88.94854,23.034649
55,0.458,-0.144646,-0.434806,0.027359,0.88841,-54.780071,84.588226,26.148003,-64.692215,84.377235,19.667189,-44.850204,84.562485,32.585247,-61.293251,84.736504,36.097038,-48.284607,84.676651,16.242537,-64.705894,84.38736,19.688377,-44.850491,84.572395,32.591209,-61.30365,84.723923,36.087143,-48.246677,84.660164,16.210375,-16.513268,108.16597,23.674936,-19.689529,107.846832,22.904163,-18.770315,108.021545,27.831095,-21.015688,107.487999,26.313951,-26.074871,87.483093,24.732901,-14.698714,88.257217,19.708092,-23.211628,87.656601,29.225412,-9.386312,88.999268,23.121817
56,0.466,-0.144687,-0.434806,0.027347,0.888404,-54.779861,84.587357,26.148832,-64.691933,84.376511,19.667904,-44.850075,84.561478,32.586205,-61.293159,84.736656,36.097778,-48.284264,84.674774,16.243441,-64.705238,84.386871,19.688679,-44.850273,84.571632,32.591228,-61.303413,84.723595,36.087383,-48.248001,84.658081,16.214489,-16.515718,108.177658,23.67452,-19.694878,107.850967,22.912525,-18.767778,108.048759,27.833956,-21.013123,107.505524,26.327404,-26.013962,87.459778,24.82164,-14.664796,88.261154,19.787828,-23.145237,87.669464,29.352617,-9.435066,89.018448,23.198812
57,0.475,-0.144759,-0.434812,0.027356,0.888389,-54.780769,84.587479,26.148775,-64.692688,84.376167,19.667635,-44.851143,84.56205,32.586395,-61.294304,84.738449,36.097538,-48.284924,84.673241,16.243532,-64.705315,84.386581,19.689091,-44.850594,84.572258,32.591438,-61.306087,84.72477,36.08577,-48.249454,84.656387,16.214457,-16.51964,108.190987,23.671885,-19.699816,107.856796,22.921844,-18.770201,108.081696,27.839161,-21.008757,107.524048,26.340536,-25.92515,87.459358,24.933647,-14.634689,88.26619,19.868343,-23.132435,87.727402,29.489624,-9.390899,89.054443,23.258396
58,0.483,-0.144463,-0.434751,0.027387,0.888466,-54.781437,84.590729,26.145702,-64.694595,84.379898,19.666437,-44.850513,84.564842,32.581322,-61.293018,84.734634,36.095844,-48.287601,84.68351,16.239204,-64.705482,84.38765,19.68828,-44.850845,84.57238,32.591908,-61.30442,84.724808,36.086769,-48.252312,84.670815,16.195864,-16.523319,108.199539,23.673309,-19.713909,107.857513,22.93495,-18.769327,108.105698,27.849689,-21.003988,107.546379,26.363659,-25.902042,87.47818,25.0469,-14.610804,88.267838,19.938272,-23.026628,87.717422,29.578098,-9.348494,89.089493,23.314053
59,0.491,-0.144666,-0.434806,0.027375,0.888407,-54.780178,84.588867,26.147541,-64.692314,84.377441,19.666731,-44.850311,84.563568,32.584797,-61.293365,84.737572,36.096565,-48.284706,84.676872,16.242075,-64.707031,84.388054,19.688438,-44.849766,84.573868,32.59119,-61.303837,84.724747,36.085918,-48.247391,84.660202,16.210804,-16.524866,108.206535,23.677401,-19.714888,107.865128,22.970398,-18.763912,108.127632,27.859503,-20.997923,107.561111,26.383635,-25.880728,87.487259,25.14596,-14.582255,88.270454,20.0203,-22.957151,87.725227,29.678436,-9.299299,89.147415,23.375454
60,0.5,-0.144732,-0.434787,0.027307,0.888407,-54.780514,84.587929,26.148388,-64.692757,84.377945,19.667694,-44.850582,84.561172,32.585537,-61.293568,84.738426,36.097473,-48.28513,84.674141,16.242844,-64.706032,84.388618,19.68898,-44.849861,84.571625,32.591324,-61.30481,84.724899,36.086395,-48.249367,84.657005,16.212711,-16.532011,108.215988,23.680344,-19.710396,107.862488,23.005262,-18.755177,108.150116,27.871632,-20.991526,107.571793,26.407093,-25.800947,87.476105,25.27681,-14.510469,88.240082,20.155319,-22.901354,87.740257,29.786617,-9.189046,89.153,23.490969
61,0.508,-0.144701,-0.434799,0.027379,0.888404,-54.780663,84.588379,26.148458,-64.692863,84.376785,19.667753,-44.850735,84.56324,32.585625,-61.293751,84.737907,36.097534,-48.285275,84.67556,16.242924,-64.705162,84.38768,19.688057,-44.850742,84.573952,32.590969,-61.304241,84.724083,36.087486,-48.250427,84.657745,16.213331,-16.53957,108.222496,23.685369,-19.718966,107.85701,23.027493,-18.745399,108.169426,27.88442,-20.980339,107.566986,26.439137,-25.762173,87.462074,25.380178,-14.493468,88.241447,20.237675,-22.836477,87.759521,29.933517,-9.158211,89.171425,23.546934
62,0.516,-0.14448,-0.434772,0.027417,0.888452,-54.781185,84.590134,26.145638,-64.694069,84.378456,19.665983,-44.850521,84.565102,32.581657,-61.293179,84.734352,36.095509,-48.286957,84.682617,16.239395,-64.70472,84.386513,19.687834,-44.851307,84.572937,32.592033,-61.304115,84.724083,36.086143,-48.251789,84.669289,16.19639,-16.550127,108.225868,23.687635,-19.7346,107.852196,23.045588,-18.737759,108.189079,27.899313,-20.976498,107.566902,26.469463,-25.726149,87.453217,25.512468,-14.478317,88.239777,20.308533,-22.816771,87.795639,30.060434,-9.140967,89.183891,23.594898
63,0.525,-0.144669,-0.434809,0.02735,0.888405,-54.779835,84.587753,26.148716,-64.691887,84.376892,19.667765,-44.850056,84.56189,32.586105,-61.293148,84.73661,36.097652,-48.284222,84.675613,16.243338,-64.704903,84.387054,19.688627,-44.850399,84.571854,32.592125,-61.303307,84.723892,36.087639,-48.247807,84.659019,16.211786,-16.573278,108.224854,23.68996,-19.750469,107.840904,23.063347,-18.727036,108.207932,27.912033,-20.974285,107.566391,26.498085,-25.678761,87.439819,25.652929,-14.459504,88.237312,20.396452,-22.752584,87.819168,30.194712,-9.12944,89.191399,23.638971
64,0.533,-0.144414,-0.434709,0.027391,0.888494,-54.781109,84.590225,26.144966,-64.694931,84.379608,19.666708,-44.849514,84.56414,32.579556,-61.291672,84.733025,36.095798,-48.288303,84.68412,16.237804,-64.706024,84.38752,19.688475,-44.850903,84.571815,32.590149,-61.301971,84.723129,36.087299,-48.251789,84.670998,16.193468,-16.59029,108.220757,23.68405,-19.76103,107.828735,23.080885,-18.712013,108.222565,27.915182,-20.969151,107.564674,26.521456,-25.642712,87.421722,25.753244,-14.405402,88.204155,20.515814,-22.683195,87.831947,30.283934,-9.185212,89.200508,23.721312
65,0.541,-0.144652,-0.434759,0.027326,0.888434,-54.780037,84.587708,26.146952,-64.692802,84.37764,19.667057,-44.849564,84.561043,32.583271,-61.292274,84.736267,36.0966,-48.285488,84.675858,16.240877,-64.707649,84.387657,19.688766,-44.848869,84.570755,32.589619,-61.302853,84.724167,36.086037,-48.248569,84.660408,16.210051,-16.602592,108.214859,23.6702,-19.771313,107.81356,23.095984,-18.686256,108.235954,27.909508,-20.960367,107.565308,26.541632,-25.588232,87.41468,25.871616,-14.39374,88.192909,20.584549,-22.614727,87.845749,30.417793,-9.134005,89.217102,23.777046
66,0.55,-0.144722,-0.434764,0.027339,0.888419,-54.780243,84.587334,26.147636,-64.692879,84.376732,19.667555,-44.849915,84.561211,32.584175,-61.292694,84.737526,36.097126,-48.285477,84.673866,16.24169,-64.706711,84.386902,19.688406,-44.848831,84.571136,32.58918,-61.303967,84.72477,36.086517,-48.250652,84.658211,16.214277,-16.616266,108.208313,23.64127,-19.783239,107.794151,23.106638,-18.658062,108.24823,27.900652,-20.939129,107.567345,26.565626,-25.553862,87.405167,26.020956,-14.38987,88.177643,20.654116,-22.602882,87.895775,30.573738,-9.018024,89.217583,23.798985
67,0.558,-0.144727,-0.434763,0.027338,0.888418,-54.779999,84.587952,26.148479,-64.692627,84.377342,19.668398,-44.849674,84.561829,32.585018,-61.29245,84.738274,36.097961,-48.285229,84.674347,16.242538,-64.705589,84.388367,19.688841,-44.849216,84.572639,32.590046,-61.303352,84.724342,36.087833,-48.24995,84.656609,16.213856,-16.626137,108.191994,23.604378,-19.793303,107.774055,23.108507,-18.624092,108.255997,27.884727,-20.911295,107.565269,26.579109,-25.525295,87.394577,26.139153,-14.408822,88.163498,20.724375,-22.532156,87.919487,30.677816,-8.970099,89.237793,23.869761
68,0.566,-0.144432,-0.434731,0.027363,0.888482,-54.781372,84.590302,26.145229,-64.694824,84.380211,19.666389,-44.850159,84.56369,32.580402,-61.292503,84.733589,36.095676,-48.287975,84.683708,16.238447,-64.706429,84.388466,19.688219,-44.850845,84.571747,32.590351,-61.303417,84.723221,36.086758,-48.251202,84.67009,16.19594,-16.5982,108.172813,23.602844,-19.843054,107.780586,23.069324,-18.585636,108.267059,27.86569,-20.868252,107.568695,26.588566,-25.457863,87.355789,26.285118,-14.428851,88.13398,20.806004,-22.456476,87.949654,30.795929,-9.026237,89.189507,23.954977
69,0.575,-0.144644,-0.43479,0.027371,0.888418,-54.780602,84.588173,26.147768,-64.692993,84.376961,19.667339,-44.850479,84.56266,32.584629,-61.2934,84.736404,36.097057,-48.285519,84.676659,16.242048,-64.706841,84.387665,19.688623,-44.850994,84.573135,32.589954,-61.303478,84.722992,36.086552,-48.247158,84.659019,16.211309,-16.57671,108.177612,23.519978,-19.868896,107.772514,23.027771,-18.479567,108.26461,27.811453,-20.819077,107.577446,26.601919,-25.469217,87.379395,26.431116,-14.43873,88.105598,20.913141,-22.408175,87.968712,30.939079,-9.025589,89.170807,24.007854
70,0.583,-0.14445,-0.434737,0.027402,0.888475,-54.781319,84.590248,26.1451,-64.694717,84.379173,19.666212,-44.850143,84.564621,32.580341,-61.292522,84.733833,36.095501,-48.287865,84.683357,16.238352,-64.706772,84.387535,19.688446,-44.850746,84.572731,32.591316,-61.303131,84.723587,36.086433,-48.250931,84.66967,16.194223,-16.591988,108.111366,23.458914,-19.873735,107.745781,23.018997,-18.408875,108.272842,27.779938,-20.775478,107.580711,26.61013,-25.424259,87.394623,26.582062,-14.440536,88.082939,21.001812,-22.368084,88.036171,31.105604,-9.025967,89.117493,24.056681
71,0.591,-0.144646,-0.434781,0.027382,0.888422,-54.78009,84.58831,26.147886,-64.692619,84.376869,19.667677,-44.849827,84.563019,32.584534,-61.292671,84.736549,36.097317,-48.285225,84.676781,16.242023,-64.706322,84.38726,19.689226,-44.850456,84.573151,32.59087,-61.302376,84.723686,36.086636,-48.24744,84.659782,16.209644,-16.594196,108.15657,23.343794,-19.895109,107.741394,23.030972,-18.336096,108.286774,27.744511,-20.730967,107.579292,26.626072,-25.384954,87.389648,26.722208,-14.453773,88.063766,21.064323,-22.303087,88.074562,31.228069,-9.01418,89.109955,24.096485
72,0.6,-0.144693,-0.434778,0.027329,0.888417,-54.78046,84.587357,26.148134,-64.692902,84.376999,19.667761,-44.850315,84.560974,32.584953,-61.29319,84.736862,36.097443,-48.285412,84.674561,16.242382,-64.706161,84.38755,19.688627,-44.850712,84.571304,32.589905,-61.303341,84.723526,36.086906,-48.248741,84.657379,16.21323,-16.647621,108.200142,23.181942,-19.913759,107.732666,23.041101,-18.270166,108.297768,27.703337,-20.685505,107.591202,26.654398,-25.335011,87.387993,26.904598,-14.479001,88.052444,21.121469,-22.206379,88.122231,31.375074,-9.004259,89.109398,24.126179
73,0.608,-0.144735,-0.434786,0.027323,0.888406,-54.780399,84.587776,26.148367,-64.692673,84.377411,19.667727,-44.850437,84.561409,32.585468,-61.293404,84.738304,36.097481,-48.285069,84.673973,16.24279,-64.706459,84.388069,19.688637,-44.849823,84.571815,32.590786,-61.304028,84.725052,36.086777,-48.249626,84.657219,16.214443,-16.683529,108.199272,23.114309,-19.9398,107.724426,23.049685,-18.216911,108.313667,27.679548,-20.648674,107.604156,26.675426,-25.484175,87.49604,27.141991,-14.499084,88.049355,21.163754,-22.153486,88.18573,31.557169,-8.991907,89.123001,24.144157
74,0.616,-0.144713,-0.434792,0.027343,0.888407,-54.78083,84.588013,26.147552,-64.693062,84.377235,19.666876,-44.850883,84.562065,32.584686,-61.293877,84.737946,36.096649,-48.285469,84.674805,16.242001,-64.7071,84.38768,19.688219,-44.850521,84.572212,32.590996,-61.303795,84.725243,36.085609,-48.250004,84.658478,16.212185,-16.741432,108.206238,23.05262,-19.982183,107.718018,23.058165,-18.17679,108.348862,27.652454,-20.613323,107.62117,26.693878,-25.540751,87.550148,27.354353,-14.519369,88.05101,21.201721,-22.039253,88.233139,31.682938,-8.982219,89.14447,24.147038
75,0.625,-0.144706,-0.434808,0.027373,0.888399,-54.780579,84.587219,26.147409,-64.692635,84.375694,19.666477,-44.850796,84.562004,32.584801,-61.293896,84.73687,36.096336,-48.284966,84.674278,16.242023,-64.707123,84.386398,19.688059,-44.851765,84.572304,32.591118,-61.302143,84.724266,36.0854,-48.248203,84.657417,16.211863,-16.808971,108.214783,22.980219,-20.053482,107.721176,23.061085,-18.146151,108.380806,27.609211,-20.590654,107.64576,26.716024,-25.515041,87.571335,27.540648,-14.543446,88.060532,21.233524,-21.914606,88.304573,31.835535,-8.971682,89.240685,24.116335
76,0.633,-0.14442,-0.43474,0.027384,0.888478,-54.781128,84.590569,26.144743,-64.694481,84.37999,19.665775,-44.849998,84.564445,32.580044,-61.292397,84.733505,36.095108,-48.287609,84.684334,16.238047,-64.706253,84.387482,19.687929,-44.850197,84.571716,32.591461,-61.303635,84.724274,36.086479,-48.251087,84.672211,16.192835,-16.880194,108.228958,22.910955,-20.141375,107.731819,23.059502,-18.117807,108.420792,27.546179,-20.581278,107.675278,26.731045,-25.465244,87.604088,27.679968,-14.573422,88.067909,21.260094,-21.741871,88.319984,31.93174,-8.955887,89.316338,24.10417
77,0.641,-0.144676,-0.434771,0.027309,0.888424,-54.780186,84.588814,26.147816,-64.692719,84.379028,19.667568,-44.849949,84.561874,32.584496,-61.292778,84.737984,36.097221,-48.285275,84.676353,16.241976,-64.706253,84.388573,19.689161,-44.850113,84.571228,32.59013,-61.303944,84.725769,36.086826,-48.246998,84.660782,16.209919,-16.963747,108.249893,22.834661,-20.229097,107.74369,23.051027,-18.050156,108.451912,27.448639,-20.57888,107.735428,26.741707,-25.390154,87.625275,27.816252,-14.602316,88.0923,21.267046,-21.588942,88.378807,32.04163,-8.95287,89.36586,24.06443
78,0.65,-0.14442,-0.434707,0.027388,0.888495,-54.781353,84.590141,26.144985,-64.69519,84.379601,19.666758,-44.849743,84.56398,32.57954,-61.291878,84.733078,36.095833,-48.288578,84.683899,16.237801,-64.706558,84.387077,19.689116,-44.849632,84.571243,32.591049,-61.303745,84.723679,36.086746,-48.252422,84.6717,16.192204,-17.113424,108.322021,22.704315,-20.34437,107.771362,23.054754,-17.967566,108.472504,27.322716,-20.582464,107.807243,26.760704,-25.291056,87.653946,27.966982,-14.640446,88.131203,21.265804,-21.430824,88.468231,32.185127,-8.929922,89.485359,23.981661
79,0.658,-0.14441,-0.434731,0.027378,0.888484,-54.781105,84.591156,26.14534,-64.69458,84.380783,19.666559,-44.84985,84.564827,32.580448,-61.292183,84.733871,36.095829,-48.287781,84.68512,16.23852,-64.706184,84.3881,19.688978,-44.849758,84.571983,32.59074,-61.305,84.724426,36.087143,-48.249554,84.672943,16.193291,-17.228041,108.372795,22.612162,-20.444416,107.805344,23.054018,-17.922867,108.508659,27.210798,-20.586626,107.866081,26.764807,-25.200808,87.677887,28.090307,-14.68376,88.178162,21.255402,-21.266567,88.555847,32.276878,-8.840039,89.611885,23.85511
