Format Version,1.23,Take Name,Take 2024-03-18 04.17.20 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-18 04.17.20.931 下午,Capture Start Frame,320171,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.000244,-0.000628,-0.000263,1.000000,-52.665920,69.628677,32.673412,-52.380772,67.382607,68.202209,-52.593815,71.950272,68.312569,-52.698402,71.860512,-2.754673,-52.990669,67.321342,-3.066453,-52.516281,67.301956,68.360336,-52.539951,71.981041,68.291161,-52.745461,71.846596,-2.749088,-52.941341,67.337067,-3.114129,-66.668907,98.357437,17.654613,-66.415405,64.960281,35.453209,-65.765244,97.392555,34.422699,-65.791855,98.463326,51.083778,-65.695206,65.206062,51.319153,-65.760422,82.249916,50.847363,-67.000542,87.439926,30.108601,-67.018799,80.989494,18.797619,-66.696915,72.919769,40.394249,-67.527931,64.511055,18.471821,29.944759,44.501469,-106.075577
7,0.058000,0.000248,-0.000615,-0.000342,1.000000,-52.666908,69.627258,32.672340,-52.381180,67.380814,68.201111,-52.593506,71.948502,68.311516,-52.699970,71.859428,-2.755723,-52.992958,67.320312,-3.067544,-52.516754,67.300125,68.360023,-52.539070,71.979652,68.289894,-52.746819,71.845604,-2.749681,-52.943825,67.335915,-3.115998,-66.679146,98.350151,17.657379,-66.398506,64.951805,35.461411,-65.772339,97.384239,34.421906,-65.796860,98.456589,51.086075,-65.699448,65.201294,51.326645,-65.766075,82.241531,50.851250,-66.995338,87.432053,30.108702,-67.013382,80.983559,18.795553,-66.693298,72.914619,40.397842,-67.486282,64.496735,18.479847,29.947481,44.498096,-106.072525
8,0.066000,0.000244,-0.000625,-0.000359,1.000000,-52.667763,69.627769,32.673092,-52.382870,67.381653,68.201889,-52.595036,71.949348,68.312248,-52.699997,71.859596,-2.754992,-52.993126,67.320488,-3.066772,-52.514969,67.301903,68.359917,-52.540146,71.981224,68.291740,-52.746605,71.845459,-2.749941,-52.943951,67.336494,-3.116619,-66.696495,98.332977,17.659859,-66.380722,64.944664,35.467468,-65.778473,97.372673,34.423138,-65.802986,98.449715,51.089149,-65.702042,65.194923,51.335018,-65.785370,82.227234,50.855606,-66.994026,87.422600,30.108335,-67.011978,80.976280,18.795555,-66.692924,72.906319,40.406929,-67.444733,64.491608,18.479404,29.945671,44.497814,-106.071556
9,0.075000,0.000250,-0.000622,-0.000399,1.000000,-52.667786,69.627708,32.673180,-52.382851,67.381096,68.201950,-52.594650,71.948807,68.312370,-52.700062,71.860008,-2.754879,-52.993561,67.320930,-3.066713,-52.514988,67.300400,68.360420,-52.540443,71.980637,68.292145,-52.746933,71.845329,-2.750066,-52.944023,67.337555,-3.116654,-66.712151,98.321686,17.665928,-66.354965,64.939705,35.477654,-65.787743,97.359207,34.428715,-65.807060,98.441109,51.092613,-65.701546,65.186569,51.344742,-65.795006,82.215958,50.861389,-66.985611,87.415855,30.114761,-67.011848,80.970314,18.795698,-66.683891,72.900803,40.414082,-67.397079,64.491585,18.477757,29.943069,44.498051,-106.070450
10,0.083000,0.000193,-0.000540,-0.000511,1.000000,-52.665936,69.627167,32.673412,-52.375690,67.384514,68.202385,-52.586449,71.952286,68.312325,-52.703510,71.855461,-2.754891,-52.998077,67.316414,-3.066167,-52.512867,67.300156,68.361031,-52.540131,71.979469,68.291817,-52.746628,71.844322,-2.750606,-52.953850,67.329094,-3.106203,-66.727760,98.313286,17.670458,-66.321243,64.941803,35.484440,-65.788109,97.345062,34.430225,-65.818581,98.429176,51.098591,-65.702728,65.181229,51.351566,-65.802475,82.207596,50.867683,-66.981850,87.408630,30.118212,-67.014091,80.965302,18.793058,-66.683998,72.892990,40.419216,-67.351883,64.492615,18.475279,29.946461,44.496323,-106.072144
11,0.091000,0.000211,-0.000591,-0.000427,1.000000,-52.667458,69.626877,32.672443,-52.380413,67.383034,68.201370,-52.591949,71.950768,68.311440,-52.701836,71.856392,-2.755785,-52.995609,67.317307,-3.067249,-52.514477,67.300453,68.359032,-52.539219,71.982071,68.292198,-52.746262,71.844421,-2.750765,-52.949333,67.330772,-3.114621,-66.740662,98.306419,17.673006,-66.302284,64.936783,35.489986,-65.788681,97.327217,34.428905,-65.826889,98.419075,51.102711,-65.703995,65.174896,51.362389,-65.822441,82.196144,50.876640,-66.980301,87.401543,30.121952,-67.015114,80.961517,18.793259,-66.679237,72.888138,40.425346,-67.302658,64.489868,18.473024,29.943312,44.498573,-106.072769
12,0.100000,0.000252,-0.000629,-0.000198,1.000000,-52.666008,69.626968,32.673306,-52.380665,67.380363,68.202065,-52.594303,71.947990,68.312500,-52.698689,71.859367,-2.754742,-52.990360,67.320168,-3.066599,-52.512215,67.301277,68.358925,-52.539001,71.979935,68.291756,-52.745033,71.845642,-2.749932,-52.941589,67.335701,-3.115588,-66.757805,98.300056,17.674927,-66.279427,64.933853,35.494156,-65.791397,97.317337,34.436001,-65.833389,98.411232,51.106125,-65.700272,65.168037,51.373112,-65.837593,82.188019,50.888016,-66.977364,87.395668,30.125591,-67.014343,80.956543,18.790930,-66.673508,72.881691,40.427521,-67.232338,64.487892,18.461218,29.946774,44.498383,-106.077148
13,0.108000,0.000255,-0.000638,0.000048,1.000000,-52.663845,69.626999,32.673279,-52.378048,67.380356,68.202034,-52.593941,71.947876,68.312485,-52.696972,71.859558,-2.754760,-52.986401,67.320213,-3.066644,-52.511753,67.299744,68.358978,-52.539165,71.979607,68.292030,-52.743576,71.845718,-2.750131,-52.937462,67.335846,-3.114701,-66.772972,98.298965,17.681690,-66.262527,64.930824,35.493874,-65.794609,97.308220,34.439556,-65.838943,98.405167,51.110428,-65.701157,65.166061,51.379005,-65.852974,82.182205,50.896790,-66.980217,87.389908,30.130476,-67.012512,80.959641,18.784735,-66.659576,72.882019,40.428196,-67.184128,64.488510,18.461386,29.945114,44.496254,-106.078865
14,0.116000,0.000203,-0.000536,-0.000669,1.000000,-52.662247,69.628639,32.671688,-52.372421,67.385178,68.200615,-52.581734,71.953018,68.310646,-52.699406,71.857658,-2.756572,-52.995407,67.318710,-3.067937,-52.512680,67.299675,68.358665,-52.537739,71.978592,68.289703,-52.743710,71.845100,-2.750687,-52.952713,67.332039,-3.105103,-66.781937,98.297630,17.689659,-66.241081,64.931122,35.495483,-65.801414,97.298470,34.439190,-65.848099,98.396233,51.119267,-65.704582,65.162994,51.382786,-65.867790,82.176735,50.903946,-66.985298,87.385803,30.135181,-67.016022,80.953903,18.781178,-66.658203,72.875610,40.432693,-67.139145,64.489380,18.466209,29.943922,44.497181,-106.076141
15,0.125000,0.000188,-0.000517,-0.000920,0.999999,-52.664028,69.627121,32.673023,-52.373974,67.384621,68.202003,-52.581001,71.952568,68.311905,-52.701420,71.855064,-2.755308,-52.999710,67.316254,-3.066516,-52.511715,67.300774,68.360435,-52.536537,71.978348,68.290405,-52.744133,71.844955,-2.749713,-52.956367,67.327766,-3.104960,-66.794975,98.296364,17.694139,-66.221230,64.929184,35.496067,-65.812508,97.294388,34.450321,-65.852577,98.387756,51.130493,-65.708313,65.161743,51.389523,-65.880150,82.173309,50.910927,-66.999817,87.378349,30.140247,-67.012856,80.955002,18.774105,-66.643684,72.875832,40.431973,-67.082115,64.504402,18.470280,29.944679,44.498436,-106.077103
