Format Version,1.23,Take Name,Take 2024-03-18 05.10.42 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-18 05.10.42.676 下午,Capture Start Frame,159287,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,0.000732,-0.004752,-0.000127,0.999988,-29.298677,29.091702,40.501354,-58.548832,28.921259,78.75988,-57.402821,28.185097,1.182613,-1.374561,29.963192,79.778534,0.131506,29.297253,2.28439,-59.945957,115.48082,40.959389,-64.035561,34.47028,70.993385,-60.515869,118.807899,7.432437,-60.517395,118.868484,73.123444,-62.003403,77.090988,6.6136,-61.053078,97.423462,25.029924,-62.607544,76.231804,73.23111,-65.768761,34.026329,6.458831,-61.599098,31.275356,39.689415,-61.417084,53.232151,47.810268,-58.555561,28.922636,78.75602,-57.384636,28.183884,1.184376,-1.36484,29.961786,79.807549,0.10293,29.298773,2.250954
5,0.041,0.00078,-0.004732,-0.000187,0.999989,-29.302809,29.094368,40.4981,-58.551495,28.923723,78.757767,-57.408596,28.194984,1.18036,-1.377049,29.958666,79.774277,0.125909,29.3001,2.279994,-59.918446,115.498123,40.945171,-64.070114,34.489258,71.021088,-60.471092,118.8162,7.419972,-60.484493,118.885086,73.103912,-62.022537,77.093575,6.622913,-61.041187,97.445374,25.016964,-62.602139,76.24659,73.233421,-65.776939,34.032131,6.471125,-61.631783,31.2826,39.701557,-61.436348,53.247662,47.811569,-58.556641,28.923325,78.757408,-57.396652,28.19548,1.175023,-1.365694,29.959595,79.810165,0.104278,29.298994,2.248265
6,0.05,0.000778,-0.00473,-0.000173,0.999989,-29.303118,29.095188,40.497589,-58.55162,28.923866,78.757385,-57.409061,28.194883,1.179987,-1.377204,29.9604,79.773628,0.125414,29.3016,2.27935,-59.885693,115.518761,40.926956,-64.109894,34.510433,71.043587,-60.421146,118.820381,7.401238,-60.458981,118.899117,73.085266,-62.04422,77.089752,6.630055,-61.019314,97.474182,25.00773,-62.587021,76.265709,73.239143,-65.788475,34.035091,6.484005,-61.677952,31.301331,39.726021,-61.456661,53.271252,47.813145,-58.559555,28.922632,78.761459,-57.395721,28.196224,1.171867,-1.364753,29.962313,79.808357,0.104305,29.299322,2.244923
7,0.058,0.000786,-0.004745,-0.000161,0.999988,-29.304024,29.09514,40.495808,-58.553635,28.922493,78.754745,-57.408802,28.194798,1.177379,-1.379269,29.960388,79.772675,0.125611,29.302883,2.278429,-59.851067,115.531578,40.911102,-64.150665,34.525867,71.065071,-60.362469,118.824509,7.383666,-60.43737,118.911469,73.074493,-62.059052,77.084381,6.63088,-61.005325,97.49511,25.003593,-62.573944,76.278412,73.243629,-65.803154,34.036644,6.492678,-61.713894,31.313389,39.738567,-61.476116,53.28886,47.806545,-58.565247,28.919292,78.761314,-57.393593,28.198082,1.168428,-1.364256,29.964546,79.804382,0.105229,29.298378,2.247254
8,0.066,0.000783,-0.00474,-0.000152,0.999988,-29.305744,29.095905,40.497646,-58.555008,28.922951,78.756836,-57.410847,28.194756,1.179475,-1.380664,29.961956,79.774261,0.123551,29.303955,2.280015,-59.804779,115.551285,40.887676,-64.199135,34.533905,71.083687,-60.311752,118.818939,7.360089,-60.419601,118.921104,73.062424,-62.070286,77.07946,6.630365,-60.987579,97.517525,24.998812,-62.5602,76.285126,73.247528,-65.816895,34.032475,6.505732,-61.752796,31.31144,39.753593,-61.497791,53.295361,47.80225,-58.56955,28.919884,78.768349,-57.393993,28.197878,1.169457,-1.366849,29.965582,79.800964,0.104955,29.299757,2.247813
9,0.075,0.000801,-0.004741,-0.000156,0.999988,-29.308125,29.093582,40.495239,-58.557476,28.919506,78.754364,-57.413162,28.194078,1.176977,-1.38312,29.957989,79.77195,0.121254,29.30275,2.277675,-59.758389,115.565445,40.865662,-64.243034,34.552868,71.104286,-60.238873,118.816551,7.344255,-60.39418,118.924477,73.050919,-62.082321,77.074165,6.625213,-60.933304,97.560638,25.01125,-62.544411,76.289848,73.248032,-65.835335,34.029652,6.515656,-61.810184,31.31077,39.782429,-61.51672,53.308941,47.795082,-58.575134,28.916355,78.766106,-57.395466,28.197163,1.168846,-1.367982,29.961512,79.794762,0.102957,29.298618,2.247289
10,0.083,0.000815,-0.004753,-0.000105,0.999988,-29.309277,29.093763,40.496002,-58.559525,28.915686,78.754425,-57.41328,28.192505,1.177034,-1.385292,29.959906,79.773399,0.121,29.306952,2.279141,-59.725864,115.566467,40.857841,-64.289238,34.557068,71.12381,-60.19091,118.807793,7.33855,-60.372543,118.923477,73.038452,-62.09351,77.068115,6.617804,-60.876251,97.56723,24.999201,-62.528538,76.291512,73.249786,-65.858727,34.022888,6.522356,-61.834221,31.316296,39.795212,-61.529137,53.316456,47.79113,-58.585392,28.910387,78.773712,-57.393517,28.197046,1.167218,-1.36788,29.964907,79.793045,0.103234,29.300997,2.247452
11,0.091,0.000841,-0.004749,-0.000094,0.999988,-29.309992,29.090973,40.498016,-58.559917,28.910217,78.756676,-57.414307,28.191154,1.179236,-1.385701,29.955677,79.77523,0.11996,29.306845,2.280924,-59.695618,115.564056,40.853649,-64.336975,34.545662,71.138664,-60.114471,118.803665,7.315219,-60.347591,118.91452,73.038055,-62.100231,77.060265,6.606672,-60.831165,97.552795,25.001755,-62.510841,76.284317,73.250381,-65.877518,34.015511,6.524939,-61.854626,31.316507,39.803085,-61.549232,53.31374,47.783356,-58.590538,28.901886,78.779892,-57.393829,28.198019,1.167788,-1.365698,29.963234,79.795929,0.103198,29.298342,2.248151
12,0.1,0.000913,-0.004765,-0.000046,0.999988,-29.312574,29.086781,40.498997,-58.563686,28.897732,78.756714,-57.415569,28.189817,1.179206,-1.389596,29.948616,79.777206,0.118545,29.310953,2.282852,-59.663288,115.560486,40.844849,-64.408203,34.525185,71.152863,-60.062397,118.778595,7.306472,-60.321766,118.898987,73.033119,-62.103104,77.042137,6.599037,-60.777748,97.532471,24.996584,-62.48597,76.269356,73.252197,-65.896957,34.00246,6.529921,-61.883865,31.306282,39.810539,-61.576508,53.298794,47.780621,-58.600914,28.886086,78.779709,-57.395203,28.19924,1.169836,-1.364999,29.95919,79.798981,0.104066,29.29982,2.248613
13,0.108,0.00093,-0.004803,0.0001,0.999988,-29.310968,29.083384,40.505638,-58.564983,28.884521,78.761086,-57.410656,28.179546,1.183644,-1.39128,29.95204,79.786041,0.123048,29.317421,2.291784,-59.62429,115.555832,40.856316,-64.464577,34.496357,71.164146,-60.02375,118.753029,7.307811,-60.303818,118.87394,73.032051,-62.097923,77.019691,6.593846,-60.72654,97.514847,25.000793,-62.463985,76.246002,73.253792,-65.938248,33.972347,6.541598,-61.9076,31.296476,39.81744,-61.598797,53.282661,47.773655,-58.617252,28.869242,78.785637,-57.387566,28.189472,1.182313,-1.36681,29.962948,79.802315,0.105273,29.301882,2.24535
