Format Version,1.23,Take Name,textured_table_exp_2,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 01.43.18.371 下午,Capture Start Frame,24730,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,0.000141,0.000173,0.00054,1,-31.738186,28.840002,40.973862,-59.816216,30.217606,1.647574,-2.251643,28.270563,2.88867,-3.798646,27.464336,80.032791,-61.086231,29.407511,79.3265,-59.775288,30.229723,1.660369,-2.289736,28.244289,2.866922,-3.716403,27.497219,79.983788,-61.142921,29.394964,79.344467,-62.163101,28.506283,7.383116,-77.552666,53.246559,48.877758,-85.343918,72.952171,66.961342,-72.223434,30.304602,38.682106,-87.043861,30.251932,68.008545,-59.168739,111.75737,5.28759,-60.157249,70.533356,6.428653,-71.887863,110.694275,35.43087,-66.679138,89.876595,27.647213,-83.96965,113.499641,65.97464
5,0.041,0.000119,0.000193,0.000569,1,-31.740078,28.840273,40.970879,-59.819759,30.214575,1.645657,-2.25502,28.27095,2.884537,-3.798905,27.467888,80.028763,-61.086632,29.407688,79.324669,-59.779419,30.226881,1.657966,-2.288951,28.24651,2.865014,-3.717647,27.498987,79.982452,-61.145939,29.39484,79.3433,-62.162418,28.502304,7.378716,-77.559784,53.234692,48.877274,-85.353577,72.946014,66.9561,-72.217247,30.285782,38.696968,-86.997787,30.254253,68.024666,-59.172337,111.750267,5.287042,-60.157021,70.529312,6.429426,-71.893311,110.688225,35.432331,-66.686752,89.870445,27.654839,-83.971313,113.492096,65.975716
6,0.05,0.000136,0.000196,0.000531,1,-31.736362,28.841431,40.970493,-59.816177,30.219151,1.645488,-2.25158,28.271189,2.883953,-3.795054,27.465647,80.028152,-61.082638,29.409742,79.324471,-59.774452,30.231199,1.65771,-2.287812,28.247353,2.864984,-3.71733,27.495569,79.982246,-61.141109,29.397116,79.343246,-62.163914,28.497627,7.380628,-77.564606,53.229618,48.875896,-85.365494,72.939148,66.951111,-72.215515,30.261152,38.717819,-86.924156,30.255312,68.050842,-59.176266,111.743858,5.285071,-60.160263,70.523949,6.427591,-71.901825,110.679611,35.42823,-66.694122,89.863434,27.65365,-83.974358,113.485802,65.976288
7,0.058,0.000136,0.000155,0.000566,1,-31.740561,28.838408,40.973927,-59.81723,30.214151,1.646602,-2.252597,28.270197,2.889821,-3.80238,27.464592,80.03389,-61.090042,29.404699,79.325485,-59.77924,30.224815,1.660343,-2.2865,28.245302,2.865397,-3.719146,27.495941,79.981956,-61.144001,29.393873,79.342422,-62.161644,28.493246,7.380089,-77.578476,53.21965,48.874329,-85.376862,72.936157,66.948929,-72.22245,30.2384,38.735878,-86.876526,30.249727,68.078323,-59.194351,111.732315,5.274392,-60.163071,70.517433,6.428242,-71.907654,110.675362,35.42849,-66.711113,89.853249,27.654112,-83.976295,113.482117,65.978607
8,0.066,0.000129,0.000146,0.00057,1,-31.741014,28.837772,40.977512,-59.816978,30.21273,1.64966,-2.252352,28.269247,2.893951,-3.80353,27.464735,80.03801,-61.091198,29.404385,79.328537,-59.778385,30.222467,1.664433,-2.289116,28.245045,2.867013,-3.718651,27.49485,79.984444,-61.144119,29.394588,79.344566,-62.167656,28.484982,7.384596,-77.591347,53.218418,48.878132,-85.390869,72.932121,66.947403,-72.223755,30.221251,38.753235,-86.836601,30.237764,68.106728,-59.209156,111.725578,5.265738,-60.16819,70.513451,6.429675,-71.915611,110.665634,35.422997,-66.716179,89.847221,27.65542,-83.977242,113.478973,65.979263
9,0.075,0.000144,0.000208,0.000486,1,-31.731445,28.841764,40.968056,-59.812046,30.222637,1.643723,-2.247599,28.269375,2.88083,-3.789359,27.462843,80.025047,-61.076771,29.41221,79.322723,-59.760441,30.239128,1.654367,-2.28721,28.245281,2.869133,-3.718726,27.492893,79.985771,-61.146652,29.394176,79.345284,-62.166542,28.48114,7.392071,-77.623665,53.205086,48.89642,-85.400963,72.931908,66.94577,-72.226364,30.204613,38.767391,-86.814354,30.216595,68.13073,-59.21788,111.720039,5.259579,-60.174572,70.506027,6.43092,-71.932121,110.659531,35.438419,-66.721848,89.844086,27.658133,-83.97847,113.47644,65.981659
10,0.083,0.000116,0.000224,0.000509,1,-31.732706,28.841295,40.967331,-59.814651,30.2187,1.643834,-2.250066,28.268236,2.879176,-3.789288,27.465824,80.023491,-61.07682,29.412434,79.322922,-59.765888,30.233849,1.654239,-2.288436,28.244946,2.86732,-3.718079,27.49511,79.98288,-61.143517,29.395977,79.344688,-62.158085,28.482849,7.399532,-77.633896,53.201748,48.899765,-85.413925,72.92997,66.94603,-72.2248,30.204439,38.779129,-86.796791,30.206554,68.156967,-59.222023,111.710121,5.257451,-60.177219,70.501884,6.436213,-71.930573,110.656395,35.425335,-66.735893,89.840385,27.645191,-83.979378,113.476395,65.983597
11,0.091,0.000129,0.000213,0.000526,1,-31.73284,28.840511,40.968845,-59.813984,30.217922,1.644772,-2.24936,28.269369,2.88131,-3.790215,27.465036,80.025574,-61.077805,29.409731,79.323814,-59.766365,30.231836,1.656556,-2.287691,28.246078,2.865868,-3.716184,27.494291,79.982628,-61.143227,29.394758,79.345154,-62.160118,28.475723,7.407868,-77.641548,53.205471,48.903557,-85.420456,72.93055,66.946541,-72.222015,30.205458,38.783779,-86.769165,30.207094,68.174049,-59.229668,111.711594,5.258139,-60.181343,70.486732,6.448126,-71.939583,110.653893,35.43623,-66.731194,89.839584,27.655607,-83.978516,113.47879,65.985825
12,0.1,0.000129,0.000232,0.000535,1,-31.731766,28.841045,40.968437,-59.814407,30.218023,1.645419,-2.2497,28.270483,2.879798,-3.787658,27.466,80.024124,-61.075306,29.409683,79.324509,-59.76593,30.233133,1.657528,-2.287489,28.245848,2.864302,-3.716832,27.496681,79.981522,-61.14106,29.393372,79.346451,-62.157505,28.474443,7.417494,-77.649162,53.205692,48.910175,-85.42878,72.933327,66.949501,-72.217293,30.210623,38.78688,-86.758957,30.204433,68.190948,-59.236412,111.701218,5.255945,-60.189777,70.476562,6.455969,-71.933403,110.66127,35.427956,-66.745659,89.837196,27.6458,-83.977264,113.478065,65.985077
13,0.108,0.00013,0.000179,0.000537,1,-31.734493,28.840893,40.970741,-59.812973,30.217817,1.644757,-2.248394,28.270504,2.885222,-3.794509,27.4659,80.029381,-61.082088,29.409361,79.323708,-59.767128,30.230465,1.657637,-2.287773,28.24638,2.86553,-3.714717,27.49622,79.982033,-61.14518,29.395945,79.344292,-62.158047,28.471363,7.427169,-77.656647,53.208702,48.913185,-85.433868,72.934189,66.948586,-72.217033,30.216864,38.795288,-86.741745,30.211002,68.208183,-59.24321,111.695862,5.251625,-60.195839,70.474655,6.458902,-71.93219,110.661606,35.428337,-66.750786,89.834702,27.644962,-83.976845,113.482201,65.986046
14,0.116,0.000141,0.000181,0.000467,1,-31.731133,28.843996,40.968834,-59.809536,30.225702,1.642963,-2.245226,28.270325,2.88322,-3.791231,27.464243,80.027351,-61.078537,29.415718,79.321899,-59.760605,30.240396,1.653171,-2.289731,28.244854,2.870662,-3.714879,27.495934,79.982788,-61.142288,29.399878,79.342758,-62.162434,28.468081,7.43396,-77.660599,53.210747,48.917534,-85.441139,72.937073,66.949463,-72.218063,30.221748,38.803898,-86.727402,30.212223,68.222557,-59.25103,111.691689,5.24672,-60.201664,70.469414,6.459895,-71.945831,110.656883,35.442726,-66.758125,89.831612,27.646145,-83.975487,113.486397,65.987671
15,0.125,0.000147,0.00011,0.000476,1,-31.736378,28.84078,40.972813,-59.809242,30.222454,1.642984,-2.245078,28.268082,2.891362,-3.801972,27.461063,80.035271,-61.089218,29.41153,79.321732,-59.766621,30.233887,1.655532,-2.289425,28.242025,2.87009,-3.717474,27.493519,79.983772,-61.144859,29.399691,79.339371,-62.171227,28.461716,7.445576,-77.671555,53.20816,48.924435,-85.447189,72.940628,66.952629,-72.221649,30.220127,38.811119,-86.715462,30.212996,68.241547,-59.261955,111.684586,5.243531,-60.210651,70.462578,6.46421,-71.955482,110.656509,35.446827,-66.766853,89.82933,27.647232,-83.972275,113.489487,65.988007
16,0.133,0.000144,0.000135,0.000488,1,-31.734261,28.840166,40.97337,-59.809143,30.220949,1.644951,-2.244869,28.267946,2.890429,-3.797859,27.461334,80.034424,-61.085175,29.41044,79.323769,-59.76696,30.230818,1.657855,-2.288202,28.245312,2.867934,-3.717766,27.489069,79.985725,-61.139534,29.400242,79.340919,-62.167667,28.461016,7.456456,-77.683952,53.210323,48.930588,-85.454308,72.944138,66.957054,-72.232468,30.220228,38.820465,-86.711014,30.215485,68.262428,-59.269852,111.67836,5.239484,-60.220631,70.454498,6.467311,-71.958069,110.650887,35.441414,-66.773705,89.828392,27.646706,-83.968323,113.496307,65.990021
17,0.141,0.000148,0.000119,0.000525,1,-31.735817,28.839836,40.973236,-59.809566,30.218849,1.643944,-2.245179,28.27009,2.891225,-3.800538,27.462769,80.035164,-61.08799,29.407644,79.322716,-59.76569,30.229837,1.657959,-2.287846,28.245157,2.865741,-3.718059,27.493408,79.984245,-61.145668,29.396231,79.341377,-62.077278,28.513926,7.497034,-77.689186,53.212387,48.940563,-85.461212,72.949516,66.962074,-72.240204,30.220163,38.829994,-86.700462,30.225204,68.282234,-59.276791,111.672066,5.237776,-60.231285,70.449364,6.473619,-71.947891,110.648895,35.425575,-66.781357,89.82502,27.645863,-83.963593,113.503006,65.990677
18,0.15,0.000102,0.000299,0.000477,1,-31.727726,28.843248,40.961155,-59.815437,30.221363,1.641804,-2.250797,28.267176,2.868629,-3.778577,27.467064,80.013184,-61.06609,29.417397,79.321098,-59.759758,30.241051,1.649171,-2.287019,28.246126,2.863387,-3.715316,27.492908,79.984627,-61.14645,29.395031,79.344353,-62.005226,28.538074,7.526452,-77.695778,53.215748,48.949535,-85.467346,72.953568,66.967216,-72.241005,30.225342,38.839565,-86.722221,30.221149,68.313904,-59.283756,111.668488,5.235404,-60.262127,70.426003,6.489164,-71.952148,110.654663,35.443207,-66.788773,89.823639,27.647633,-83.960236,113.510559,65.994499
19,0.158,0.000105,0.000319,0.000463,1,-31.72504,28.845179,40.957706,-59.814297,30.224319,1.639494,-2.249667,28.268528,2.863985,-3.774357,27.467976,80.008606,-61.061848,29.419899,79.318848,-59.7565,30.248684,1.641947,-2.288316,28.244385,2.864958,-3.714594,27.495602,79.98098,-61.146309,29.391327,79.344246,-62.000961,28.547176,7.552938,-77.703011,53.221966,48.954399,-85.471481,72.96286,66.972282,-72.248718,30.234343,38.845978,-86.731895,30.218693,68.337471,-59.289379,111.662292,5.233692,-60.279114,70.416275,6.493121,-71.962616,110.64975,35.441685,-66.79744,89.822617,27.649632,-83.95578,113.51693,65.995438
20,0.166,0.00009,0.000282,0.000482,1,-31.731583,28.842857,40.962334,-59.818031,30.219694,1.642036,-2.25341,28.266176,2.870774,-3.783688,27.467945,80.015312,-61.071205,29.417622,79.321312,-59.766567,30.237602,1.650047,-2.289144,28.244013,2.864129,-3.716489,27.495846,79.980263,-61.145679,29.397511,79.34481,-62.062187,28.510904,7.576422,-77.709869,53.230659,48.962238,-85.473648,72.97403,66.980766,-72.253265,30.250826,38.85165,-86.748871,30.217684,68.358437,-59.296097,111.66127,5.232677,-60.290092,70.414124,6.499032,-71.96434,110.656525,35.449528,-66.811279,89.819862,27.650526,-83.95224,113.524994,65.995697
21,0.175,0.000129,0.000183,0.000531,1,-31.734076,28.841221,40.968277,-59.812881,30.21841,1.642531,-2.248317,28.270376,2.882504,-3.793773,27.465963,80.026672,-61.081337,29.410141,79.321503,-59.767235,30.230251,1.654254,-2.28917,28.24831,2.865497,-3.71587,27.493542,79.982544,-61.142921,29.397589,79.341042,-62.155872,28.461912,7.591683,-77.709793,53.252625,48.965076,-85.476341,72.98365,66.991318,-72.253593,30.274958,38.844387,-86.761055,30.231077,68.37471,-59.304012,111.654152,5.23128,-60.307259,70.415535,6.510016,-71.966896,110.658737,35.448994,-66.821152,89.815872,27.652227,-83.947166,113.534271,65.99929
22,0.183,0.000118,0.000281,0.000452,1,-31.727331,28.846458,40.960835,-59.813618,30.227253,1.640564,-2.249128,28.270149,2.869299,-3.779596,27.467611,80.013786,-61.066986,29.420826,79.319786,-59.761292,30.246544,1.645807,-2.288471,28.247463,2.866935,-3.715939,27.494394,79.983925,-61.141567,29.398739,79.341377,-62.220722,28.422251,7.603714,-77.713676,53.260319,48.975998,-85.476151,72.99144,67.001274,-72.262268,30.294138,38.844727,-86.773773,30.244049,68.387573,-59.314949,111.646507,5.230627,-60.323215,70.412331,6.51509,-71.9692,110.65966,35.451904,-66.832512,89.818626,27.656952,-83.922424,113.544212,66.00425
23,0.191,0.000092,0.000306,0.000426,1,-31.723928,28.848293,40.957596,-59.812099,30.228451,1.638645,-2.247643,28.268412,2.864626,-3.774321,27.470076,80.009232,-61.061646,29.426241,79.317978,-59.75629,30.24984,1.639579,-2.289873,28.245522,2.868776,-3.716851,27.494446,79.981903,-61.142063,29.400644,79.341698,-62.225651,28.41851,7.62501,-77.720795,53.269844,48.989372,-85.48024,73.003296,67.011894,-72.274239,30.296791,38.854744,-86.786209,30.262466,68.398354,-59.321766,111.643257,5.232504,-60.336525,70.409111,6.522765,-71.972321,110.661591,35.454731,-66.839325,89.81913,27.662355,-83.91423,113.552544,66.00724
24,0.2,0.0001,0.000285,0.000428,1,-31.724092,28.8479,40.956612,-59.810577,30.228598,1.636475,-2.246168,28.268805,2.8649,-3.77616,27.469147,80.009422,-61.063469,29.425058,79.315742,-59.754818,30.249739,1.638937,-2.289503,28.244976,2.867722,-3.715013,27.495224,79.980125,-61.143517,29.39992,79.338989,-62.223869,28.421694,7.651211,-77.723877,53.278114,49.003742,-85.481194,73.011536,67.024139,-72.294495,30.294668,38.874504,-86.815048,30.278788,68.406906,-59.326469,111.640312,5.234043,-60.351776,70.413712,6.535084,-71.974251,110.663155,35.460236,-66.849098,89.814697,27.677301,-83.912994,113.564301,66.012543
25,0.208,0.00012,0.000172,0.000469,1,-31.733269,28.842449,40.966686,-59.810997,30.222427,1.640272,-2.246708,28.267309,2.881604,-3.794038,27.464413,80.025742,-61.081337,29.415651,79.319221,-59.766335,30.236107,1.650766,-2.290574,28.241098,2.866684,-3.716046,27.496603,79.98185,-61.140251,29.401094,79.337517,-62.211918,28.424513,7.673207,-77.731438,53.28722,49.019386,-85.48468,73.022614,67.03656,-72.311905,30.295324,38.893623,-86.849007,30.290907,68.413857,-59.331005,111.636948,5.236068,-60.365421,70.411217,6.540996,-71.987015,110.666725,35.456306,-66.859291,89.815437,27.6833,-83.912491,113.575401,66.01741
26,0.216,0.000131,0.000163,0.000497,1,-31.735331,28.840786,40.97028,-59.812401,30.220026,1.643369,-2.248019,28.268158,2.885738,-3.796753,27.46349,80.029839,-61.084156,29.41148,79.322281,-59.767387,30.233261,1.654992,-2.291871,28.241858,2.867982,-3.71796,27.49593,79.98439,-61.142876,29.397541,79.340904,-62.199944,28.429142,7.694247,-77.738533,53.291397,49.031662,-85.481934,73.032387,67.048027,-72.347244,30.280125,38.922455,-86.879677,30.306192,68.41584,-59.335892,111.636612,5.240143,-60.385239,70.409294,6.548721,-71.993294,110.671684,35.462585,-66.865051,89.816597,27.690908,-83.911949,113.586365,66.025993
27,0.225,0.000156,0.000183,0.000527,1,-31.735023,28.840298,40.968224,-59.813808,30.219851,1.642549,-2.249262,28.271278,2.882424,-3.794742,27.46269,80.02655,-61.082287,29.407375,79.321472,-59.768063,30.234783,1.653137,-2.289416,28.245375,2.868763,-3.717345,27.495125,79.984116,-61.145782,29.391325,79.341301,-62.207191,28.421597,7.721318,-77.746994,53.305264,49.045403,-85.489449,73.052223,67.06543,-72.38842,30.262756,38.960159,-86.91732,30.323872,68.425491,-59.339409,111.633934,5.243115,-60.407967,70.40905,6.555549,-71.998878,110.678772,35.466846,-66.874786,89.818695,27.696115,-83.910957,113.598404,66.032074
28,0.233,0.000113,0.000309,0.000445,1,-31.725294,28.845119,40.958416,-59.813751,30.225866,1.639685,-2.249208,28.268013,2.865255,-3.775412,27.466318,80.009827,-61.062813,29.420286,79.318985,-59.758804,30.248535,1.641397,-2.288992,28.244158,2.867802,-3.717182,27.492306,79.982338,-61.14447,29.393179,79.343086,-62.202911,28.426828,7.741973,-77.755524,53.316563,49.060215,-85.491196,73.063278,67.080566,-72.429535,30.243116,38.996693,-86.961487,30.336479,68.435173,-59.342785,111.633774,5.246313,-60.426235,70.410561,6.562524,-72.001442,110.684357,35.470032,-66.882133,89.823555,27.703157,-83.912239,113.61647,66.044342
29,0.241,0.000128,0.000287,0.000473,1,-31.730005,28.841675,40.959911,-59.816803,30.222052,1.639986,-2.252209,28.267395,2.868032,-3.781766,27.463245,80.012512,-61.069252,29.414013,79.319214,-59.7663,30.240818,1.646351,-2.288924,28.24431,2.864971,-3.716234,27.491247,79.978149,-61.144627,29.392334,79.342453,-62.205971,28.425222,7.765236,-77.764473,53.327274,49.07201,-85.485748,73.081268,67.103142,-72.470436,30.229305,39.028328,-87.006996,30.348137,68.43972,-59.346325,111.635139,5.250782,-60.450249,70.414856,6.564036,-72.004929,110.695717,35.478497,-66.888802,89.828377,27.709175,-83.91066,113.632843,66.050674
30,0.25,0.000123,0.000266,0.000486,1,-31.732399,28.841221,40.961239,-59.817589,30.220407,1.640123,-2.252996,28.267258,2.870595,-3.78575,27.463978,80.01503,-61.073257,29.41325,79.319313,-59.768589,30.237125,1.648537,-2.288545,28.244812,2.863447,-3.717384,27.492411,79.977394,-61.144196,29.394596,79.342178,-62.204117,28.427851,7.790915,-77.777588,53.33823,49.086487,-85.4814,73.098396,67.123871,-72.50927,30.217522,39.055244,-87.058868,30.370993,68.447083,-59.34996,111.641945,5.257741,-60.469067,70.415588,6.569075,-72.009087,110.703789,35.481819,-66.895561,89.833954,27.716166,-83.89212,113.649879,66.055
31,0.258,0.000139,0.000242,0.000485,1,-31.732569,28.840897,40.96191,-59.815861,30.221441,1.639485,-2.25133,28.268131,2.872664,-3.787807,27.462303,80.016998,-61.075272,29.411718,79.318581,-59.765656,30.23851,1.648033,-2.289278,28.244862,2.865008,-3.717443,27.491579,79.979904,-61.146587,29.392757,79.340927,-62.204605,28.429821,7.812996,-77.792099,53.360336,49.110348,-85.477867,73.11586,67.138908,-72.532112,30.222782,39.073174,-87.106201,30.389547,68.449928,-59.352364,111.649384,5.259017,-60.485203,70.420189,6.576155,-72.010727,110.714233,35.487995,-66.901566,89.840179,27.723995,-83.882851,113.665237,66.061005
32,0.266,0.000117,0.000248,0.000466,1,-31.732708,28.841743,40.962429,-59.816406,30.221663,1.640272,-2.251935,28.26618,2.872869,-3.787547,27.463766,80.017242,-61.074947,29.415373,79.31942,-59.768017,30.238173,1.648288,-2.289747,28.24324,2.866351,-3.718771,27.492136,79.981026,-61.144131,29.396927,79.340721,-62.202271,28.43272,7.831548,-77.80632,53.371216,49.121708,-85.474846,73.132118,67.155251,-72.55085,30.237564,39.086838,-87.146828,30.415321,68.44825,-59.355484,111.648621,5.258553,-60.499607,70.426239,6.5846,-72.012192,110.723892,35.488026,-66.907227,89.84668,27.72645,-83.876511,113.679626,66.065796
