Format Version,1.23,Take Name,leather_table_exp_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-21 03.00.43.367 下午,Capture Start Frame,142692,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.000048,0.000152,-0.000114,1.000000,-30.992428,28.730589,41.900520,-59.470795,28.888365,80.706772,-2.171347,28.999084,80.445236,-2.518106,28.609415,3.236172,-59.809364,28.425491,3.214011,-59.528084,28.893175,80.726341,-2.156268,28.994858,80.428467,-2.506508,28.613663,3.205294,-59.785294,28.421398,3.244646,-63.602406,115.332771,8.507973,-64.629242,73.944237,9.915493,-62.799793,73.988258,75.179245,-61.488445,115.196609,76.288452,-61.176785,113.008606,42.469006,-62.979012,31.856447,75.232033,-65.457932,32.143047,41.976898,-64.491043,57.444138,56.148956,-64.107147,90.775444,33.062489,-65.162262,32.567066,9.170385,,,
7,0.058000,-0.000035,0.000152,-0.000121,1.000000,-30.991993,28.731022,41.899445,-59.470379,28.888166,80.705681,-2.170926,28.998093,80.444183,-2.517655,28.610477,3.235108,-59.808910,28.427353,3.212914,-59.528042,28.893688,80.724464,-2.156018,28.993517,80.428619,-2.506613,28.615120,3.205980,-59.785576,28.422684,3.243316,-63.600552,115.336266,8.502774,-64.558861,73.959579,9.918139,-62.840897,73.990921,75.183685,-61.481255,115.196518,76.289490,-61.183105,113.029930,42.469795,-62.982430,31.863420,75.222466,-65.499916,32.142891,41.976101,-64.507111,57.446415,56.146526,-64.096558,90.778145,33.061111,-65.143120,32.566891,9.178738,,,
8,0.066000,-0.000028,0.000162,-0.000107,1.000000,-30.991570,28.731453,41.899567,-59.469162,28.887268,80.706390,-2.169710,28.998835,80.443710,-2.518025,28.612236,3.234640,-59.809280,28.427479,3.213626,-59.527969,28.892651,80.725204,-2.155662,28.994665,80.428604,-2.506688,28.616503,3.206799,-59.786533,28.423008,3.244603,-63.598209,115.340187,8.498727,-64.511925,73.962639,9.922505,-62.875835,73.990173,75.185852,-61.475502,115.193794,76.285889,-61.190678,113.047134,42.467697,-62.988163,31.867071,75.217354,-65.539780,32.143055,41.967445,-64.525871,57.446831,56.142990,-64.082787,90.781441,33.058460,-65.108688,32.571968,9.177576,,,
9,0.075000,-0.000027,0.000154,-0.000131,1.000000,-30.991932,28.730738,41.899265,-59.470142,28.887897,80.705627,-2.170685,28.996647,80.443878,-2.517772,28.610176,3.234795,-59.809036,28.428232,3.212857,-59.529251,28.893650,80.725098,-2.155799,28.991980,80.427795,-2.505737,28.614923,3.205881,-59.786297,28.423420,3.243580,-63.597672,115.340721,8.495433,-64.460434,73.955521,9.930135,-62.910103,73.989563,75.186188,-61.467529,115.194893,76.283653,-61.188286,113.066971,42.463242,-62.993198,31.872276,75.210876,-65.573883,32.145340,41.957958,-64.537697,57.448326,56.137787,-64.067101,90.783585,33.057522,-65.082893,32.571037,9.180968,,,
10,0.083000,-0.000016,0.000161,-0.000103,1.000000,-30.991217,28.729332,41.898159,-59.468853,28.884035,80.704948,-2.169412,28.996048,80.442345,-2.517629,28.611221,3.233263,-59.808887,28.426022,3.212175,-59.526848,28.889313,80.722984,-2.156723,28.992153,80.428215,-2.507123,28.615274,3.205823,-59.785263,28.421616,3.244262,-63.599312,115.341209,8.490397,-64.404968,73.949989,9.939998,-62.944309,73.985580,75.186447,-61.460190,115.192924,76.281548,-61.189823,113.082100,42.458168,-63.001537,31.875500,75.207504,-65.607468,32.151505,41.955524,-64.538666,57.448864,56.136703,-64.049606,90.785713,33.054184,-65.059731,32.565109,9.185133,,,
11,0.091000,-0.000021,0.000163,-0.000113,1.000000,-30.990749,28.730143,41.898010,-59.468288,28.885750,80.704872,-2.168843,28.996584,80.442123,-2.517256,28.611130,3.233048,-59.808517,28.427103,3.212100,-59.526318,28.891457,80.723015,-2.156468,28.992439,80.428055,-2.507324,28.615452,3.205933,-59.784199,28.422319,3.244399,-63.600288,115.338646,8.485348,-64.348869,73.948616,9.949076,-62.991779,73.976990,75.187836,-61.452217,115.190422,76.277939,-61.192142,113.093353,42.455883,-63.010616,31.882938,75.202469,-65.647141,32.146511,41.948246,-64.553780,57.451176,56.134842,-64.037262,90.786400,33.052761,-65.036003,32.555138,9.184031,,,
12,0.100000,-0.000029,0.000160,-0.000116,1.000000,-30.990644,28.729403,41.898018,-59.468399,28.885832,80.704727,-2.168953,28.996382,80.442284,-2.516931,28.609571,3.233215,-59.808193,28.425827,3.211948,-59.526985,28.891834,80.723015,-2.157262,28.992191,80.428215,-2.506362,28.613960,3.206867,-59.784561,28.420830,3.244747,-63.601421,115.334488,8.478938,-64.273720,73.948624,9.960327,-63.031727,73.971901,75.184265,-61.444122,115.188873,76.275345,-61.200226,113.098740,42.448257,-63.032715,31.882566,75.193535,-65.696541,32.144844,41.942741,-64.578560,57.440079,56.132114,-64.019073,90.784836,33.050392,-65.002335,32.554409,9.186235,,,
13,0.108000,-0.000039,0.000155,-0.000112,1.000000,-30.991268,28.729797,41.898979,-59.469379,28.886774,80.705414,-2.169931,28.997759,80.443504,-2.517202,28.609419,3.234437,-59.808456,28.425234,3.212655,-59.527885,28.892794,80.723511,-2.156362,28.993109,80.429062,-2.505877,28.614262,3.205219,-59.784935,28.420135,3.245074,-63.602203,115.330933,8.471976,-64.232483,73.940506,9.963150,-63.059311,73.970047,75.181908,-61.434387,115.185486,76.268944,-61.205189,113.099411,42.446224,-63.045208,31.879429,75.189331,-65.740692,32.137890,41.936775,-64.586975,57.432568,56.133121,-64.009689,90.777130,33.044235,-64.968918,32.547440,9.170630,,,
14,0.116000,-0.000044,0.000170,-0.000122,1.000000,-30.989494,28.729525,41.899174,-59.466434,28.887474,80.706474,-2.166989,28.997253,80.442833,-2.516601,28.608179,3.233776,-59.807861,28.425194,3.213725,-59.528099,28.893158,80.724495,-2.155138,28.993862,80.428246,-2.509079,28.611523,3.215564,-59.784393,28.420731,3.244669,-63.604725,115.324829,8.465437,-64.188393,73.931343,9.967660,-63.084347,73.963951,75.181641,-61.422913,115.185608,76.262505,-61.209911,113.094780,42.440315,-63.058399,31.876171,75.187042,-65.776085,32.131031,41.934750,-64.593857,57.424374,56.127758,-63.996059,90.772919,33.038406,-64.942116,32.543789,9.171580,,,
15,0.125000,-0.000046,0.000163,-0.000119,1.000000,-30.991650,28.730398,41.899052,-59.469200,28.888336,80.705902,-2.169749,28.998491,80.443153,-2.518147,28.609064,3.234100,-59.809406,28.425703,3.213149,-59.528481,28.892735,80.724564,-2.160030,28.995886,80.427841,-2.510330,28.611580,3.216359,-59.784824,28.422182,3.245924,-63.604027,115.313164,8.461588,-64.131905,73.919945,9.975554,-63.108177,73.957863,75.180244,-61.413849,115.178703,76.255783,-61.211300,113.085175,42.432293,-63.074780,31.871044,75.186180,-65.814980,32.120712,41.933994,-64.601807,57.420395,56.127037,-63.976524,90.765648,33.034573,-64.907509,32.530357,9.174485,,,
