Format Version,1.23,Take Name,leather_hang_exp_7,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 04.37.06.408 下午,Capture Start Frame,532702,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,0.000052,-0.000052,0.000337,1,-52.254665,69.447365,33.006321,-51.799107,71.735229,68.75351,-51.811497,67.198708,68.909843,-52.691639,67.069145,-2.911177,-52.716415,71.7864,-2.726883,-51.79707,71.753952,68.75383,-51.814087,67.176079,68.904564,-52.689777,67.084885,-2.913381,-52.718544,71.767418,-2.719679,-60.87455,102.889359,34.602264,-55.496342,86.338409,49.685978,-59.659248,93.73764,40.233921,-66.203949,87.67952,19.740362,-55.758156,69.95459,49.891499,-66.989075,104.335869,19.983063,-61.549252,70.811996,33.825203,-55.398636,103.206589,50.771778,-66.979324,70.924545,18.970589,-64.100952,82.919197,29.148748
5,0.041,0.000041,-0.000057,0.000447,1,-52.254826,69.448456,33.006142,-51.800121,71.737259,68.753281,-51.811512,67.200729,68.909714,-52.690929,67.069305,-2.911296,-52.716751,71.78656,-2.727121,-51.798492,71.754601,68.752571,-51.813732,67.178329,68.90448,-52.68964,67.085342,-2.91169,-52.718281,71.766312,-2.720741,-60.862965,102.896248,34.607716,-55.480087,86.338577,49.690208,-59.651768,93.736176,40.237988,-66.211723,87.679047,19.747347,-55.730259,69.961197,49.890472,-66.986259,104.335152,19.989817,-61.552483,70.812897,33.830204,-55.389107,103.204895,50.77626,-67.017303,70.923126,18.983892,-64.103409,82.917953,29.159632
6,0.05,0.000028,-0.000073,0.000247,1,-52.255959,69.448532,33.006851,-51.801514,71.738068,68.753944,-51.814724,67.201553,68.910492,-52.691833,67.068619,-2.910548,-52.715771,71.785889,-2.726486,-51.799149,71.755135,68.753624,-51.817886,67.179787,68.904892,-52.690018,67.083511,-2.912127,-52.718006,71.766472,-2.718671,-60.854507,102.899254,34.616287,-55.434208,86.330238,49.681339,-59.63866,93.732742,40.243031,-66.232124,87.674454,19.762354,-55.697811,69.961647,49.89328,-66.98201,104.332375,19.995993,-61.557049,70.808929,33.838146,-55.375542,103.203606,50.781124,-67.058784,70.929825,18.998827,-64.112389,82.916161,29.172379
7,0.058,0.000025,-0.000063,0.000113,1,-52.255302,69.447037,33.005829,-51.799458,71.736618,68.752899,-51.813881,67.200104,68.90947,-52.692604,67.067078,-2.911544,-52.715271,71.784355,-2.727511,-51.796234,71.754135,68.753586,-51.817791,67.179626,68.904198,-52.689838,67.083153,-2.913842,-52.718266,71.766129,-2.720782,-60.846256,102.896927,34.621849,-55.390694,86.330482,49.695343,-59.629078,93.730705,40.25034,-66.243111,87.669525,19.772352,-55.670578,69.960342,49.892197,-66.981377,104.328918,20.002213,-61.556412,70.809326,33.843502,-55.363377,103.201508,50.78405,-67.106285,70.914207,19.03385,-64.113976,82.912727,29.184517
8,0.066,0.000034,-0.000072,0.000381,1,-52.25489,69.448112,33.005825,-51.800961,71.737335,68.752953,-51.812958,67.200813,68.909447,-52.690228,67.06852,-2.911606,-52.71542,71.785782,-2.727491,-51.799126,71.755638,68.753349,-51.815407,67.177452,68.903465,-52.688534,67.083939,-2.913194,-52.717358,71.767029,-2.720548,-60.83746,102.893356,34.62706,-55.358143,86.330872,49.704967,-59.618397,93.731758,40.252815,-66.25351,87.66394,19.783056,-55.639141,69.957146,49.890583,-66.974678,104.325523,20.010277,-61.556202,70.808594,33.848892,-55.352615,103.198418,50.788605,-67.135834,70.913193,19.048565,-64.122307,82.911774,29.198725
9,0.075,0.000035,-0.000058,0.000325,1,-52.254955,69.446991,33.006542,-51.799732,71.736115,68.753662,-51.812237,67.199593,68.910149,-52.691605,67.067505,-2.910879,-52.716263,71.784767,-2.726752,-51.796841,71.754707,68.754486,-51.815857,67.177284,68.904251,-52.689316,67.084053,-2.913131,-52.718727,71.765968,-2.719754,-60.82481,102.885857,34.635139,-55.33083,86.33432,49.713924,-59.605007,93.731865,40.259228,-66.26516,87.658394,19.792526,-55.608768,69.95491,49.88953,-66.973373,104.323151,20.018761,-61.555012,70.806641,33.856976,-55.339439,103.198769,50.793709,-67.166855,70.910034,19.065538,-64.12709,82.907219,29.21055
10,0.083,0.000031,-0.000063,0.000108,1,-52.255638,69.447098,33.006676,-51.799828,71.736267,68.753777,-51.814293,67.19976,68.910294,-52.692902,67.067543,-2.910724,-52.715523,71.784813,-2.726638,-51.796223,71.754288,68.755219,-51.819038,67.177002,68.902901,-52.690018,67.084244,-2.912404,-52.718441,71.766975,-2.72009,-60.814644,102.879967,34.639362,-55.318386,86.332634,49.715492,-59.595127,93.730927,40.263432,-66.275253,87.652298,19.802839,-55.586929,69.949944,49.893398,-66.971519,104.319908,20.024792,-61.549652,70.805916,33.867313,-55.329651,103.197876,50.799213,-67.196129,70.9002,19.083494,-64.132217,82.903328,29.224903
11,0.091,0.000034,-0.000057,0.00015,1,-52.254902,69.447189,33.006989,-51.798828,71.736214,68.754097,-51.812912,67.199699,68.910583,-52.692432,67.067787,-2.91042,-52.71545,71.785065,-2.72631,-51.796978,71.754517,68.755447,-51.815372,67.176643,68.903625,-52.690899,67.085518,-2.91207,-52.716984,71.766106,-2.72,-60.80846,102.876022,34.647606,-55.313389,86.331383,49.720119,-59.5854,93.730354,40.268101,-66.285149,87.646507,19.814184,-55.554592,69.952156,49.894081,-66.969536,104.31559,20.031467,-61.544811,70.804291,33.873966,-55.31736,103.200569,50.803177,-67.224518,70.89473,19.1007,-64.137039,82.898567,29.23711
12,0.1,0.000035,-0.000058,0.000254,1,-52.255775,69.447037,33.0061,-51.80027,71.736031,68.75322,-51.813419,67.199509,68.909691,-52.692711,67.06768,-2.911323,-52.716702,71.78495,-2.72719,-51.798737,71.754768,68.754204,-51.815434,67.176109,68.904053,-52.691513,67.08477,-2.912948,-52.717888,71.766853,-2.721674,-60.79998,102.875366,34.653965,-55.305923,86.331551,49.724583,-59.57476,93.733124,40.274769,-66.296127,87.638382,19.830511,-55.528595,69.950539,49.897587,-66.967896,104.311859,20.03788,-61.538906,70.807442,33.886311,-55.306126,103.204903,50.807045,-67.260986,70.879135,19.128399,-64.140663,82.894707,29.249439
13,0.108,0.000037,-0.000068,0.000249,1,-52.256046,69.44825,33.006077,-51.801228,71.737099,68.753212,-51.814419,67.200577,68.909668,-52.692299,67.069038,-2.911365,-52.716248,71.786301,-2.72722,-51.799347,71.754944,68.753433,-51.817017,67.177353,68.902962,-52.690834,67.08474,-2.912768,-52.718025,71.766113,-2.719353,-60.792835,102.873024,34.661671,-55.290031,86.336899,49.730305,-59.539078,93.746147,40.280247,-66.304955,87.632034,19.84808,-55.507565,69.946831,49.898994,-66.966827,104.30751,20.045605,-61.531975,70.811234,33.895073,-55.291527,103.208839,50.811188,-67.29081,70.873459,19.14913,-64.141914,82.893318,29.263895
14,0.116,0.000035,-0.000071,0.000254,1,-52.256454,69.446983,33.006107,-51.801865,71.73597,68.753235,-51.815014,67.199448,68.909714,-52.692467,67.067627,-2.911323,-52.716469,71.784889,-2.727193,-51.799614,71.754616,68.753998,-51.817966,67.176201,68.903725,-52.690636,67.084496,-2.913168,-52.718468,71.765503,-2.720542,-60.772697,102.873627,34.660236,-55.303501,86.341408,49.747017,-59.532703,93.747581,40.283764,-66.316948,87.621269,19.871721,-55.481697,69.949272,49.905807,-66.966278,104.304436,20.053638,-61.52301,70.815376,33.907124,-55.282341,103.209511,50.816734,-67.305939,70.879997,19.172331,-64.144958,82.891296,29.276245
15,0.125,0.000033,-0.000066,-0.000004,1,-52.255959,69.447144,33.005943,-51.799805,71.736076,68.753052,-51.815289,67.19957,68.909554,-52.693592,67.067825,-2.911469,-52.715157,71.785103,-2.72736,-51.796806,71.753578,68.754753,-51.819275,67.177399,68.90155,-52.691288,67.085388,-2.913008,-52.717453,71.766617,-2.720756,-60.767685,102.872147,34.664818,-55.305408,86.350182,49.758675,-59.525864,93.749916,40.290253,-66.32576,87.611671,19.89292,-55.460159,69.948715,49.911839,-66.96656,104.298111,20.058342,-61.515789,70.815636,33.923042,-55.268513,103.214622,50.820206,-67.327477,70.874832,19.194345,-64.1511,82.886528,29.290783
16,0.133,0.000019,-0.000073,0.00016,1,-52.256233,69.446671,33.006435,-51.801373,71.736755,68.753494,-51.815372,67.200241,68.910126,-52.692539,67.066208,-2.910918,-52.715652,71.783485,-2.726939,-51.798702,71.754631,68.755058,-51.818855,67.177917,68.903503,-52.690083,67.08493,-2.912971,-52.717949,71.765121,-2.721088,-60.763256,102.871498,34.669678,-55.294949,86.353386,49.76297,-59.521824,93.749222,40.29509,-66.332726,87.603531,19.91147,-55.438042,69.951019,49.918663,-66.966568,104.290009,20.060843,-61.513145,70.817909,33.939396,-55.256813,103.221382,50.820839,-67.344131,70.871414,19.212879,-64.155182,82.882736,29.301855
17,0.141,0.000012,-0.000061,0.000094,1,-52.254856,69.445465,33.007278,-51.798843,71.736,68.754288,-51.813442,67.199493,68.91098,-52.692326,67.064552,-2.910027,-52.714813,71.78183,-2.726126,-51.796974,71.754333,68.75602,-51.815861,67.176926,68.905067,-52.690708,67.083961,-2.912886,-52.716202,71.764267,-2.720559,-60.761833,102.870132,34.675304,-55.275208,86.359421,49.766113,-59.518688,93.749298,40.299179,-66.340927,87.595039,19.927183,-55.4147,69.956512,49.9272,-66.966179,104.285606,20.064701,-61.503815,70.82373,33.954857,-55.240959,103.223885,50.832378,-67.359123,70.863594,19.233789,-64.158447,82.881493,29.314878
18,0.15,0.00003,-0.000054,0.000119,1,-52.254219,69.44622,33.007465,-51.797783,71.735504,68.754547,-51.812149,67.19899,68.911079,-52.692116,67.066559,-2.909925,-52.714836,71.783829,-2.725846,-51.795547,71.754387,68.756142,-51.81501,67.175835,68.904594,-52.690132,67.084351,-2.912488,-52.716648,71.766609,-2.719697,-60.756786,102.868629,34.679134,-55.257179,86.360245,49.7672,-59.513779,93.749535,40.303822,-66.347809,87.588783,19.943748,-55.387295,69.966713,49.938404,-66.968201,104.27877,20.068981,-61.489361,70.811615,33.971512,-55.228733,103.227951,50.835449,-67.375221,70.861908,19.260071,-64.161705,82.877975,29.3291
19,0.158,0.000023,-0.000062,0.000128,1,-52.254562,69.446533,33.006798,-51.798744,71.736313,68.75386,-51.81303,67.199799,68.910446,-52.691841,67.066376,-2.910563,-52.714653,71.783653,-2.726555,-51.796703,71.754768,68.755028,-51.815701,67.176735,68.904243,-52.690228,67.083611,-2.912263,-52.716255,71.765472,-2.720699,-60.754597,102.863754,34.6819,-55.243999,86.362656,49.768768,-59.509003,93.750008,40.307213,-66.353928,87.58091,19.958885,-55.35614,69.975075,49.943768,-66.967834,104.270805,20.076708,-61.482342,70.802078,33.986279,-55.217648,103.23101,50.8354,-67.395592,70.844833,19.283806,-64.166458,82.871384,29.343212
20,0.166,0.000023,-0.000064,0.000295,1,-52.254028,69.446747,33.006592,-51.799114,71.736664,68.753662,-51.811878,67.20015,68.910255,-52.690369,67.06646,-2.910769,-52.714752,71.78373,-2.72676,-51.796959,71.755127,68.755302,-51.814705,67.177078,68.903419,-52.688469,67.083992,-2.913046,-52.716511,71.766594,-2.720666,-60.751743,102.860069,34.686592,-55.163479,86.374237,49.743927,-59.50383,93.750038,40.310333,-66.363167,87.575279,19.972116,-55.31662,69.990547,49.943787,-66.968361,104.261253,20.080235,-61.476524,70.79937,33.998394,-55.199631,103.236511,50.835335,-67.406105,70.836243,19.303713,-64.170013,82.865746,29.35285
21,0.175,0.000042,-0.000055,0.00025,1,-52.254845,69.445297,33.00658,-51.799095,71.73381,68.753723,-51.812279,67.197296,68.910141,-52.692024,67.066422,-2.910873,-52.715981,71.783684,-2.72668,-51.797009,71.754181,68.755028,-51.814598,67.175743,68.904892,-52.690285,67.083603,-2.914358,-52.717613,71.766594,-2.719842,-60.746563,102.85685,34.687153,-55.116497,86.378197,49.745705,-59.500004,93.751945,40.313431,-66.373734,87.56897,19.984272,-55.283428,70.00058,49.943089,-66.969406,104.258553,20.083302,-61.471973,70.796135,34.008495,-55.190773,103.242455,50.835632,-67.426285,70.82943,19.333754,-64.173737,82.861694,29.363379
22,0.183,0.000038,-0.000073,0.000161,1,-52.255428,69.447372,33.006287,-51.800556,71.736122,68.753418,-51.814545,67.199608,68.909882,-52.691746,67.068253,-2.911156,-52.714874,71.785522,-2.727005,-51.798302,71.753342,68.753906,-51.817577,67.177574,68.903625,-52.689968,67.084221,-2.91244,-52.716953,71.765892,-2.720182,-60.742462,102.8564,34.687744,-55.147465,86.37603,49.756062,-59.496395,93.749443,40.312897,-66.382858,87.56118,19.9949,-55.2561,70.008072,49.941982,-66.969666,104.25441,20.084513,-61.468559,70.790619,34.014969,-55.182602,103.24353,50.837212,-67.43718,70.825325,19.348564,-64.175873,82.857498,29.371626
23,0.191,0.000027,-0.000059,0.000108,1,-52.25473,69.445099,33.007221,-51.798588,71.734566,68.754303,-51.813061,67.198059,68.910858,-52.692337,67.065254,-2.910155,-52.714951,71.782532,-2.726105,-51.796444,71.75267,68.7556,-51.815689,67.17675,68.905792,-52.690369,67.082687,-2.912949,-52.716743,71.765808,-2.720506,-60.73793,102.853867,34.688206,-55.173119,86.383957,49.760406,-59.495342,93.747673,40.313488,-66.399666,87.562088,20.007488,-55.22126,70.005264,49.936287,-66.966202,104.24675,20.091114,-61.466324,70.785164,34.02145,-55.174332,103.242256,50.838047,-67.448135,70.8181,19.362446,-64.179977,82.852448,29.377874
24,0.2,0.000014,-0.000063,0.000217,1,-52.254612,69.445358,33.008247,-51.799248,71.735825,68.755272,-51.812733,67.19931,68.911942,-52.691414,67.064514,-2.909073,-52.715057,71.781799,-2.725148,-51.796989,71.75499,68.756798,-51.815552,67.176208,68.906837,-52.689152,67.082558,-2.912122,-52.71701,71.765472,-2.719833,-60.735447,102.85144,34.688862,-55.172531,86.386925,49.764015,-59.49054,93.747368,40.312988,-66.409119,87.554306,20.016533,-55.195362,70.002602,49.930805,-66.964355,104.232178,20.095942,-61.461521,70.782722,34.023613,-55.168999,103.243866,50.835598,-67.46122,70.812195,19.376328,-64.181198,82.849556,29.38085
25,0.208,0.000025,-0.000058,0.000164,1,-52.25491,69.446556,33.007942,-51.79895,71.736191,68.755005,-51.812912,67.199677,68.911583,-52.69231,67.066551,-2.909431,-52.715462,71.783821,-2.725393,-51.796253,71.755569,68.756226,-51.816254,67.17672,68.905228,-52.690105,67.084167,-2.911912,-52.717709,71.764854,-2.718397,-60.732132,102.851334,34.687363,-55.159004,86.382027,49.757793,-59.487862,93.742561,40.314438,-66.40757,87.538841,20.015369,-55.172569,70.002617,49.92387,-66.963387,104.224846,20.097094,-61.460369,70.779198,34.028545,-55.16264,103.243759,50.836586,-67.476219,70.803635,19.391928,-64.185936,82.844391,29.386879
26,0.216,0.000039,-0.000049,0.000267,1,-52.253849,69.446869,33.00647,-51.797729,71.735649,68.753601,-51.810753,67.199127,68.910042,-52.691399,67.067719,-2.91096,-52.715515,71.784988,-2.726802,-51.795536,71.754242,68.754768,-51.813652,67.175682,68.903091,-52.689594,67.085663,-2.912729,-52.717434,71.764748,-2.71994,-60.72958,102.847054,34.689026,-55.142372,86.381378,49.750587,-59.484909,93.739876,40.314537,-66.412643,87.529633,20.017008,-55.147697,70.006165,49.913349,-66.963348,104.218147,20.096537,-61.454887,70.774963,34.030548,-55.158401,103.241257,50.836136,-67.500999,70.787598,19.399912,-64.186676,82.839531,29.388437
27,0.225,0.000021,-0.000057,0.000128,1,-52.254574,69.446533,33.007206,-51.798393,71.736458,68.754257,-51.812679,67.199951,68.910858,-52.692215,67.066231,-2.910143,-52.715023,71.783501,-2.726152,-51.795597,71.75499,68.75602,-51.816402,67.176407,68.903267,-52.689964,67.083992,-2.912188,-52.717133,71.76593,-2.719794,-60.729378,102.84182,34.688267,-55.126945,86.378426,49.742786,-59.48069,93.737709,40.315029,-66.41758,87.519005,20.018661,-55.118977,70.00042,49.903248,-66.962601,104.210579,20.096228,-61.452042,70.771278,34.031193,-55.153431,103.238472,50.834698,-67.5215,70.777786,19.409422,-64.189941,82.835594,29.394117
28,0.233,0.000034,-0.000056,0.00014,1,-52.25425,69.447182,33.007164,-51.798027,71.736153,68.754265,-51.812206,67.199638,68.910751,-52.691917,67.067841,-2.910244,-52.714836,71.785118,-2.726129,-51.795143,71.75441,68.754868,-51.815987,67.17659,68.905365,-52.689487,67.084259,-2.911848,-52.717506,71.76635,-2.720138,-60.727161,102.837204,34.688015,-55.115425,86.375191,49.739136,-59.477615,93.732834,40.315166,-66.418571,87.514015,20.021976,-55.090141,69.99794,49.893402,-66.961578,104.204582,20.09602,-61.448349,70.768318,34.029247,-55.148994,103.235229,50.834316,-67.545845,70.770302,19.415451,-64.193855,82.830353,29.397753
29,0.241,0.000018,-0.000057,0.0002,1,-52.254742,69.446716,33.007019,-51.798893,71.736877,68.754051,-51.812523,67.200371,68.910683,-52.692039,67.06617,-2.910316,-52.715523,71.783447,-2.726349,-51.795841,71.75547,68.755569,-51.816463,67.177399,68.903961,-52.689373,67.084305,-2.91259,-52.718079,71.765221,-2.720015,-60.726696,102.831032,34.687405,-55.106281,86.37513,49.735542,-59.473675,93.730339,40.313538,-66.421066,87.50589,20.021807,-55.050594,69.994965,49.879009,-66.960106,104.196617,20.095585,-61.444916,70.761993,34.029686,-55.146366,103.232697,50.831539,-67.562744,70.764854,19.420238,-64.195801,82.822868,29.402155
30,0.25,0.000041,-0.000052,0.000218,1,-52.253769,69.446526,33.006683,-51.797653,71.735062,68.75383,-51.811115,67.19854,68.910255,-52.69133,67.067627,-2.910763,-52.714985,71.784889,-2.726576,-51.794666,71.753159,68.755058,-51.814991,67.176109,68.903091,-52.688896,67.084167,-2.91273,-52.717556,71.766426,-2.719425,-60.724384,102.823128,34.686073,-55.096008,86.371323,49.731491,-59.470791,93.724556,40.314354,-66.424545,87.498146,20.022778,-55.010422,69.998055,49.851635,-66.957924,104.185974,20.095829,-61.43824,70.758392,34.025848,-55.143864,103.229019,50.825371,-67.580658,70.756485,19.424639,-64.196907,82.814499,29.405985
31,0.258,0.000034,-0.000063,0.000143,1,-52.254547,69.447563,33.006935,-51.798843,71.736565,68.754051,-51.813,67.20005,68.910538,-52.691696,67.068192,-2.910477,-52.714645,71.785461,-2.726361,-51.795368,71.754288,68.754967,-51.817585,67.177589,68.903854,-52.688892,67.083694,-2.912109,-52.71772,71.767654,-2.71959,-60.720657,102.814697,34.684883,-55.087791,86.367249,49.725105,-59.468586,93.719711,40.313808,-66.428307,87.49102,20.021479,-54.983883,69.985458,49.83284,-66.955055,104.179787,20.094213,-61.433941,70.755127,34.022324,-55.140923,103.222992,50.827324,-67.591278,70.74913,19.428774,-64.20063,82.807152,29.406649
32,0.266,0.000036,-0.000063,0.000068,1,-52.255554,69.448471,33.006954,-51.799561,71.737274,68.754074,-51.8144,67.20076,68.910553,-52.693008,67.069298,-2.910471,-52.715248,71.786568,-2.726337,-51.796715,71.754234,68.754753,-51.818275,67.178703,68.903564,-52.690739,67.084801,-2.911491,-52.717876,71.767662,-2.719482,-60.717529,102.808289,34.682781,-55.081738,86.360306,49.720364,-59.465683,93.713829,40.311726,-66.431946,87.482903,20.018358,-54.951763,69.959167,49.823425,-66.95314,104.175522,20.09436,-61.431271,70.750854,34.017788,-55.138355,103.216217,50.825535,-67.599487,70.739944,19.433434,-64.199829,82.801987,29.404617
