Format Version,1.23,Take Name,leather_hang_exp_4,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 04.36.21.599 下午,Capture Start Frame,527325,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.783,-0.000024,-0.00002,-0.001284,0.999999,-52.253407,69.434982,33.008198,-51.788116,71.726784,68.755013,-51.815205,67.190346,68.912033,-52.700424,67.052727,-2.908912,-52.709888,71.770073,-2.725339,-51.776421,71.730904,68.741974,-51.826744,67.186127,68.905327,-52.688747,67.048622,-2.898201,-52.72126,71.774414,-2.716197,-66.151459,105.832375,29.638371,-66.23362,106.417397,46.985317,-67.074097,106.133675,13.725281,-66.614029,89.5438,46.214325,-67.373512,96.748367,35.637962,-68.434547,89.526497,14.414385,-69.78894,85.50164,24.318424,-71.10302,73.131332,14.25306,-69.724251,73.293373,47.161201,-71.203629,73.429802,30.13479
95,0.791,-0.000025,-0.000017,-0.001071,0.999999,-52.252518,69.436089,33.008965,-51.787994,71.728172,68.755768,-51.813145,67.191727,68.912804,-52.698727,67.053566,-2.90814,-52.710213,71.770905,-2.724579,-51.776791,71.733482,68.745064,-51.824398,67.186317,68.9048,-52.68708,67.048141,-2.897467,-52.721542,71.776428,-2.716182,-66.143738,105.798828,29.643539,-66.211662,106.384209,46.985535,-67.07373,106.089111,13.725601,-66.598419,89.514519,46.186508,-67.389999,96.712563,35.640629,-68.279182,89.511833,14.452964,-69.818161,85.473618,24.326977,-71.293518,73.085632,14.250297,-69.810402,73.25531,47.159298,-71.17218,73.430458,30.148071
96,0.8,-0.000021,-0.000018,-0.000958,1,-52.252144,69.435425,33.008949,-51.7882,71.727348,68.755783,-51.812321,67.190895,68.912766,-52.697754,67.05307,-2.908176,-52.710308,71.770401,-2.724579,-51.776062,71.732964,68.742874,-51.824265,67.185196,68.906311,-52.687305,67.049011,-2.898309,-52.720482,71.774651,-2.716163,-66.123207,105.76178,29.644403,-66.179901,106.344688,46.990959,-67.050102,106.04789,13.727832,-66.609207,89.480087,46.178833,-67.386917,96.662117,35.654221,-68.108208,89.498451,14.508427,-69.855377,85.442375,24.335836,-71.459236,73.046783,14.24524,-69.871017,73.238419,47.142658,-71.117119,73.43615,30.171165
97,0.808,-0.000022,-0.000023,-0.001167,0.999999,-52.25211,69.434723,33.009109,-51.787601,71.726486,68.755936,-51.813633,67.190041,68.912933,-52.698315,67.052528,-2.908015,-52.708889,71.769867,-2.724421,-51.774807,71.731453,68.742371,-51.826241,67.184929,68.906174,-52.685513,67.047409,-2.896439,-52.721317,71.77523,-2.71551,-66.094673,105.728409,29.645168,-66.134903,106.316017,46.990456,-67.01725,106.004372,13.731421,-66.642937,89.451439,46.18972,-67.383774,96.613869,35.664368,-67.964119,89.456726,14.551794,-69.896065,85.412834,24.348583,-71.584221,73.014877,14.23947,-69.881493,73.229019,47.133583,-71.059914,73.43705,30.186039
98,0.816,-0.000028,-0.000016,-0.001095,0.999999,-52.251942,69.435432,33.008896,-51.787228,71.727745,68.755676,-51.812595,67.191299,68.912735,-52.698349,67.052689,-2.908179,-52.709599,71.77002,-2.724648,-51.775124,71.733231,68.74485,-51.82473,67.185745,68.904884,-52.686352,67.047501,-2.898161,-52.721333,71.775307,-2.715949,-66.048943,105.686378,29.650774,-66.091248,106.289276,46.995377,-66.975471,105.956116,13.736503,-66.683609,89.420372,46.209393,-67.390274,96.577751,35.672478,-67.828949,89.388451,14.596663,-69.938019,85.38855,24.352318,-71.628731,72.979507,14.233504,-69.87204,73.215469,47.126965,-70.999184,73.435249,30.185572
99,0.825,-0.000009,-0.000007,-0.001034,1,-52.252758,69.434532,33.009262,-51.787712,71.725517,68.756126,-51.812523,67.189064,68.91301,-52.69949,67.053123,-2.907905,-52.711315,71.770447,-2.724189,-51.774628,71.730804,68.743988,-51.825489,67.18367,68.905983,-52.688305,67.049454,-2.897826,-52.722202,71.7743,-2.716254,-65.983353,105.638824,29.653004,-66.031998,106.258987,46.996502,-66.919067,105.898491,13.742902,-66.730385,89.389267,46.224548,-67.40168,96.534058,35.690979,-67.730736,89.320496,14.638083,-69.979897,85.370506,24.352592,-71.628349,72.925644,14.2643,-69.846359,73.190598,47.125996,-70.925621,73.431801,30.165649
100,0.833,-0.000017,-0.000015,-0.001055,1,-52.253036,69.435555,33.009029,-51.788467,71.727051,68.755867,-51.813473,67.19059,68.912819,-52.699291,67.053627,-2.908108,-52.710926,71.770958,-2.724463,-51.775246,71.731377,68.74305,-51.8265,67.18615,68.90612,-52.687771,67.050537,-2.898134,-52.72216,71.774261,-2.715939,-65.908188,105.59436,29.659328,-65.96907,106.229576,46.997471,-66.824303,105.862793,13.758972,-66.778908,89.35881,46.243435,-67.405823,96.495667,35.713734,-67.676582,89.27961,14.646557,-70.013771,85.355186,24.353939,-71.602425,72.867538,14.357768,-69.797569,73.173172,47.140156,-70.843437,73.424843,30.135124
101,0.841,-0.000023,-0.000008,-0.001115,0.999999,-52.253765,69.435432,33.00919,-51.788414,71.727356,68.755989,-51.813965,67.190903,68.913002,-52.700817,67.053078,-2.907905,-52.711876,71.770416,-2.724326,-51.77602,71.731583,68.742676,-51.826031,67.186562,68.90818,-52.690083,67.050079,-2.899049,-52.722393,71.773682,-2.716057,-65.824738,105.546272,29.67136,-65.876427,106.209061,47.008595,-66.742081,105.806862,13.773109,-66.840988,89.324127,46.26075,-67.417488,96.456734,35.750137,-67.629471,89.231735,14.636256,-70.048996,85.335037,24.372087,-71.564644,72.822937,14.443032,-69.740807,73.168991,47.151714,-70.756004,73.41246,30.122448
102,0.85,-0.000021,-0.000002,-0.001092,0.999999,-52.253853,69.435768,33.009182,-51.788151,71.727516,68.755981,-51.813488,67.191063,68.912971,-52.701252,67.053589,-2.90792,-52.712528,71.77092,-2.724311,-51.77726,71.732018,68.743019,-51.824127,67.186409,68.908554,-52.689915,67.04863,-2.898118,-52.723587,71.776169,-2.716444,-65.714394,105.478333,29.68519,-65.764824,106.170425,47.025166,-66.655373,105.728615,13.777256,-66.895042,89.280052,46.280945,-67.408455,96.424416,35.774361,-67.591942,89.156586,14.617759,-70.089592,85.298271,24.41404,-71.510368,72.765724,14.520109,-69.68927,73.155006,47.194725,-70.66362,73.379585,30.126772
103,0.858,-0.000021,0.000005,-0.001134,0.999999,-52.253025,69.434891,33.008766,-51.786648,71.726616,68.755569,-51.812374,67.19017,68.912567,-52.701103,67.052719,-2.908331,-52.711983,71.770058,-2.724725,-51.775211,71.730904,68.742783,-51.823544,67.185684,68.908203,-52.689499,67.048164,-2.898488,-52.723278,71.774902,-2.717296,-65.576591,105.408966,29.68766,-65.639542,106.13488,47.026798,-66.526428,105.687401,13.793477,-66.913948,89.247604,46.305115,-67.408173,96.396805,35.804974,-67.573883,89.091621,14.621265,-70.075752,85.255013,24.46101,-71.448311,72.711632,14.567878,-69.630112,73.15641,47.214573,-70.535851,73.367599,30.154959
104,0.866,-0.000024,-0.000016,-0.001119,0.999999,-52.253132,69.43486,33.009365,-51.788338,71.726837,68.756172,-51.813923,67.190392,68.913185,-52.699627,67.052444,-2.907735,-52.710651,71.769775,-2.724168,-51.775837,71.731262,68.742981,-51.82618,67.185768,68.907372,-52.687943,67.04866,-2.896588,-52.721931,71.773842,-2.716798,-65.452667,105.306114,29.703936,-65.505638,106.105133,47.025143,-66.404305,105.612579,13.811645,-66.913017,89.216286,46.323013,-67.41185,96.355141,35.834663,-67.552773,89.034615,14.642098,-70.053436,85.196159,24.519054,-71.393044,72.639755,14.623065,-69.567337,73.156616,47.259399,-70.412071,73.357216,30.186058
105,0.875,-0.000024,-0.000011,-0.001127,0.999999,-52.252831,69.434959,33.007923,-51.787643,71.726952,68.754723,-51.813305,67.190514,68.911743,-52.699715,67.052528,-2.909172,-52.710659,71.769859,-2.725604,-51.775925,71.73098,68.74157,-51.824802,67.18634,68.90593,-52.688049,67.048523,-2.89885,-52.722038,71.774109,-2.716909,-65.289948,105.164787,29.72154,-65.324631,106.069122,47.027763,-66.209763,105.533791,13.83991,-66.899338,89.172363,46.344627,-67.433098,96.301308,35.872192,-67.516846,88.974678,14.677091,-70.019493,85.12751,24.575275,-71.334358,72.546448,14.690434,-69.474861,73.174194,47.33831,-70.283035,73.337532,30.222521
106,0.883,-0.000026,-0.000012,-0.001043,1,-52.252029,69.43512,33.007996,-51.787292,71.727325,68.754791,-51.812191,67.190872,68.911835,-52.698452,67.052475,-2.909091,-52.710194,71.769806,-2.725542,-51.776218,71.730438,68.740639,-51.823009,67.187592,68.90583,-52.686012,67.048332,-2.89776,-52.722305,71.774239,-2.715621,-65.113182,105.055931,29.746046,-65.158203,106.009247,47.037579,-66.05883,105.445061,13.864615,-66.882339,89.113953,46.365196,-67.433189,96.257988,35.903149,-67.460724,88.904152,14.709783,-69.948593,85.065582,24.626966,-71.284683,72.476486,14.767176,-69.437851,73.172569,47.409359,-70.189964,73.307991,30.263985
107,0.891,-0.000027,-0.000004,-0.0012,0.999999,-52.251488,69.434151,33.007793,-51.785469,71.726265,68.754562,-51.811783,67.189827,68.911613,-52.699219,67.05159,-2.909279,-52.709484,71.768929,-2.725735,-51.7747,71.728828,68.740997,-51.822426,67.18705,68.90551,-52.685833,67.04644,-2.897575,-52.722549,71.774361,-2.715615,-64.912735,104.947952,29.771614,-64.962952,105.957207,47.051617,-65.865105,105.363785,13.879424,-66.837723,89.069069,46.380379,-67.403053,96.221565,35.929958,-67.389198,88.809258,14.767888,-69.875633,84.998856,24.67837,-71.27066,72.42099,14.844418,-69.408707,73.182007,47.481529,-70.068336,73.293533,30.316814
108,0.9,-0.000018,0.000012,-0.001269,0.999999,-52.251278,69.433937,33.008385,-51.783783,71.725365,68.755188,-51.810719,67.188919,68.912163,-52.700508,67.052078,-2.908716,-52.710117,71.769409,-2.725089,-51.7738,71.728287,68.741203,-51.820499,67.185783,68.9077,-52.68792,67.046387,-2.898185,-52.722466,71.775452,-2.715295,-64.679031,104.831825,29.789909,-64.731102,105.893669,47.062454,-65.621841,105.26104,13.911705,-66.780296,89.017975,46.394466,-67.327599,96.180275,35.959984,-67.29187,88.715378,14.825964,-69.81955,84.908211,24.750338,-71.250763,72.347008,14.9189,-69.379524,73.188515,47.582535,-69.895203,73.292496,30.401987
109,0.908,-0.000017,-0.000001,-0.001259,0.999999,-52.25246,69.433594,33.008022,-51.785923,71.72496,68.754852,-51.812767,67.188522,68.911804,-52.700722,67.051788,-2.909094,-52.710426,71.769119,-2.725461,-51.775829,71.72821,68.741394,-51.822681,67.185112,68.906357,-52.688675,67.046616,-2.898503,-52.722229,71.774582,-2.715617,-64.529938,104.724266,29.785374,-64.506256,105.825333,47.089794,-65.401772,105.156998,13.940486,-66.735291,88.95488,46.401436,-67.2295,96.111298,36.005314,-67.213371,88.631073,14.882774,-69.741425,84.854202,24.80546,-71.235367,72.272369,14.993843,-69.341072,73.203308,47.681637,-69.792641,73.278473,30.467028
110,0.916,-0.000008,0.00001,-0.001036,1,-52.25317,69.434601,33.008823,-51.786888,71.725517,68.755676,-51.811714,67.189064,68.912552,-52.701145,67.053253,-2.908331,-52.71294,71.770576,-2.724603,-51.775776,71.731239,68.742943,-51.822674,67.183319,68.905869,-52.690845,67.048553,-2.898951,-52.723045,71.775459,-2.715097,-64.375252,104.646599,29.793348,-64.275635,105.769691,47.095535,-65.145088,105.064308,13.964378,-66.636238,88.882408,46.435009,-67.080612,96.007675,36.057873,-67.092361,88.515236,14.957127,-69.661072,84.796181,24.874254,-71.22123,72.185188,15.058273,-69.278854,73.220482,47.777096,-69.707359,73.267952,30.539776
111,0.925,-0.000003,-0.00001,-0.000903,1,-52.254116,69.434914,33.008705,-51.789856,71.725563,68.755608,-51.813488,67.189095,68.91243,-52.700031,67.053833,-2.908495,-52.713089,71.771156,-2.724725,-51.776897,71.732254,68.742867,-51.826305,67.182335,68.905457,-52.689011,67.049065,-2.898168,-52.723812,71.776115,-2.716561,-64.151169,104.533409,29.800278,-63.987255,105.690674,47.107468,-64.874611,104.940056,13.99444,-66.526474,88.786507,46.482452,-66.907539,95.926132,36.087505,-66.949272,88.402229,15.025668,-69.591209,84.724838,24.935822,-71.208282,72.110382,15.117147,-69.242287,73.21138,47.885685,-69.572189,73.250969,30.63657
112,0.933,-0.000019,0.000008,-0.000814,1,-52.255527,69.434853,33.008564,-51.790382,71.726715,68.755379,-51.81319,67.190254,68.912354,-52.702324,67.052559,-2.908546,-52.716221,71.76989,-2.724925,-51.776939,71.733276,68.743332,-51.826553,67.183624,68.904839,-52.691246,67.048294,-2.898817,-52.727055,71.7743,-2.716532,-63.892822,104.433334,29.845303,-63.705307,105.623413,47.136326,-64.601204,104.840492,14.024451,-66.424736,88.721024,46.524139,-66.661682,95.855545,36.139687,-66.812996,88.289986,15.087668,-69.522079,84.663383,24.965143,-71.191193,72.055992,15.160658,-69.20742,73.207039,47.961407,-69.497612,73.203674,30.718109
113,0.941,-0.000007,0.000011,-0.000607,1,-52.256531,69.43457,33.007729,-51.792103,71.725815,68.754593,-51.813038,67.189339,68.911453,-52.702568,67.05291,-2.909428,-52.718418,71.770226,-2.725699,-51.777142,71.731827,68.742714,-51.827789,67.183151,68.905807,-52.689026,67.048065,-2.899185,-52.731586,71.775299,-2.719096,-63.630177,104.304382,29.874474,-63.427185,105.551003,47.152981,-64.308426,104.746338,14.054034,-66.294601,88.684639,46.570278,-66.471565,95.747261,36.184864,-66.655609,88.191254,15.141982,-69.410065,84.612206,24.987507,-71.160248,72.009567,15.191564,-69.158081,73.208977,48.03347,-69.454964,73.154785,30.787853
114,0.95,-0.000018,0.000003,-0.000724,1,-52.254803,69.434914,33.009003,-51.790428,71.726837,68.755814,-51.812428,67.190369,68.912788,-52.700806,67.052582,-2.908108,-52.715553,71.769897,-2.724481,-51.776112,71.731804,68.742737,-51.826721,67.185417,68.903389,-52.689629,67.049866,-2.898764,-52.726616,71.772682,-2.713499,-63.320534,104.163872,29.927284,-63.082375,105.488571,47.170002,-63.983582,104.6343,14.076759,-66.128464,88.641174,46.670498,-66.125778,95.646782,36.201752,-66.485062,88.112595,15.195157,-69.266991,84.548058,25.026413,-71.093109,71.968712,15.221381,-69.067703,73.221794,48.119282,-69.40126,73.114342,30.868095
115,0.958,-0.000043,-0.000084,-0.002268,0.999997,-52.247856,69.43457,33.010082,-51.782669,71.726822,68.756859,-51.818703,67.190453,68.914047,-52.694927,67.051834,-2.906993,-52.695137,71.769188,-2.723598,-51.775341,71.730652,68.743797,-51.826088,67.186707,68.905273,-52.687992,67.047081,-2.898068,-52.702068,71.774117,-2.709783,-62.997246,104.069771,29.966814,-62.771969,105.43351,47.174946,-63.661175,104.537651,14.103417,-66.016006,88.610039,46.755516,-65.796684,95.587349,36.207962,-66.328514,88.023643,15.229076,-69.095009,84.475281,25.064104,-71.018768,71.917023,15.250808,-69.010208,73.217728,48.198189,-69.338951,73.072701,30.948782
116,0.966,0.000002,-0.000121,-0.002746,0.999996,-52.244984,69.439491,33.007725,-51.780231,71.728096,68.754753,-51.82061,67.191742,68.91153,-52.691696,67.060394,-2.909595,-52.687408,71.777733,-2.725777,-51.776917,71.734169,68.744499,-51.824043,67.185501,68.905685,-52.686646,67.04702,-2.897984,-52.69183,71.790108,-2.719427,-62.606335,103.994392,29.965019,-62.440552,105.386665,47.207348,-63.30254,104.464256,14.131922,-65.923195,88.602806,46.839714,-65.506546,95.500504,36.234726,-66.16494,87.95459,15.276642,-68.912979,84.414062,25.11343,-70.943558,71.884224,15.286686,-68.955902,73.233841,48.258354,-69.307999,73.020966,31.013748
117,0.975,0.000029,-0.000044,-0.001972,0.999998,-52.249676,69.438087,33.004906,-51.78299,71.725502,68.751976,-51.816322,67.189095,68.908516,-52.698208,67.060219,-2.912477,-52.701199,71.77755,-2.728409,-51.775646,71.729958,68.742004,-51.823257,67.184425,68.90625,-52.685841,67.046562,-2.89855,-52.710236,71.788185,-2.727147,-62.182331,103.917488,29.994356,-62.0737,105.34623,47.228516,-62.936123,104.366592,14.159385,-65.770897,88.611885,46.958099,-65.153412,95.407578,36.282711,-65.970795,87.910988,15.316107,-68.619461,84.376366,25.164219,-70.839676,71.844391,15.348272,-68.86319,73.267586,48.317978,-69.299576,72.951683,31.091457
118,0.983,0.000025,-0.000041,-0.001882,0.999998,-52.249969,69.43898,33.005939,-51.783474,71.726768,68.752998,-51.815987,67.190353,68.909576,-52.698292,67.060745,-2.911422,-52.702129,71.778069,-2.727386,-51.775043,71.731911,68.745232,-51.824085,67.185051,68.905685,-52.686466,67.0457,-2.898052,-52.710976,71.789886,-2.726434,-61.963387,103.788551,30.030704,-61.713264,105.31218,47.240395,-62.594242,104.309013,14.181929,-65.673141,88.583633,47.059746,-64.744064,95.370049,36.303768,-65.788666,87.847237,15.353415,-68.376938,84.322479,25.193489,-70.733849,71.834518,15.393604,-68.809616,73.285187,48.355263,-69.313965,72.891129,31.160959
119,0.991,0.000039,-0.000177,0.000209,1,-52.259071,69.44017,33.008293,-51.811863,71.728844,68.755531,-51.825451,67.192322,68.911972,-52.687679,67.061142,-2.909246,-52.711288,71.778404,-2.725089,-51.813732,71.736069,68.753181,-51.82338,67.184067,68.905548,-52.687801,67.048683,-2.898142,-52.71106,71.788628,-2.726101,-61.590801,103.735031,30.041929,-61.370396,105.288109,47.252758,-62.227642,104.259216,14.192931,-65.501671,88.575462,47.162212,-64.390572,95.337494,36.317028,-65.607376,87.805122,15.396161,-68.112114,84.279411,25.225592,-70.635735,71.810463,15.472979,-68.754181,73.303406,48.405914,-69.349449,72.832451,31.236351
120,1,0.000056,-0.000111,-0.000247,1,-52.255352,69.4394,33.005844,-51.801311,71.726456,68.753098,-51.819019,67.189949,68.909393,-52.690895,67.061958,-2.911723,-52.710182,71.779236,-2.727398,-51.796799,71.731773,68.744278,-51.823425,67.184433,68.905273,-52.686882,67.048576,-2.897949,-52.713318,71.790619,-2.7264,-61.204159,103.680023,30.069489,-60.964745,105.276886,47.274132,-61.834602,104.207108,14.219629,-65.281227,88.585434,47.259586,-63.996971,95.278297,36.364323,-65.379257,87.783516,15.422848,-67.813683,84.240303,25.263494,-70.493103,71.808151,15.545322,-68.694626,73.285797,48.461536,-69.353775,72.798103,31.298536
121,1.008,-0.000019,-0.00002,-0.002244,0.999997,-52.250195,69.44294,33.006973,-51.780476,71.733513,68.753799,-51.816273,67.197128,68.910774,-52.701813,67.061897,-2.910158,-52.702225,71.779236,-2.726534,-51.770378,71.746155,68.750366,-51.82655,67.183945,68.905975,-52.688034,67.047615,-2.897352,-52.712078,71.789871,-2.728512,-60.852009,103.671982,30.105942,-60.611683,105.276802,47.292389,-61.451458,104.188515,14.243285,-65.091301,88.600471,47.32782,-63.687492,95.244843,36.384483,-65.162453,87.781769,15.419883,-67.503334,84.229301,25.306898,-70.369934,71.823929,15.610257,-68.639336,73.269012,48.518173,-69.31813,72.790352,31.361099
122,1.016,-0.000033,-0.000037,-0.001771,0.999998,-52.252506,69.443687,33.008537,-51.78619,71.73568,68.755325,-51.817696,67.199272,68.912415,-52.700634,67.061234,-2.908537,-52.705513,71.77858,-2.725053,-51.777195,71.752724,68.756439,-51.825344,67.184822,68.90612,-52.689342,67.046135,-2.898212,-52.714241,71.790436,-2.727747,-60.493206,103.68837,30.108162,-60.26075,105.28376,47.307068,-61.102741,104.170105,14.271993,-64.851112,88.63662,47.408504,-63.27113,95.279716,36.402931,-64.90625,87.784592,15.397493,-67.1931,84.237305,25.337273,-70.220222,71.83638,15.655437,-68.599747,73.258827,48.556686,-69.302925,72.784485,31.404118
123,1.024,-0.000021,-0.000099,-0.000599,1,-52.255882,69.443604,33.010532,-51.799385,71.735832,68.757423,-51.820278,67.199364,68.914421,-52.693951,67.060944,-2.906653,-52.709919,71.778267,-2.72305,-51.794987,71.752319,68.760414,-51.824421,67.183578,68.908051,-52.689163,67.0485,-2.899611,-52.71426,71.789955,-2.726218,-60.049606,103.750694,30.133762,-59.889984,105.315887,47.332348,-60.73428,104.192375,14.29352,-64.592438,88.667473,47.461548,-62.913929,95.27813,36.442295,-64.647705,87.795921,15.355833,-66.856796,84.245644,25.342646,-70.045845,71.873283,15.695856,-68.561607,73.259804,48.587547,-69.285492,72.798813,31.442774
124,1.033,-0.000013,-0.000116,-0.000307,1,-52.256851,69.443336,33.010208,-51.802902,71.735291,68.757156,-51.821156,67.198807,68.91407,-52.692318,67.060966,-2.907029,-52.71104,71.778275,-2.72336,-51.798664,71.753914,68.75943,-51.824718,67.183174,68.907906,-52.688969,67.048767,-2.898375,-52.713882,71.788826,-2.726632,-59.725784,103.768478,30.151711,-59.496162,105.370369,47.341587,-60.32983,104.232002,14.305499,-64.227859,88.724915,47.496899,-62.530804,95.301361,36.481392,-64.329819,87.843292,15.28839,-66.425911,84.274757,25.359556,-69.837425,71.948639,15.72766,-68.512932,73.280045,48.613335,-69.250298,72.843468,31.473831
125,1.041,-0.000007,-0.000108,-0.000404,1,-52.255283,69.443474,33.010529,-51.800285,71.734894,68.757507,-51.81942,67.19841,68.914368,-52.691818,67.061653,-2.906734,-52.709614,71.778961,-2.723005,-51.796906,71.749725,68.759064,-51.822556,67.184837,68.906792,-52.688515,67.048737,-2.896891,-52.712418,71.790215,-2.725579,-59.272488,103.877747,30.153618,-59.131355,105.455742,47.365299,-59.950733,104.311768,14.318185,-63.872879,88.798019,47.505905,-62.094242,95.388977,36.465191,-64.009331,87.902603,15.246725,-66.073517,84.308281,25.367695,-69.614861,72.05117,15.750907,-68.425529,73.333191,48.629631,-69.189697,72.911636,31.503376
126,1.05,-0.000023,-0.000102,-0.000498,1,-52.255474,69.443062,33.009514,-51.799667,71.735519,68.756416,-51.819645,67.199043,68.913414,-52.692841,67.060181,-2.90767,-52.709759,71.777496,-2.72409,-51.79562,71.75013,68.757927,-51.823498,67.185257,68.905487,-52.688728,67.048485,-2.898081,-52.713352,71.787971,-2.72641,-58.931969,103.942612,30.171877,-58.74057,105.563774,47.371033,-59.558521,104.402733,14.335126,-63.426811,88.905632,47.513969,-61.645859,95.47419,36.49794,-63.623993,87.997337,15.241816,-65.611931,84.379433,25.369209,-69.338974,72.184258,15.752294,-68.321465,73.429001,48.654625,-69.110992,73.002167,31.528795
127,1.058,-0.000019,-0.000096,-0.00057,1,-52.254517,69.442078,33.009769,-51.797932,71.734215,68.756676,-51.818573,67.197739,68.913643,-52.692665,67.059532,-2.907428,-52.708893,71.776848,-2.723813,-51.792599,71.749809,68.759232,-51.82338,67.183777,68.90493,-52.687462,67.046722,-2.896338,-52.713333,71.788002,-2.727122,-58.497955,104.07766,30.202732,-58.387287,105.692482,47.385712,-59.197289,104.529068,14.350218,-62.995296,89.020927,47.487553,-61.217178,95.582077,36.522369,-63.237732,88.119087,15.221584,-65.170998,84.479553,25.377544,-69.045685,72.328766,15.727531,-68.185303,73.566772,48.661713,-69.018585,73.087791,31.533247
128,1.066,-0.000012,-0.000093,-0.000457,1,-52.253849,69.442848,33.010036,-51.797588,71.734566,68.756966,-51.817196,67.19809,68.913879,-52.691662,67.06073,-2.907196,-52.708961,71.778038,-2.723503,-51.792953,71.750717,68.760445,-51.821239,67.184074,68.906189,-52.687031,67.046562,-2.896916,-52.712845,71.790085,-2.72758,-58.055389,104.231659,30.20319,-58.040325,105.847206,47.396763,-58.856499,104.684723,14.3655,-62.528538,89.143349,47.486294,-60.802414,95.71151,36.520809,-62.846912,88.24099,15.243456,-64.728317,84.589981,25.376469,-68.709251,72.489708,15.716122,-68.044212,73.703911,48.658905,-68.859077,73.192886,31.541893
129,1.074,-0.000011,-0.000096,-0.00038,1,-52.254051,69.442444,33.00946,-51.798355,71.734192,68.756401,-51.817268,67.197708,68.9133,-52.69128,67.060295,-2.907774,-52.709305,71.777603,-2.724087,-51.793407,71.750381,68.758354,-51.82143,67.18409,68.906799,-52.686512,67.047295,-2.89807,-52.713215,71.788498,-2.727342,-57.808323,104.377342,30.218241,-57.707001,106.00824,47.415451,-58.511639,104.860733,14.376214,-62.030697,89.277054,47.44648,-60.39872,95.85894,36.550732,-62.426914,88.397202,15.255245,-64.26403,84.722862,25.386234,-68.364464,72.665657,15.716846,-67.850021,73.833252,48.658432,-68.627289,73.352226,31.534382
130,1.083,-0.000005,-0.000097,-0.000334,1,-52.254848,69.442818,33.008911,-51.799404,71.734169,68.755875,-51.817894,67.197678,68.91272,-52.691818,67.061058,-2.908352,-52.710281,71.778366,-2.724606,-51.79512,71.750549,68.758598,-51.821495,67.183998,68.90596,-52.687668,67.047195,-2.898207,-52.713669,71.789841,-2.728478,-57.402126,104.63562,30.217609,-57.322945,106.235611,47.433426,-58.150871,105.100754,14.378484,-61.448341,89.4561,47.420277,-59.942627,96.063286,36.528786,-61.927979,88.604332,15.273471,-63.74123,84.898605,25.393559,-67.896622,72.895004,15.682699,-67.557953,73.99762,48.631813,-68.202522,73.619392,31.507105
131,1.091,-0.00002,-0.000109,-0.000371,1,-52.255692,69.443909,33.009933,-51.800919,71.73632,68.756844,-51.81974,67.199837,68.913826,-52.69199,67.061081,-2.90727,-52.71011,71.778397,-2.723667,-51.796658,71.751732,68.76046,-51.823944,67.184731,68.905083,-52.687866,67.047295,-2.898073,-52.713974,71.791473,-2.727316,-56.990318,104.904831,30.234507,-57.019203,106.45472,47.439903,-57.824497,105.354393,14.400242,-60.937469,89.621109,47.388302,-59.510719,96.259666,36.528023,-61.482216,88.818703,15.254874,-63.239532,85.102783,25.392893,-67.467461,73.107658,15.687476,-67.209152,74.19326,48.625412,-67.841476,73.849197,31.485785
132,1.1,-0.000033,-0.000102,-0.000377,1,-52.255272,69.444099,33.010361,-51.800026,71.737389,68.75721,-51.818913,67.20092,68.914307,-52.692051,67.060387,-2.906778,-52.71011,71.777702,-2.723294,-51.796089,71.751991,68.759743,-51.822941,67.186066,68.907181,-52.68824,67.04789,-2.899941,-52.713848,71.7901,-2.725666,-56.537594,105.264153,30.257568,-56.674522,106.731781,47.461975,-57.488102,105.655945,14.408302,-60.402912,89.839828,47.389778,-59.021675,96.525055,36.511215,-60.974129,89.089142,15.218491,-62.695271,85.336723,25.40556,-66.93557,73.360344,15.674849,-66.728333,74.484711,48.642967,-67.289268,74.144196,31.448618
133,1.108,-0.000003,-0.000095,-0.000447,1,-52.256203,69.443756,33.009743,-51.800137,71.734871,68.756714,-51.819656,67.198387,68.913544,-52.693813,67.062233,-2.907521,-52.711208,71.779541,-2.723763,-51.796661,71.752014,68.759796,-51.822578,67.184036,68.907791,-52.690571,67.049622,-2.8984,-52.713936,71.790314,-2.728289,-56.10928,105.603767,30.253897,-56.364346,107.003403,47.471878,-57.171516,105.980042,14.412618,-59.940552,90.066437,47.412903,-58.568066,96.817169,36.496174,-60.518211,89.374939,15.164677,-62.163948,85.601891,25.397411,-66.43338,73.622009,15.67275,-66.250313,74.755089,48.641491,-66.791382,74.378082,31.46125
134,1.116,-0.000017,-0.000107,-0.000554,1,-52.256454,69.444038,33.009712,-51.800735,71.736061,68.756638,-51.82122,67.199585,68.913589,-52.693737,67.0616,-2.907506,-52.710129,71.778915,-2.723876,-51.79705,71.752106,68.75943,-51.824562,67.185051,68.907303,-52.690292,67.049828,-2.899798,-52.713203,71.789566,-2.727162,-55.807526,105.961678,30.224497,-56.089264,107.293808,47.480835,-56.888092,106.321869,14.425537,-59.479332,90.332306,47.444859,-58.125835,97.076462,36.473835,-60.048409,89.662186,15.084428,-61.684906,85.859848,25.374369,-65.910164,73.90197,15.640203,-65.734299,75.031593,48.632996,-66.181107,74.68293,31.459717
