Format Version,1.23,Take Name,Take 2023-10-19 07.25.05 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-10-19 07.25.06.428 下午,Capture Start Frame,2426550,Total Frames in Take,1413,Total Exported Frames,1413,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1123,Unlabeled 1123,Unlabeled 1123,Unlabeled 1124,Unlabeled 1124,Unlabeled 1124,Unlabeled 1125,Unlabeled 1125,Unlabeled 1125,Unlabeled 1126,Unlabeled 1126,Unlabeled 1126,Unlabeled 1127,Unlabeled 1127,Unlabeled 1127,Unlabeled 1128,Unlabeled 1128,Unlabeled 1128,Unlabeled 1129,Unlabeled 1129,Unlabeled 1129,Unlabeled 1130,Unlabeled 1130,Unlabeled 1130,Unlabeled 1131,Unlabeled 1131,Unlabeled 1131,Unlabeled 1132,Unlabeled 1132,Unlabeled 1132
,ID,"58FCED923C6E4311EE","58FCED923C6E4311EE","58FCED923C6E4311EE","593CED923C6E4311EE","593CED923C6E4311EE","593CED923C6E4311EE","5A2CED923C6E4311EE","5A2CED923C6E4311EE","5A2CED923C6E4311EE","5A4CED923C6E4311EE","5A4CED923C6E4311EE","5A4CED923C6E4311EE","5A6CED923C6E4311EE","5A6CED923C6E4311EE","5A6CED923C6E4311EE","5A7CED923C6E4311EE","5A7CED923C6E4311EE","5A7CED923C6E4311EE","5AACED923C6E4311EE","5AACED923C6E4311EE","5AACED923C6E4311EE","5ADCED923C6E4311EE","5ADCED923C6E4311EE","5ADCED923C6E4311EE","5AFCED923C6E4311EE","5AFCED923C6E4311EE","5AFCED923C6E4311EE","5B0CED923C6E4311EE","5B0CED923C6E4311EE","5B0CED923C6E4311EE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,6.151692,1398.625977,180.350952,-167.665451,1284.787476,228.141983,154.246552,1398.733643,155.056396,-152.682373,1433.911621,202.320007,-31.288691,1093.199219,191.339417,-6.925655,1174.141724,175.920197,-29.081179,1304.158569,193.032166,-172.116776,1130.777344,265.663727,147.582047,1249.512695,155.748871,130.516663,1088.840454,177.021942
1,0.008000,5.799139,1398.040161,180.049591,-168.205734,1284.616821,227.774109,154.009796,1398.047119,154.713867,-152.768829,1433.823242,202.430756,-32.031322,1093.036011,190.785843,-7.424437,1173.826904,175.720169,-29.225407,1303.849365,193.013947,-172.970535,1130.496826,264.754639,147.087997,1248.951538,155.590881,129.849045,1088.436157,177.279175
2,0.016000,5.403896,1397.524414,179.935135,-168.631088,1284.594238,227.394623,153.694336,1397.441406,154.063553,-152.817520,1433.674683,202.512344,-32.615993,1092.830688,190.296188,-7.989185,1173.542603,175.543076,-29.445913,1303.601440,192.983032,-173.951233,1130.284912,263.678772,146.386154,1248.578735,155.048096,129.300903,1088.118408,177.411087
3,0.025000,5.010271,1396.965698,179.869370,-169.122131,1284.586060,226.993149,153.309860,1396.755249,153.410477,-152.897034,1433.529297,202.673096,-33.145878,1092.504517,189.843338,-8.853702,1173.382690,175.197388,-29.731443,1303.313354,192.972443,-175.073303,1130.084839,262.561279,145.832581,1248.198608,154.635254,128.755661,1087.710815,177.554657
4,0.033000,4.641078,1396.169678,179.558533,-169.539398,1284.362305,226.367249,152.562515,1396.371094,152.569443,-153.014572,1433.443481,202.824707,-33.783947,1092.067017,189.408691,-9.667386,1173.280518,175.209610,-30.003218,1303.042725,192.974319,-176.069626,1129.856812,261.330566,145.387222,1247.661255,154.168030,128.305603,1087.401123,177.733246
5,0.041000,4.487720,1395.449829,179.343018,-170.016998,1284.213379,225.786377,152.080780,1395.892334,151.542740,-153.232986,1433.324341,203.011795,-34.671532,1091.729858,189.272614,-10.289408,1173.142456,175.052399,-30.288715,1302.777344,192.967300,-177.108521,1129.630249,260.156219,144.879700,1247.257935,153.698715,127.772552,1087.082031,177.884933
6,0.050000,4.360487,1394.773926,179.091461,-170.459167,1284.158936,225.299149,151.547638,1395.411133,150.434952,-153.413651,1433.187256,203.283722,-35.595695,1091.447510,188.961884,-10.773352,1172.742798,174.778168,-30.733126,1302.511963,192.816086,-178.179901,1129.310791,258.886932,144.318665,1246.557983,152.930481,126.719337,1086.551880,178.452484
7,0.058000,4.028572,1394.209351,178.665009,-170.836304,1284.089722,224.892197,151.211578,1394.546753,149.626297,-153.533249,1433.093628,203.444504,-36.256927,1091.239136,188.521866,-11.109145,1172.336426,174.589401,-31.113628,1302.293579,192.724762,-179.280884,1129.168701,257.613892,143.887894,1245.841431,152.317474,125.901192,1086.156982,178.768478
8,0.066000,3.601895,1393.642334,178.445129,-171.277054,1283.979858,224.332550,150.839951,1393.947998,148.566467,-153.578445,1433.064209,203.465836,-36.835941,1091.027832,188.103317,-11.569736,1171.962402,174.384506,-31.470697,1302.087158,192.605087,-180.359238,1128.993896,256.357208,143.261826,1245.455200,151.344635,125.352234,1085.824463,178.962357
