Format Version,1.23,Take Name,Take 2023-11-14 01.57.19 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-11-14 01.57.19.571 下午,Capture Start Frame,135088,Total Frames in Take,701,Total Exported Frames,701,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1416,Unlabeled 1416,Unlabeled 1416,Unlabeled 1417,Unlabeled 1417,Unlabeled 1417,Unlabeled 1418,Unlabeled 1418,Unlabeled 1418,Unlabeled 1419,Unlabeled 1419,Unlabeled 1419,Unlabeled 1420,Unlabeled 1420,Unlabeled 1420,Unlabeled 1421,Unlabeled 1421,Unlabeled 1421,Unlabeled 1422,Unlabeled 1422,Unlabeled 1422,Unlabeled 1423,Unlabeled 1423,Unlabeled 1423,Unlabeled 1424,Unlabeled 1424,Unlabeled 1424,Unlabeled 1425,Unlabeled 1425,Unlabeled 1425
,ID,"34DE40DE15F82AF11EE","34DE40DE15F82AF11EE","34DE40DE15F82AF11EE","353E40DE15F82AF11EE","353E40DE15F82AF11EE","353E40DE15F82AF11EE","364E40DE15F82AF11EE","364E40DE15F82AF11EE","364E40DE15F82AF11EE","367E40DE15F82AF11EE","367E40DE15F82AF11EE","367E40DE15F82AF11EE","36AE40DE15F82AF11EE","36AE40DE15F82AF11EE","36AE40DE15F82AF11EE","377E40DE15F82AF11EE","377E40DE15F82AF11EE","377E40DE15F82AF11EE","378E40DE15F82AF11EE","378E40DE15F82AF11EE","378E40DE15F82AF11EE","37AE40DE15F82AF11EE","37AE40DE15F82AF11EE","37AE40DE15F82AF11EE","37CE40DE15F82AF11EE","37CE40DE15F82AF11EE","37CE40DE15F82AF11EE","37EE40DE15F82AF11EE","37EE40DE15F82AF11EE","37EE40DE15F82AF11EE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-86.320747,97.031044,48.878384,-87.934753,81.643478,49.520481,-73.195610,106.453552,42.217098,-60.301655,113.421043,48.896523,-75.435547,100.329865,44.738358,-70.574120,88.787376,45.519169,-73.470566,78.744621,49.174137,-58.617699,82.326118,48.939617,-60.465317,97.997139,49.202244,-86.457977,112.691475,48.307678
1,0.008000,-86.346428,97.010910,48.926346,-87.980392,81.647209,49.575100,-73.199821,106.401649,42.207531,-60.351692,113.418877,48.908718,-75.460228,100.293282,44.754185,-70.589409,88.767838,45.542622,-73.490562,78.724442,49.199997,-58.671551,82.326118,48.970135,-60.504700,97.996780,49.226715,-86.445122,112.682877,48.314922
2,0.016000,-86.375336,96.985046,48.977783,-88.032196,81.645973,49.629074,-73.209732,106.359161,42.196461,-60.419228,113.410309,48.916836,-75.485115,100.241173,44.794403,-70.611397,88.744095,45.566074,-73.514153,78.712212,49.223286,-58.724796,82.327232,49.004875,-60.554325,97.997108,49.247677,-86.429558,112.674156,48.324268
3,0.025000,-86.411606,96.973358,49.004726,-88.126205,81.626083,49.705757,-73.222748,106.303619,42.187969,-60.495586,113.398026,48.950943,-75.520523,100.199593,44.812962,-70.632568,88.725746,45.590912,-73.535522,78.695122,49.246590,-58.774055,82.331261,49.027508,-60.641521,97.986588,49.291401,-86.411377,112.663902,48.333485
4,0.033000,-86.433937,96.963860,49.025993,-88.196724,81.627304,49.761738,-73.244560,106.231598,42.162376,-60.556339,113.399033,48.966858,-75.542816,100.169121,44.820126,-70.651711,88.708458,45.611317,-73.557159,78.684563,49.264729,-58.816975,82.330734,49.044964,-60.702991,97.978607,49.334797,-86.384682,112.650154,48.340122
5,0.041000,-86.446365,96.953087,49.049633,-88.244377,81.625435,49.809177,-73.251595,106.184837,42.156662,-60.610188,113.400497,48.976452,-75.561356,100.140640,44.829502,-70.674446,88.691414,45.638500,-73.577507,78.673149,49.281654,-58.881294,82.340843,49.061489,-60.745335,97.990822,49.361500,-86.362114,112.643364,48.346100
