Format Version,1.23,Take Name,silk_hang_exp_1,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 04.25.03.347 下午,Capture Start Frame,445935,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Bar,Bar,Bar,Bar,Bar,Bar,Bar,Bar:Marker1,Bar:Marker1,Bar:Marker1,Bar:Marker2,Bar:Marker2,Bar:Marker2,Bar:Marker3,Bar:Marker3,Bar:Marker3,Bar:Marker4,Bar:Marker4,Bar:Marker4,Bar:Marker1,Bar:Marker1,Bar:Marker1,Bar:Marker2,Bar:Marker2,Bar:Marker2,Bar:Marker3,Bar:Marker3,Bar:Marker3,Bar:Marker4,Bar:Marker4,Bar:Marker4,Unlabeled 1277,Unlabeled 1277,Unlabeled 1277,Unlabeled 1278,Unlabeled 1278,Unlabeled 1278,Unlabeled 1279,Unlabeled 1279,Unlabeled 1279,Unlabeled 1280,Unlabeled 1280,Unlabeled 1280,Unlabeled 1281,Unlabeled 1281,Unlabeled 1281,Unlabeled 1282,Unlabeled 1282,Unlabeled 1282,Unlabeled 1283,Unlabeled 1283,Unlabeled 1283,Unlabeled 1284,Unlabeled 1284,Unlabeled 1284,Unlabeled 1285,Unlabeled 1285,Unlabeled 1285,Unlabeled 1286,Unlabeled 1286,Unlabeled 1286
,ID,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8415147AE75311EE1DBCEA1B09BCCFA4,8371B71EE75C11EE1DBCEA1B09BCCFA4,8371B71EE75C11EE1DBCEA1B09BCCFA4,8371B71EE75C11EE1DBCEA1B09BCCFA4,8371B71DE75C11EE1DBCEA1B09BCCFA4,8371B71DE75C11EE1DBCEA1B09BCCFA4,8371B71DE75C11EE1DBCEA1B09BCCFA4,8371B71FE75C11EE1DBCEA1B09BCCFA4,8371B71FE75C11EE1DBCEA1B09BCCFA4,8371B71FE75C11EE1DBCEA1B09BCCFA4,8371B720E75C11EE1DBCEA1B09BCCFA4,8371B720E75C11EE1DBCEA1B09BCCFA4,8371B720E75C11EE1DBCEA1B09BCCFA4,2F1D7686EADE75311EE,2F1D7686EADE75311EE,2F1D7686EADE75311EE,31DD7686EADE75311EE,31DD7686EADE75311EE,31DD7686EADE75311EE,362D7686EADE75311EE,362D7686EADE75311EE,362D7686EADE75311EE,371D7686EADE75311EE,371D7686EADE75311EE,371D7686EADE75311EE,372D7686EADE75311EE,372D7686EADE75311EE,372D7686EADE75311EE,37FD7686EADE75311EE,37FD7686EADE75311EE,37FD7686EADE75311EE,381D7686EADE75311EE,381D7686EADE75311EE,381D7686EADE75311EE,382D7686EADE75311EE,382D7686EADE75311EE,382D7686EADE75311EE,384D7686EADE75311EE,384D7686EADE75311EE,384D7686EADE75311EE,386D7686EADE75311EE,386D7686EADE75311EE,386D7686EADE75311EE
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0,-0.000045,0.000014,-0.000993,1,-52.252697,69.434441,33.011028,-51.786335,71.727997,68.757713,-51.810772,67.191551,68.914917,-52.700745,67.050438,-2.905944,-52.712948,71.767784,-2.722567,-51.774757,71.73185,68.737236,-51.821537,67.187393,68.912277,-52.691185,67.047569,-2.893306,-52.722031,71.77121,-2.714205,-65.245392,80.00824,18.202637,-64.260567,81.043747,49.733932,-64.310333,95.856163,33.726849,-65.74662,85.867142,24.793285,-65.602036,65.123222,49.193619,-64.602066,96.090683,17.57905,-63.854237,96.670059,49.558804,-65.742043,64.346138,18.122204,-65.268791,70.33168,38.60054,-63.87994,63.706154,33.563392
1,0.008,-0.000044,0.000015,-0.001213,0.999999,-52.251835,69.435486,33.00975,-51.784367,71.728821,68.756439,-51.810795,67.192383,68.913635,-52.701027,67.051697,-2.907228,-52.711151,71.769043,-2.723846,-51.774139,71.73204,68.737289,-51.820404,67.188774,68.910255,-52.690632,67.047974,-2.893043,-52.720928,71.773293,-2.715675,-65.241859,80.005371,18.206581,-64.25769,81.042709,49.736572,-64.308075,95.855225,33.728527,-65.741371,85.86174,24.794382,-65.584213,65.123718,49.19672,-64.603844,96.086533,17.580738,-63.852489,96.668266,49.560459,-65.734543,64.343651,18.126503,-65.259628,70.332863,38.603012,-63.870777,63.703667,33.565864
2,0.016,-0.000035,0,-0.001345,0.999999,-52.251389,69.435028,33.009365,-51.784355,71.727592,68.756111,-51.811989,67.191162,68.913231,-52.700161,67.05201,-2.907672,-52.709049,71.769348,-2.724206,-51.772709,71.731117,68.736816,-51.822895,67.187271,68.910614,-52.688797,67.048416,-2.894518,-52.719879,71.773499,-2.716107,-65.239212,80.002472,18.211348,-64.259132,81.033203,49.727009,-64.306496,95.85379,33.729317,-65.734406,85.859711,24.796963,-65.568413,65.122063,49.198372,-64.604271,96.08242,17.580227,-63.851135,96.6661,49.559826,-65.728546,64.335129,18.13291,-65.254799,70.331665,38.606716,-63.865948,63.695145,33.569568
3,0.025,-0.000028,0.000013,-0.001213,0.999999,-52.251656,69.435211,33.00993,-51.784306,71.727379,68.756691,-51.810741,67.190941,68.913742,-52.700722,67.052597,-2.907124,-52.71085,71.769936,-2.723587,-51.773453,71.730492,68.737442,-51.820934,67.1875,68.909363,-52.690769,67.05011,-2.893552,-52.72028,71.772919,-2.714796,-65.233025,80.001419,18.215488,-64.250465,81.024094,49.725414,-64.304726,95.851349,33.729877,-65.727516,85.857231,24.797626,-65.53373,65.123627,49.198002,-64.604057,96.079193,17.582083,-63.851009,96.659225,49.561371,-65.720467,64.33165,18.135313,-65.247704,70.329628,38.613121,-63.858853,63.691666,33.575973
