Format Version,1.23,Take Name,silk_hang_exp_3,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-21 04.25.30.114 下午,Capture Start Frame,449147,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.000100,0.000045,-0.000636,1.000000,-52.251770,69.439850,33.005707,-51.784843,71.723412,68.753036,-51.806026,67.186905,68.908928,-52.700321,67.065910,-2.911934,-52.715885,71.783188,-2.727193,-51.775623,71.734123,68.742470,-51.814629,67.177238,68.905731,-52.691425,67.083755,-2.910243,-52.727364,71.759628,-2.712561,-72.902084,81.765488,21.436886,-61.282181,81.096390,50.459377,-66.815941,96.826180,35.904591,-72.603371,97.753723,20.836153,-61.233772,96.478973,50.683201,-65.993378,71.081612,39.817814,-73.205963,66.118805,20.582815,-70.755913,87.271439,27.503532,-68.297760,64.212418,35.127575,-62.715691,65.230858,49.801888,,,
7,0.058000,0.000102,0.000031,-0.000760,1.000000,-52.251690,69.439873,33.005001,-51.785149,71.723183,68.752335,-51.807468,67.186676,68.908218,-52.699883,67.066177,-2.912652,-52.714272,71.783455,-2.727893,-51.774853,71.734116,68.741257,-51.816738,67.177086,68.905769,-52.690147,67.084106,-2.911311,-52.727253,71.759041,-2.713098,-72.907188,81.763145,21.434284,-61.286400,81.093002,50.456364,-66.822807,96.818703,35.893787,-72.607140,97.747765,20.834623,-61.235691,96.475075,50.679665,-66.014107,71.085953,39.813763,-73.214661,66.116814,20.582527,-70.757980,87.266998,27.502636,-68.311142,64.209946,35.129349,-62.725670,65.229362,49.797909,,,
8,0.066000,0.000103,0.000030,-0.000637,1.000000,-52.251732,69.439758,33.004890,-51.785839,71.723076,68.752243,-51.807041,67.186562,68.908112,-52.699249,67.066063,-2.912784,-52.714806,71.783340,-2.728003,-51.776577,71.734398,68.741814,-51.815395,67.176689,68.905190,-52.690327,67.083313,-2.911874,-52.726692,71.759758,-2.712786,-72.909943,81.759850,21.432945,-61.299313,81.088715,50.454903,-66.826935,96.816345,35.890438,-72.610550,97.744904,20.832323,-61.237137,96.471771,50.672977,-66.025215,71.090126,39.809925,-73.224182,66.113533,20.582954,-70.763107,87.267288,27.499050,-68.322769,64.207268,35.125496,-62.736744,65.224304,49.796482,,,
9,0.075000,0.000099,0.000044,-0.000578,1.000000,-52.251522,69.440422,33.005249,-51.784885,71.724121,68.752563,-51.805542,67.187614,68.908478,-52.699780,67.066338,-2.912384,-52.715893,71.783615,-2.727654,-51.776398,71.733643,68.740875,-51.813644,67.178818,68.905396,-52.691071,67.083633,-2.910469,-52.727188,71.760605,-2.711742,-72.919502,81.755165,21.426725,-61.307590,81.086319,50.453037,-66.829086,96.814972,35.886898,-72.618271,97.750626,20.830809,-61.236454,96.467331,50.668587,-66.032257,71.086906,39.809315,-73.237862,66.111961,20.581114,-70.772148,87.265686,27.497526,-68.338860,64.204880,35.126652,-62.743855,65.220833,49.792442,,,
10,0.083000,0.000099,0.000027,-0.000686,1.000000,-52.252300,69.440933,33.005054,-51.786362,71.724525,68.752380,-51.808010,67.188019,68.908287,-52.699863,67.066956,-2.912593,-52.714962,71.784233,-2.727860,-51.776875,71.735191,68.741577,-51.816582,67.178680,68.905800,-52.690933,67.084381,-2.911555,-52.726841,71.760544,-2.712992,-72.924332,81.753227,21.416916,-61.313526,81.083382,50.450294,-66.831856,96.814499,35.884201,-72.636108,97.747955,20.827688,-61.238689,96.463470,50.664055,-66.038773,71.084343,39.808388,-73.248421,66.112701,20.581093,-70.777740,87.263130,27.497223,-68.350830,64.204765,35.128193,-62.749779,65.215782,49.790840,,,
11,0.091000,0.000106,0.000033,-0.000640,1.000000,-52.251434,69.439995,33.004768,-51.785351,71.723137,68.752129,-51.806568,67.186623,68.907967,-52.699150,67.066483,-2.912915,-52.714676,71.783760,-2.728117,-51.776005,71.734146,68.740990,-51.815098,67.176880,68.905220,-52.690117,67.083862,-2.911446,-52.726532,71.760422,-2.713094,-72.929909,81.752235,21.409513,-61.320381,81.081047,50.446667,-66.831482,96.813789,35.879868,-72.642265,97.747849,20.824820,-61.237835,96.459457,50.661022,-66.048698,71.084496,39.804901,-73.262993,66.114182,20.578695,-70.783813,87.265190,27.491617,-68.375336,64.199547,35.126495,-62.757462,65.213219,49.785362,,,
12,0.100000,0.000104,0.000035,-0.000660,1.000000,-52.252132,69.440254,33.004494,-51.785809,71.723503,68.751839,-51.807213,67.186996,68.907700,-52.700085,67.066635,-2.913168,-52.715427,71.783905,-2.728388,-51.777016,71.735542,68.741341,-51.815445,67.176178,68.903328,-52.691544,67.084053,-2.911596,-52.726467,71.760712,-2.712235,-72.938438,81.753754,21.400911,-61.329716,81.078133,50.443119,-66.831108,96.812981,35.876095,-72.646683,97.745720,20.824234,-61.237438,96.455788,50.658691,-66.057320,71.083618,39.803871,-73.277695,66.110336,20.577787,-70.788445,87.264877,27.491974,-68.391357,64.199867,35.124660,-62.768692,65.209366,49.782284,,,
13,0.108000,0.000111,0.000024,-0.000513,1.000000,-52.252621,69.440216,33.004002,-51.787704,71.723061,68.751396,-51.807785,67.186546,68.907181,-52.699135,67.066994,-2.913707,-52.715862,71.784264,-2.728858,-51.778870,71.735229,68.740456,-51.815437,67.176392,68.904922,-52.691101,67.084381,-2.913456,-52.726871,71.759865,-2.713186,-72.943779,81.751907,21.397444,-61.337227,81.075729,50.439526,-66.832565,96.814064,35.872448,-72.652794,97.744102,20.822275,-61.236507,96.453514,50.654579,-66.065369,71.081696,39.800793,-73.289566,66.107903,20.575291,-70.796051,87.263939,27.490574,-68.406517,64.196320,35.123341,-62.777454,65.206184,49.778713,,,
14,0.116000,0.000103,0.000029,-0.000593,1.000000,-52.252102,69.439735,33.004658,-51.786484,71.723099,68.752007,-51.807285,67.186584,68.907883,-52.699341,67.066002,-2.913013,-52.715309,71.783279,-2.728233,-51.776791,71.734840,68.740791,-51.815723,67.176674,68.905746,-52.690727,67.083672,-2.912363,-52.727013,71.758743,-2.713003,-72.947952,81.751801,21.395758,-61.345898,81.072029,50.435436,-66.835899,96.813713,35.869610,-72.659966,97.746445,20.820093,-61.242287,96.449127,50.644218,-66.076187,71.079788,39.796711,-73.303444,66.107910,20.572309,-70.805550,87.262085,27.488760,-68.420044,64.194763,35.123604,-62.784134,65.201599,49.772179,,,
15,0.125000,0.000093,0.000021,-0.000525,1.000000,-52.252369,69.440216,33.004223,-51.787621,71.724335,68.751541,-51.807816,67.187828,68.907486,-52.698719,67.065720,-2.913409,-52.715332,71.782997,-2.728727,-51.778717,71.735794,68.740776,-51.815693,67.178055,68.904999,-52.690361,67.082794,-2.912995,-52.726700,71.759209,-2.713046,-72.957123,81.748856,21.398199,-61.354591,81.068642,50.433456,-66.838852,96.808983,35.867344,-72.666779,97.742058,20.816822,-61.243759,96.445122,50.639050,-66.089897,71.086578,39.792164,-73.322861,66.105347,20.567846,-70.814339,87.258163,27.487648,-68.438377,64.193253,35.119499,-62.791698,65.197929,49.768345,,,
