Format Version,1.23,Take Name,silk_hang_exp_7,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 04.26.31.506 下午,Capture Start Frame,456514,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,-0.000022,0.000012,-0.001608,0.999999,-52.254612,69.435097,33.007496,-51.785557,71.72644,68.75428,-51.815582,67.190018,68.911278,-52.705456,67.053291,-2.909586,-52.711857,71.770638,-2.725989,-51.773018,71.730415,68.73835,-51.827629,67.185921,68.907585,-52.693504,67.049408,-2.900433,-52.723671,71.77491,-2.715912,-80.223251,71.376465,18.767744,-80.105309,71.909782,50.288975,-79.903297,87.051971,34.326324,-79.965141,87.199188,18.165413,-80.065598,87.261597,50.12542,-80.663322,77.118317,25.31333,-80.044304,55.718975,18.553812,-80.98278,55.952042,49.66618,-80.228073,61.489468,39.050205,-78.908218,55.091545,34.190208
5,0.041,-0.000021,0.000007,-0.001569,0.999999,-52.254532,69.434868,33.007545,-51.785976,71.726212,68.754349,-51.815647,67.189789,68.911339,-52.704876,67.05307,-2.909553,-52.711643,71.770409,-2.725956,-51.77499,71.730431,68.738113,-51.826157,67.185432,68.907982,-52.693199,67.048088,-2.89941,-52.723091,71.775818,-2.716163,-80.221313,71.37207,18.770227,-80.098038,71.904335,50.285847,-79.891075,87.047211,34.320801,-79.938164,87.203789,18.16264,-80.065254,87.25602,50.123608,-80.638847,77.11367,25.310844,-80.055008,55.71463,18.555239,-81.004784,55.947407,49.660835,-80.243866,61.47805,39.043617,-78.924011,55.08691,34.18362
6,0.05,-0.000018,0.000003,-0.001717,0.999999,-52.255463,69.435646,33.007816,-51.786579,71.726624,68.754639,-51.817585,67.190208,68.911606,-52.706158,67.054207,-2.909306,-52.711533,71.771553,-2.72567,-51.774754,71.731262,68.738869,-51.828976,67.185501,68.907448,-52.694393,67.049301,-2.899975,-52.723183,71.776817,-2.715077,-80.211472,71.371063,18.770441,-80.09391,71.896049,50.279224,-79.881119,87.04184,34.318741,-79.922768,87.204674,18.159374,-80.065407,87.250969,50.122791,-80.621109,77.105431,25.307402,-80.072701,55.708302,18.553129,-81.032761,55.937206,49.650719,-80.256805,61.469448,39.034954,-78.93695,55.076709,34.174957
7,0.058,-0.000027,0.000008,-0.001973,0.999998,-52.255707,69.43576,33.007229,-51.785233,71.727165,68.753998,-51.818554,67.190781,68.911049,-52.708046,67.053871,-2.909836,-52.711002,71.771225,-2.726293,-51.773365,71.730438,68.738472,-51.830029,67.187294,68.907372,-52.694607,67.048943,-2.899838,-52.724274,71.77655,-2.716006,-80.207718,71.370224,18.771502,-80.088493,71.889694,50.275517,-79.857445,87.039307,34.330311,-79.91124,87.202278,18.158886,-80.065224,87.2435,50.122112,-80.602608,77.103409,25.3043,-80.089493,55.708347,18.55192,-81.051132,55.933727,49.648571,-80.271805,61.462421,39.031677,-78.95195,55.07323,34.17168
8,0.066,-0.000026,-0.000002,-0.002047,0.999998,-52.256702,69.437164,33.006752,-51.786613,71.728424,68.75354,-51.820618,67.192039,68.910576,-52.70866,67.055428,-2.910331,-52.710926,71.772781,-2.726779,-51.774807,71.731499,68.738968,-51.832104,67.188736,68.906914,-52.6945,67.050262,-2.900314,-52.724884,71.778328,-2.717084,-80.204781,71.367317,18.774078,-80.084694,71.88723,50.272785,-79.855972,87.038925,34.318851,-79.899315,87.201408,18.159887,-80.062447,87.235527,50.122063,-80.583786,77.101501,25.304873,-80.110352,55.700893,18.550753,-81.073395,55.931072,49.646744,-80.285133,61.458408,39.027802,-78.965278,55.070575,34.167805
9,0.075,-0.000029,0.000007,-0.001794,0.999998,-52.256046,69.436058,33.00808,-51.78651,71.727715,68.754837,-51.818214,67.191307,68.911896,-52.707409,67.053932,-2.908981,-52.712059,71.771278,-2.725449,-51.775253,71.731865,68.739243,-51.828999,67.18708,68.908844,-52.696198,67.049774,-2.900645,-52.723198,71.775818,-2.715291,-80.184601,71.365662,18.769077,-80.079391,71.881348,50.267929,-79.846443,87.036522,34.314514,-79.887817,87.19986,18.158442,-80.058479,87.229721,50.117611,-80.563896,77.093468,25.302225,-80.132614,55.698574,18.546556,-81.096878,55.922745,49.637432,-80.310364,61.4464,39.021141,-78.990509,55.062248,34.161144
10,0.083,-0.000011,0.000014,-0.001707,0.999999,-52.255566,69.436325,33.00808,-51.785934,71.726837,68.754921,-51.816853,67.190422,68.911827,-52.707005,67.055351,-2.909055,-52.712475,71.77269,-2.725363,-51.774288,71.730217,68.739906,-51.828098,67.186928,68.907501,-52.695213,67.051697,-2.89968,-52.72411,71.776695,-2.715274,-80.177017,71.357849,18.769772,-80.07373,71.872185,50.263542,-79.831924,87.030724,34.32737,-79.87886,87.197548,18.159204,-80.060074,87.222778,50.110119,-80.545303,77.087997,25.302765,-80.151138,55.69511,18.542601,-81.11898,55.919434,49.63242,-80.326012,61.438072,39.015324,-79.006157,55.058937,34.155327
11,0.091,-0.000019,0.000021,-0.001739,0.999999,-52.255112,69.435921,33.007435,-51.784809,71.726921,68.754234,-51.81601,67.190514,68.911209,-52.707237,67.054459,-2.909663,-52.712399,71.771805,-2.726042,-51.773731,71.730446,68.739082,-51.826729,67.186859,68.906227,-52.695732,67.050423,-2.899468,-52.723694,71.776184,-2.715717,-80.173386,71.354622,18.771383,-80.070305,71.86161,50.258659,-79.8228,87.027374,34.327049,-79.871513,87.193214,18.158224,-80.051598,87.216278,50.111244,-80.49102,77.101425,25.316563,-80.173477,55.683346,18.543964,-81.138763,55.910976,49.630089,-80.344116,61.430019,39.012104,-79.024261,55.050479,34.152107
12,0.1,-0.000016,0.000017,-0.00167,0.999999,-52.254921,69.435539,33.007591,-51.785225,71.726456,68.754402,-51.815804,67.190033,68.911346,-52.706425,67.054161,-2.909517,-52.712238,71.771507,-2.725869,-51.773941,71.730354,68.737785,-51.826591,67.185989,68.906975,-52.695583,67.050522,-2.898977,-52.722836,71.775528,-2.715887,-80.169655,71.346786,18.77462,-80.068405,71.84478,50.26228,-79.813042,87.02375,34.327393,-79.863281,87.188507,18.15587,-80.046753,87.208778,50.106621,-80.473839,77.090912,25.317633,-80.199821,55.670895,18.539459,-81.18792,55.891819,49.628101,-80.367363,61.421936,39.01236,-79.047508,55.031322,34.152363
13,0.108,-0.000016,0.000013,-0.001709,0.999999,-52.253967,69.435349,33.007118,-51.784348,71.726173,68.753937,-51.815269,67.189751,68.910889,-52.705402,67.054077,-2.909994,-52.710854,71.771416,-2.726343,-51.773483,71.729919,68.738907,-51.825768,67.185867,68.90715,-52.693642,67.049217,-2.900663,-52.722462,71.776649,-2.716306,-80.165733,71.339653,18.775623,-80.065414,71.832314,50.258942,-79.805054,87.017708,34.32618,-79.858498,87.178154,18.154243,-80.041473,87.200897,50.10709,-80.401299,77.108925,25.31477,-80.224174,55.664818,18.537682,-81.214592,55.887119,49.623814,-80.400444,61.407574,39.009678,-79.080589,55.026622,34.149681
14,0.116,-0.000021,0.000008,-0.001859,0.999998,-52.254314,69.435379,33.007721,-51.784359,71.726425,68.754517,-51.816654,67.190018,68.911514,-52.706104,67.053871,-2.909377,-52.71014,71.771225,-2.725771,-51.773186,71.730072,68.739326,-51.827442,67.186287,68.908081,-52.694069,67.049141,-2.901361,-52.722198,71.776337,-2.714518,-80.164734,71.332771,18.780821,-80.064835,71.823631,50.262081,-79.79776,87.002632,34.33696,-79.855766,87.161674,18.163174,-80.033615,87.194656,50.10701,-80.370468,77.105232,25.314184,-80.249512,55.652695,18.53734,-81.235329,55.880512,49.627338,-80.417244,61.401093,39.012909,-79.097389,55.020015,34.152912
15,0.125,-0.000017,0.000006,-0.001759,0.999998,-52.254539,69.436272,33.008282,-51.785213,71.72715,68.755089,-51.816601,67.190735,68.912056,-52.705681,67.054924,-2.908826,-52.710663,71.77227,-2.725187,-51.774536,71.730927,68.73835,-51.826786,67.186806,68.908875,-52.694069,67.050194,-2.898798,-52.722095,71.777466,-2.71482,-80.165054,71.315857,18.781246,-80.072662,71.800735,50.276726,-79.792389,86.992546,34.33987,-79.851112,87.148743,18.16399,-80.023544,87.185219,50.104408,-80.371323,77.092804,25.317919,-80.297592,55.62851,18.536074,-81.258049,55.873768,49.62822,-80.443756,61.391384,39.014122,-79.123901,55.013271,34.154125
16,0.133,-0.000027,0.000012,-0.001833,0.999998,-52.254433,69.435158,33.008396,-51.784344,71.726677,68.755165,-51.816399,67.190262,68.912209,-52.706356,67.053177,-2.908659,-52.71064,71.770515,-2.725115,-51.773102,71.730103,68.739838,-51.827271,67.186646,68.90876,-52.693756,67.048149,-2.8992,-52.723114,71.77594,-2.714895,-80.168808,71.300705,18.784739,-80.071648,71.793083,50.280411,-79.788597,86.982307,34.338478,-79.851761,87.135681,18.159645,-80.016556,87.171791,50.099487,-80.372643,77.077881,25.321547,-80.323151,55.618298,18.538771,-81.277573,55.864227,49.632256,-80.469643,61.379539,39.0159,-79.149788,55.00373,34.155903
17,0.141,-0.000026,0.000008,-0.001891,0.999998,-52.254997,69.435806,33.008648,-51.784916,71.727196,68.755424,-51.817493,67.190796,68.91246,-52.706928,67.053947,-2.908418,-52.710663,71.771294,-2.724868,-51.77343,71.731224,68.739822,-51.828552,67.1866,68.908798,-52.694763,67.04908,-2.898222,-52.722584,71.776558,-2.715409,-80.174965,71.287689,18.7866,-80.073631,71.781036,50.279247,-79.785385,86.971161,34.337784,-79.853119,87.121513,18.159004,-80.006851,87.163353,50.098331,-80.366776,77.056396,25.322109,-80.353065,55.603439,18.542675,-81.294998,55.857151,49.640556,-80.490959,61.368431,39.025696,-79.171104,54.996654,34.165699
18,0.15,-0.000027,0.000005,-0.001638,0.999999,-52.254669,69.435951,33.007961,-51.78598,71.727638,68.75473,-51.816273,67.191223,68.911781,-52.705158,67.05381,-2.909106,-52.711277,71.771156,-2.725556,-51.775242,71.732315,68.738266,-51.826542,67.186424,68.908394,-52.693813,67.048485,-2.89894,-52.722404,71.776901,-2.715638,-80.181969,71.27256,18.790249,-80.074501,71.773132,50.284332,-79.781029,86.956299,34.338284,-79.852997,87.105057,18.158022,-79.992912,87.156631,50.096981,-80.370483,77.041885,25.331358,-80.382637,55.583847,18.548763,-81.314323,55.85128,49.645008,-80.515968,61.354073,39.031006,-79.196113,54.990783,34.171009
19,0.158,-0.000038,0.00001,-0.001618,0.999999,-52.255119,69.435806,33.008198,-51.786186,71.72831,68.754913,-51.816284,67.191902,68.912064,-52.705849,67.052834,-2.908817,-52.712162,71.770187,-2.725372,-51.774822,71.733467,68.738792,-51.827194,67.186684,68.90789,-52.695091,67.047981,-2.899192,-52.722748,71.775414,-2.715187,-80.204063,71.253654,18.792448,-80.079475,71.762146,50.28392,-79.779121,86.944427,34.337944,-79.855728,87.086296,18.159046,-79.963829,87.164268,50.068768,-80.450195,76.995186,25.331984,-80.408157,55.566429,18.555714,-81.334068,55.846905,49.651573,-80.542908,61.338478,39.035614,-79.223053,54.986408,34.175617
20,0.166,-0.000022,0.000017,-0.001776,0.999998,-52.254902,69.435669,33.009129,-51.784683,71.726868,68.755905,-51.816219,67.19046,68.912903,-52.706951,67.054008,-2.907953,-52.711765,71.771355,-2.724355,-51.773338,71.731468,68.740211,-51.827133,67.185776,68.908745,-52.695992,67.049461,-2.898736,-52.722591,71.776245,-2.713973,-80.221695,71.224854,18.81307,-80.080917,71.753014,50.285645,-79.775963,86.92392,34.334435,-79.855034,87.065582,18.158213,-79.944008,87.156502,50.068302,-80.458359,76.980148,25.337049,-80.432884,55.547153,18.567507,-81.351051,55.844574,49.672897,-80.556641,61.3307,39.0485,-79.236786,54.984077,34.188503
21,0.175,-0.00001,0.000009,-0.001424,0.999999,-52.254612,69.436821,33.008636,-51.786613,71.727501,68.755486,-51.814957,67.191063,68.912376,-52.704369,67.055702,-2.908516,-52.712513,71.773041,-2.724812,-51.775162,71.732758,68.738663,-51.825893,67.185829,68.907455,-52.694683,67.052269,-2.899041,-52.72205,71.77681,-2.714167,-80.235741,71.203026,18.819107,-80.084747,71.747101,50.291912,-79.7677,86.906136,34.331326,-79.85643,87.042648,18.159222,-79.901024,87.156395,50.065613,-80.477951,76.957794,25.343439,-80.456009,55.524147,18.583456,-81.393097,55.82267,49.690731,-80.574516,61.319656,39.063103,-79.254661,54.962173,34.203106
22,0.183,-0.000016,0.000012,-0.001492,0.999999,-52.254772,69.435867,33.008453,-51.786221,71.726883,68.755272,-51.815189,67.190453,68.912216,-52.705097,67.054398,-2.908665,-52.712589,71.771744,-2.725008,-51.774426,71.7323,68.738022,-51.826374,67.184952,68.909126,-52.695454,67.050697,-2.899154,-52.722012,71.775848,-2.71598,-80.25177,71.184906,18.821995,-80.091774,71.742805,50.301342,-79.760017,86.893074,34.334293,-79.861,87.01696,18.161104,-79.877647,87.150841,50.065517,-80.485466,76.944092,25.356323,-80.478325,55.501591,18.598986,-81.411041,55.821453,49.712051,-80.609924,61.301758,39.081104,-79.290069,54.960956,34.221107
23,0.191,-0.000018,0.000018,-0.001651,0.999999,-52.253578,69.435249,33.008087,-51.78389,71.726318,68.75489,-51.814301,67.189896,68.911858,-52.705074,67.053726,-2.909008,-52.711063,71.771072,-2.725381,-51.772793,71.730629,68.738853,-51.82489,67.185471,68.909492,-52.694408,67.049477,-2.900901,-52.721649,71.775734,-2.715537,-80.269142,71.163322,18.827057,-80.098434,71.737961,50.310455,-79.736069,86.869446,34.329433,-79.862335,86.995361,18.164827,-79.853073,87.145103,50.067318,-80.500671,76.927773,25.367052,-80.500809,55.483002,18.618809,-81.425491,55.817532,49.732716,-80.619156,61.298378,39.10075,-79.299301,54.957035,34.240753
24,0.2,-0.000021,0.000023,-0.001801,0.999998,-52.25243,69.4347,33.007736,-51.781673,71.725792,68.754517,-51.813435,67.189384,68.911514,-52.705021,67.053131,-2.909341,-52.709599,71.770485,-2.725735,-51.772793,71.730629,68.738853,-51.82489,67.185471,68.909492,-52.694408,67.049477,-2.900901,-52.721649,71.775734,-2.715537,-80.269142,71.163322,18.827057,-80.098434,71.737961,50.310455,-79.736069,86.869446,34.329433,-79.862335,86.995361,18.164827,-79.853073,87.145103,50.067318,-80.500671,76.927773,25.367052,-80.500809,55.483002,18.618809,-81.425491,55.817532,49.732716,-80.619156,61.298378,39.10075,-79.299301,54.957035,34.240753
25,0.208,-0.000021,0.000023,-0.001801,0.999998,-52.25243,69.434692,33.007736,-51.781673,71.725784,68.754517,-51.813435,67.189377,68.911514,-52.705021,67.053131,-2.909344,-52.709599,71.770477,-2.725738,-51.772793,71.730629,68.738853,-51.82489,67.185471,68.909492,-52.694408,67.049477,-2.900901,-52.721649,71.775734,-2.715537,-80.269142,71.163322,18.827057,-80.098434,71.737961,50.310455,-79.736069,86.869446,34.329433,-79.862335,86.995361,18.164827,-79.853073,87.145103,50.067318,-80.500671,76.927773,25.367052,-80.500809,55.483002,18.618809,-81.425491,55.817532,49.732716,-80.619156,61.298378,39.10075,-79.299301,54.957035,34.240753
26,0.216,-0.000023,0.000015,-0.001765,0.999998,-52.254444,69.434586,33.00808,-51.784451,71.725899,68.754852,-51.815884,67.189491,68.911873,-52.706264,67.052818,-2.908996,-52.711189,71.770164,-2.725413,-51.773243,71.729454,68.738914,-51.826996,67.185768,68.908775,-52.694195,67.048462,-2.899164,-52.723251,71.774925,-2.715738,-80.345932,71.083992,18.849291,-80.120041,71.720741,50.355942,-79.697983,86.800003,34.333031,-79.867493,86.915512,18.171825,-79.764023,87.119781,50.08065,-80.552498,76.866676,25.395128,-80.582878,55.393124,18.69379,-81.485542,55.786514,49.802807,-80.666985,61.264355,39.163582,-79.34713,54.926017,34.303585
27,0.225,-0.000038,-0.000004,-0.001873,0.999998,-52.255833,69.435165,33.007725,-51.786732,71.72744,68.754463,-51.819153,67.191048,68.911613,-52.706772,67.052422,-2.9093,-52.710682,71.769768,-2.725863,-51.775215,71.731255,68.73835,-51.830204,67.187088,68.908516,-52.694374,67.047462,-2.900205,-52.722984,71.775146,-2.715185,-80.377457,71.051727,18.859438,-80.128273,71.710045,50.372768,-79.685585,86.778351,34.335983,-79.864143,86.8806,18.176805,-79.733101,87.107239,50.080872,-80.582336,76.839127,25.406334,-80.602867,55.364506,18.722776,-81.502876,55.77787,49.827717,-80.68457,61.246689,39.18137,-79.364715,54.917373,34.321373
28,0.233,-0.000043,0.000007,-0.001974,0.999998,-52.255379,69.435463,33.007309,-51.784985,71.728027,68.754005,-51.818321,67.191635,68.911209,-52.70763,67.052422,-2.909678,-52.710587,71.769783,-2.72629,-51.773254,71.73214,68.73925,-51.829689,67.187386,68.907623,-52.694721,67.046974,-2.900473,-52.723354,71.775612,-2.716389,-80.400726,71.023956,18.868341,-80.133781,71.697136,50.383377,-79.67215,86.758972,34.336308,-79.852684,86.847076,18.183254,-79.707558,87.073738,50.094898,-80.601601,76.814529,25.411207,-80.620468,55.335583,18.742844,-81.519661,55.766487,49.847443,-80.694229,61.227047,39.201134,-79.374374,54.90599,34.341137
29,0.241,-0.000027,0.000025,-0.001747,0.999998,-52.255516,69.435951,33.007874,-51.784927,71.727524,68.754631,-51.816196,67.191109,68.911674,-52.707935,67.053917,-2.909186,-52.71302,71.771255,-2.725637,-51.77253,71.731796,68.739342,-51.828091,67.186691,68.908401,-52.696182,67.050056,-2.899958,-52.724571,71.77549,-2.716847,-80.418983,70.994743,18.875402,-80.139214,71.679169,50.393467,-79.658264,86.736084,34.338444,-79.846451,86.812485,18.184208,-79.67765,87.048355,50.099564,-80.631027,76.782791,25.419914,-80.638817,55.307472,18.764492,-81.532471,55.757648,49.869923,-80.709343,61.203289,39.220814,-79.389488,54.897151,34.360817
30,0.25,-0.000018,0.000013,-0.001563,0.999999,-52.256138,69.435951,33.008339,-51.787247,71.727112,68.755142,-51.816853,67.190681,68.912109,-52.706814,67.054344,-2.908763,-52.713646,71.77169,-2.725136,-51.775127,71.731255,68.739288,-51.828438,67.18644,68.909439,-52.695496,67.050598,-2.900707,-52.724899,71.775818,-2.715275,-80.450294,70.958405,18.886427,-80.145355,71.655945,50.400631,-79.631218,86.69339,34.34967,-79.83783,86.767189,18.200167,-79.643494,87.025764,50.100063,-80.654388,76.752739,25.430506,-80.658569,55.273026,18.787006,-81.54805,55.739296,49.889313,-80.727844,61.178452,39.242947,-79.407989,54.878799,34.38295
31,0.258,-0.000028,0.000021,-0.00187,0.999998,-52.255417,69.435555,33.007854,-51.784492,71.727112,68.754616,-51.816887,67.190704,68.911674,-52.708183,67.053535,-2.909201,-52.712105,71.770882,-2.725664,-51.772953,71.730942,68.73925,-51.827984,67.186722,68.909142,-52.696438,67.04895,-2.900985,-52.723778,71.775871,-2.715868,-80.474174,70.90934,18.908735,-80.150902,71.635872,50.411964,-79.61763,86.664978,34.354996,-79.826698,86.734779,18.210909,-79.593361,87.008163,50.100945,-80.666817,76.725914,25.435947,-80.672005,55.240105,18.810602,-81.554131,55.725365,49.907391,-80.743584,61.154831,39.257465,-79.423729,54.864868,34.397468
