Format Version,1.23,Take Name,silk_hang_exp_4,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 04.25.42.769 下午,Capture Start Frame,450665,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,0.000077,0.000044,-0.000862,1,-52.250542,69.439316,33.00201,-51.782585,71.724304,68.749222,-51.805832,67.18782,68.905327,-52.700161,67.063927,-2.915514,-52.713593,71.781219,-2.730992,-51.77409,71.728722,68.73735,-51.814331,67.183647,68.90094,-52.689384,67.081512,-2.912635,-52.727253,71.758286,-2.712527,-67.45089,82.928452,18.369879,-56.543659,83.353188,48.046535,-61.398388,98.47683,32.714191,-67.010857,98.693741,17.494177,-56.167675,98.826706,47.649536,-60.88155,72.87571,37.595921,-67.836006,67.243073,18.306974,-65.516769,88.610092,24.630877,-63.060635,65.821945,33.070801,-58.139545,67.608292,47.875404
5,0.041,0.000073,0.000041,-0.000912,1,-52.249897,69.439148,33.00211,-51.781948,71.724365,68.749306,-51.805641,67.187881,68.905449,-52.699524,67.06353,-2.915406,-52.712475,71.780823,-2.730921,-51.773651,71.728149,68.736389,-51.813972,67.184227,68.901405,-52.688484,67.08078,-2.911311,-52.725876,71.75943,-2.713238,-67.466866,82.930527,18.369825,-56.543636,83.354607,48.040138,-61.399059,98.49041,32.703598,-67.024681,98.694717,17.488781,-56.169979,98.829475,47.642632,-60.90036,72.877686,37.598209,-67.867371,67.252251,18.305067,-65.530685,88.613968,24.628778,-63.120174,65.812943,33.066509,-58.157867,67.601189,47.886478
6,0.05,0.000058,0.000037,-0.00099,1,-52.251373,69.439697,33.002319,-51.783394,71.725952,68.749443,-51.807793,67.189476,68.905731,-52.701042,67.063034,-2.915123,-52.713268,71.780334,-2.730775,-51.775299,71.729935,68.73597,-51.815933,67.185654,68.90136,-52.690228,67.080292,-2.910937,-52.726292,71.759048,-2.712025,-67.491943,82.931335,18.368927,-56.543369,83.357552,48.029537,-61.408329,98.496132,32.686741,-67.036766,98.69841,17.483923,-56.173759,98.833221,47.634933,-60.921478,72.880058,37.599689,-67.903534,67.255417,18.308683,-65.54789,88.617882,24.62657,-63.162498,65.814232,33.072987,-58.185585,67.593971,47.891171
7,0.058,0.000067,0.000033,-0.00107,0.999999,-52.251781,69.439507,33.00246,-51.78371,71.725037,68.749641,-51.808842,67.188553,68.905846,-52.70155,67.063568,-2.915031,-52.713024,71.780869,-2.730605,-51.775295,71.730415,68.736473,-51.817249,67.18338,68.901596,-52.690823,67.081871,-2.911107,-52.72646,71.757408,-2.712133,-67.505821,82.937126,18.369057,-56.543129,83.360397,48.020981,-61.417866,98.495827,32.679111,-67.047958,98.705894,17.479042,-56.177826,98.83654,47.628681,-60.94146,72.883194,37.599926,-67.948944,67.252739,18.317881,-65.580383,88.610603,24.620619,-63.18491,65.823494,33.073189,-58.206451,67.591995,47.88905
8,0.066,0.00006,0.00004,-0.001012,1,-52.2519,69.440086,33.001389,-51.783607,71.726112,68.74852,-51.808212,67.189636,68.904785,-52.701885,67.063644,-2.916062,-52.713894,71.780952,-2.731696,-51.775288,71.730736,68.735817,-51.816612,67.185226,68.898605,-52.690155,67.082146,-2.910697,-52.727501,71.758873,-2.712666,-67.52742,82.958496,18.37068,-56.542145,83.362312,48.011044,-61.425991,98.496284,32.675014,-67.058578,98.712196,17.473465,-56.181549,98.839165,47.621231,-60.961567,72.884315,37.598614,-67.978462,67.258278,18.32258,-65.596687,88.613609,24.616631,-63.202946,65.834297,33.084557,-58.219398,67.591415,47.886692
9,0.075,0.000068,0.000041,-0.001022,1,-52.250977,69.438675,33.002018,-51.782513,71.724159,68.749191,-51.807194,67.187675,68.90538,-52.701141,67.062782,-2.915469,-52.713058,71.780083,-2.731031,-51.774269,71.728386,68.736855,-51.815521,67.183655,68.899864,-52.689987,67.081436,-2.911078,-52.726536,71.756912,-2.71211,-67.545647,82.968727,18.371384,-56.496765,83.333771,47.96328,-61.443012,98.49617,32.658623,-67.07074,98.717743,17.468126,-56.185932,98.840294,47.614944,-61.000465,72.884087,37.596466,-68.006485,67.25956,18.327303,-65.614212,88.618759,24.608809,-63.231297,65.848312,33.088188,-58.231171,67.592926,47.883816
10,0.083,0.00007,0.000038,-0.001076,0.999999,-52.251171,69.438728,33.002224,-51.782692,71.723984,68.749413,-51.807873,67.187508,68.905571,-52.701359,67.063065,-2.915272,-52.712769,71.780357,-2.730811,-51.774513,71.728607,68.736511,-51.816116,67.183044,68.900513,-52.690327,67.08149,-2.910137,-52.725815,71.758064,-2.713063,-67.570107,82.96656,18.384321,-56.491203,83.320213,47.950497,-61.488922,98.502945,32.651833,-67.076988,98.724762,17.460554,-56.191891,98.840698,47.604664,-61.021507,72.88723,37.593006,-68.02916,67.265503,18.325829,-65.624062,88.623131,24.604223,-63.270031,65.849014,33.093208,-58.244835,67.588287,47.880955
11,0.091,0.000073,0.000038,-0.001079,0.999999,-52.25132,69.439064,33.001728,-51.782818,71.724113,68.748924,-51.808018,67.187645,68.905067,-52.701534,67.063606,-2.915779,-52.712925,71.780899,-2.731293,-51.774399,71.729347,68.736336,-51.816483,67.182655,68.899529,-52.690361,67.081772,-2.911526,-52.726425,71.758339,-2.712173,-67.590248,82.970016,18.389536,-56.492752,83.31987,47.937035,-61.504894,98.505989,32.643673,-67.084938,98.734344,17.453402,-56.195713,98.838776,47.600353,-61.03772,72.887299,37.587143,-68.051743,67.27124,18.327286,-65.637405,88.629387,24.601259,-63.287727,65.860092,33.087147,-58.249031,67.589439,47.871872
12,0.1,0.000081,0.000034,-0.00091,1,-52.25095,69.439171,33.001614,-51.783539,71.723831,68.748856,-51.807205,67.18734,68.904922,-52.700043,67.064125,-2.915949,-52.713024,71.781418,-2.731383,-51.775433,71.728622,68.735107,-51.815342,67.182747,68.900146,-52.689064,67.08242,-2.911469,-52.72641,71.758553,-2.711848,-67.602951,82.979767,18.387573,-56.494637,83.316414,47.919312,-61.512638,98.505386,32.635834,-67.093292,98.740891,17.447474,-56.203358,98.832924,47.592552,-61.06147,72.887733,37.577225,-68.077713,67.276497,18.325871,-65.652901,88.633003,24.594961,-63.318295,65.865211,33.07711,-58.260338,67.584023,47.861984
13,0.108,0.00008,0.000031,-0.000913,1,-52.250881,69.439865,33.001934,-51.783676,71.724571,68.749176,-51.807381,67.188087,68.905251,-52.699764,67.064758,-2.915621,-52.712708,71.782051,-2.731064,-51.775181,71.72998,68.735481,-51.815868,67.182877,68.901291,-52.689083,67.083344,-2.91156,-52.726181,71.758095,-2.712426,-67.622467,82.985458,18.38369,-56.488949,83.32032,47.89669,-61.531471,98.511703,32.619499,-67.103828,98.745689,17.440197,-56.21769,98.826202,47.574669,-61.083656,72.883278,37.563515,-68.102493,67.281799,18.318892,-65.668343,88.638313,24.588255,-63.343239,65.869591,33.06205,-58.272076,67.577652,47.853939
14,0.116,0.000079,0.000041,-0.000897,1,-52.250088,69.439346,33.001793,-51.782249,71.724121,68.749023,-51.805805,67.18763,68.905106,-52.6996,67.064178,-2.915755,-52.712704,71.781471,-2.731207,-51.774471,71.728409,68.736496,-51.813625,67.183517,68.901199,-52.689404,67.082764,-2.912044,-52.72554,71.757545,-2.713509,-67.635368,82.993721,18.378485,-56.491047,83.313004,47.881706,-61.540329,98.519363,32.611919,-67.106178,98.754013,17.432032,-56.220566,98.808395,47.571693,-61.101551,72.880196,37.546818,-68.130402,67.290123,18.303102,-65.684624,88.638351,24.579338,-63.362194,65.871658,33.044567,-58.284111,67.571533,47.831161
15,0.125,0.000086,0.000041,-0.000881,1,-52.249729,69.439484,33.001625,-51.781898,71.72377,68.748886,-51.805317,67.187279,68.904907,-52.699234,67.064796,-2.915952,-52.712475,71.782089,-2.731335,-51.773472,71.728439,68.736153,-51.813744,67.182846,68.900757,-52.688385,67.082848,-2.91273,-52.726341,71.758446,-2.712347,-67.663994,83.002937,18.363398,-56.491779,83.310455,47.852074,-61.547035,98.521461,32.603348,-67.114304,98.760994,17.425301,-56.226654,98.793922,47.568253,-61.124313,72.876106,37.526791,-68.163284,67.294907,18.282022,-65.701843,88.640671,24.569792,-63.394062,65.867134,33.024128,-58.294552,67.561752,47.804794
16,0.133,0.000078,0.000046,-0.000941,1,-52.249378,69.439407,33.001282,-51.780926,71.724236,68.748505,-51.804882,67.187752,68.904594,-52.699512,67.064194,-2.916255,-52.712196,71.781479,-2.731723,-51.773197,71.728844,68.73597,-51.81266,67.183395,68.899895,-52.689552,67.082092,-2.913143,-52.724709,71.758347,-2.712237,-67.677193,83.010223,18.349018,-56.494915,83.301575,47.835201,-61.554169,98.517593,32.595543,-67.130592,98.761848,17.415108,-56.236641,98.78434,47.559757,-61.140751,72.861931,37.501488,-68.212776,67.300224,18.258169,-65.720306,88.642197,24.563799,-63.415897,65.866875,33.003853,-58.287354,67.566422,47.765316
17,0.141,0.000088,0.000032,-0.001099,0.999999,-52.250938,69.439972,33.001331,-51.782818,71.723923,68.748604,-51.808208,67.187431,68.904602,-52.700771,67.065628,-2.916265,-52.711971,71.782913,-2.731627,-51.774483,71.728783,68.736061,-51.816578,67.182785,68.900009,-52.690037,67.083916,-2.912392,-52.725304,71.759628,-2.713325,-67.699974,83.007858,18.334494,-56.497807,83.290489,47.81638,-61.560917,98.510048,32.589401,-67.134567,98.766777,17.405388,-56.24675,98.773125,47.551292,-61.15752,72.8517,37.479465,-68.241341,67.303543,18.236576,-65.736153,88.638954,24.558077,-63.448292,65.859711,32.982845,-58.318214,67.538742,47.731213
18,0.15,0.000076,0.000029,-0.00106,1,-52.250862,69.440483,33.000946,-51.783085,71.725327,68.748169,-51.808132,67.188843,68.904282,-52.70034,67.065239,-2.916598,-52.711903,71.782532,-2.732068,-51.774918,71.729828,68.735764,-51.816322,67.18457,68.899498,-52.68935,67.083138,-2.913014,-52.725578,71.759644,-2.713079,-67.720398,83.004326,18.316406,-56.495579,83.260941,47.782726,-61.568939,98.500916,32.581627,-67.146164,98.76963,17.39896,-56.255383,98.759613,47.543957,-61.170982,72.844925,37.457832,-68.269852,67.307304,18.215349,-65.753975,88.638443,24.548201,-63.479065,65.854797,32.952518,-58.34285,67.520683,47.692085
19,0.158,0.000073,0.000026,-0.001169,0.999999,-52.25132,69.440697,33.002075,-51.783287,71.725662,68.74929,-51.809319,67.189186,68.905434,-52.701073,67.065331,-2.915457,-52.711613,71.782631,-2.730963,-51.774376,71.729813,68.736763,-51.818283,67.185219,68.900368,-52.68919,67.083992,-2.911052,-52.726154,71.759216,-2.712365,-67.73951,83.001549,18.29847,-56.525345,83.264229,47.780331,-61.565815,98.485634,32.5686,-67.190857,98.753136,17.371243,-56.266224,98.745811,47.536163,-61.18692,72.835655,37.438957,-68.292885,67.310158,18.195555,-65.768265,88.635422,24.540945,-63.513874,65.843407,32.930061,-58.347321,67.514336,47.67025
20,0.166,0.000082,0.000032,-0.001151,0.999999,-52.250282,69.439857,33.002167,-51.781918,71.72419,68.749413,-51.807785,67.187706,68.905472,-52.700371,67.065125,-2.9154,-52.711071,71.782425,-2.73082,-51.773895,71.728546,68.736313,-51.815849,67.183517,68.90097,-52.689533,67.08403,-2.911085,-52.724518,71.758415,-2.712099,-67.745308,83.00856,18.270025,-56.542641,83.246841,47.757923,-61.573582,98.476105,32.563732,-67.20034,98.756149,17.359676,-56.275387,98.732964,47.530006,-61.197788,72.827682,37.416302,-68.315758,67.312653,18.176388,-65.785683,88.635483,24.531639,-63.54047,65.837364,32.905056,-58.371067,67.520782,47.647144
21,0.175,0.000073,0.000047,-0.001106,0.999999,-52.250408,69.439751,33.001381,-51.781158,71.724808,68.748573,-51.806618,67.188332,68.904716,-52.70137,67.064293,-2.916124,-52.712494,71.781586,-2.731639,-51.77327,71.72831,68.736237,-51.814587,67.184982,68.900139,-52.690567,67.083328,-2.911855,-52.725853,71.757507,-2.713634,-67.753769,83.012764,18.243338,-56.549179,83.230423,47.737438,-61.583485,98.467842,32.556061,-67.165977,98.782257,17.371363,-56.288956,98.711037,47.516743,-61.208546,72.820923,37.392788,-68.343941,67.317551,18.151293,-65.802811,88.633499,24.520178,-63.579201,65.837677,32.875286,-58.39159,67.504898,47.617912
22,0.183,0.000071,0.000048,-0.001033,1,-52.250374,69.439957,33.001564,-51.781345,71.725235,68.748749,-51.806133,67.188751,68.904915,-52.701103,67.064278,-2.915928,-52.71291,71.781578,-2.73146,-51.773815,71.728828,68.736145,-51.813763,67.185333,68.899475,-52.690487,67.082825,-2.910934,-52.725349,71.759254,-2.713107,-67.796722,82.997841,18.20957,-56.556503,83.217209,47.7197,-61.59156,98.463127,32.549702,-67.200943,98.762581,17.3494,-56.312294,98.70018,47.491722,-61.215557,72.813721,37.370022,-68.369064,67.321449,18.133371,-65.831848,88.624268,24.506987,-63.618492,65.823418,32.848301,-58.40403,67.495277,47.590191
23,0.191,0.000071,0.000025,-0.000974,1,-52.250683,69.439713,33.002354,-51.783607,71.725006,68.74955,-51.807869,67.188522,68.905708,-52.69944,67.064011,-2.915159,-52.711823,71.781311,-2.730685,-51.775341,71.729958,68.73632,-51.816143,67.183762,68.901451,-52.688747,67.081818,-2.911221,-52.725037,71.758774,-2.712154,-67.812988,82.998795,18.194613,-56.565399,83.203491,47.704533,-61.59845,98.456779,32.54163,-67.209938,98.768257,17.331734,-56.342434,98.682899,47.486679,-61.23103,72.807449,37.34008,-68.389961,67.320457,18.115906,-65.845314,88.62159,24.498377,-63.645859,65.814278,32.82848,-58.436733,67.477959,47.555752
24,0.2,0.000065,0.000038,-0.000978,1,-52.250076,69.43927,33.002003,-51.782078,71.725021,68.749161,-51.806374,67.188545,68.90538,-52.699764,67.063103,-2.915469,-52.712093,71.780411,-2.731055,-51.773624,71.729401,68.736557,-51.814865,67.184357,68.900597,-52.68858,67.080803,-2.911384,-52.725685,71.758369,-2.712716,-67.834244,83.000061,18.180361,-56.577282,83.188278,47.687443,-61.609245,98.450089,32.53532,-67.21891,98.770897,17.321718,-56.357239,98.666191,47.478256,-61.243534,72.796898,37.316475,-68.420898,67.31208,18.099966,-65.859329,88.618713,24.486818,-63.663719,65.80925,32.803673,-58.461243,67.451424,47.529797
25,0.208,0.000072,0.000025,-0.000952,1,-52.250492,69.439423,33.001278,-51.783527,71.724678,68.748489,-51.807587,67.188194,68.90464,-52.699142,67.063766,-2.916253,-52.71172,71.781067,-2.73177,-51.774609,71.729141,68.735306,-51.816525,67.183929,68.899948,-52.687283,67.081261,-2.91222,-52.726234,71.759125,-2.712615,-67.848587,82.998604,18.170614,-56.597202,83.162117,47.678192,-61.619041,98.442062,32.526379,-67.225281,98.768738,17.313648,-56.368481,98.654099,47.470226,-61.258499,72.783089,37.298756,-68.445122,67.309502,18.087364,-65.876663,88.614891,24.475752,-63.674728,65.80056,32.78804,-58.473484,67.435829,47.503811
26,0.216,0.000073,0.000018,-0.001099,0.999999,-52.250725,69.439903,33.001751,-51.783554,71.724945,68.748962,-51.808952,67.188469,68.905106,-52.6996,67.064453,-2.915779,-52.710796,71.781746,-2.73129,-51.774651,71.729729,68.736824,-51.817871,67.183914,68.900726,-52.688374,67.081924,-2.912602,-52.724957,71.759186,-2.712992,-67.863686,82.992836,18.164293,-56.607269,83.14402,47.657322,-61.630272,98.434319,32.518818,-67.234055,98.765396,17.306086,-56.379898,98.64109,47.462212,-61.272091,72.775742,37.277683,-68.479042,67.302162,18.07218,-65.887329,88.608864,24.457327,-63.691162,65.789009,32.764389,-58.477623,67.424492,47.470207
27,0.225,0.00008,0.000035,-0.001004,1,-52.249962,69.43969,33.00106,-51.782036,71.724319,68.748299,-51.806568,67.187836,68.904373,-52.699577,67.064659,-2.916491,-52.71167,71.78196,-2.731934,-51.773762,71.729553,68.73568,-51.81485,67.182838,68.899811,-52.688629,67.082581,-2.912667,-52.725281,71.75914,-2.713554,-67.881531,82.988899,18.155584,-56.618126,83.128418,47.641598,-61.647488,98.420082,32.509274,-67.250008,98.760323,17.299873,-56.39032,98.625328,47.453205,-61.283188,72.763733,37.259373,-68.512413,67.294487,18.057451,-65.901634,88.60276,24.443575,-63.699024,65.777252,32.744251,-58.4603,67.41407,47.438652
28,0.233,0.000069,0.000032,-0.001077,0.999999,-52.251244,69.439568,33.001171,-51.783173,71.724899,68.748352,-51.808369,67.188416,68.904533,-52.701019,67.063828,-2.916327,-52.712421,71.781128,-2.731878,-51.774757,71.728966,68.737022,-51.816853,67.184601,68.899193,-52.68998,67.081596,-2.913113,-52.726059,71.758492,-2.713185,-67.896309,82.983795,18.148903,-56.626953,83.114685,47.625523,-61.661648,98.40538,32.500099,-67.269051,98.752228,17.290897,-56.394386,98.614418,47.431099,-61.310589,72.747841,37.24128,-68.537125,67.287048,18.04047,-65.918335,88.600136,24.42804,-63.710045,65.767845,32.726467,-58.397865,67.439667,47.378052
29,0.241,0.000074,0.000029,-0.001116,0.999999,-52.25098,69.439529,33.001892,-51.782944,71.724518,68.749107,-51.808487,67.188042,68.905243,-52.700733,67.064133,-2.915636,-52.711765,71.781441,-2.731133,-51.774811,71.729118,68.735252,-51.816624,67.183609,68.90123,-52.690083,67.082329,-2.911471,-52.724983,71.758354,-2.712225,-67.911041,82.974564,18.136831,-56.637234,83.102196,47.609371,-61.676239,98.393585,32.494213,-67.284241,98.745689,17.2855,-56.399124,98.601387,47.418846,-61.304943,72.735626,37.217255,-68.556015,67.275925,18.026224,-65.937157,88.593964,24.404072,-63.715534,65.759361,32.712471,-58.388241,67.43528,47.358643
30,0.25,0.000075,0.000043,-0.001023,1,-52.250145,69.439499,33.001225,-51.78157,71.724449,68.748428,-51.806278,67.187965,68.904556,-52.700417,67.064148,-2.9163,-52.712326,71.781448,-2.731785,-51.773472,71.727463,68.735237,-51.814461,67.185043,68.900208,-52.688938,67.082825,-2.911369,-52.726151,71.758499,-2.713798,-67.928558,82.962219,18.123121,-56.645966,83.088684,47.593315,-61.697433,98.375664,32.489979,-67.304703,98.731453,17.277596,-56.409584,98.587959,47.409424,-61.311287,72.721687,37.204041,-68.579742,67.265747,18.008707,-65.953522,88.58699,24.385782,-63.716473,65.749146,32.695148,-58.37645,67.432899,47.343426
31,0.258,0.000078,0.000028,-0.000839,1,-52.250488,69.439964,33.001503,-51.783825,71.724876,68.748734,-51.806854,67.188385,68.904831,-52.698811,67.064667,-2.916047,-52.712463,71.78196,-2.731505,-51.775646,71.729767,68.735596,-51.815025,67.183678,68.90065,-52.688061,67.082863,-2.912047,-52.725853,71.758743,-2.713111,-67.942108,82.949158,18.111334,-56.649834,83.067719,47.569191,-61.721134,98.356621,32.473854,-67.322144,98.720192,17.268953,-56.41489,98.577972,47.396027,-61.318726,72.711296,37.191002,-68.597481,67.2537,17.980711,-65.964745,88.577225,24.376905,-63.719837,65.736122,32.68425,-58.377426,67.422928,47.333286
32,0.266,0.000075,0.000036,-0.000833,1,-52.250053,69.439659,33.001862,-51.782818,71.724823,68.749069,-51.805801,67.188332,68.905197,-52.698944,67.06411,-2.915666,-52.71265,71.781395,-2.73115,-51.774452,71.729507,68.73735,-51.814167,67.183884,68.901169,-52.688522,67.081299,-2.913079,-52.725983,71.758827,-2.713172,-67.955757,82.934258,18.100742,-56.662029,83.056229,47.549679,-61.737095,98.349335,32.466305,-67.341652,98.707977,17.267872,-56.418068,98.567413,47.385281,-61.319794,72.708382,37.170689,-68.610313,67.240715,17.966936,-65.989777,88.558411,24.369633,-63.694866,65.727547,32.663708,-58.365143,67.437393,47.32457
