Format Version,1.23,Take Name,textured_hang_exp_6,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 03.28.47.895 下午,Capture Start Frame,40880,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,0.000005,0.000021,-0.000888,1,-52.249588,69.385231,33.004539,-51.783222,71.675316,68.75145,-51.806702,67.138847,68.908203,-52.697617,67.004723,-2.912667,-52.710812,71.722046,-2.72882,-51.777809,71.679115,68.737114,-51.811855,67.134766,68.917374,-52.692646,67.001198,-2.913815,-52.715755,71.726059,-2.723392,-75.127441,86.091507,15.754907,-77.454437,91.638496,25.915897,-75.979828,101.030991,30.856544,-76.140366,101.561829,14.386013,-75.514977,101.256691,47.441917,-74.689796,85.290108,46.949646,-77.090645,79.143959,38.32037,-76.784637,68.784416,32.01918,-74.36454,69.855354,16.126526,-75.570854,69.013611,48.13591
5,0.041,0.000019,0.000034,-0.000831,1,-52.249779,69.38475,33.004833,-51.782738,71.67392,68.751785,-51.805698,67.137444,68.908417,-52.698475,67.005173,-2.912426,-52.712204,71.722481,-2.728447,-51.778053,71.67543,68.742996,-51.81031,67.135704,68.91581,-52.693302,67.001587,-2.915621,-52.717251,71.72625,-2.724089,-75.127502,86.08432,15.761524,-77.464317,91.630081,25.918314,-75.977966,101.023743,30.861612,-76.138702,101.556061,14.389258,-75.513863,101.248276,47.442291,-74.700996,85.27861,46.951561,-77.097282,79.140015,38.319839,-76.795181,68.778709,32.020267,-74.361008,69.852051,16.128918,-75.573906,69.007812,48.136417
6,0.05,0.000007,0.000022,-0.000929,1,-52.250526,69.385223,33.003078,-51.783901,71.675179,68.749992,-51.807751,67.13871,68.906738,-52.698826,67.004845,-2.91414,-52.711636,71.722168,-2.73028,-51.778255,71.678421,68.737305,-51.813114,67.135231,68.914818,-52.693333,67.00071,-2.915482,-52.716923,71.726585,-2.725167,-75.128021,86.081238,15.761115,-77.464386,91.621887,25.919327,-75.979179,101.015961,30.864906,-76.13829,101.550423,14.392814,-75.509087,101.228645,47.452175,-74.709251,85.265427,46.953484,-77.105385,79.129791,38.318504,-76.804184,68.771683,32.017239,-74.354271,69.850044,16.130514,-75.580513,68.995758,48.130501
7,0.058,-0.000006,0.000016,-0.001075,1,-52.250732,69.385063,33.0033,-51.783829,71.675804,68.750153,-51.809013,67.139359,68.907021,-52.699333,67.003891,-2.913857,-52.710758,71.721214,-2.730116,-51.77816,71.678429,68.736176,-51.814522,67.136345,68.915787,-52.693569,66.99971,-2.914674,-52.716381,71.725822,-2.724739,-75.129089,86.076431,15.761642,-77.493698,91.598541,25.909584,-75.975433,100.999916,30.866238,-76.138977,101.545273,14.394067,-75.510582,101.21566,47.452152,-74.718521,85.254005,46.957253,-77.11673,79.122475,38.320084,-76.812119,68.762978,32.012135,-74.34874,69.843178,16.134474,-75.585876,68.982635,48.12484
8,0.066,0.000001,0.000022,-0.000935,1,-52.250248,69.385239,33.003052,-51.78355,71.675568,68.749939,-51.807457,67.139107,68.906731,-52.698624,67.004486,-2.91414,-52.711369,71.721817,-2.730328,-51.778465,71.677887,68.735466,-51.812202,67.136528,68.915054,-52.693451,67.001274,-2.915556,-52.716316,71.725342,-2.723969,-75.130287,86.072189,15.761134,-77.494171,91.590897,25.909811,-75.972855,100.984634,30.862766,-76.136841,101.540138,14.394009,-75.507683,101.200638,47.456188,-74.729156,85.239426,46.951809,-77.124138,79.113472,38.314014,-76.819084,68.754616,32.008217,-74.342812,69.836464,16.126162,-75.593735,68.973083,48.120205
9,0.075,0.000007,0.000025,-0.000948,1,-52.250664,69.385437,33.002457,-51.78371,71.675339,68.749367,-51.807739,67.138878,68.906113,-52.699299,67.005104,-2.914762,-52.711922,71.722427,-2.730891,-51.778854,71.676857,68.736145,-51.812428,67.137024,68.91433,-52.693779,66.999893,-2.916724,-52.71706,71.727715,-2.724694,-75.131752,86.0662,15.761251,-77.499237,91.581932,25.907591,-75.997688,100.95594,30.853397,-76.145752,101.520767,14.406586,-75.512299,101.186691,47.451893,-74.71402,85.234795,46.952023,-77.130829,79.103889,38.311222,-76.822891,68.744926,32.00309,-74.327232,69.836006,16.118845,-75.623169,68.949387,48.111958
10,0.083,0.00001,0.000015,-0.000857,1,-52.250256,69.385048,33.002888,-51.784443,71.674805,68.749825,-51.807648,67.138336,68.906532,-52.697723,67.004868,-2.914348,-52.711212,71.722183,-2.730453,-51.779186,71.677139,68.736359,-51.812698,67.135689,68.915359,-52.692268,67.000984,-2.916635,-52.716469,71.726349,-2.724268,-75.136978,86.062523,15.756687,-77.504639,91.571014,25.906456,-75.997963,100.944885,30.853085,-76.14505,101.514801,14.406015,-75.511894,101.171707,47.454895,-74.716576,85.224312,46.948418,-77.1408,79.09214,38.307201,-76.837128,68.733208,31.994415,-74.31768,69.817383,16.110048,-75.636635,68.938599,48.104282
11,0.091,0.000012,0.00002,-0.000806,1,-52.250229,69.385231,33.003296,-51.784306,71.674942,68.750237,-51.807045,67.138466,68.906937,-52.6978,67.005104,-2.913943,-52.711765,71.72242,-2.730036,-51.778889,71.678345,68.737099,-51.81234,67.134659,68.916191,-52.692383,67.000557,-2.915482,-52.717113,71.727409,-2.725086,-75.138451,86.058487,15.753862,-77.500977,91.568443,25.902084,-75.996727,100.939407,30.854883,-76.145638,101.508507,14.405828,-75.511772,101.159668,47.453804,-74.725151,85.210251,46.945839,-77.143974,79.085487,38.302509,-76.841316,68.728722,31.988165,-74.303886,69.810036,16.097549,-75.648972,68.928383,48.098431
12,0.1,-0.000007,0.000016,-0.000932,1,-52.250011,69.385239,33.003487,-51.783772,71.676186,68.750343,-51.807648,67.139725,68.907211,-52.697926,67.003868,-2.913669,-52.710705,71.721199,-2.72994,-51.778473,71.678352,68.736588,-51.812786,67.137184,68.915924,-52.69252,66.999924,-2.915083,-52.715958,71.725517,-2.724121,-75.144135,86.04982,15.752463,-77.508781,91.556976,25.90387,-75.996857,100.932716,30.857533,-76.145859,101.501968,14.403166,-75.511055,101.146545,47.453732,-74.728996,85.200783,46.943172,-77.162903,79.070137,38.296547,-76.849777,68.721046,31.982327,-74.298355,69.806168,16.089275,-75.665947,68.913177,48.094738
13,0.108,0,0.00002,-0.000971,1,-52.251148,69.385475,33.002697,-51.784409,71.675835,68.749573,-51.808643,67.139374,68.90638,-52.699566,67.004692,-2.914482,-52.711983,71.722015,-2.730682,-51.779251,71.679131,68.73613,-51.813465,67.13588,68.914566,-52.694595,67.000977,-2.915782,-52.716766,71.726051,-2.725195,-75.148216,86.048302,15.748501,-77.513611,91.549606,25.900518,-75.996796,100.927208,30.857485,-76.148209,101.496872,14.403701,-75.513062,101.136169,47.455254,-74.732582,85.190842,46.940651,-77.164879,79.063614,38.290138,-76.85627,68.712112,31.978613,-74.289986,69.801956,16.087412,-75.684509,68.900475,48.086765
14,0.116,0.000003,0.000013,-0.000917,1,-52.25042,69.385452,33.002357,-51.784451,71.675644,68.74926,-51.808189,67.139175,68.906036,-52.698063,67.004837,-2.914846,-52.710987,71.722153,-2.73101,-51.779324,71.678543,68.735901,-51.81316,67.135933,68.914703,-52.693081,67.001366,-2.916095,-52.715935,71.726067,-2.725679,-75.15892,86.043701,15.740331,-77.522911,91.534172,25.903124,-75.998001,100.919067,30.859259,-76.150291,101.491074,14.403833,-75.515274,101.123322,47.452549,-74.735542,85.179375,46.935455,-77.179802,79.050293,38.285419,-76.86657,68.701317,31.970749,-74.285309,69.799232,16.083223,-75.714127,68.887032,48.079216
15,0.125,-0.000002,0.000015,-0.001117,0.999999,-52.25169,69.385345,33.002842,-51.784653,71.675751,68.749718,-51.810211,67.139305,68.906548,-52.700436,67.004501,-2.914336,-52.711468,71.721825,-2.73056,-51.778938,71.678368,68.736954,-51.815594,67.136505,68.914749,-52.694695,67.000374,-2.916834,-52.716888,71.726097,-2.724532,-75.164864,86.039322,15.734787,-77.522346,91.517677,25.896019,-76.000885,100.910141,30.859703,-76.151917,101.482948,14.403881,-75.516266,101.108185,47.454159,-74.735809,85.166618,46.931503,-77.190605,79.033157,38.279728,-76.872559,68.693268,31.963369,-74.279144,69.795403,16.083593,-75.732529,68.875961,48.071785
16,0.133,0.00001,0.000009,-0.000985,1,-52.251011,69.38546,33.002342,-51.785011,71.67511,68.749283,-51.809376,67.138649,68.905983,-52.698689,67.005394,-2.9149,-52.710968,71.722717,-2.731004,-51.778866,71.678345,68.736427,-51.814812,67.135521,68.91214,-52.692528,67.001816,-2.916622,-52.716602,71.726295,-2.724294,-75.169907,86.032364,15.73037,-77.531143,91.503021,25.894594,-76.003059,100.901558,30.859625,-76.153656,101.475189,14.404546,-75.518433,101.097313,47.45364,-74.737999,85.155884,46.924789,-77.200768,79.022453,38.273819,-76.88147,68.681183,31.959894,-74.275841,69.791,16.082405,-75.745705,68.864929,48.069077
17,0.141,0.000014,0.000024,-0.00097,1,-52.250546,69.384972,33.00293,-51.783531,71.674332,68.74987,-51.807755,67.137871,68.90654,-52.699238,67.005196,-2.91431,-52.711658,71.722504,-2.730376,-51.777214,71.678505,68.736534,-51.813465,67.133736,68.914467,-52.693302,67.000877,-2.916178,-52.717209,71.726929,-2.724638,-75.180428,86.016953,15.726402,-77.529266,91.497459,25.893909,-76.00238,100.891174,30.861797,-76.152443,101.46698,14.40461,-75.520096,101.078842,47.458893,-74.738297,85.148453,46.923847,-77.208908,79.014458,38.270611,-76.88633,68.670891,31.958666,-74.270401,69.786522,16.083963,-75.760445,68.855576,48.068062
18,0.15,0.000019,0.000013,-0.000892,1,-52.250004,69.385567,33.003315,-51.784142,71.67469,68.75029,-51.807659,67.138222,68.906929,-52.697533,67.00602,-2.913967,-52.71069,71.723335,-2.729988,-51.77837,71.678497,68.736084,-51.812851,67.13446,68.91568,-52.692211,67.002556,-2.917004,-52.715706,71.726974,-2.723229,-75.183868,86.005936,15.724407,-77.532272,91.490372,25.893656,-76.003571,100.88147,30.860619,-76.154449,101.455643,14.404792,-75.521713,101.057556,47.454731,-74.739174,85.120636,46.920933,-77.208977,79.006401,38.271843,-76.882469,68.663445,31.957426,-74.265419,69.781769,16.086079,-75.774818,68.8452,48.069084
19,0.158,0.000015,0.00003,-0.000788,1,-52.249409,69.385246,33.002724,-51.782852,71.674767,68.749664,-51.80542,67.13829,68.906342,-52.697617,67.00531,-2.914524,-52.71175,71.722626,-2.730581,-51.777767,71.678123,68.736031,-51.810287,67.134644,68.915131,-52.692612,67.001091,-2.915924,-52.716618,71.727219,-2.725159,-75.204353,85.98838,15.72324,-77.530518,91.483955,25.89522,-76.002831,100.86837,30.857632,-76.150795,101.446686,14.411257,-75.523582,101.044861,47.457619,-74.739891,85.110107,46.920906,-77.209,78.995399,38.271759,-76.885864,68.650528,31.953362,-74.265305,69.772781,16.087645,-75.789009,68.835991,48.070747
20,0.166,0.000003,0.000015,-0.000907,1,-52.250046,69.384636,33.003109,-51.784008,71.674904,68.750015,-51.807659,67.138435,68.906799,-52.697754,67.003944,-2.914095,-52.71077,71.721268,-2.730271,-51.77858,71.678871,68.736488,-51.812996,67.134026,68.91658,-52.692497,66.999031,-2.915398,-52.71603,71.726707,-2.725654,-75.210266,85.976616,15.723711,-77.538277,91.471107,25.892714,-76.000931,100.85791,30.857819,-76.155937,101.434883,14.408252,-75.524307,101.033424,47.455292,-74.739883,85.099205,46.920181,-77.211449,78.988876,38.272495,-76.889549,68.640205,31.956875,-74.264351,69.765457,16.089727,-75.799988,68.828293,48.072289
21,0.175,0.000014,0.000026,-0.000735,1,-52.249432,69.384537,33.003521,-51.783363,71.674149,68.750465,-51.805454,67.13768,68.907135,-52.69714,67.004517,-2.913719,-52.711773,71.721825,-2.729788,-51.777809,71.678513,68.735489,-51.810604,67.133141,68.915955,-52.691978,67.000618,-2.914258,-52.716805,71.726158,-2.724424,-75.217346,85.964806,15.722397,-77.540421,91.459221,25.894011,-76.000389,100.846992,30.855095,-76.154236,101.42585,14.411418,-75.524048,101.017654,47.458878,-74.742058,85.082886,46.918343,-77.217758,78.975304,38.270157,-76.889709,68.633575,31.95541,-74.266449,69.756302,16.090456,-75.812691,68.817505,48.069336
22,0.183,0.000017,0.000031,-0.000801,1,-52.249561,69.384361,33.002914,-51.782864,71.673706,68.74987,-51.80555,67.13723,68.906517,-52.697914,67.004601,-2.914336,-52.711929,71.721916,-2.730381,-51.777637,71.678497,68.735252,-51.810043,67.132774,68.913612,-52.69342,67.000328,-2.915367,-52.716057,71.726257,-2.72415,-75.22245,85.958115,15.720502,-77.543068,91.448494,25.893063,-76.003738,100.816071,30.838215,-76.155319,101.416885,14.412146,-75.522545,101.004936,47.458717,-74.745789,85.07077,46.91885,-77.216476,78.965416,38.272381,-76.904259,68.611786,31.952499,-74.267754,69.748154,16.090385,-75.821648,68.809113,48.069958
23,0.191,0.00002,0.000031,-0.000776,1,-52.249294,69.384323,33.003227,-51.782726,71.673485,68.750191,-51.805187,67.137001,68.906815,-52.697517,67.004761,-2.914038,-52.711761,71.722069,-2.730054,-51.777828,71.678421,68.735039,-51.809578,67.132141,68.915237,-52.693069,67.000366,-2.914771,-52.715969,71.726746,-2.724404,-75.230194,85.94986,15.720905,-77.547325,91.438164,25.893095,-76.005951,100.801155,30.834011,-76.157318,101.409378,14.412524,-75.518974,100.992012,47.463657,-74.731003,85.058907,46.927139,-77.220001,78.953911,38.269993,-76.904121,68.602409,31.948406,-74.273087,69.741089,16.090178,-75.84713,68.786903,48.073372
24,0.2,0.000021,0.000011,-0.000807,1,-52.250011,69.384712,33.003059,-51.784714,71.673729,68.750046,-51.807457,67.137245,68.906662,-52.696957,67.005287,-2.914235,-52.710922,71.722595,-2.730232,-51.778732,71.678909,68.736145,-51.812492,67.132599,68.913002,-52.69186,67.000404,-2.915565,-52.715538,71.727386,-2.723733,-75.237122,85.943375,15.717361,-77.549728,91.429916,25.89502,-76.008194,100.793137,30.834631,-76.163162,101.394737,14.406443,-75.518242,100.981079,47.464169,-74.731102,85.044739,46.928974,-77.224403,78.941658,38.27404,-76.911102,68.595375,31.949308,-74.282173,69.72702,16.088638,-75.860252,68.772728,48.072052
25,0.208,0.000054,0.000041,-0.00043,1,-52.249176,69.382538,33.006039,-51.783424,71.669594,68.753151,-51.802742,67.133095,68.90947,-52.696522,67.005089,-2.911386,-52.714027,71.722374,-2.727079,-51.77837,71.679085,68.736237,-51.80785,67.122444,68.929169,-52.692543,67.000671,-2.915786,-52.718002,71.727539,-2.724691,-75.240517,85.934898,15.718206,-77.553673,91.423103,25.894535,-76.007339,100.787292,30.837587,-76.163071,101.388458,14.411041,-75.514015,100.971306,47.467033,-74.738434,85.028389,46.931614,-77.222862,78.934242,38.272263,-76.913002,68.584373,31.949198,-74.287231,69.718742,16.085056,-75.868591,68.762337,48.071018
26,0.216,0.000028,0.000036,-0.000682,1,-52.249439,69.384483,33.003624,-51.782913,71.673164,68.75061,-51.804523,67.136673,68.907166,-52.697598,67.005409,-2.913678,-52.712727,71.72271,-2.729609,-51.777817,71.678757,68.735901,-51.80949,67.13063,68.918419,-52.693592,67.001747,-2.915262,-52.716755,71.726974,-2.725126,-75.245628,85.925667,15.717651,-77.554161,91.416016,25.896889,-76.00666,100.779938,30.841244,-76.166504,101.375328,14.410193,-75.508713,100.955055,47.465698,-74.741776,85.002182,46.925156,-77.220543,78.925873,38.275562,-76.917068,68.575874,31.947031,-74.294197,69.709831,16.081877,-75.879089,68.75,48.071487
27,0.225,0.000017,0.000013,-0.001037,1,-52.250801,69.384705,33.003342,-51.784325,71.673828,68.750313,-51.809155,67.137367,68.90696,-52.698971,67.005165,-2.913925,-52.710766,71.722481,-2.72997,-51.777737,71.679016,68.735374,-51.815159,67.132156,68.915916,-52.692871,66.999832,-2.914861,-52.71653,71.728035,-2.724617,-75.244675,85.901138,15.719008,-77.54763,91.408455,25.900873,-76.006836,100.770508,30.84145,-76.166809,101.363625,14.410089,-75.502983,100.940231,47.466949,-74.769264,84.977829,46.93214,-77.219864,78.915428,38.277374,-76.922401,68.56427,31.946564,-74.304291,69.699982,16.077747,-75.88427,68.739471,48.07449
28,0.233,0.00002,0.000018,-0.000973,1,-52.250797,69.385384,33.002731,-51.784218,71.674339,68.749702,-51.808475,67.137871,68.906319,-52.699055,67.006012,-2.914542,-52.711445,71.723328,-2.730551,-51.7789,71.679947,68.735809,-51.813568,67.131958,68.91568,-52.694237,67.001595,-2.914728,-52.716267,71.728333,-2.726621,-75.248451,85.888206,15.715066,-77.553131,91.397446,25.901859,-76.005646,100.753494,30.850155,-76.167778,101.353584,14.40929,-75.498299,100.930367,47.466923,-74.770149,84.962181,46.932781,-77.221527,78.882561,38.282543,-76.930359,68.552757,31.953388,-74.325928,69.685181,16.075434,-75.890709,68.72892,48.075455
29,0.241,0.000021,0.000027,-0.000841,1,-52.250301,69.386223,33.002811,-51.783691,71.675255,68.749786,-51.806747,67.138779,68.906395,-52.69857,67.006783,-2.914464,-52.712204,71.724098,-2.730468,-51.7785,71.679619,68.73613,-51.811718,67.134193,68.916283,-52.694012,67.003723,-2.917194,-52.716793,71.727608,-2.724694,-75.252762,85.88002,15.716095,-77.55024,91.389671,25.900496,-76.004044,100.741669,30.850359,-76.168465,101.341125,14.408876,-75.491043,100.921783,47.467499,-74.774574,84.94809,46.932663,-77.223862,78.864075,38.284538,-76.932404,68.538918,31.951294,-74.339767,69.671669,16.074474,-75.892365,68.715485,48.073463
30,0.25,0.000028,0.000031,-0.0008,1,-52.250195,69.386253,33.002235,-51.783489,71.674789,68.749245,-51.806175,67.138306,68.905792,-52.698551,67.007301,-2.91507,-52.712566,71.724609,-2.731007,-51.777195,71.680168,68.735733,-51.812397,67.132469,68.917961,-52.693619,67.004326,-2.918548,-52.717537,71.728065,-2.726418,-75.255356,85.868675,15.71481,-77.550598,91.377831,25.902828,-75.998062,100.731194,30.851959,-76.168541,101.329826,14.406748,-75.480988,100.90519,47.47747,-74.778267,84.937134,46.934204,-77.239418,78.843811,38.284828,-76.936867,68.530228,31.952789,-74.3545,69.656403,16.074266,-75.89431,68.706215,48.075073
31,0.258,0.000019,0.000013,-0.001074,1,-52.251816,69.385231,33.002876,-51.78516,71.674141,68.749855,-51.810337,67.13768,68.906471,-52.700169,67.005898,-2.914399,-52.711605,71.723213,-2.73042,-51.778419,71.679573,68.735466,-51.816605,67.132164,68.916199,-52.694599,67.002197,-2.916312,-52.717148,71.727371,-2.72503,-75.257233,85.85688,15.719488,-77.544106,91.370163,25.903147,-75.996086,100.721214,30.853098,-76.16761,101.319763,14.409749,-75.472092,100.897095,47.476959,-74.780548,84.927193,46.935772,-77.242111,78.833672,38.289459,-76.944138,68.506531,31.952492,-74.365593,69.645134,16.075714,-75.896881,68.695656,48.076588
32,0.266,0.00002,0.000013,-0.000943,1,-52.251972,69.385567,33.002438,-51.785912,71.67453,68.749428,-51.809895,67.138062,68.906044,-52.699703,67.00618,-2.914846,-52.712379,71.723495,-2.730855,-51.779472,71.680618,68.733147,-51.81535,67.132507,68.913994,-52.694153,67.001808,-2.91537,-52.717514,71.728043,-2.724707,-75.253624,85.842773,15.724237,-77.539299,91.3638,25.909212,-75.993607,100.702896,30.861372,-76.167641,101.312866,14.409584,-75.461349,100.88427,47.479893,-74.782249,84.91584,46.938412,-77.239517,78.825394,38.290482,-76.938332,68.510078,31.960245,-74.377907,69.632378,16.07567,-75.895958,68.686905,48.078625
