Format Version,1.23,Take Name,textured_hang_exp_2,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 03.27.30.982 下午,Capture Start Frame,31650,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,0.000132,-0.000005,-0.000509,1,-52.249443,69.38591,32.995621,-51.786621,71.667282,68.743134,-51.806671,67.13076,68.898735,-52.693855,67.014168,-2.922216,-52.710636,71.731438,-2.737167,-51.779793,71.694641,68.747108,-51.812683,67.107681,68.892693,-52.688576,67.022636,-2.929374,-52.71629,71.721397,-2.727007,-64.828491,83.025833,13.267502,-65.440186,66.994469,14.300494,-66.88678,88.803726,23.354492,-63.764034,98.5159,11.712687,-69.343727,98.962685,27.786842,-75.59919,83.24559,43.847729,-73.829826,77.318619,34.924942,-74.742531,99.216614,43.324745,-77.894844,67.102074,44.132053,-72.532013,66.498894,28.806778
5,0.041,0.000133,-0.000004,-0.000459,1,-52.249603,69.386673,32.995533,-51.786987,71.668037,68.74305,-51.80658,67.131516,68.898651,-52.693802,67.014946,-2.922306,-52.711052,71.732208,-2.737254,-51.779652,71.695229,68.74765,-51.813351,67.107483,68.891731,-52.688099,67.024025,-2.929648,-52.717125,71.721527,-2.726853,-64.828171,83.022705,13.271935,-65.44101,66.990311,14.302932,-66.890038,88.801506,23.358234,-63.769203,98.512909,11.714834,-69.35099,98.960266,27.78548,-75.603821,83.242973,43.852882,-73.827904,77.316719,34.933609,-74.747482,99.209785,43.328274,-77.893417,67.099022,44.139977,-72.516861,66.49369,28.820499
6,0.05,0.000138,0.000001,-0.00057,1,-52.249748,69.386528,32.995781,-51.786266,71.667412,68.743317,-51.806873,67.130882,68.898865,-52.694828,67.015289,-2.922082,-52.711029,71.732552,-2.736977,-51.778954,71.694275,68.746887,-51.813782,67.106323,68.893715,-52.689087,67.02388,-2.928445,-52.717007,71.722778,-2.728692,-64.825783,83.018044,13.27925,-65.445709,66.980835,14.306077,-66.89006,88.797531,23.363117,-63.782249,98.501709,11.708364,-69.356117,98.955238,27.78788,-75.608475,83.237679,43.855167,-73.820145,77.312622,34.938946,-74.753326,99.203041,43.331657,-77.893326,67.089241,44.14463,-72.499153,66.485077,28.834921
7,0.058,0.000174,0.000007,-0.000405,1,-52.249016,69.382156,32.999592,-51.785809,71.66066,68.747284,-51.804905,67.124115,68.902519,-52.693794,67.013306,-2.918431,-52.711552,71.730545,-2.732995,-51.778923,71.695312,68.747269,-51.810478,67.096344,68.905342,-52.686726,67.024666,-2.928074,-52.717262,71.721031,-2.727738,-64.82518,83.010765,13.28472,-65.442307,66.971298,14.310058,-66.891182,88.793457,23.366411,-63.788582,98.50351,11.717601,-69.363457,98.949188,27.790298,-75.611259,83.231537,43.858433,-73.817291,77.308647,34.940975,-74.759644,99.19561,43.331223,-77.896858,67.091873,44.16151,-72.483269,66.473976,28.846813
8,0.066,0.000159,-0.000006,-0.000285,1,-52.248146,69.385162,32.995831,-51.786446,71.664803,68.743469,-51.804459,67.128265,68.898827,-52.691395,67.015167,-2.922132,-52.710281,71.732407,-2.736831,-51.779568,71.695763,68.746895,-51.809727,67.105263,68.895157,-52.686565,67.024178,-2.92949,-52.715664,71.72142,-2.727392,-64.818176,83.006462,13.290074,-65.437469,66.960442,14.315028,-66.894325,88.787804,23.368364,-63.79195,98.493317,11.712343,-69.372444,98.944008,27.791496,-75.615074,83.226425,43.860668,-73.814621,77.303078,34.94397,-74.761887,99.188354,43.335499,-77.88398,67.076958,44.171005,-72.466583,66.455772,28.851795
9,0.075,0.000183,-0.000007,-0.000626,1,-52.250362,69.380386,32.99963,-51.787174,71.658028,68.747383,-51.808285,67.12149,68.902527,-52.695156,67.01239,-2.918452,-52.710838,71.729637,-2.732927,-51.778828,71.694931,68.746346,-51.814587,67.093903,68.905701,-52.687939,67.023674,-2.928541,-52.716732,71.720062,-2.726901,-64.814117,83.001686,13.293484,-65.430046,66.953438,14.318922,-66.897285,88.782043,23.371241,-63.801788,98.487526,11.71356,-69.381126,98.936859,27.791019,-75.61615,83.219864,43.862705,-73.806633,77.294052,34.957676,-74.77462,99.175644,43.331501,-77.877365,67.063835,44.174606,-72.50663,66.414627,28.85092
10,0.083,0.000114,0.000017,-0.000308,1,-52.248169,69.387398,32.996342,-51.784748,71.670235,68.743752,-51.802963,67.133705,68.899521,-52.693153,67.014191,-2.921391,-52.711815,71.731453,-2.736506,-51.778336,71.695099,68.747673,-51.810436,67.106056,68.890556,-52.686821,67.024284,-2.928195,-52.717655,71.721176,-2.726785,-64.809357,82.998741,13.298032,-65.424835,66.946625,14.321733,-66.897102,88.777168,23.37299,-63.820057,98.476524,11.713173,-69.387283,98.931572,27.790764,-75.618179,83.214638,43.863132,-73.802864,77.287659,34.959202,-74.781609,99.169693,43.329739,-77.879227,67.058365,44.178123,-72.502159,66.409912,28.851028
11,0.091,0.00018,-0.000006,-0.000521,1,-52.249805,69.38121,32.999649,-51.787037,71.659164,68.747375,-51.807201,67.122627,68.90255,-52.694164,67.012901,-2.918413,-52.710827,71.730148,-2.732918,-51.779003,71.695236,68.747238,-51.813499,67.094742,68.905098,-52.686943,67.023102,-2.928131,-52.716721,71.72142,-2.727381,-64.802711,82.995895,13.301031,-65.416946,66.940651,14.321819,-66.901657,88.77636,23.374825,-63.827801,98.46917,11.714809,-69.396301,98.925407,27.789726,-75.619331,83.207581,43.863327,-73.831192,77.254799,34.96946,-74.787399,99.160782,43.32972,-77.875214,67.052994,44.17981,-72.495255,66.399391,28.858068
12,0.1,0.000175,-0.000009,-0.000643,1,-52.250187,69.380913,32.999836,-51.787029,71.659081,68.747559,-51.808304,67.122551,68.902763,-52.694958,67.01239,-2.918211,-52.710468,71.729645,-2.732757,-51.778919,71.69545,68.747337,-51.814659,67.094269,68.906128,-52.686714,67.023712,-2.928546,-52.716957,71.720383,-2.727461,-64.795746,82.990517,13.302277,-65.410248,66.930305,14.324811,-66.902664,88.772354,23.372898,-63.835747,98.463837,11.714641,-69.414543,98.913445,27.788935,-75.618942,83.199738,43.862362,-73.772781,77.287292,34.962402,-74.815025,99.146706,43.334,-77.870323,67.043159,44.17857,-72.48185,66.384392,28.862534
13,0.108,0.000145,0.000006,-0.000374,1,-52.249424,69.385849,32.995567,-51.786476,71.666428,68.743126,-51.805298,67.129898,68.898621,-52.693947,67.014915,-2.922323,-52.711987,71.73217,-2.737153,-51.779442,71.695824,68.747055,-51.811554,67.104652,68.893173,-52.688396,67.024361,-2.929347,-52.717854,71.72123,-2.72782,-64.789009,82.984962,13.305603,-65.380241,66.874489,14.334381,-66.904541,88.763603,23.372847,-63.844387,98.458878,11.71384,-69.419388,98.907616,27.785566,-75.616043,83.1922,43.860634,-73.764153,77.284119,34.960114,-74.819862,99.13784,43.329437,-77.866287,67.033211,44.17617,-72.472038,66.370537,28.863976
14,0.116,0.000134,-0.000007,-0.000589,1,-52.249962,69.386635,32.995789,-51.786934,71.667793,68.743309,-51.807713,67.131271,68.898903,-52.694588,67.015099,-2.922058,-52.710617,71.732368,-2.736995,-51.778938,71.695854,68.747421,-51.815479,67.105118,68.891815,-52.688278,67.025597,-2.928945,-52.717148,71.720512,-2.726981,-64.784996,82.978233,13.306425,-65.361229,66.860886,14.337176,-66.905251,88.758514,23.371407,-63.850792,98.452698,11.710617,-69.423134,98.901283,27.784964,-75.615173,83.185791,43.859291,-73.81971,77.240524,34.962238,-74.823997,99.128906,43.331264,-77.856834,67.024628,44.175495,-72.463058,66.362434,28.866112
15,0.125,0.000118,0.000003,-0.000646,1,-52.250069,69.387978,32.996021,-51.786102,71.670242,68.743469,-51.807392,67.133728,68.8992,-52.695656,67.015335,-2.921745,-52.71114,71.732613,-2.736834,-51.778263,71.696632,68.748398,-51.816143,67.105469,68.890862,-52.688496,67.025574,-2.929476,-52.717979,71.721832,-2.727087,-64.778557,82.972679,13.305609,-65.351395,66.855545,14.344128,-66.902718,88.753853,23.368715,-63.855278,98.44445,11.707772,-69.427277,98.896423,27.78179,-75.614548,83.176331,43.855335,-73.759514,77.263298,34.958881,-74.826065,99.115685,43.3284,-77.84594,67.01239,44.1735,-72.456131,66.346146,28.864428
16,0.133,0.000153,0.000005,-0.000579,1,-52.249611,69.384209,32.999424,-51.785778,71.663994,68.747025,-51.806461,67.127464,68.902435,-52.695049,67.014069,-2.918506,-52.711159,71.731323,-2.733257,-51.778473,71.696304,68.74826,-51.813828,67.095375,68.9039,-52.68718,67.025391,-2.928501,-52.717747,71.72139,-2.727118,-64.773926,82.969269,13.305193,-65.342728,66.851723,14.34726,-66.901962,88.748322,23.366056,-63.861824,98.439468,11.706332,-69.430969,98.889755,27.777554,-75.611519,83.170769,43.854836,-73.812508,77.221886,34.96014,-74.829033,99.108658,43.328712,-77.831329,67.001465,44.163265,-72.446976,66.338928,28.862577
17,0.141,0.000135,-0.000008,-0.000492,1,-52.248825,69.386543,32.996254,-51.786346,71.667717,68.743782,-51.806248,67.131195,68.899361,-52.69289,67.014999,-2.921596,-52.709824,71.732262,-2.736521,-51.778919,71.696442,68.746696,-51.813271,67.105026,68.892548,-52.68689,67.024429,-2.927924,-52.71603,71.721519,-2.726077,-64.767303,82.966042,13.302675,-65.329567,66.846008,14.350355,-66.898865,88.745369,23.364351,-63.867165,98.434708,11.701214,-69.433861,98.883507,27.77206,-75.609955,83.164551,43.851887,-73.776405,77.213737,34.942493,-74.829979,99.101295,43.32563,-77.822578,66.99382,44.159187,-72.441879,66.329613,28.857357
18,0.15,0.00016,-0.000008,-0.000731,1,-52.249973,69.382812,32.999958,-51.786346,71.662003,68.747589,-51.808411,67.125481,68.902946,-52.695232,67.013252,-2.918008,-52.709919,71.730515,-2.7327,-51.777821,71.696495,68.74765,-51.815964,67.095329,68.905205,-52.687305,67.0233,-2.928774,-52.716671,71.721458,-2.725557,-64.760994,82.963524,13.301627,-65.311935,66.843628,14.35301,-66.896996,88.742332,23.360012,-63.870811,98.430626,11.695493,-69.45533,98.878174,27.760315,-75.600967,83.151825,43.840805,-73.764549,77.209129,34.940266,-74.830063,99.093979,43.320072,-77.813332,66.986595,44.156464,-72.435555,66.319878,28.854853
19,0.158,0.000157,0.000001,-0.000451,1,-52.248158,69.38559,32.995415,-51.785202,71.665237,68.743034,-51.804722,67.128708,68.898407,-52.692692,67.015587,-2.922529,-52.710014,71.732834,-2.737251,-51.777122,71.695351,68.746681,-51.811062,67.10585,68.893837,-52.686787,67.023941,-2.929636,-52.716743,71.722382,-2.727288,-64.747742,82.953072,13.290411,-65.27813,66.843002,14.365776,-66.893867,88.739243,23.357613,-63.872643,98.428856,11.690211,-69.456383,98.873123,27.756681,-75.595787,83.145103,43.834225,-73.706459,77.235466,34.93507,-74.829796,99.091866,43.318901,-77.802841,66.98436,44.153358,-72.429886,66.317299,28.855396
20,0.166,0.000126,0.000012,-0.000436,1,-52.248425,69.387901,32.995995,-51.784752,71.6698,68.743469,-51.804142,67.133278,68.899124,-52.693676,67.015633,-2.921793,-52.711128,71.732895,-2.736807,-51.777744,71.695068,68.746719,-51.811588,67.107491,68.892059,-52.687656,67.0252,-2.927717,-52.717072,71.722603,-2.727816,-64.741203,82.950485,13.28521,-65.252251,66.847397,14.372694,-66.889862,88.741348,23.353642,-63.877869,98.427811,11.68411,-69.458809,98.873016,27.75001,-75.592827,83.142052,43.829327,-73.698326,77.234207,34.930779,-74.832581,99.087967,43.311562,-77.792648,66.980141,44.14679,-72.425293,66.309402,28.849047
21,0.175,0.000151,-0.000005,-0.000606,1,-52.248795,69.383469,32.998993,-51.785545,71.663406,68.746597,-51.80648,67.126884,68.902031,-52.693645,67.013161,-2.918935,-52.709507,71.730415,-2.73371,-51.778816,71.695961,68.747559,-51.813358,67.094063,68.903473,-52.687092,67.023972,-2.928986,-52.715248,71.720451,-2.726914,-64.734993,82.951134,13.278296,-65.243851,66.854256,14.366529,-66.889069,88.740356,23.348169,-63.880814,98.427177,11.675758,-69.462448,98.871727,27.742878,-75.589233,83.14032,43.824066,-73.691223,77.231422,34.928253,-74.815315,99.085754,43.302174,-77.780624,66.974838,44.141907,-72.421555,66.300537,28.838753
22,0.183,0.000188,-0.000016,-0.000395,1,-52.250301,69.380821,32.999538,-51.788837,71.658333,68.747314,-51.807858,67.121788,68.902412,-52.693333,67.012962,-2.918571,-52.711189,71.730209,-2.733007,-51.780766,71.697327,68.745247,-51.813652,67.094009,68.905502,-52.686508,67.023323,-2.927953,-52.716873,71.721199,-2.726724,-64.733803,82.976685,13.264048,-65.215271,66.877106,14.360672,-66.887207,88.741364,23.338791,-63.883812,98.428383,11.668412,-69.464096,98.870247,27.736612,-75.584061,83.137543,43.817429,-73.695999,77.201828,34.90406,-74.813301,99.08284,43.300266,-77.769157,66.96917,44.130627,-72.414238,66.296104,28.831017
23,0.191,0.000145,-0.000014,-0.000645,1,-52.249889,69.384857,32.996376,-51.787125,71.665161,68.743942,-51.808418,67.128639,68.899429,-52.694267,67.014183,-2.921525,-52.709763,71.731445,-2.736354,-51.778549,71.695892,68.747452,-51.815586,67.103951,68.894028,-52.688141,67.023209,-2.928627,-52.716404,71.720711,-2.726218,-64.729744,82.981613,13.257879,-65.210312,66.87355,14.367214,-66.884933,88.743057,23.332863,-63.886948,98.430359,11.661242,-69.465157,98.869728,27.731123,-75.580231,83.135475,43.812656,-73.650734,77.2127,34.900467,-74.815216,99.079468,43.295826,-77.758621,66.9664,44.126678,-72.405464,66.296188,28.825018
24,0.2,0.000153,-0.00002,-0.00087,1,-52.251465,69.38282,32.999672,-51.788097,71.662392,68.747292,-51.811428,67.125877,68.90271,-52.69648,67.012871,-2.918276,-52.709858,71.730133,-2.733034,-51.779079,71.698059,68.747353,-51.81929,67.095192,68.905098,-52.687626,67.023727,-2.929207,-52.71719,71.720673,-2.726122,-64.719902,82.964714,13.254972,-65.193192,66.883018,14.375307,-66.885094,88.74675,23.325541,-63.894783,98.429398,11.649022,-69.467613,98.871025,27.721798,-75.572441,83.13089,43.802067,-73.67791,77.190491,34.890781,-74.838493,99.074081,43.288258,-77.746254,66.96209,44.114117,-72.394821,66.292824,28.818476
25,0.208,0.000155,-0.000006,-0.000701,1,-52.250446,69.384956,32.997204,-51.786839,71.664497,68.744812,-51.808636,67.127975,68.900215,-52.695675,67.015053,-2.920741,-52.710636,71.732315,-2.735475,-51.77821,71.692635,68.755249,-51.815914,67.105232,68.892471,-52.689137,67.024673,-2.929112,-52.717789,71.720657,-2.727503,-64.712799,82.960846,13.250239,-65.176567,66.892586,14.378887,-66.881805,88.74823,23.318478,-63.898365,98.431351,11.642076,-69.471153,98.869202,27.714848,-75.568367,83.127472,43.795933,-73.668869,77.19796,34.869446,-74.824272,99.07653,43.27578,-77.736084,66.95771,44.105278,-72.385498,66.288918,28.814304
26,0.216,0.000119,-0.000013,-0.000738,1,-52.250862,69.38752,32.996101,-51.787609,71.669617,68.743553,-51.809738,67.13311,68.899277,-52.695744,67.015038,-2.921679,-52.710361,71.732315,-2.736759,-51.779453,71.697296,68.74807,-51.817852,67.106743,68.890778,-52.689098,67.025139,-2.928542,-52.717186,71.720871,-2.725984,-64.704704,82.961418,13.245325,-65.154526,66.898163,14.379479,-66.880005,88.748436,23.310671,-63.90366,98.428497,11.630992,-69.474922,98.867851,27.706236,-75.563309,83.125259,43.790226,-73.671234,77.177689,34.888069,-74.841873,99.068359,43.2728,-77.723732,66.956039,44.100018,-72.373543,66.289421,28.815845
27,0.225,0.000113,-0.000013,-0.00058,1,-52.250408,69.387451,32.995529,-51.787853,71.670113,68.742966,-51.808548,67.133598,68.898735,-52.694565,67.01442,-2.922225,-52.710678,71.731689,-2.737358,-51.780148,71.695992,68.74791,-51.816635,67.107651,68.890228,-52.687824,67.024002,-2.929925,-52.717369,71.721115,-2.726798,-64.699936,82.961304,13.238756,-65.131752,66.90123,14.385678,-66.876854,88.747993,23.30608,-63.905598,98.424004,11.621412,-69.476837,98.867378,27.696535,-75.557724,83.120552,43.781605,-73.656021,77.170837,34.881828,-74.847771,99.065987,43.262543,-77.713326,66.951965,44.095505,-72.313377,66.307846,28.808712
28,0.233,0.00016,-0.000017,-0.000752,1,-52.250839,69.383141,32.998936,-51.787819,71.662308,68.74659,-51.810074,67.125786,68.901947,-52.695488,67.013611,-2.919042,-52.70998,71.730865,-2.733734,-51.779629,71.696175,68.747169,-51.8176,67.095085,68.903687,-52.687584,67.024399,-2.929377,-52.716667,71.72123,-2.726946,-64.690407,82.962173,13.235691,-65.08902,66.910622,14.389835,-66.872314,88.746956,23.301001,-63.907463,98.424744,11.616006,-69.482124,98.864037,27.690527,-75.553123,83.114586,43.773766,-73.636742,77.167984,34.879559,-74.849022,99.061485,43.257992,-77.701408,66.945839,44.088371,-72.297928,66.306618,28.810823
29,0.241,0.000174,-0.000007,-0.000627,1,-52.249992,69.381866,32.999146,-51.786785,71.660133,68.746857,-51.807903,67.123604,68.902077,-52.694809,67.013252,-2.918896,-52.710472,71.730499,-2.733454,-51.778961,71.695755,68.746208,-51.814644,67.093361,68.904099,-52.687881,67.023682,-2.928689,-52.716591,71.720818,-2.726135,-64.685226,82.960686,13.232483,-65.065414,66.91185,14.393206,-66.869888,88.750069,23.297131,-63.909847,98.423302,11.608997,-69.48735,98.860367,27.684986,-75.55069,83.111801,43.76889,-73.633324,77.17556,34.857262,-74.847046,99.057266,43.247875,-77.689865,66.941063,44.084896,-72.286598,66.300308,28.805494
30,0.25,0.000109,0.000005,-0.000461,1,-52.248699,69.388206,32.996033,-51.785397,71.67131,68.743423,-51.805012,67.134789,68.899239,-52.693588,67.014732,-2.921683,-52.710808,71.731995,-2.736857,-51.778866,71.695335,68.746658,-51.813473,67.104988,68.889328,-52.687061,67.023903,-2.926981,-52.716682,71.722862,-2.727776,-64.675812,82.961563,13.226882,-65.044998,66.908859,14.39289,-66.866737,88.746445,23.289446,-63.911541,98.421417,11.599969,-69.493057,98.85717,27.677103,-75.541031,83.104584,43.761314,-73.62571,77.175835,34.851818,-74.852478,99.051788,43.246155,-77.67643,66.934769,44.076672,-72.311111,66.312309,28.76893
31,0.258,0.000112,-0.000012,-0.000476,1,-52.248447,69.386345,32.995186,-51.786297,71.669182,68.742607,-51.806049,67.132668,68.898399,-52.692177,67.01313,-2.922562,-52.70927,71.730408,-2.737704,-51.779186,71.695564,68.746605,-51.813835,67.105103,68.889519,-52.685974,67.023117,-2.929229,-52.715336,71.719635,-2.727318,-64.669273,82.963364,13.22187,-65.027466,66.908195,14.390901,-66.864899,88.74556,23.284472,-63.914085,98.419601,11.594925,-69.497559,98.855728,27.670622,-75.538483,83.097824,43.757195,-73.611046,77.167053,34.831829,-74.846741,99.048042,43.23727,-77.665489,66.929489,44.072781,-72.275513,66.338333,28.75013
32,0.266,0.000129,0,-0.000352,1,-52.248173,69.386665,32.994972,-51.785706,71.668411,68.742462,-51.804333,67.131882,68.898094,-52.692204,67.014565,-2.922845,-52.710461,71.731827,-2.737829,-51.778877,71.695137,68.746048,-51.811291,67.105972,68.889046,-52.686493,67.023582,-2.929191,-52.716297,71.721519,-2.726399,-64.660995,82.961487,13.219759,-65.010727,66.906059,14.386277,-66.863739,88.744652,23.278278,-63.914635,98.417953,11.585284,-69.497559,98.853668,27.666763,-75.538406,83.092369,43.748562,-73.60598,77.1633,34.827301,-74.847237,99.041786,43.231056,-77.656708,66.922737,44.06702,-72.262527,66.33847,28.746721
