Format Version,1.23,Take Name,textured_hang_exp_5,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 03.28.35.216 下午,Capture Start Frame,39358,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033,0.000001,0.000032,-0.00063,1,-52.248348,69.386162,33.000107,-51.782364,71.676781,68.746994,-51.803501,67.140297,68.903778,-52.695953,67.005135,-2.917075,-52.711575,71.72245,-2.733263,-51.778435,71.697601,68.745621,-51.809578,67.109665,68.892059,-52.692795,67.000008,-2.917508,-52.715046,71.727661,-2.722351,-70.124008,83.307091,21.520664,-68.303131,87.752312,32.279808,-64.792702,96.692047,37.158318,-71.179985,99.133636,22.361227,-57.736694,95.161552,52.43951,-58.107124,79.20993,50.041901,-63.87114,74.261894,42.455498,-69.640297,67.102798,20.005491,-66.20475,64.39518,35.488106,-59.812778,62.876328,50.344181
5,0.041,0,0.000047,-0.000588,1,-52.248066,69.386055,33.000858,-51.781185,71.676826,68.747726,-51.801933,67.14035,68.904518,-52.696575,67.004868,-2.916306,-52.712589,71.722183,-2.732506,-51.777477,71.697113,68.746788,-51.807541,67.111145,68.893372,-52.693398,66.999229,-2.917004,-52.716099,71.728012,-2.722049,-70.120285,83.308701,21.51918,-68.303596,87.749207,32.280327,-64.791298,96.689873,37.155388,-71.180862,99.13382,22.35918,-57.737129,95.157059,52.43811,-58.104603,79.208366,50.034584,-63.86599,74.26133,42.449409,-69.621582,67.101219,20.001091,-66.195732,64.394279,35.481842,-59.77882,62.886627,50.336403
6,0.05,0.000084,0.000014,-0.000733,1,-52.249466,69.379761,33.003902,-51.78429,71.664337,68.751183,-51.806366,67.127838,68.907211,-52.696281,67.004791,-2.913684,-52.710938,71.722069,-2.729091,-51.777809,71.696732,68.746414,-51.81284,67.095688,68.909714,-52.691235,66.998848,-2.917579,-52.716042,71.727913,-2.723302,-70.113037,83.312263,21.516127,-68.299942,87.734314,32.280964,-64.791161,96.689323,37.153851,-71.181557,99.13485,22.358263,-57.73877,95.155495,52.432919,-58.091217,79.198547,50.022579,-63.861637,74.258339,42.441101,-69.59848,67.108208,19.994844,-66.190025,64.396706,35.471672,-59.762581,62.894142,50.32692
7,0.058,0.000099,0.000007,-0.000791,1,-52.249454,69.378326,33.005222,-51.784485,71.661774,68.752579,-51.807087,67.125275,68.908478,-52.696068,67.004494,-2.91245,-52.710182,71.721779,-2.727708,-51.778866,71.695953,68.746826,-51.81229,67.093887,68.912102,-52.691746,66.998413,-2.917821,-52.714424,71.727562,-2.720978,-70.106293,83.317665,21.50716,-68.29821,87.73159,32.274899,-64.794678,96.688332,37.15015,-71.183426,99.136292,22.353523,-57.739742,95.151443,52.432961,-58.084614,79.19857,50.016899,-63.855183,74.25898,42.431694,-69.578751,67.11232,19.99081,-66.180946,64.399788,35.459393,-59.750824,62.891823,50.30386
8,0.066,0.000014,0.000027,-0.000662,1,-52.248562,69.384933,33.001537,-51.782799,71.674606,68.748489,-51.804234,67.138123,68.905167,-52.695953,67.004852,-2.91571,-52.711273,71.72216,-2.731779,-51.778202,71.696175,68.746819,-51.810795,67.108925,68.896027,-52.692001,66.99971,-2.917647,-52.715599,71.72731,-2.720845,-70.101181,83.320145,21.499853,-68.300697,87.745789,32.267159,-64.795357,96.68911,37.148552,-71.183807,99.138161,22.352783,-57.740635,95.152191,52.428448,-58.078037,79.196869,50.008564,-63.853813,74.260109,42.42231,-69.542313,67.126686,19.979498,-66.179283,64.400513,35.448013,-59.742142,62.889282,50.286991
9,0.075,0.000076,0.000019,-0.000907,1,-52.250404,69.380745,33.003613,-51.784073,71.665749,68.750847,-51.807724,67.129257,68.90696,-52.698402,67.005333,-2.913937,-52.711422,71.722626,-2.729416,-51.778275,71.696831,68.74675,-51.813675,67.097702,68.90831,-52.69381,66.999176,-2.918237,-52.716263,71.728867,-2.722469,-70.096054,83.324738,21.490246,-68.298332,87.755333,32.259361,-64.79744,96.689949,37.146488,-71.186295,99.141853,22.350182,-57.741726,95.152245,52.423851,-58.077602,79.199303,50.000088,-63.851337,74.263016,42.410271,-69.523201,67.131981,19.967966,-66.175232,64.401413,35.436134,-59.748032,62.882225,50.267757
10,0.083,0.000091,0.000004,-0.000758,1,-52.250229,69.37886,33.004665,-51.785641,71.662918,68.751976,-51.807945,67.126427,68.907951,-52.696461,67.00441,-2.912965,-52.710884,71.721687,-2.728301,-51.779186,71.696823,68.74704,-51.814209,67.093887,68.910614,-52.691292,66.998634,-2.918029,-52.716064,71.727234,-2.721466,-70.093552,83.329315,21.479548,-68.296158,87.757408,32.251446,-64.800461,96.690811,37.14167,-71.188202,99.145683,22.347263,-57.744503,95.15094,52.420162,-58.078991,79.19812,49.989281,-63.851135,74.275269,42.388069,-69.508446,67.140511,19.956654,-66.174736,64.404305,35.42466,-59.739052,62.881737,50.24585
11,0.091,0.000095,-0.000002,-0.000851,1,-52.250759,69.379051,33.004944,-51.786201,71.66275,68.752281,-51.809353,67.126251,68.908218,-52.696972,67.004959,-2.912709,-52.710522,71.722244,-2.728009,-51.779343,71.696899,68.747147,-51.816208,67.0923,68.910912,-52.691696,66.999527,-2.916034,-52.715851,71.727608,-2.722667,-70.089638,83.334526,21.473095,-68.294151,87.759445,32.246998,-64.802368,96.694008,37.136578,-71.190041,99.150322,22.34384,-57.745232,95.150116,52.41394,-58.082127,79.202316,49.976627,-63.850983,74.279327,42.377312,-69.497406,67.151024,19.942865,-66.171631,64.410233,35.412933,-59.729458,62.885242,50.226486
12,0.1,0.000004,0.000021,-0.000816,1,-52.249123,69.385025,33.000942,-51.783073,71.67524,68.747849,-51.805901,67.138763,68.904617,-52.696823,67.004387,-2.916267,-52.710693,71.721703,-2.732426,-51.778484,71.695618,68.745483,-51.812893,67.109207,68.893585,-52.692764,66.99855,-2.916889,-52.715336,71.727943,-2.720241,-70.085182,83.341476,21.464712,-68.293159,87.764946,32.240414,-64.803543,96.698608,37.1329,-71.192574,99.154335,22.34292,-57.744415,95.153305,52.409321,-58.083809,79.201683,49.971466,-63.846058,74.283653,42.368206,-69.484489,67.158951,19.931593,-66.170525,64.413101,35.400108,-59.70739,62.885208,50.203407
13,0.108,0.000079,-0.00001,-0.001046,1,-52.250648,69.380226,33.003613,-51.785732,71.664902,68.750893,-51.810658,67.128418,68.90696,-52.697247,67.005157,-2.91397,-52.708961,71.72245,-2.729431,-51.779495,71.695984,68.745682,-51.817028,67.097214,68.906311,-52.691895,66.999641,-2.916156,-52.715122,71.728592,-2.721633,-70.080223,83.346886,21.461483,-68.29055,87.766449,32.23859,-64.803764,96.703003,37.130272,-71.194092,99.158333,22.33942,-57.745945,95.153099,52.405708,-58.079857,79.203354,49.966122,-63.843006,74.28582,42.359657,-69.474686,67.162636,19.92639,-66.169724,64.414268,35.39407,-59.698296,62.89164,50.187862
14,0.116,0.000025,0.000027,-0.000644,1,-52.248035,69.385704,33.001144,-51.782322,71.674606,68.748138,-51.803581,67.138115,68.904709,-52.695377,67.006401,-2.916151,-52.710873,71.723709,-2.732113,-51.778286,71.695724,68.746002,-51.809467,67.108841,68.894127,-52.691628,67.002121,-2.916981,-52.715038,71.727997,-2.720644,-70.077721,83.350716,21.455763,-68.288475,87.768295,32.234692,-64.804222,96.704872,37.128345,-71.196899,99.159958,22.337427,-57.744198,95.154572,52.404308,-58.076347,79.205086,49.964485,-63.840439,74.287361,42.354675,-69.466331,67.168175,19.917862,-66.162079,64.421028,35.385433,-59.685684,62.893581,50.177513
15,0.125,0.000015,0.000022,-0.000576,1,-52.247383,69.385864,33.00103,-51.782303,71.675568,68.747986,-51.802952,67.139084,68.904648,-52.694069,67.005745,-2.916229,-52.710205,71.723053,-2.732283,-51.778221,71.695999,68.747093,-51.80912,67.109879,68.892769,-52.690922,67.000069,-2.917604,-52.713673,71.728813,-2.720514,-70.075851,83.35186,21.452244,-68.288101,87.768768,32.231457,-64.803673,96.706848,37.127235,-71.197708,99.160545,22.337133,-57.745762,95.158043,52.400177,-58.071571,79.206223,49.960381,-63.83477,74.28997,42.349258,-69.458183,67.170128,19.911961,-66.158066,64.423744,35.378544,-59.671272,62.896816,50.163395
16,0.133,0.000089,0.000009,-0.000789,1,-52.249794,69.380653,33.004276,-51.784706,71.664864,68.751579,-51.807297,67.128365,68.907578,-52.696526,67.00605,-2.913341,-52.710659,71.723343,-2.728701,-51.778275,71.696045,68.746101,-51.813782,67.097076,68.910622,-52.691525,67.000328,-2.917199,-52.715714,71.728996,-2.722817,-70.076073,83.352516,21.451876,-68.287834,87.770737,32.228046,-64.804878,96.707542,37.125118,-71.198502,99.160103,22.33474,-57.743603,95.159081,52.39846,-58.065723,79.223358,49.936981,-63.830025,74.291183,42.347225,-69.453888,67.169197,19.911945,-66.150566,64.421173,35.376717,-59.658527,62.898125,50.15694
17,0.141,0.000005,0.000017,-0.000487,1,-52.247681,69.38559,33.001484,-51.78339,71.676064,68.74839,-51.803226,67.13958,68.905144,-52.693565,67.004707,-2.915725,-52.710545,71.722015,-2.731878,-51.778942,71.69738,68.746239,-51.809662,67.109886,68.896225,-52.689396,66.999451,-2.916384,-52.715187,71.727493,-2.72191,-70.074257,83.353355,21.450096,-68.287285,87.772873,32.227413,-64.804718,96.709518,37.12328,-71.199295,99.160698,22.335917,-57.743137,95.164001,52.394814,-58.061993,79.229713,49.933117,-63.824028,74.293129,42.344646,-69.457855,67.165733,19.89908,-66.142357,64.422737,35.376904,-59.645992,62.903561,50.152378
18,0.15,0.000066,0.000004,-0.000904,1,-52.249794,69.381554,33.004055,-51.784515,71.667305,68.751259,-51.808144,67.130814,68.907455,-52.696739,67.005409,-2.91346,-52.709789,71.722702,-2.729034,-51.778484,71.69651,68.746498,-51.81517,67.097145,68.909248,-52.691887,67.000481,-2.917514,-52.715065,71.727844,-2.721615,-70.073105,83.357674,21.450998,-68.28566,87.774834,32.22789,-64.803856,96.708496,37.12365,-71.199837,99.161163,22.332624,-57.743519,95.16658,52.395874,-58.054329,79.230545,49.929691,-63.819824,74.295021,42.347069,-69.448143,67.165344,19.910738,-66.134018,64.428238,35.378185,-59.635509,62.90934,50.146156
19,0.158,0.000011,0.000037,-0.000599,1,-52.248444,69.385818,33.000439,-51.782215,71.675743,68.747368,-51.803062,67.139259,68.904053,-52.696293,67.005493,-2.916783,-52.712204,71.722801,-2.732876,-51.779102,71.697395,68.745399,-51.807713,67.108482,68.894577,-52.693142,67.00032,-2.918535,-52.715725,71.728119,-2.721243,-70.073822,83.357285,21.451338,-68.286705,87.775627,32.226479,-64.804794,96.710411,37.121399,-71.204285,99.160347,22.333401,-57.742519,95.171066,52.393055,-58.047737,79.235168,49.929623,-63.813751,74.299408,42.347191,-69.445358,67.165771,19.910341,-66.12648,64.428284,35.38015,-59.626228,62.911076,50.148773
20,0.166,0.000011,0.00002,-0.000498,1,-52.248734,69.38591,32.999809,-51.784168,71.675957,68.746742,-51.804115,67.139473,68.903442,-52.694901,67.005455,-2.917427,-52.711765,71.722763,-2.73352,-51.779156,71.696762,68.745728,-51.811939,67.108452,68.890633,-52.690769,66.99968,-2.917156,-52.716393,71.728806,-2.723021,-70.07312,83.357758,21.450869,-68.285461,87.776306,32.227345,-64.805725,96.712929,37.119675,-71.206215,99.159332,22.333904,-57.742828,95.173889,52.394241,-58.043587,79.23912,49.930592,-63.810028,74.300934,42.345894,-69.447128,67.166321,19.912764,-66.11837,64.431854,35.378429,-59.614944,62.917446,50.141792
21,0.175,0.000007,0.000014,-0.000636,1,-52.249718,69.385925,33.000469,-51.785004,71.676147,68.747398,-51.806206,67.139664,68.904137,-52.696056,67.005295,-2.916756,-52.711617,71.72261,-2.732897,-51.780308,71.697166,68.746452,-51.813519,67.108444,68.891823,-52.69239,67.000404,-2.917168,-52.715637,71.727493,-2.722233,-70.075836,83.354332,21.453051,-68.285545,87.778839,32.225677,-64.806076,96.715942,37.120243,-71.207222,99.160347,22.334103,-57.742874,95.178696,52.391304,-58.039631,79.244598,49.930756,-63.80687,74.301544,42.345512,-69.447823,67.169434,19.915377,-66.108475,64.435455,35.376507,-59.605988,62.919529,50.141247
22,0.183,0.000012,0.000018,-0.000709,1,-52.250069,69.386223,33.000198,-51.784725,71.676025,68.747131,-51.80658,67.139549,68.903824,-52.697052,67.006004,-2.917037,-52.711929,71.723312,-2.733129,-51.779652,71.69722,68.746231,-51.814247,67.108978,68.892632,-52.692818,67.000717,-2.918579,-52.716618,71.728607,-2.721848,-70.075562,83.353806,21.453028,-68.283951,87.777145,32.227325,-64.806305,96.717628,37.119862,-71.20739,99.159332,22.332911,-57.742085,95.181473,52.391129,-58.036751,79.246811,49.929146,-63.800186,74.303093,42.341988,-69.45179,67.169281,19.916918,-66.097794,64.437904,35.382591,-59.602356,62.927746,50.144493
23,0.191,0.000073,0.000008,-0.000809,1,-52.25032,69.381149,33.00359,-51.785206,71.666443,68.750824,-51.807976,67.129944,68.90696,-52.697079,67.005463,-2.913961,-52.711021,71.722755,-2.729464,-51.779411,71.697517,68.746529,-51.814121,67.097672,68.906929,-52.69212,66.999321,-2.917321,-52.716576,71.729355,-2.721887,-70.075882,83.351913,21.45472,-68.281746,87.778168,32.227005,-64.805725,96.718864,37.120209,-71.208199,99.158981,22.333063,-57.740288,95.183769,52.391636,-58.032978,79.249313,49.928062,-63.796097,74.306442,42.342533,-69.454033,67.166046,19.917923,-66.091316,64.438698,35.378757,-59.593178,62.925941,50.142704
24,0.2,0.000091,0.000003,-0.000831,1,-52.251808,69.380211,33.0042,-51.786953,71.6642,68.751511,-51.809925,67.127701,68.907486,-52.698315,67.005844,-2.913433,-52.712048,71.723129,-2.728769,-51.78064,71.697273,68.745468,-51.816212,67.094955,68.910759,-52.693344,67.000511,-2.917013,-52.717072,71.728401,-2.722902,-70.079597,83.350983,21.453022,-68.280716,87.777588,32.227997,-64.805016,96.718338,37.118839,-71.202759,99.158875,22.332582,-57.740719,95.184555,52.390839,-58.027222,79.254295,49.928337,-63.776936,74.315521,42.342751,-69.45929,67.165253,19.922672,-66.081032,64.444275,35.380886,-59.585434,62.933548,50.149448
25,0.208,0.000071,0.000003,-0.000709,1,-52.250011,69.380447,33.003731,-51.785744,71.666016,68.750954,-51.807606,67.129524,68.90712,-52.695908,67.004478,-2.913809,-52.710789,71.721771,-2.729338,-51.780174,71.697411,68.745544,-51.81369,67.095619,68.908676,-52.691032,66.999313,-2.917106,-52.716194,71.727303,-2.722055,-70.07975,83.348068,21.455135,-68.278297,87.777138,32.226997,-64.804085,96.71875,37.118103,-71.200386,99.157219,22.331112,-57.738937,95.188049,52.393848,-58.01984,79.256531,49.930096,-63.770687,74.315132,42.344398,-69.462372,67.162666,19.923927,-66.078148,64.440292,35.383602,-59.576672,62.939072,50.151669
26,0.216,0.000013,0.000018,-0.000566,1,-52.248341,69.38501,33.000454,-51.783646,71.674873,68.747398,-51.804207,67.13839,68.904083,-52.694641,67.004738,-2.916792,-52.710873,71.722046,-2.732873,-51.77932,71.696442,68.746017,-51.810719,67.107681,68.892242,-52.690983,66.999374,-2.917634,-52.714943,71.727531,-2.721427,-70.081497,83.346382,21.456358,-68.276443,87.774727,32.227657,-64.801285,96.719673,37.119511,-71.203598,99.154144,22.329529,-57.737614,95.191917,52.392418,-58.009594,79.256584,49.936066,-63.763451,74.316673,42.345825,-69.466629,67.160614,19.926458,-66.072624,64.443085,35.387115,-59.568775,62.942684,50.15406
27,0.225,-0.00001,0.000026,-0.000514,1,-52.249031,69.385803,32.999962,-51.784004,71.67733,68.746796,-51.804089,67.140854,68.903694,-52.695667,67.00386,-2.917168,-52.712379,71.721176,-2.733463,-51.779537,71.698181,68.745819,-51.810982,67.110222,68.891411,-52.691971,66.998085,-2.917883,-52.716511,71.727142,-2.72214,-70.083656,83.343979,21.457554,-68.273285,87.772545,32.228935,-64.799156,96.71994,37.117039,-71.197357,99.153877,22.32836,-57.7356,95.192078,52.39196,-58.006142,79.25708,49.939159,-63.757229,74.318092,42.345634,-69.475899,67.156609,19.934399,-66.06601,64.439598,35.386261,-59.565498,62.946819,50.158852
28,0.233,0.000059,-0.000007,-0.000919,1,-52.249752,69.381371,33.003216,-51.785191,71.667564,68.750397,-51.808952,67.131081,68.906662,-52.695984,67.004784,-2.91428,-52.708893,71.722084,-2.729917,-51.778816,71.697502,68.745338,-51.816452,67.096344,68.907631,-52.690517,66.999069,-2.918163,-52.715122,71.72834,-2.721447,-70.084625,83.340836,21.460838,-68.271896,87.772057,32.228939,-64.795403,96.718643,37.117012,-71.199501,99.149452,22.327831,-57.736523,95.193748,52.390106,-58.001484,79.258224,49.94025,-63.753128,74.316925,42.345436,-69.485596,67.15152,19.938452,-66.061546,64.436951,35.383785,-59.560173,62.945122,50.16061
29,0.241,0.000005,0.000015,-0.000846,1,-52.249336,69.384911,33.00061,-51.78352,71.675072,68.74752,-51.806622,67.138603,68.904282,-52.696812,67.004326,-2.916604,-52.710396,71.721634,-2.732757,-51.779469,71.696541,68.745773,-51.812618,67.108223,68.894043,-52.693199,66.999908,-2.917868,-52.714367,71.726013,-2.721631,-70.089485,83.340256,21.458216,-68.27179,87.771797,32.224274,-64.794769,96.717926,37.116131,-71.195915,99.14901,22.32531,-57.735508,95.19342,52.390259,-57.999249,79.258156,49.937904,-63.748638,74.315247,42.345047,-69.496483,67.146988,19.942839,-66.059196,64.434868,35.38102,-59.558945,62.946396,50.163109
30,0.25,0.00009,-0.000013,-0.001012,1,-52.250195,69.378296,33.00304,-51.785629,71.662254,68.750366,-51.810242,67.125763,68.906357,-52.696438,67.003944,-2.914596,-52.708477,71.721237,-2.729952,-51.778881,71.696175,68.746529,-51.816231,67.096054,68.905899,-52.690994,66.997948,-2.918168,-52.714859,71.727928,-2.722011,-70.094604,83.333359,21.458515,-68.268082,87.768784,32.223778,-64.792862,96.715698,37.110786,-71.192329,99.146393,22.325016,-57.733154,95.193169,52.388538,-57.996933,79.256317,49.938583,-63.742996,74.314674,42.344673,-69.509964,67.141518,19.945257,-66.056961,64.431122,35.383038,-59.560413,62.946774,50.167114
31,0.258,0.000002,0,-0.000749,1,-52.249928,69.385887,32.999878,-51.785648,71.676331,68.746796,-51.807873,67.139854,68.903564,-52.695835,67.005028,-2.917337,-52.71035,71.722343,-2.733514,-51.781517,71.698074,68.744316,-51.814068,67.108742,68.892738,-52.691883,66.998444,-2.917447,-52.714901,71.729576,-2.722019,-70.09993,83.328644,21.45948,-68.266663,87.765358,32.223301,-64.790108,96.714027,37.11171,-71.188187,99.144363,22.322556,-57.733101,95.191765,52.388359,-57.996071,79.252365,49.939636,-63.740147,74.313179,42.345577,-69.522583,67.135193,19.943787,-66.059555,64.429176,35.380344,-59.560436,62.946426,50.168888
32,0.266,0.000001,0.000026,-0.000595,1,-52.249241,69.385559,33.000244,-51.783829,71.676254,68.747124,-51.804649,67.139778,68.903923,-52.69627,67.004448,-2.916938,-52.712227,71.721764,-2.733138,-51.779373,71.697067,68.746231,-51.811523,67.109253,68.891159,-52.69257,66.998802,-2.917642,-52.716339,71.727531,-2.721599,-70.102333,83.327194,21.457878,-68.265724,87.76358,32.220657,-64.789055,96.711433,37.109028,-71.186447,99.140778,22.320593,-57.731735,95.188866,52.388237,-57.997238,79.248253,49.93782,-63.738419,74.311127,42.342915,-69.548744,67.129448,19.929989,-66.060318,64.426025,35.379646,-59.562378,62.941597,50.168514
