Format Version,1.23,Take Name,leather_table_exp_10_2,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 03.13.25.991 下午,Capture Start Frame,234207,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,3.066,-0.000146,-0.000062,-0.000791,1,-52.25106,69.437325,33.013031,-52.719219,71.74202,-2.70831,-52.689178,67.079697,-2.89914,-51.783001,71.741577,68.755325,-51.812859,67.186012,68.904251,-52.718597,71.770508,-2.714333,-52.689671,67.056122,-2.893078,-51.783623,71.741089,68.75399,-51.812248,67.186073,68.904732,-64.138588,79.737473,35.151852,-63.264496,81.981316,19.91161,-51.153343,72.109039,19.040716,-49.63682377,54.34028446,51.54298709,-49.785988,70.977333,51.559631,-49.164543,54.92448,19.096628,-50.851906,53.873669,35.360447,-58.312763,75.04953,29.846882,-50.227749,62.409264,41.448925,-62.060211,79.78228,51.558876
369,3.075,-0.00015,-0.000076,-0.000851,1,-52.251125,69.437279,33.012798,-52.718018,71.741776,-2.708566,-52.688526,67.079453,-2.899367,-51.783783,71.741714,68.755081,-51.814182,67.186165,68.904045,-52.718418,71.770256,-2.714709,-52.688225,67.057922,-2.894257,-51.783657,71.741646,68.754097,-51.814304,67.185814,68.904678,-64.121315,79.749557,35.157951,-63.272415,81.975494,19.904161,-51.15134,72.1091,19.041101,-49.70718111,54.33969045,51.54021518,-49.776272,70.962326,51.560696,-49.163948,54.926075,19.095247,-50.861031,53.869957,35.357792,-58.306854,75.053055,29.848421,-50.232399,62.403725,41.445339,-62.046665,79.774315,51.565533
370,3.083,-0.00016,-0.000069,-0.000843,1,-52.251923,69.435768,33.013226,-52.719368,71.739532,-2.708179,-52.689804,67.077202,-2.898884,-51.784103,71.740952,68.755463,-51.81443,67.18541,68.90451,-52.719028,71.770447,-2.714047,-52.69006,67.053833,-2.89355,-51.784546,71.74128,68.754501,-51.814014,67.184662,68.904701,-64.103928,79.768906,35.167686,-63.278244,81.970863,19.904324,-51.150768,72.109879,19.041498,-49.76094118,54.33972024,51.52551231,-49.768848,70.94873,51.566345,-49.153687,54.925995,19.08868,-50.859653,53.867512,35.351326,-58.299698,75.052711,29.849634,-50.23439,62.399395,41.44091,-62.038414,79.766281,51.57481
371,3.091,-0.000176,-0.000069,-0.000995,1,-52.251427,69.435463,33.012878,-52.718109,71.738251,-2.708599,-52.689957,67.075905,-2.899152,-51.782978,71.741615,68.755035,-51.814686,67.186081,68.904236,-52.719032,71.770309,-2.714717,-52.689289,67.052773,-2.894732,-51.78249,71.740982,68.75396,-51.815163,67.186287,68.90538,-64.086632,79.785599,35.171837,-63.281868,81.968201,19.901453,-51.152061,72.110268,19.042126,-49.8211823,54.33714756,51.51659533,-49.760529,70.932312,51.569771,-49.125256,54.932903,19.088543,-50.85965,53.854053,35.347481,-58.291943,75.055626,29.851353,-50.229656,62.396156,41.43837,-62.02494,79.750961,51.580612
372,3.1,-0.000162,-0.000083,-0.001014,1,-52.25172,69.436554,33.012493,-52.717335,71.740326,-2.708936,-52.689369,67.077988,-2.899617,-51.784145,71.74173,68.754723,-51.81604,67.186195,68.903793,-52.717953,71.770981,-2.714484,-52.688915,67.05584,-2.895232,-51.784019,71.7407,68.754158,-51.81617,67.186874,68.904076,-64.067062,79.804031,35.173531,-63.282944,81.970161,19.901518,-51.153225,72.11084,19.042442,-49.90380655,54.33316676,51.50600219,-49.749119,70.916939,51.573841,-49.073395,54.943592,19.089214,-50.849556,53.848602,35.344604,-58.282314,75.064568,29.854822,-50.224888,62.391132,41.43676,-62.018085,79.73558,51.594498
373,3.108,-0.000161,-0.000074,-0.000911,1,-52.251457,69.436798,33.01297,-52.718227,71.740585,-2.708453,-52.689297,67.078255,-2.899146,-51.783688,71.741959,68.755211,-51.814632,67.186417,68.904266,-52.718102,71.770485,-2.713215,-52.689384,67.055817,-2.89493,-51.784016,71.742157,68.754761,-51.814312,67.185898,68.904167,-64.052979,79.820084,35.178741,-63.282318,81.973999,19.902023,-51.157578,72.113365,19.043978,-49.95438766,54.32903103,51.50079932,-49.742134,70.903465,51.57584,-49.026196,54.954697,19.087694,-50.833111,53.844624,35.339035,-58.27446,75.070152,29.855341,-50.222088,62.386276,41.433483,-62.015121,79.726776,51.605778
374,3.116,-0.000158,-0.000072,-0.000843,1,-52.251453,69.436661,33.012985,-52.718647,71.740585,-2.708411,-52.689083,67.078255,-2.89914,-51.783882,71.741684,68.755226,-51.814209,67.186134,68.904266,-52.718361,71.770813,-2.714011,-52.689289,67.05645,-2.894858,-51.784218,71.742287,68.754913,-51.813881,67.185173,68.904404,-64.039543,79.834541,35.184441,-63.281208,81.979355,19.900549,-51.157932,72.112923,19.045336,-50.00800291,54.30891585,51.51026027,-49.73473,70.897141,51.572205,-48.89307,55.008709,19.059982,-50.802219,53.841877,35.335953,-58.26487,75.081314,29.85774,-50.21283,62.382992,41.43063,-62.005203,79.736572,51.595253
375,3.125,-0.000161,-0.000061,-0.000892,1,-52.25119,69.435699,33.013031,-52.718914,71.739487,-2.708375,-52.689816,67.077148,-2.899075,-51.782631,71.74086,68.755257,-51.813404,67.18531,68.90432,-52.717369,71.769875,-2.713516,-52.690952,67.055016,-2.89535,-51.783649,71.742226,68.754951,-51.812393,67.183617,68.904686,-64.023933,79.849365,35.190735,-63.279827,81.985489,19.902533,-51.158436,72.115456,19.048151,-50.05899677,54.29527334,51.51347726,-49.727688,70.886925,51.570969,-48.763199,55.045341,19.077797,-50.772118,53.833122,35.329136,-58.251225,75.089119,29.862267,-50.200718,62.375988,41.430725,-62.007565,79.733849,51.617165
376,3.133,-0.000133,-0.000071,-0.00083,1,-52.251606,69.43721,33.012684,-52.718925,71.742889,-2.708596,-52.689243,67.080566,-2.899551,-51.784031,71.740479,68.755028,-51.81424,67.184921,68.903854,-52.718578,71.770607,-2.714244,-52.689541,67.055794,-2.893391,-51.784546,71.740364,68.753372,-51.813744,67.184601,68.904663,-63.999619,79.864845,35.199982,-63.276756,81.992409,19.903751,-51.158478,72.116638,19.047352,-50.1683852,54.28871538,51.50523699,-49.712582,70.850922,51.574135,-48.670086,55.06295,19.086021,-50.734722,53.83041,35.317394,-58.240448,75.096176,29.864416,-50.181137,62.372787,41.426548,-62.006134,79.726501,51.62854
377,3.141,-0.000152,-0.000062,-0.000919,1,-52.25172,69.436066,33.012901,-52.719265,71.740463,-2.708465,-52.690418,67.078125,-2.899241,-51.783096,71.740623,68.755165,-51.814114,67.185074,68.904152,-52.718723,71.768967,-2.714598,-52.690826,67.056473,-2.894321,-51.78352,71.741196,68.754036,-51.813686,67.18409,68.905128,-63.983936,79.875969,35.207695,-63.273418,82.000748,19.904482,-51.156719,72.118095,19.050131,-50.21971217,54.29177407,51.50945603,-49.705494,70.832672,51.572514,-48.578228,55.054737,19.104342,-50.701099,53.82093,35.309429,-58.228676,75.101204,29.868135,-50.163059,62.362682,41.422131,-62.009621,79.717224,51.638168
378,3.149,-0.000151,-0.00007,-0.000879,1,-52.25148,69.436523,33.012611,-52.718647,71.74099,-2.708754,-52.689415,67.078659,-2.899542,-51.783615,71.740997,68.75489,-51.814262,67.185448,68.903854,-52.717655,71.770164,-2.714906,-52.69017,67.056274,-2.893786,-51.78447,71.741844,68.754105,-51.813419,67.184189,68.90377,-63.968914,79.886436,35.217468,-63.269806,82.007538,19.904119,-51.157093,72.117508,19.049658,-50.25697636,54.28713967,51.50848521,-49.700348,70.815163,51.572887,-48.47094,55.067181,19.114069,-50.665642,53.804779,35.300426,-58.205139,75.115135,29.868361,-50.145882,62.352829,41.416061,-62.010147,79.708916,51.648968
379,3.158,-0.000124,-0.00009,-0.001102,0.999999,-52.252674,69.438187,33.014069,-52.717392,71.744781,-2.707186,-52.690239,67.082451,-2.898228,-51.785194,71.74054,68.756485,-51.817883,67.18499,68.905212,-52.717918,71.77005,-2.713774,-52.68969,67.055183,-2.894411,-51.784718,71.740463,68.761154,-51.818306,67.184937,68.903198,-63.950981,79.899208,35.225739,-63.266987,82.01432,19.905754,-51.153458,72.118164,19.050854,-50.29271986,54.28081373,51.50557535,-49.695412,70.797783,51.574005,-48.366497,55.084167,19.11937,-50.612122,53.795345,35.285191,-58.175041,75.128021,29.874918,-50.12085,62.344986,41.416393,-62.014954,79.69693,51.656563
380,3.166,-0.000161,-0.00007,-0.00096,1,-52.251942,69.435814,33.013664,-52.718746,71.739609,-2.707744,-52.690273,67.077271,-2.898437,-51.78368,71.740967,68.75589,-51.815067,67.185425,68.904945,-52.717995,71.769897,-2.714246,-52.690804,67.055115,-2.894255,-51.784485,71.741882,68.755615,-51.814259,67.184135,68.905853,-63.939762,79.909035,35.232937,-63.267063,82.021088,19.904617,-51.151585,72.117218,19.049623,-50.3064785,54.27435522,51.49800919,-49.693512,70.784134,51.576912,-48.282982,55.101509,19.119328,-50.560486,53.786938,35.277431,-58.161003,75.134811,29.875294,-50.064819,62.339603,41.393253,-62.023323,79.684288,51.663952
381,3.174,-0.000156,-0.000065,-0.000807,1,-52.251125,69.435867,33.012123,-52.718956,71.739861,-2.709258,-52.689056,67.07753,-2.899998,-51.783245,71.740814,68.754364,-51.813251,67.185265,68.903389,-52.718163,71.770668,-2.715029,-52.689648,67.054718,-2.895555,-51.783966,71.741608,68.753227,-51.812534,67.184074,68.904434,-63.930637,79.918495,35.236195,-63.268005,82.027084,19.903151,-51.151085,72.11808,19.050417,-50.33186681,54.26428273,51.49787124,-49.690006,70.769867,51.576965,-48.186256,55.128555,19.122536,-50.496441,53.789288,35.263428,-58.154774,75.141571,29.877186,-50.021595,62.332989,41.390217,-62.032635,79.673592,51.667847
382,3.183,-0.000145,-0.000072,-0.000828,1,-52.251541,69.43663,33.011974,-52.718807,71.741486,-2.709359,-52.689106,67.079163,-2.900213,-51.784031,71.740707,68.754272,-51.814228,67.185158,68.903198,-52.718456,71.769356,-2.713904,-52.689415,67.05529,-2.896483,-51.78437,71.740982,68.755066,-51.813881,67.184654,68.902565,-63.926697,79.92852,35.241516,-63.267155,82.033707,19.903,-51.15366,72.118385,19.050312,-50.34587165,54.24163583,51.49572659,-49.688072,70.763603,51.577789,-47.994389,55.189365,19.128386,-50.400555,53.800571,35.259205,-58.150284,75.150108,29.879484,-49.985996,62.322067,41.387524,-62.041546,79.65937,51.671982
383,3.191,-0.000131,-0.000071,-0.000899,1,-52.251446,69.437531,33.012455,-52.718456,71.743416,-2.708822,-52.689415,67.081093,-2.899793,-51.783543,71.740578,68.754829,-51.814377,67.185028,68.903618,-52.718712,71.769241,-2.713229,-52.689137,67.055153,-2.893924,-51.783508,71.741142,68.753075,-51.814426,67.184067,68.904289,-63.919323,79.938026,35.255466,-63.270424,82.037376,19.903149,-51.155823,72.120331,19.049414,-50.33832613,54.20282849,51.49784001,-49.689114,70.767365,51.576977,-47.749611,55.293568,19.111187,-50.311195,53.803497,35.256546,-58.147598,75.153763,29.878918,-49.957344,62.316875,41.380699,-62.049545,79.646309,51.67408
384,3.2,-0.000152,-0.000077,-0.000965,1,-52.251446,69.43631,33.012856,-52.717693,71.740768,-2.708516,-52.689266,67.078438,-2.899292,-51.783699,71.740799,68.755127,-51.81514,67.185249,68.904099,-52.71793,71.769615,-2.712904,-52.689045,67.054657,-2.894147,-51.783707,71.740791,68.754234,-51.81514,67.184929,68.903717,-63.918007,79.940361,35.263462,-63.269417,82.046219,19.904051,-51.160355,72.123016,19.049654,-50.34012199,54.17230267,51.50057028,-49.688866,70.770576,51.575928,-47.513836,55.375534,19.066807,-50.208508,53.81221,35.251595,-58.145229,75.155296,29.878843,-49.9161,62.325157,41.378845,-62.063969,79.628014,51.674725
385,3.208,-0.000167,-0.000067,-0.000789,1,-52.250626,69.43541,33.013172,-52.718456,71.738609,-2.708268,-52.688389,67.076286,-2.898905,-51.782913,71.741158,68.755371,-51.812744,67.185608,68.904495,-52.717579,71.768608,-2.713903,-52.689026,67.054268,-2.894512,-51.783787,71.740921,68.754562,-51.811863,67.185471,68.905136,-63.923431,79.93898,35.266327,-63.270306,82.052765,19.904324,-51.16198,72.122917,19.050192,-50.33501681,54.1638111,51.50090864,-49.689571,70.77224,51.575798,-47.4576,55.398335,19.07943,-50.136112,53.815769,35.246529,-58.145638,75.158089,29.878214,-49.883232,62.33197,41.37545,-62.07391,79.615921,51.6721
386,3.216,-0.000143,-0.000078,-0.00062,1,-52.251369,69.436005,33.015236,-52.719147,71.740776,-2.706105,-52.6875,67.078468,-2.896967,-51.785267,71.740173,68.757561,-51.813568,67.184601,68.906464,-52.718216,71.77079,-2.714861,-52.688301,67.054489,-2.893374,-51.786095,71.738937,68.761757,-51.812702,67.1856,68.905441,-63.930832,79.929756,35.273232,-63.271366,82.058846,19.904209,-51.162106,72.124573,19.048754,-50.32736266,54.16478461,51.50421411,-49.690628,70.773712,51.574528,-47.413612,55.395721,19.104605,-50.061821,53.822708,35.24221,-58.147091,75.157944,29.881298,-49.834667,62.345551,41.35984,-62.0844,79.602928,51.671909
387,3.225,-0.000154,-0.000088,-0.000943,1,-52.251606,69.435616,33.015484,-52.717178,71.739944,-2.705917,-52.688545,67.077614,-2.896681,-51.784737,71.740227,68.757774,-51.815979,67.184677,68.906761,-52.716957,71.769371,-2.714589,-52.688759,67.055046,-2.893837,-51.784676,71.739792,68.762245,-51.815979,67.184921,68.905922,-63.941826,79.915329,35.2794,-63.272816,82.065742,19.902723,-51.16161,72.12677,19.048561,-50.31512471,54.16093453,51.50462274,-49.692318,70.775162,51.574371,-47.338669,55.406059,19.106081,-49.952251,53.829308,35.247673,-58.147282,75.156387,29.878695,-49.801125,62.347118,41.352535,-62.097462,79.589737,51.669807
388,3.233,-0.000154,-0.000067,-0.000789,1,-52.251221,69.435654,33.012463,-52.718998,71.739845,-2.708915,-52.688934,67.077522,-2.899683,-51.783562,71.74041,68.75473,-51.813393,67.18486,68.903717,-52.718758,71.77079,-2.715074,-52.689098,67.054169,-2.894204,-51.784157,71.740433,68.754066,-51.812805,67.184448,68.903702,-63.952042,79.902695,35.282726,-63.272011,82.073204,19.904772,-51.161068,72.128448,19.046329,-50.3121123,54.156607,51.50913068,-49.692734,70.774307,51.572639,-47.277355,55.417679,19.100161,-49.84885,53.824352,35.245514,-58.149105,75.155014,29.880009,-49.762623,62.352043,41.347527,-62.107635,79.577606,51.669357
389,3.241,-0.00013,-0.000074,-0.00087,1,-52.251381,69.437233,33.012894,-52.718292,71.743164,-2.708381,-52.688988,67.080841,-2.899361,-51.783836,71.740257,68.755272,-51.814415,67.1847,68.904053,-52.717812,71.769371,-2.714171,-52.689457,67.054604,-2.891317,-51.784294,71.739494,68.753662,-51.813976,67.18499,68.904007,-63.964664,79.88797,35.285168,-63.275063,82.077583,19.904358,-51.163067,72.130905,19.047468,-50.29471124,54.15340344,51.50973452,-49.695137,70.776749,51.572407,-47.22205,55.426281,19.098801,-49.747974,53.826344,35.242496,-58.152508,75.148354,29.878819,-49.721085,62.358284,41.340031,-62.113857,79.545982,51.671089
390,3.25,-0.000141,-0.000069,-0.000863,1,-52.251781,69.437317,33.012497,-52.719105,71.742424,-2.708826,-52.689724,67.080109,-2.8997,-51.783897,71.741142,68.754814,-51.8144,67.185585,68.903694,-52.718651,71.769836,-2.713773,-52.690125,67.055534,-2.894288,-51.784504,71.740791,68.753052,-51.813812,67.185516,68.904701,-63.979183,79.872337,35.286892,-63.277031,82.083382,19.905838,-51.167412,72.133202,19.047199,-50.28040225,54.14804468,51.51623876,-49.697113,70.782158,51.569908,-47.133163,55.44067,19.112127,-49.621426,53.839512,35.241829,-58.1614,75.145348,29.881882,-49.684124,62.338089,41.331051,-62.125324,79.52961,51.665688
391,3.258,-0.000163,-0.000077,-0.000942,1,-52.251743,69.437233,33.012562,-52.718117,71.740883,-2.708861,-52.689476,67.078552,-2.899537,-51.784081,71.742531,68.754784,-51.815319,67.186989,68.903862,-52.718246,71.770027,-2.713956,-52.689362,67.055222,-2.894698,-51.784142,71.741661,68.753471,-51.815258,67.187462,68.904549,-63.98896,79.861603,35.289436,-63.28273,82.084175,19.905962,-51.172108,72.138741,19.04537,-50.2625305,54.14193996,51.52158999,-49.699581,70.790176,51.567852,-47.06818,55.457062,19.105337,-49.510757,53.850601,35.229485,-58.169945,75.139023,29.879892,-49.644001,62.334938,41.333286,-62.133865,79.52005,51.666183
392,3.266,-0.000144,-0.000076,-0.000735,1,-52.252365,69.437241,33.014591,-52.719734,71.74202,-2.706739,-52.689163,67.079704,-2.89759,-51.785614,71.741402,68.756905,-51.81496,67.185844,68.905807,-52.718967,71.771217,-2.714656,-52.689873,67.054657,-2.89413,-51.786476,71.741264,68.761185,-51.814068,67.185806,68.904503,-63.996548,79.854942,35.287701,-63.288975,82.084763,19.903624,-51.177643,72.144608,19.045893,-50.24228358,54.12365746,51.52926546,-49.702377,70.796272,51.564903,-46.952961,55.506153,19.065781,-49.399483,53.868885,35.223297,-58.176632,75.135506,29.878357,-49.597591,62.347252,41.330223,-62.144588,79.513252,51.665176
393,3.274,-0.000164,-0.000066,-0.000966,1,-52.251202,69.435387,33.01387,-52.718258,71.739021,-2.707547,-52.689838,67.076683,-2.898219,-51.782639,71.7407,68.756073,-51.814087,67.185158,68.905167,-52.718658,71.770775,-2.714209,-52.689583,67.054131,-2.894047,-51.782322,71.740761,68.756531,-51.814388,67.184761,68.905327,-64.002098,79.849846,35.289322,-63.295925,82.082298,19.903711,-51.18708,72.144913,19.045513,-50.23087115,54.114808,51.53670148,-49.703953,70.798447,51.562046,-46.887115,55.529915,19.057011,-49.273449,53.883911,35.208839,-58.191448,75.134048,29.871141,-49.520298,62.372726,41.342751,-62.156891,79.502693,51.662952
394,3.283,-0.000145,-0.000076,-0.000955,1,-52.251286,69.436363,33.012718,-52.717674,71.74128,-2.708623,-52.689152,67.078957,-2.899459,-51.783489,71.740387,68.75502,-51.814835,67.184845,68.903938,-52.717655,71.770439,-2.713984,-52.689163,67.053474,-2.893629,-51.783859,71.739944,68.753448,-51.81448,67.184845,68.904617,-64.01622,79.843948,35.284489,-63.307262,82.07457,19.900677,-51.193611,72.146645,19.04533,-50.2148532,54.10655256,51.55233873,-49.706165,70.802574,51.556038,-46.829563,55.552082,19.047129,-49.14537,53.901585,35.202164,-58.20129,75.133865,29.868788,-49.471703,62.383057,41.345345,-62.169983,79.490715,51.663612
395,3.291,-0.00015,-0.000075,-0.000921,1,-52.25135,69.436562,33.012112,-52.717964,71.741089,-2.709255,-52.689129,67.078766,-2.900043,-51.783638,71.740982,68.754395,-51.814682,67.185432,68.903358,-52.717358,71.76915,-2.714138,-52.689636,67.054672,-2.89493,-51.78429,71.741005,68.752792,-51.814045,67.185005,68.904236,-64.022827,79.842789,35.283924,-63.316166,82.068451,19.897879,-51.198051,72.151382,19.043001,-50.19990697,54.10900755,51.56450132,-49.708229,70.80809,51.551365,-46.7813,55.54549,19.049446,-49.052925,53.910889,35.200069,-58.20673,75.132706,29.865425,-49.430492,62.389851,41.346123,-62.180183,79.478622,51.661568
396,3.299,-0.000152,-0.000077,-0.001012,1,-52.251762,69.437172,33.012566,-52.717804,71.741676,-2.708807,-52.689816,67.079338,-2.899584,-51.783787,71.741608,68.754837,-51.815651,67.186066,68.903816,-52.717762,71.769691,-2.714568,-52.689838,67.055573,-2.893673,-51.783943,71.741394,68.753349,-51.815517,67.185844,68.904503,-64.028862,79.839668,35.283684,-63.326656,82.061455,19.895618,-51.201088,72.154419,19.042137,-50.18181074,54.104197,51.57015186,-49.710728,70.813583,51.549194,-46.738632,55.558407,19.036638,-48.966721,53.917618,35.197121,-58.219425,75.125847,29.865906,-49.397789,62.396366,41.346184,-62.195515,79.465714,51.661896
397,3.308,-0.000135,-0.000072,-0.000927,1,-52.251537,69.436607,33.01413,-52.718353,71.742249,-2.707165,-52.689571,67.079926,-2.898106,-51.783569,71.739906,68.756485,-51.814663,67.184357,68.905304,-52.71756,71.77047,-2.714219,-52.690292,67.05529,-2.894138,-51.784412,71.738922,68.759491,-51.813793,67.18512,68.904266,-64.036583,79.83268,35.280884,-63.339394,82.052887,19.893623,-51.206718,72.160248,19.039387,-50.15717553,54.08538603,51.59737649,-49.71413,70.825645,51.538734,-46.645145,55.608917,19.035383,-48.852211,53.92878,35.190208,-58.231514,75.119339,29.865063,-49.358963,62.402462,41.346146,-62.208221,79.451881,51.662548
398,3.316,-0.000161,-0.000071,-0.000938,1,-52.251423,69.436264,33.013336,-52.718277,71.740089,-2.708077,-52.689594,67.077759,-2.898777,-51.783318,71.741379,68.755569,-51.814507,67.185837,68.90464,-52.717125,71.770485,-2.714015,-52.690472,67.054619,-2.893585,-51.784142,71.742233,68.754997,-51.813686,67.184601,68.904671,-64.047379,79.825882,35.278542,-63.349552,82.044281,19.891649,-51.209099,72.162224,19.038984,-50.12501652,54.08187411,51.60570525,-49.718571,70.833092,51.535534,-46.602154,55.618347,19.010395,-48.766064,53.934921,35.192329,-58.240337,75.114479,29.861933,-49.323112,62.411255,41.346184,-62.219597,79.441681,51.662201
399,3.325,-0.000168,-0.00008,-0.000954,1,-52.251591,69.435226,33.013458,-52.717667,71.738548,-2.707988,-52.68914,67.076202,-2.898619,-51.784103,71.740852,68.755661,-51.815449,67.18531,68.904785,-52.716976,71.769913,-2.715195,-52.689636,67.054382,-2.894082,-51.784676,71.741211,68.754944,-51.814873,67.184509,68.906052,-64.056946,79.816788,35.275242,-63.360893,82.032784,19.889351,-51.214123,72.167465,19.037943,-50.02482465,54.08746153,51.61321155,-49.732407,70.862213,51.53265,-46.574745,55.603344,19.003778,-48.660225,53.947514,35.187866,-58.246265,75.109894,29.858187,-49.285671,62.419117,41.343761,-62.230228,79.428543,51.664047
400,3.333,-0.000164,-0.00007,-0.000967,1,-52.252705,69.436424,33.013081,-52.719444,71.740059,-2.708337,-52.691032,67.077721,-2.899006,-51.784451,71.741737,68.755295,-51.815903,67.186195,68.904373,-52.719063,71.770172,-2.713866,-52.69133,67.054161,-2.893374,-51.784889,71.741959,68.754555,-51.815487,67.1856,68.904022,-64.064903,79.80983,35.271694,-63.375092,82.017662,19.876568,-51.221222,72.173058,19.032581,-50.00066014,54.08585491,51.60923977,-49.735744,70.86805,51.534176,-46.54882,55.607658,18.992817,-48.583477,53.955662,35.185177,-58.253078,75.104233,29.857073,-49.253647,62.428318,41.34264,-62.242764,79.41468,51.668888
401,3.341,-0.000171,-0.000085,-0.000999,1,-52.252621,69.436157,33.013161,-52.718197,71.739304,-2.708307,-52.690083,67.076965,-2.898905,-51.785233,71.741951,68.755356,-51.816982,67.186417,68.90451,-52.718884,71.770569,-2.714377,-52.689575,67.053909,-2.893473,-51.784981,71.742645,68.754768,-51.817245,67.185333,68.904266,-64.069435,79.80394,35.269978,-63.39785,82.0056,19.872852,-51.231743,72.174118,19.029938,-50.07200955,54.08236272,51.64277864,-49.725891,70.857361,51.52129,-46.527039,55.617035,18.98411,-48.503582,53.975845,35.171921,-58.262054,75.096115,29.856344,-49.22617,62.435806,41.341881,-62.250931,79.406258,51.673775
402,3.35,-0.000169,-0.000073,-0.000935,1,-52.252167,69.436401,33.012508,-52.718849,71.739632,-2.708948,-52.690144,67.077293,-2.899572,-51.784264,71.742119,68.754715,-51.815426,67.186577,68.903839,-52.71814,71.77076,-2.714796,-52.690678,67.053535,-2.893816,-51.784985,71.741707,68.754738,-51.814705,67.186653,68.902687,-64.072624,79.796707,35.26976,-63.413502,81.99292,19.869444,-51.238644,72.177483,19.028723,-50.06513023,54.0782769,51.6519637,-49.726841,70.8554,51.517761,-46.506859,55.628006,18.975756,-48.436363,53.990788,35.16238,-58.270908,75.088814,29.856201,-49.19873,62.443481,41.339298,-62.262733,79.397781,51.679821
403,3.358,-0.000178,-0.000085,-0.000914,1,-52.252663,69.436058,33.013161,-52.718609,71.738647,-2.708346,-52.689709,67.076309,-2.898881,-51.785679,71.742424,68.755325,-51.816662,67.186882,68.904541,-52.719315,71.769913,-2.713972,-52.689194,67.053917,-2.89458,-51.785404,71.742294,68.754822,-51.816929,67.186653,68.904861,-64.072502,79.796379,35.270184,-63.430088,81.977661,19.863741,-51.243084,72.180969,19.030811,-50.0700761,54.07549678,51.6542463,-49.726158,70.857407,51.516884,-46.490269,55.635471,18.972229,-48.385544,54.00349,35.159462,-58.273685,75.081512,29.855278,-49.135841,62.465752,41.315895,-62.27203,79.389633,51.689869
404,3.366,-0.000176,-0.000081,-0.000839,1,-52.252697,69.43644,33.012852,-52.719261,71.739037,-2.708641,-52.689659,67.076698,-2.899194,-51.785789,71.74279,68.75502,-51.81609,67.187248,68.904221,-52.719234,71.770027,-2.714982,-52.689678,67.054344,-2.893975,-51.786022,71.743095,68.754639,-51.815868,67.186562,68.904076,-64.072197,79.796608,35.269714,-63.446487,81.964813,19.859669,-51.24942,72.183662,19.030342,-49.99551875,54.07332445,51.63024906,-49.736454,70.871902,51.526104,-46.472122,55.641304,18.969389,-48.337997,54.014484,35.156906,-58.274006,75.077271,29.854876,-49.106495,62.473064,41.312752,-62.282574,79.382401,51.700855
405,3.375,-0.000166,-0.000075,-0.000802,1,-52.25238,69.436646,33.013027,-52.71957,71.739983,-2.708414,-52.689625,67.077652,-2.899065,-51.785202,71.742256,68.755249,-51.815151,67.186699,68.904343,-52.718769,71.770676,-2.714794,-52.690231,67.054512,-2.8944,-51.785904,71.741997,68.75367,-51.814453,67.186493,68.906128,-64.066032,79.80323,35.268066,-63.461422,81.950211,19.858654,-51.2519,72.185852,19.032459,-50.05783815,54.0658913,51.65305425,-49.727848,70.862244,51.517342,-46.42474,55.661263,18.962137,-48.283604,54.022854,35.154911,-58.273071,75.072639,29.853531,-49.083515,62.478931,41.310898,-62.296879,79.369667,51.709049
406,3.383,-0.000159,-0.00008,-0.000694,1,-52.252071,69.437393,33.013115,-52.719402,71.741081,-2.708298,-52.688442,67.078766,-2.899009,-51.785744,71.742645,68.755356,-51.814713,67.18708,68.904404,-52.719353,71.770187,-2.714061,-52.68848,67.055809,-2.894431,-51.786049,71.741402,68.753723,-51.814415,67.187866,68.906082,-64.057205,79.813507,35.268993,-63.485939,81.929794,19.853214,-51.255943,72.184662,19.032297,-49.98369356,54.06311119,51.62827359,-49.738087,70.871918,51.526863,-46.406063,55.668728,18.956984,-48.253376,54.033325,35.152935,-58.273006,75.07119,29.851189,-49.064831,62.483002,41.312325,-62.299156,79.363083,51.717918
407,3.391,-0.000148,-0.000078,-0.000689,1,-52.252972,69.437859,33.015133,-52.720474,71.742317,-2.706224,-52.689468,67.079994,-2.897036,-51.786518,71.742348,68.757423,-51.815437,67.18679,68.906372,-52.719402,71.770851,-2.713158,-52.690483,67.054382,-2.893661,-51.787464,71.741173,68.761017,-51.814472,67.187759,68.905273,-64.0495,79.825912,35.267605,-63.498562,81.912704,19.848721,-51.259506,72.186905,19.033218,-49.98035528,54.06174738,51.61836497,-49.738548,70.875557,51.53067,-46.392887,55.67239,18.956423,-48.234634,54.035938,35.151455,-58.273499,75.071487,29.853395,-49.051857,62.483681,41.309742,-62.306667,79.354538,51.728661
